Rank,Player Name,Position,College
708,Kendal Daniels,S,Oklahoma State
709,Trevion Cooley,RB,Georgia Tech
710,Ethan Calvert,LB,Cal Poly
711,Malik Benson,WR,Florida State
712,Jeremiah Williams,EDGE,Texas A&M
713,Zaire Patterson,EDGE,Clemson
714,Julien Simon,LB,UConn
715,Avante Dickerson,CB,Utah State
716,Sawyer Robertson,QB,Baylor
717,Preston Stone,QB,Northwestern
718,Raheem Anderson,IOL,Michigan
719,Dacari Collins,WR,NC State
720,Jabari Ishmael,EDGE,Southern Miss
721,RaRa Dillworth,LB,Troy
722,Jaylin Davies,CB,Oklahoma State
723,Lorenzo Styles Jr.,CB,Ohio State
724,Quaydarius Davis,WR,Florida Atlantic
725,Jonathan Jefferson,DL,SMU
726,Taylen Green,QB,Arkansas
727,Tommy Doman,P,Florida
728,Tyler Onyedim,DL,Texas A&M
729,Andrel Anthony,WR,Duke
730,Logan Diggs,RB,Mississippi
731,Joseph Manjack IV,WR,TCU
732,Jason Henderson,LB,Old Dominion
733,Jared Brown,WR,South Carolina
734,Pat Coogan,IOL,Notre Dame
735,Jaden Bray,WR,West Virginia
736,Jordan Favors,S,Appalachian State
737,Horatio Fields,WR,Auburn
738,Kolbey Taylor,CB,Vanderbilt
739,Rara Thomas,WR,Georgia
740,DeAndre Boykins,CB,North Carolina
741,Dominick Giudice,IOL,Michigan
742,Eric Gentry,LB,USC
743,Alton McCaskill IV,RB,Arizona State
744,David Gusta,DL,Washington State
745,Jayden Thomas,WR,Virginia
746,Chamon Metayer,TE,Arizona State
747,Dylan Rosiek,LB,Illinois
748,Jake Retzlaff,QB,BYU
749,Khordae Sydnor,EDGE,Purdue
750,Corey Platt Jr.,LB,Houston
751,Jerand Bradley,WR,Boston College
752,Jamal Haynes,RB,Georgia Tech
753,Sean Brown,S,NC State
754,Cole Rusk,TE,Illinois
755,Jack Kelly,LB,BYU
756,Jordan van den Berg,DL,Georgia Tech
757,Tiaoalii Savea,DL,Texas
758,Darian Chestnut,CB,Syracuse
759,Cyrus Allen,WR,Cincinnati
760,Ricardo Hallman,CB,Wisconsin
761,Daylan Carnell,S,Missouri
762,De'Zhaun Stribling,WR,Mississippi
763,Malachi Lawrence,EDGE,UCF
764,Will Kacmarek,TE,Ohio State
765,Cade Zimmerly,IOL,Bowling Green
766,Bauer Sharp,TE,LSU
767,David Blay,DL,Miami (FL)
768,Preston Hodge,S,Colorado
769,Seydou Traore,TE,Mississippi State
770,Bert Auburn,K,Texas
771,Kamryn Waites,OT,Florida
772,Tony Grimes,CB,Purdue
773,Sav'ell Smalls,TE,Colorado
774,Malcolm Greene,S,UMass
775,Xavion Alford,S,Arizona State
776,Troy Omeire,WR,UNLV
777,Joshua Braun,IOL,Kentucky
778,Andrew Gentry,OT,Michigan
779,Jeff Sims,QB,Arizona State
780,Tosh Baker,OT,Notre Dame
781,Aki Ogunbiyi,IOL,Texas A&M
782,E.J. Williams,WR,Indiana
783,Fred Davis II,CB,Northwestern
784,Demon Clowney,EDGE,Charlotte
785,Keionte Scott,CB,Auburn
786,Drew Pyne,QB,Missouri
787,Romello Height,EDGE,Texas Tech
788,Key Lawrence,S,UCLA
789,Max Johnson,QB,North Carolina
790,Turner Corcoran,IOL,Nebraska
791,Patrick Jenkins,DL,Tulane
792,Chip Trayanum,RB,Kentucky
793,Bangally Kamara,LB,Kansas
794,Chad Lindberg,OT,Rice
795,Reggie Grimes,EDGE,Memphis
796,Stephen Dix Jr.,LB,Marshall
797,Demorie Tate,CB,Florida A&M
798,Walker Parks,IOL,Clemson
799,Roydell Williams,RB,Florida State
800,Tyler Van Dyke,QB,Wisconsin
801,Haynes King,QB,Georgia Tech
802,Jeremiah Hunter,WR,Washington
803,Dillon Wade,IOL,Auburn
804,Ja'Mori Maclin,WR,Kentucky
805,Jordan White,IOL,Vanderbilt
806,Stefon Thompson,LB,Florida State
807,Tyler Grubbs,LB,Tulane
808,Caullin Lacy,WR,Louisville
809,Jahmeer Carter,DL,Virginia
810,Karon Prunty,CB,Wake Forest
811,Miles Scott,S,Illinois
812,Jalon Daniels,QB,Kansas
813,Gilber Edmond,EDGE,South Carolina
814,D.J. Graham,CB,Kansas
815,Courtland Ford,OT,Kentucky
816,Jalen Berger,RB,UCLA
817,Payton Zdroik,DL,Air Force
818,Leon Lowery Jr.,LB,Illinois
819,Braydon Bennett,RB,Coastal Carolina
820,T.J. Finley,QB,Tulane
821,Terion Stewart,RB,Virginia Tech
822,Hunter Zambrano,IOL,Texas Tech
823,Nick Dawkins,IOL,Penn State
824,Dominic Richardson,RB,Baylor
825,Tyree Skipper,S,Louisiana-Lafayette
826,Diego Pavia,QB,Vanderbilt
827,C.J. Daniels,WR,Miami (FL)
828,Noah Whittington,RB,Oregon
829,Alex Wollschlaeger,OT,Kentucky
830,Matthew Sluka,QB,UNLV
831,Jeremiah Walker,CB,Stephen F. Austin
832,Tavian Coleman,DL,Texas State
833,Cade McNamara,QB,Iowa
834,Dylan Morris,QB,James Madison
835,Tyler Johnson,IOL,Colorado
836,Keiondre Jones,IOL,Florida State
837,Avery Huff,LB,Florida International
838,Donavon Greene,WR,Wake Forest
839,Ja'Varrius Johnson,WR,UCF
840,Mycah Pittman,WR,Utah
841,Ben Coleman,IOL,Arizona State
842,Darrell Simmons Jr.,IOL,Kansas
843,Matthew Bedford,OT,Oregon
844,Antonio Clary,S,Virginia
845,Mohamed Toure,LB,Rutgers
846,Rodrigues Clark,RB,Southern Miss
847,Dequan Finn,QB,Miami (OH)
848,Zach Calzada,QB,Kentucky
849,Zion Nelson,OT,Miami (FL)
850,Rahsul Faison,RB,South Carolina
851,Chandler Rogers,QB,California
852,Dawson Jaramillo,OT,NC State
853,Darnell Jefferies,DL,Minnesota
854,Montre Miller,CB,Mississippi State
855,Levani Damuni,LB,Utah
