State,ProjectedPoints,NumberOfSchools,NumberOfProspects
Alabama,396,2,18
Ohio,293,1,13
Georgia,180,1,9
Louisiana,165,1,10
Florida,163,2,8
South Carolina,158,1,9
Oklahoma,125,1,6
California,111,1,6
Texas,100,2,4
Oregon,75,1,6
North Carolina,60,1,4
Indiana,60,1,3
Maryland,45,1,2
Michigan,43,1,3
Pennsylvania,33,2,3
Wisconsin,20,1,1
Arizona,18,1,2
Nebraska,10,1,1
Washington,10,1,1
Utah,10,1,1
