School,Conference,ProjectedPoints,NumberOfProspects,SchoolURL
Ohio State,Big Ten,283,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ohio_st.svg
Alabama,SEC,273,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/alabama.svg
LSU,SEC,195,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/lsu.svg
Clemson,ACC,185,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/clemson.svg
USC,Pac 12,149,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/usc.svg
Georgia,SEC,130,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/georgia.svg
Texas,Big 12,91,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas.svg
Florida,SEC,76,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida.svg
North Carolina,ACC,75,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/north_carolina.svg
Texas A&M,SEC,73,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas_a&amp;m.svg
Miami (FL),ACC,71,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/miami.svg
Notre Dame,FBS - Independent,60,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/notre_dame.svg
Oklahoma,Big 12,58,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oklahoma.svg
Oregon,Pac 12,55,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon.svg
Penn State,Big Ten,45,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/penn_st.svg
Michigan,Big Ten,45,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan.svg
Wisconsin,Big Ten,37,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/wisconsin.svg
Ole Miss,SEC,30,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/mississippi.svg
Auburn,SEC,30,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/auburn.svg
Arizona State,Pac 12,30,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arizona_st.svg
UCF,FBS - AAC,30,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ucf.svg
SMU,FBS - AAC,30,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/smu.svg
Washington,Pac 12,30,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/washington.svg
Cincinnati,FBS - AAC,20,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/cincinnati.svg
Pitt,ACC,20,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/pittsburgh.svg
Nebraska,Big Ten,17,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/nebraska.svg
Utah,Pac 12,15,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/utah.svg
UCLA,Pac 12,15,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ucla.svg
BYU,FBS - Independent,10,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/byu.svg
Arkansas,SEC,10,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arkansas.svg
Iowa,Big Ten,10,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/iowa.svg
Kansas State,Big 12,10,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kansas_st.svg
Arizona,Pac 12,8,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arizona.svg
Florida State,ACC,8,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida_st.svg
South Carolina,SEC,8,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/south_carolina.svg
Oklahoma State,Big 12,7,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oklahoma_st.svg
Indiana,Big Ten,7,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/indiana.svg
Syracuse,ACC,7,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/syracuse.svg
Coastal Carolina,FCS,7,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/coastal_carolina.svg
