School,Conference,ProjectedPoints,NumberOfProspects,SchoolURL
Ohio State,Big Ten,323,20,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ohio_st.svg
Alabama,SEC,221,19,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/alabama.svg
Clemson,ACC,189,18,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/clemson.svg
USC,Pac 12,136,18,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/usc.svg
Texas A&M,SEC,129,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas_a&amp;m.svg
Georgia,SEC,124,18,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/georgia.svg
Miami (FL),ACC,122,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/miami.svg
Florida State,ACC,120,22,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida_st.svg
LSU,SEC,120,18,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/lsu.svg
Texas,Big 12,117,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas.svg
Washington,Pac 12,116,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/washington.svg
Notre Dame,FBS - Independent,106,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/notre_dame.svg
North Carolina,ACC,93,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/north_carolina.svg
Oregon,Pac 12,86,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon.svg
Arkansas,SEC,72,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arkansas.svg
Auburn,SEC,56,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/auburn.svg
Iowa,Big Ten,54,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/iowa.svg
Penn State,Big Ten,53,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/penn_st.svg
Michigan,Big Ten,51,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan.svg
Wisconsin,Big Ten,50,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/wisconsin.svg
Oklahoma,Big 12,49,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oklahoma.svg
Florida,SEC,42,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida.svg
Ole Miss,SEC,38,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/mississippi.svg
Kansas State,Big 12,35,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kansas_st.svg
Missouri,SEC,33,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/missouri.svg
Utah,Pac 12,33,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/utah.svg
BYU,FBS - Independent,32,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/byu.svg
Arizona,Pac 12,30,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arizona.svg
UCF,FBS - AAC,26,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ucf.svg
NC State,ACC,26,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/nc_st.svg
Minnesota,Big Ten,25,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/minnesota.svg
Baylor,Big 12,24,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/baylor.svg
Kansas,Big 12,24,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kansas.svg
Nebraska,Big Ten,23,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/nebraska.svg
SMU,FBS - AAC,22,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/smu.svg
Michigan State,Big Ten,21,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan_st.svg
Oregon State,Pac 12,21,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon_st.svg
Colorado,Pac 12,21,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/colorado.svg
Arizona State,Pac 12,18,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arizona_st.svg
Tulane,FBS - AAC,18,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tulane.svg
Boston College,ACC,17,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/boston_college.svg
Virginia,ACC,16,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/virginia.svg
Oklahoma State,Big 12,16,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oklahoma_st.svg
