School,Conference,ProjectedPoints,NumberOfProspects,SchoolURL
Ohio State,Big Ten,238,32,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ohio_st.svg
Georgia,SEC,219,30,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/georgia.svg
Alabama,SEC,196,31,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/alabama.svg
Texas,Big 12,150,19,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas.svg
Florida State,ACC,148,26,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida_st.svg
LSU,SEC,143,30,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/lsu.svg
Washington,Pac 12,142,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/washington.svg
Michigan,Big Ten,138,24,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan.svg
Clemson,ACC,128,24,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/clemson.svg
Penn State,Big Ten,128,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/penn_st.svg
Oregon,Pac 12,116,21,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon.svg
USC,Pac 12,105,27,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/usc.svg
Notre Dame,FBS - Independent,101,24,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/notre_dame.svg
Miami (FL),ACC,81,19,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/miami.svg
North Carolina,ACC,73,18,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/north_carolina.svg
Texas A&M,SEC,69,19,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas_a&amp;m.svg
Illinois,Big Ten,62,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/illinois.svg
Iowa,Big Ten,59,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/iowa.svg
Missouri,SEC,54,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/missouri.svg
UCLA,Pac 12,51,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ucla.svg
Florida,SEC,47,18,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida.svg
Oklahoma,Big 12,45,24,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oklahoma.svg
South Carolina,SEC,45,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/south_carolina.svg
Arkansas,SEC,43,16,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arkansas.svg
TCU,Big 12,42,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tcu.svg
Minnesota,Big Ten,42,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/minnesota.svg
Oregon State,Pac 12,41,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon_st.svg
Tennessee,SEC,37,17,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tennessee.svg
Auburn,SEC,35,16,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/auburn.svg
