School,Conference,ProjectedPoints,NumberOfProspects,SchoolURL
Michigan,Big Ten,176,18,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan.svg
Washington,Pac 12,166,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/washington.svg
Alabama,SEC,166,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/alabama.svg
Texas,Big 12,160,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas.svg
Georgia,SEC,153,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/georgia.svg
LSU,SEC,140,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/lsu.svg
Florida State,ACC,135,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida_st.svg
Oregon,Pac 12,110,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon.svg
Penn State,Big Ten,103,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/penn_st.svg
Notre Dame,FBS - Independent,86,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/notre_dame.svg
Ohio State,Big Ten,81,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ohio_st.svg
Missouri,SEC,79,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/missouri.svg
USC,Pac 12,77,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/usc.svg
Clemson,ACC,77,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/clemson.svg
Illinois,Big Ten,59,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/illinois.svg
North Carolina,ACC,59,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/north_carolina.svg
UCLA,Pac 12,50,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ucla.svg
Oklahoma,Big 12,45,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oklahoma.svg
Miami (FL),ACC,45,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/miami.svg
Oregon State,Pac 12,45,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon_st.svg
Iowa,Big Ten,45,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/iowa.svg
Texas A&M,SEC,42,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas_a&amp;m.svg
Duke,ACC,39,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/duke.svg
South Carolina,SEC,39,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/south_carolina.svg
Utah,Pac 12,37,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/utah.svg
Arizona,Pac 12,37,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arizona.svg
Auburn,SEC,35,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/auburn.svg
Louisville,ACC,34,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/louisville.svg
Kansas State,Big 12,33,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kansas_st.svg
Kentucky,SEC,32,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kentucky.svg
Toledo,FBS - MAC,31,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/toledo.svg
Kansas,Big 12,29,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kansas.svg
Minnesota,Big Ten,28,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/minnesota.svg
TCU,Big 12,27,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tcu.svg
Tennessee,SEC,27,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tennessee.svg
Houston,FBS - AAC,27,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/houston.svg
BYU,FBS - Independent,26,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/byu.svg
NC State,ACC,26,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/nc_st.svg
Florida,SEC,26,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida.svg
