School,Conference,ProjectedPoints,NumberOfProspects,SchoolURL
Alabama,SEC,180,18,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/alabama.svg
Washington,Pac 12,174,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/washington.svg
Georgia,SEC,171,19,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/georgia.svg
Michigan,Big Ten,154,19,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan.svg
LSU,SEC,148,23,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/lsu.svg
Texas,Big 12,145,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas.svg
Florida State,ACC,135,21,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida_st.svg
Penn State,Big Ten,121,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/penn_st.svg
Oregon,Pac 12,112,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon.svg
Clemson,ACC,97,18,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/clemson.svg
Ohio State,Big Ten,92,17,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ohio_st.svg
Notre Dame,FBS - Independent,89,18,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/notre_dame.svg
USC,Pac 12,88,22,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/usc.svg
Missouri,SEC,88,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/missouri.svg
North Carolina,ACC,78,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/north_carolina.svg
Miami (FL),ACC,65,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/miami.svg
Texas A&M,SEC,56,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas_a&amp;m.svg
Illinois,Big Ten,55,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/illinois.svg
UCLA,Pac 12,54,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ucla.svg
Oklahoma,Big 12,49,16,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oklahoma.svg
South Carolina,SEC,46,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/south_carolina.svg
Iowa,Big Ten,46,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/iowa.svg
Utah,Pac 12,44,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/utah.svg
Arizona,Pac 12,43,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arizona.svg
TCU,Big 12,42,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tcu.svg
Auburn,SEC,41,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/auburn.svg
Duke,ACC,41,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/duke.svg
Oregon State,Pac 12,39,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon_st.svg
Toledo,FBS - MAC,35,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/toledo.svg
Florida,SEC,32,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida.svg
Maryland,Big Ten,31,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/maryland.svg
BYU,FBS - Independent,31,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/byu.svg
