2024-09-15,1,4,0,253,9 days ago
2024-10-04,1,4,0,255,7 days ago
2024-12-15,1,4,0,348,4 days ago
2025-01-02,1,4,0,507,7 days ago
2025-02-03,1,4,0,556,11 days ago
2025-03-03,1,4,0,759,11 days ago
2025-04-26,4,13,0,782,3 minutes ago
2025-05-01,7,39,4,796,1 day ago
2025-05-07,7,39,4,796,7 days ago
2025-05-18,7,60,8,798,2 days ago
2025-05-23,7,60,8,798,8 days ago
2025-06-03,14,73,11,835,1 day ago
