Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Malachi Nelson,Boise State,QB,2024-12-15,N/A,,Idaho,FBS - Mountain West,35
2,2,Kadyn Proctor,Alabama,OT,2024-12-15,N/A,,Alabama,SEC,35
3,1,Rueben Bain,Miami (FL),EDGE,2024-12-15,N/A,,Florida,ACC,35
4,3,Francis Mauigoa,Miami (FL),OT,2024-12-15,N/A,,Florida,ACC,35
5,5,Arch Manning,Texas,QB,2024-12-15,N/A,,Texas,SEC,35
6,5,Nic Anderson,Oklahoma,WR,2024-12-15,N/A,,Oklahoma,SEC,35
7,7,LaNorris Sellers,South Carolina,QB,2024-12-15,N/A,,South Carolina,SEC,35
8,8,Anthony Hill Jr.,Texas,LB,2024-12-15,N/A,,Texas,SEC,35
9,5,Dane Key,Kentucky,WR,2024-12-15,N/A,,Kentucky,SEC,35
10,10,Carnell Tate,Ohio State,WR,2024-12-15,N/A,,Ohio,Big Ten,35
11,11,Dezz Ricks,Texas A&M,CB,2024-12-15,N/A,,Texas,SEC,30
12,7,Nyck Harbor,South Carolina,WR,2024-12-15,N/A,,South Carolina,SEC,30
13,13,Peyton Bowen,Oklahoma,S,2024-12-15,N/A,,Oklahoma,SEC,30
14,5,Caleb Downs,Ohio State,S,2024-12-15,N/A,,Ohio,Big Ten,30
15,15,Antonio Kite,Auburn,CB,2024-12-15,N/A,,Alabama,SEC,30
16,5,Barion Brown,LSU,WR,2024-12-15,N/A,,Louisiana,SEC,30
17,17,Kendrick Law,Alabama,WR,2024-12-15,N/A,,Alabama,SEC,30
18,18,Lawson Luckie,Georgia,TE,2024-12-15,N/A,,Georgia,SEC,30
19,19,Tree Babalade,South Carolina,OT,2024-12-15,N/A,,South Carolina,SEC,30
20,20,T.J. Parker,Clemson,DL,2024-12-15,N/A,,South Carolina,ACC,30
21,7,Bear Alexander,USC,DL,2024-12-15,N/A,,California,Big Ten,30
22,22,Alex Birchmeier,Penn State,IOL,2024-12-15,N/A,,Pennsylvania,Big Ten,30
23,23,Jordan Hall,Georgia,DL,2024-12-15,N/A,,Georgia,SEC,30
24,8,Spencer Fano,Utah,OT,2024-12-15,N/A,,Utah,Big 12,30
25,25,Johntay Cook II,Texas,WR,2024-12-15,N/A,,Texas,SEC,30
26,10,Jackson Arnold,Auburn,QB,2024-12-15,N/A,,Alabama,SEC,25
27,12,Damari Brown,Miami (FL),CB,2024-12-15,N/A,,Florida,ACC,25
28,1,Miller Moss,Louisville,QB,2024-12-15,N/A,,Kentucky,ACC,25
29,11,Jimari Butler,LSU,LB,2024-12-15,N/A,,Louisiana,SEC,25
30,14,Anthony Evans III,Georgia,WR,2024-12-15,N/A,,Georgia,SEC,25
31,15,Jamari Lyons,Florida,DL,2024-12-15,N/A,,Florida,SEC,25
32,1,Conner Weigman,Houston,QB,2024-12-15,N/A,,Texas,Big 12,25
33,16,Ja'Bril Rawls,Florida State,S,2024-12-15,N/A,,Florida,ACC,25
34,19,Iapani Laloulu,Oregon,IOL,2024-12-15,N/A,,Oregon,Big Ten,25
35,10,Ethan Onianwa,Rice,OT,2024-12-15,N/A,,Texas,FBS - AAC,25
