Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Arch Manning,Texas,QB,2025-05-23,N/A,,Texas,SEC,35
2,2,Garrett Nussmeier,LSU,QB,2025-05-23,2,NEW ORLEANS SAINTS,Louisiana,SEC,35
3,3,T.J. Parker,Clemson,DL,2025-05-23,3,TENNESSEE TITANS,South Carolina,ACC,35
4,4,Cade Klubnik,Clemson,QB,2025-05-23,1,CLEVELAND BROWNS,South Carolina,ACC,35
5,2,Kadyn Proctor,Alabama,OT,2025-05-23,7,INDIANAPOLIS COLTS,Alabama,SEC,35
6,1,Drew Allar,Penn State,QB,2025-05-23,N/A,,Pennsylvania,Big Ten,35
7,3,LaNorris Sellers,South Carolina,QB,2025-05-23,9,LAS VEGAS RAIDERS,South Carolina,SEC,35
8,4,Caleb Downs,Ohio State,S,2025-05-23,6,CAROLINA PANTHERS,Ohio,Big Ten,35
9,7,Peter Woods,Clemson,DL,2025-05-23,5,NEW YORK JETS,South Carolina,ACC,35
10,6,Francis Mauigoa,Miami (FL),OT,2025-05-23,4,NEW YORK GIANTS,Florida,ACC,35
11,10,Rueben Bain,Miami (FL),EDGE,2025-05-23,11,NEW ENGLAND PATRIOTS,Florida,ACC,30
12,11,Spencer Fano,Utah,OT,2025-05-23,8,CLEVELAND BROWNS,Utah,Big 12,30
13,8,Keldric Faulk,Auburn,DL,2025-05-23,17,CHICAGO BEARS,Alabama,SEC,30
14,12,Anthony Hill Jr.,Texas,LB,2025-05-23,N/A,,Texas,SEC,30
15,14,Jermod McCoy,Tennessee,CB,2025-05-23,29,DETROIT LIONS,Tennessee,SEC,30
16,9,Isaiah World,Oregon,OT,2025-05-23,27,SAN FRANCISCO 49ERS,Oregon,Big Ten,30
17,15,Jeremiyah Love,Notre Dame,RB,2025-05-23,20,HOUSTON TEXANS,Indiana,FBS - Independent,30
18,18,Caleb Banks,Florida,DL,2025-05-23,14,SEATTLE SEAHAWKS,Florida,SEC,30
19,15,Dani Dennis-Sutton,Penn State,EDGE,2025-05-23,N/A,,Pennsylvania,Big Ten,30
20,20,Avieon Terrell,Clemson,CB,2025-05-23,13,MIAMI DOLPHINS,South Carolina,ACC,30
21,9,Carnell Tate,Ohio State,WR,2025-05-23,26,WASHINGTON COMMANDERS,Ohio,Big Ten,30
22,10,L.T. Overton,Alabama,EDGE,2025-05-23,32,PHILADELPHIA EAGLES,Alabama,SEC,30
23,19,Jordyn Tyson,Arizona State,WR,2025-05-23,28,KANSAS CITY CHIEFS,Arizona,Big 12,30
24,24,Antonio Williams,Clemson,WR,2025-05-23,19,DENVER BRONCOS,South Carolina,ACC,30
25,2,Nico Iamaleava,UCLA,QB,2025-05-23,N/A,,California,Big Ten,30
26,23,Matayo Uiagalelei,Oregon,EDGE,2025-05-23,N/A,,Oregon,Big Ten,25
27,26,Caleb Lomu,Utah,OT,2025-05-23,12,ARIZONA CARDINALS,Utah,Big 12,25
28,28,Fernando Mendoza,Indiana,QB,2025-05-23,10,LOS ANGELES RAMS,Indiana,Big Ten,25
29,9,Malik Muhammad,Texas,CB,2025-05-23,N/A,,Texas,SEC,25
30,27,Dillon Thieneman,Oregon,S,2025-05-23,24,LOS ANGELES RAMS,Oregon,Big Ten,25
31,14,Nick Singleton,Penn State,RB,2025-05-23,N/A,,Pennsylvania,Big Ten,25
32,32,A.J. Harris,Penn State,CB,2025-05-23,18,MINNESOTA VIKINGS,Pennsylvania,Big Ten,25
33,26,Christen Miller,Georgia,DL,2025-05-23,N/A,,Georgia,SEC,25
34,20,Suntarine Perkins,Ole Miss,LB,2025-05-23,N/A,,Mississippi,SEC,25
35,32,Sam Leavitt,Arizona State,QB,2025-05-23,N/A,,Arizona,Big 12,25
36,31,C.J. Allen,Georgia,LB,2025-05-23,21,TAMPA BAY BUCCANEERS,Georgia,SEC,20
37,33,Jalon Kilgore,South Carolina,CB,2025-05-23,25,CINCINNATI BENGALS,South Carolina,SEC,20
38,9,Deontae Lawson,Alabama,LB,2025-05-23,N/A,,Alabama,SEC,20
39,25,David Bailey,Stanford,EDGE,2025-05-23,N/A,,California,ACC,20
40,32,Eli Stowers,Vanderbilt,TE,2025-05-23,N/A,,Tennessee,SEC,20
41,32,Denzel Boston,Washington,WR,2025-05-23,22,LOS ANGELES CHARGERS,Washington,Big Ten,20
42,12,Evan Stewart,Oregon,WR,2025-05-23,N/A,,Oregon,Big Ten,20
43,33,Ar'maj Reed-Adams,Texas A&M,IOL,2025-05-23,N/A,,Texas,SEC,20
44,25,Zachariah Branch,Georgia,WR,2025-05-23,15,DALLAS COWBOYS,Georgia,SEC,20
45,28,Eric Singleton Jr.,Auburn,WR,2025-05-23,30,BALTIMORE RAVENS,Alabama,SEC,20
46,30,Austin Barber,Florida,OT,2025-05-23,N/A,,Florida,SEC,20
47,27,Nyck Harbor,South Carolina,WR,2025-05-23,N/A,,South Carolina,SEC,20
48,47,DJ McKinney,Colorado,CB,2025-05-23,N/A,,Colorado,Big 12,20
49,39,Jake Slaughter,Florida,IOL,2025-05-23,N/A,,Florida,SEC,20
50,4,Harold Perkins,LSU,LB,2025-05-23,N/A,,Louisiana,SEC,20
