Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,C.J. Stroud,Ohio State,QB,2022-05-16,First Round,,Ohio,Big Ten,35
2,2,Bryce Young,Alabama,QB,2022-05-16,1,ATLANTA FALCONS,Alabama,SEC,35
3,2,Will Anderson Jr.,Alabama,EDGE,2022-05-16,First Round,,Alabama,SEC,35
4,4,Jalen Carter,Georgia,DL,2022-05-16,First Round,,Georgia,SEC,35
5,4,Jaxon Smith-Njigba,Ohio State,WR,2022-05-16,8,CHICAGO BEARS,Ohio,Big Ten,35
6,5,Bryan Bresee,Clemson,DL,2022-05-16,5,NEW YORK JETS,South Carolina,ACC,35
7,7,Kelee Ringo,Georgia,CB,2022-05-16,10,WASHINGTON COMMANDERS,Georgia,SEC,35
8,7,Myles Murphy,Clemson,EDGE,2022-05-16,11,PITTSBURGH STEELERS,South Carolina,ACC,35
9,1,Bijan Robinson,Texas,RB,2022-05-16,15,MIAMI DOLPHINS,Texas,Big 12,35
10,3,Eli Ricks,Alabama,CB,2022-05-16,6,JACKSONVILLE JAGUARS,Alabama,SEC,35
11,8,Kayshon Boutte,LSU,WR,2022-05-16,16,NEW ENGLAND PATRIOTS,Louisiana,SEC,30
12,10,Michael Mayer,Notre Dame,TE,2022-05-16,17,TENNESSEE TITANS,Indiana,FBS - Independent,30
13,4,Jordan Addison,Pitt,WR,2022-05-16,12,MINNESOTA VIKINGS,Pennsylvania,ACC,30
14,9,Paris Johnson Jr.,Ohio State,OT,2022-05-16,First Round,,Ohio,Big Ten,30
15,6,Noah Sewell,Oregon,LB,2022-05-16,22,SEATTLE SEAHAWKS,Oregon,Pac 12,30
16,7,Nolan Smith,Georgia,EDGE,2022-05-16,20,BALTIMORE RAVENS,Georgia,SEC,30
17,4,B.J. Ojulari,LSU,EDGE,2022-05-16,First Round,,Louisiana,SEC,30
18,8,Peter Skoronski,Northwestern,OT,2022-05-16,First Round,,Illinois,Big Ten,30
19,19,Joey Porter Jr.,Penn State,CB,2022-05-16,First Round,,Pennsylvania,Big Ten,30
20,13,Trenton Simpson,Clemson,LB,2022-05-16,First Round,,South Carolina,ACC,30
21,7,Will Levis,Kentucky,QB,2022-05-16,2,HOUSTON TEXANS,Kentucky,SEC,30
22,21,Brandon Joseph,Notre Dame,S,2022-05-16,31,TAMPA BAY BUCCANEERS,Indiana,FBS - Independent,30
23,6,Tyler Van Dyke,Miami (FL),QB,2022-05-16,7,CAROLINA PANTHERS,Florida,ACC,30
24,5,Jahmyr Gibbs,Alabama,RB,2022-05-16,18,HOUSTON TEXANS,Alabama,SEC,30
25,1,Isaiah Foskey,Notre Dame,EDGE,2022-05-16,14,LAS VEGAS RAIDERS,Indiana,FBS - Independent,30
26,24,Spencer Rattler,South Carolina,QB,2022-05-16,First Round,,South Carolina,SEC,25
27,2,Jordan Battle,Alabama,S,2022-05-16,26,DALLAS COWBOYS,Alabama,SEC,25
28,20,Malachi Moore,Alabama,S,2022-05-16,First Round,,Alabama,SEC,25
29,23,Marvin Mims,Oklahoma,WR,2022-05-16,First Round,,Oklahoma,Big 12,25
30,22,Phil Jurkovec,Boston College,QB,2022-05-16,First Round,,Massachusetts,ACC,25
31,6,Henry To'oto'o,Alabama,LB,2022-05-16,First Round,,Alabama,SEC,25
32,9,Zach Evans,Ole Miss,RB,2022-05-16,30,KANSAS CITY CHIEFS,Mississippi,SEC,25
33,17,Josh Downs,North Carolina,WR,2022-05-16,First Round,,North Carolina,ACC,25
34,11,Zion Nelson,Miami (FL),OT,2022-05-16,First Round,,Florida,ACC,25
