Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Jalen Carter,Georgia,DL,2023-02-13,3,ARIZONA CARDINALS,Georgia,SEC,35
2,1,Will Anderson Jr.,Alabama,EDGE,2023-02-13,1,CHICAGO BEARS,Alabama,SEC,35
3,1,Bryce Young,Alabama,QB,2023-02-13,2,HOUSTON TEXANS,Alabama,SEC,35
4,1,C.J. Stroud,Ohio State,QB,2023-02-13,First Round,,Ohio,Big Ten,35
5,4,Myles Murphy,Clemson,EDGE,2023-02-13,8,ATLANTA FALCONS,South Carolina,ACC,35
6,5,Will Levis,Kentucky,QB,2023-02-13,4,INDIANAPOLIS COLTS,Kentucky,SEC,35
7,7,Christian Gonzalez,Oregon,CB,2023-02-13,10,PHILADELPHIA EAGLES,Oregon,Pac 12,35
8,5,Tyree Wilson,Texas Tech,EDGE,2023-02-13,5,SEATTLE SEAHAWKS,Texas,Big 12,35
9,5,Joey Porter Jr.,Penn State,CB,2023-02-13,16,WASHINGTON COMMANDERS,Pennsylvania,Big Ten,35
10,7,Quentin Johnston,TCU,WR,2023-02-13,12,HOUSTON TEXANS,Texas,Big 12,35
11,11,Devon Witherspoon,Illinois,CB,2023-02-13,6,DETROIT LIONS,Illinois,Big Ten,30
12,4,Paris Johnson Jr.,Ohio State,OT,2023-02-13,7,LAS VEGAS RAIDERS,Ohio,Big Ten,30
13,5,Peter Skoronski,Northwestern,OT,2023-02-13,11,TENNESSEE TITANS,Illinois,Big Ten,30
14,8,Jordan Addison,USC,WR,2023-02-13,21,LOS ANGELES CHARGERS,California,Pac 12,30
15,5,Bijan Robinson,Texas,RB,2023-02-13,27,BUFFALO BILLS,Texas,Big 12,30
16,14,Anthony Richardson,Florida,QB,2023-02-13,9,CAROLINA PANTHERS,Florida,SEC,30
17,10,Michael Mayer,Notre Dame,TE,2023-02-13,15,GREEN BAY PACKERS,Indiana,FBS - Independent,30
18,17,Brian Branch,Alabama,S,2023-02-13,14,NEW ENGLAND PATRIOTS,Alabama,SEC,30
19,4,Jaxon Smith-Njigba,Ohio State,WR,2023-02-13,22,BALTIMORE RAVENS,Ohio,Big Ten,30
20,2,Bryan Bresee,Clemson,DL,2023-02-13,18,DETROIT LIONS,South Carolina,ACC,30
21,14,Broderick Jones,Georgia,OT,2023-02-13,13,NEW YORK JETS,Georgia,SEC,30
22,8,Cam Smith,South Carolina,CB,2023-02-13,19,TAMPA BAY BUCCANEERS,South Carolina,SEC,30
23,5,Kelee Ringo,Georgia,CB,2023-02-13,17,PITTSBURGH STEELERS,Georgia,SEC,30
24,24,Lukas Van Ness,Iowa,EDGE,2023-02-13,29,NEW ORLEANS SAINTS,Iowa,Big Ten,30
25,19,O'Cyrus Torrence,Florida,IOL,2023-02-13,20,SEATTLE SEAHAWKS,Florida,SEC,30
26,12,Trenton Simpson,Clemson,LB,2023-02-13,39,CAROLINA PANTHERS,South Carolina,ACC,25
27,16,Jahmyr Gibbs,Alabama,RB,2023-02-13,30,PHILADELPHIA EAGLES,Alabama,SEC,25
28,22,Clark Phillips III,Utah,CB,2023-02-13,23,MINNESOTA VIKINGS,Utah,Pac 12,25
29,27,Jalin Hyatt,Tennessee,WR,2023-02-13,41,TENNESSEE TITANS,Tennessee,SEC,25
30,9,Isaiah Foskey,Notre Dame,EDGE,2023-02-13,33,HOUSTON TEXANS,Indiana,FBS - Independent,25
31,26,Drew Sanders,Arkansas,LB,2023-02-13,37,SEATTLE SEAHAWKS,Arkansas,SEC,25
32,32,Zay Flowers,Boston College,WR,2023-02-13,25,NEW YORK GIANTS,Massachusetts,ACC,25
33,16,Nolan Smith,Georgia,EDGE,2023-02-13,31,KANSAS CITY CHIEFS,Georgia,SEC,25
34,28,Anton Harrison,Oklahoma,OT,2023-02-13,First Round,,Oklahoma,Big 12,25
35,19,B.J. Ojulari,LSU,EDGE,2023-02-13,50,TAMPA BAY BUCCANEERS,Louisiana,SEC,25
36,19,Antonio Johnson,Texas A&M,S,2023-02-13,First Round,,Texas,SEC,20
37,32,Emmanuel Forbes,Mississippi State,CB,2023-02-13,36,LOS ANGELES RAMS,Mississippi,SEC,20
38,27,Darnell Washington,Georgia,TE,2023-02-13,28,CINCINNATI BENGALS,Georgia,SEC,20
39,27,Dawand Jones,Ohio State,OT,2023-02-13,32,PITTSBURGH STEELERS,Ohio,Big Ten,20
40,40,Dalton Kincaid,Utah,TE,2023-02-13,47,WASHINGTON COMMANDERS,Utah,Pac 12,20
41,32,Siaki Ika,Baylor,DL,2023-02-13,38,LAS VEGAS RAIDERS,Texas,Big 12,20
42,41,Luke Musgrave,Oregon State,TE,2023-02-13,24,JACKSONVILLE JAGUARS,Oregon,Pac 12,20
43,39,Darnell Wright,Tennessee,OT,2023-02-13,45,GREEN BAY PACKERS,Tennessee,SEC,20
44,32,Felix Anudike-Uzomah,Kansas State,EDGE,2023-02-13,59,BUFFALO BILLS,Kansas,Big 12,20
45,29,Josh Downs,North Carolina,WR,2023-02-13,26,DALLAS COWBOYS,North Carolina,ACC,20
46,37,Keion White,Georgia Tech,EDGE,2023-02-13,35,INDIANAPOLIS COLTS,Georgia,ACC,20
47,39,Tuli Tuipulotu,USC,DL,2023-02-13,53,CHICAGO BEARS,California,Pac 12,20
48,37,John Michael Schmitz,Minnesota,IOL,2023-02-13,49,PITTSBURGH STEELERS,Minnesota,Big Ten,20
49,26,Derick Hall,Auburn,EDGE,2023-02-13,34,ARIZONA CARDINALS,Alabama,SEC,20
50,39,Mazi Smith,Michigan,DL,2023-02-13,55,DETROIT LIONS,Michigan,Big Ten,20
51,25,Noah Sewell,Oregon,LB,2023-02-13,43,NEW YORK JETS,Oregon,Pac 12,20
52,23,Kayshon Boutte,LSU,WR,2023-02-13,46,NEW ENGLAND PATRIOTS,Louisiana,SEC,20
53,41,Cody Mauch,North Dakota State,IOL,2023-02-13,51,MIAMI DOLPHINS,North Dakota,FCS,20
54,46,Calijah Kancey,Pitt,DL,2023-02-13,44,ATLANTA FALCONS,Pennsylvania,ACC,20
55,43,Deonte Banks,Maryland,CB,2023-02-13,48,DETROIT LIONS,Maryland,Big Ten,20
56,47,Will McDonald IV,Iowa State,EDGE,2023-02-13,62,PHILADELPHIA EAGLES,Iowa,Big 12,20
57,31,Devon Achane,Texas A&M,RB,2023-02-13,First Round,,Texas,SEC,20
58,25,Gervon Dexter,Florida,DL,2023-02-13,First Round,,Florida,SEC,20
59,21,Andre Carter II,Army,EDGE,2023-02-13,63,KANSAS CITY CHIEFS,Kansas,FBS - Independent,20
60,60,Keeanu Benton,Wisconsin,DL,2023-02-13,First Round,,Wisconsin,Big Ten,15
61,49,Matthew Bergeron,Syracuse,OT,2023-02-13,58,DALLAS COWBOYS,New York,ACC,15
62,26,Jaelyn Duncan,Maryland,OT,2023-02-13,54,LOS ANGELES CHARGERS,Maryland,Big Ten,15
63,50,Tyrique Stevenson,Miami (FL),CB,2023-02-13,56,JACKSONVILLE JAGUARS,Florida,ACC,15
64,36,Tucker Kraft,South Dakota State,TE,2023-02-13,First Round,,South Dakota,FCS,15
65,35,Henry To'oto'o,Alabama,LB,2023-02-13,64,CHICAGO BEARS,Alabama,SEC,15
66,45,Zach Charbonnet,UCLA,RB,2023-02-13,,,California,Pac 12,15
67,30,Rashee Rice,SMU,WR,2023-02-13,61,CAROLINA PANTHERS,Texas,FBS - AAC,15
68,44,Chris Smith II,Georgia,S,2023-02-13,,,Georgia,SEC,15
69,43,Jack Campbell,Iowa,LB,2023-02-13,60,CINCINNATI BENGALS,Iowa,Big Ten,15
70,40,Zach Harrison,Ohio State,EDGE,2023-02-13,,,Ohio,Big Ten,15
71,54,Steve Avila,TCU,IOL,2023-02-13,57,NEW YORK GIANTS,Texas,Big 12,10
72,61,Jaquelin Roy,LSU,DL,2023-02-13,,,Louisiana,SEC,10
73,27,Tanner McKee,Stanford,QB,2023-02-13,52,SEATTLE SEAHAWKS,California,Pac 12,10
74,72,Julius Brents,Kansas State,CB,2023-02-13,,,Kansas,Big 12,10
75,33,Jordan Battle,Alabama,S,2023-02-13,,,Alabama,SEC,10
76,57,Kyu Blu Kelly,Stanford,CB,2023-02-13,,,California,Pac 12,10
77,30,Cedric Tillman,Tennessee,WR,2023-02-13,,,Tennessee,SEC,10
78,32,Zach Evans,Ole Miss,RB,2023-02-13,,,Mississippi,SEC,10
