Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Bryce Young,Alabama,QB,2023-03-02,2,HOUSTON TEXANS,Alabama,SEC,35
2,1,Will Anderson Jr.,Alabama,EDGE,2023-03-02,1,CHICAGO BEARS,Alabama,SEC,35
3,1,Jalen Carter,Georgia,DL,2023-03-02,3,ARIZONA CARDINALS,Georgia,SEC,35
4,1,C.J. Stroud,Ohio State,QB,2023-03-02,4,INDIANAPOLIS COLTS,Ohio,Big Ten,35
5,2,Tyree Wilson,Texas Tech,EDGE,2023-03-02,5,SEATTLE SEAHAWKS,Texas,Big 12,35
6,6,Devon Witherspoon,Illinois,CB,2023-03-02,10,PHILADELPHIA EAGLES,Illinois,Big Ten,35
7,5,Will Levis,Kentucky,QB,2023-03-02,7,LAS VEGAS RAIDERS,Kentucky,SEC,35
8,5,Christian Gonzalez,Oregon,CB,2023-03-02,6,DETROIT LIONS,Oregon,Pac 12,35
9,4,Myles Murphy,Clemson,EDGE,2023-03-02,8,ATLANTA FALCONS,South Carolina,ACC,35
10,5,Paris Johnson Jr.,Ohio State,OT,2023-03-02,11,TENNESSEE TITANS,Ohio,Big Ten,35
11,4,Peter Skoronski,Northwestern,OT,2023-03-02,13,NEW YORK JETS,Illinois,Big Ten,30
12,12,Anthony Richardson,Florida,QB,2023-03-02,9,CAROLINA PANTHERS,Florida,SEC,30
13,8,Joey Porter Jr.,Penn State,CB,2023-03-02,14,NEW ENGLAND PATRIOTS,Pennsylvania,Big Ten,30
14,7,Quentin Johnston,TCU,WR,2023-03-02,12,HOUSTON TEXANS,Texas,Big 12,30
15,8,Jordan Addison,USC,WR,2023-03-02,First Round,,California,Pac 12,30
16,14,Brian Branch,Alabama,S,2023-03-02,16,WASHINGTON COMMANDERS,Alabama,SEC,30
17,3,Bijan Robinson,Texas,RB,2023-03-02,18,DETROIT LIONS,Texas,Big 12,30
18,14,Broderick Jones,Georgia,OT,2023-03-02,17,PITTSBURGH STEELERS,Georgia,SEC,30
19,4,Jaxon Smith-Njigba,Ohio State,WR,2023-03-02,21,LOS ANGELES CHARGERS,Ohio,Big Ten,30
20,11,Michael Mayer,Notre Dame,TE,2023-03-02,15,GREEN BAY PACKERS,Indiana,FBS - Independent,30
21,2,Bryan Bresee,Clemson,DL,2023-03-02,First Round,,South Carolina,ACC,30
22,22,Lukas Van Ness,Iowa,EDGE,2023-03-02,First Round,,Iowa,Big Ten,30
23,20,O'Cyrus Torrence,Florida,IOL,2023-03-02,20,SEATTLE SEAHAWKS,Florida,SEC,30
24,8,Cam Smith,South Carolina,CB,2023-03-02,26,DALLAS COWBOYS,South Carolina,SEC,30
25,5,Kelee Ringo,Georgia,CB,2023-03-02,19,TAMPA BAY BUCCANEERS,Georgia,SEC,30
26,25,Jalin Hyatt,Tennessee,WR,2023-03-02,25,NEW YORK GIANTS,Tennessee,SEC,25
27,27,Zay Flowers,Boston College,WR,2023-03-02,22,BALTIMORE RAVENS,Massachusetts,ACC,25
28,28,Dalton Kincaid,Utah,TE,2023-03-02,24,JACKSONVILLE JAGUARS,Utah,Pac 12,25
29,9,Nolan Smith,Georgia,EDGE,2023-03-02,30,PHILADELPHIA EAGLES,Georgia,SEC,25
30,16,Trenton Simpson,Clemson,LB,2023-03-02,33,HOUSTON TEXANS,South Carolina,ACC,25
31,26,Drew Sanders,Arkansas,LB,2023-03-02,52,SEATTLE SEAHAWKS,Arkansas,SEC,25
32,20,Jahmyr Gibbs,Alabama,RB,2023-03-02,38,LAS VEGAS RAIDERS,Alabama,SEC,25
33,33,Deonte Banks,Maryland,CB,2023-03-02,23,MINNESOTA VIKINGS,Maryland,Big Ten,25
34,34,Calijah Kancey,Pitt,DL,2023-03-02,42,CLEVELAND BROWNS,Pennsylvania,ACC,25
35,30,Anton Harrison,Oklahoma,OT,2023-03-02,28,CINCINNATI BENGALS,Oklahoma,Big 12,25
36,31,Emmanuel Forbes,Mississippi State,CB,2023-03-02,32,PITTSBURGH STEELERS,Mississippi,SEC,20
37,24,Darnell Washington,Georgia,TE,2023-03-02,41,TENNESSEE TITANS,Georgia,SEC,20
38,19,Antonio Johnson,Texas A&M,S,2023-03-02,27,BUFFALO BILLS,Texas,SEC,20
39,39,Darnell Wright,Tennessee,OT,2023-03-02,35,INDIANAPOLIS COLTS,Tennessee,SEC,20
40,40,Keion White,Georgia Tech,EDGE,2023-03-02,29,NEW ORLEANS SAINTS,Georgia,ACC,20
41,27,Dawand Jones,Ohio State,OT,2023-03-02,First Round,,Ohio,Big Ten,20
42,21,Clark Phillips III,Utah,CB,2023-03-02,37,SEATTLE SEAHAWKS,Utah,Pac 12,20
43,38,Luke Musgrave,Oregon State,TE,2023-03-02,40,NEW ORLEANS SAINTS,Oregon,Pac 12,20
44,12,Isaiah Foskey,Notre Dame,EDGE,2023-03-02,First Round,,Indiana,FBS - Independent,20
45,20,B.J. Ojulari,LSU,EDGE,2023-03-02,31,KANSAS CITY CHIEFS,Louisiana,SEC,20
46,31,Siaki Ika,Baylor,DL,2023-03-02,46,NEW ENGLAND PATRIOTS,Texas,Big 12,20
47,21,Josh Downs,North Carolina,WR,2023-03-02,39,CAROLINA PANTHERS,North Carolina,ACC,20
48,42,John Michael Schmitz,Minnesota,IOL,2023-03-02,43,NEW YORK JETS,Minnesota,Big Ten,20
49,32,Felix Anudike-Uzomah,Kansas State,EDGE,2023-03-02,First Round,,Kansas,Big 12,20
50,26,Derick Hall,Auburn,EDGE,2023-03-02,36,LOS ANGELES RAMS,Alabama,SEC,20
51,43,Mazi Smith,Michigan,DL,2023-03-02,48,DETROIT LIONS,Michigan,Big Ten,20
52,38,Tuli Tuipulotu,USC,DL,2023-03-02,54,LOS ANGELES CHARGERS,California,Pac 12,20
53,50,Will McDonald IV,Iowa State,EDGE,2023-03-02,First Round,,Iowa,Big 12,20
54,48,Cody Mauch,North Dakota State,IOL,2023-03-02,53,CHICAGO BEARS,North Dakota,FCS,20
55,46,Keeanu Benton,Wisconsin,DL,2023-03-02,56,JACKSONVILLE JAGUARS,Wisconsin,Big Ten,20
56,20,Kayshon Boutte,LSU,WR,2023-03-02,58,DALLAS COWBOYS,Louisiana,SEC,20
57,53,Zach Charbonnet,UCLA,RB,2023-03-02,First Round,,California,Pac 12,20
58,18,Jaelyn Duncan,Maryland,OT,2023-03-02,50,TAMPA BAY BUCCANEERS,Maryland,Big Ten,20
59,47,Tyrique Stevenson,Miami (FL),CB,2023-03-02,60,CINCINNATI BENGALS,Florida,ACC,20
60,41,Jack Campbell,Iowa,LB,2023-03-02,57,NEW YORK GIANTS,Iowa,Big Ten,15
61,46,Devon Achane,Texas A&M,RB,2023-03-02,First Round,,Texas,SEC,15
62,46,Matthew Bergeron,Syracuse,OT,2023-03-02,49,PITTSBURGH STEELERS,New York,ACC,15
63,25,Gervon Dexter,Florida,DL,2023-03-02,44,ATLANTA FALCONS,Florida,SEC,15
64,52,Tucker Kraft,South Dakota State,TE,2023-03-02,51,MIAMI DOLPHINS,South Dakota,FCS,15
65,35,Daiyan Henley,Washington State,LB,2023-03-02,55,DETROIT LIONS,Washington,Pac 12,15
