Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,C.J. Stroud,Ohio State,QB,2023-03-20,1,CAROLINA PANTHERS,Ohio,Big Ten,35
2,1,Bryce Young,Alabama,QB,2023-03-20,2,HOUSTON TEXANS,Alabama,SEC,35
3,1,Will Anderson Jr.,Alabama,EDGE,2023-03-20,3,ARIZONA CARDINALS,Alabama,SEC,35
4,1,Jalen Carter,Georgia,DL,2023-03-20,5,SEATTLE SEAHAWKS,Georgia,SEC,35
5,5,Christian Gonzalez,Oregon,CB,2023-03-20,6,DETROIT LIONS,Oregon,Pac 12,35
6,6,Anthony Richardson,Florida,QB,2023-03-20,4,INDIANAPOLIS COLTS,Florida,SEC,35
7,2,Tyree Wilson,Texas Tech,EDGE,2023-03-20,8,ATLANTA FALCONS,Texas,Big 12,35
8,5,Will Levis,Kentucky,QB,2023-03-20,7,LAS VEGAS RAIDERS,Kentucky,SEC,35
9,5,Devon Witherspoon,Illinois,CB,2023-03-20,10,PHILADELPHIA EAGLES,Illinois,Big Ten,35
10,4,Joey Porter Jr.,Penn State,CB,2023-03-20,14,NEW ENGLAND PATRIOTS,Pennsylvania,Big Ten,35
11,7,Paris Johnson Jr.,Ohio State,OT,2023-03-20,11,TENNESSEE TITANS,Ohio,Big Ten,30
12,6,Peter Skoronski,Northwestern,OT,2023-03-20,9,CHICAGO BEARS,Illinois,Big Ten,30
13,3,Bijan Robinson,Texas,RB,2023-03-20,19,TAMPA BAY BUCCANEERS,Texas,Big 12,30
14,4,Myles Murphy,Clemson,EDGE,2023-03-20,49,PITTSBURGH STEELERS,South Carolina,ACC,30
15,7,Jaxon Smith-Njigba,Ohio State,WR,2023-03-20,First Round,,Ohio,Big Ten,30
16,6,Quentin Johnston,TCU,WR,2023-03-20,25,NEW YORK GIANTS,Texas,Big 12,30
17,17,Lukas Van Ness,Iowa,EDGE,2023-03-20,12,HOUSTON TEXANS,Iowa,Big Ten,30
18,15,Brian Branch,Alabama,S,2023-03-20,15,GREEN BAY PACKERS,Alabama,SEC,30
19,15,Broderick Jones,Georgia,OT,2023-03-20,13,NEW YORK JETS,Georgia,SEC,30
20,11,Jordan Addison,USC,WR,2023-03-20,22,BALTIMORE RAVENS,California,Pac 12,30
21,18,Nolan Smith,Georgia,EDGE,2023-03-20,18,DETROIT LIONS,Georgia,SEC,30
22,11,Michael Mayer,Notre Dame,TE,2023-03-20,21,LOS ANGELES CHARGERS,Indiana,FBS - Independent,30
23,2,Bryan Bresee,Clemson,DL,2023-03-20,29,NEW ORLEANS SAINTS,South Carolina,ACC,30
24,24,Deonte Banks,Maryland,CB,2023-03-20,16,WASHINGTON COMMANDERS,Maryland,Big Ten,30
25,24,Calijah Kancey,Pitt,DL,2023-03-20,20,SEATTLE SEAHAWKS,Pennsylvania,ACC,30
26,26,Dalton Kincaid,Utah,TE,2023-03-20,26,DALLAS COWBOYS,Utah,Pac 12,25
