Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Will Anderson Jr.,Alabama,EDGE,2022-12-27,2,CHICAGO BEARS,Alabama,SEC,35
2,2,Jalen Carter,Georgia,DL,2022-12-27,3,SEATTLE SEAHAWKS,Georgia,SEC,35
3,1,Bryce Young,Alabama,QB,2022-12-27,1,HOUSTON TEXANS,Alabama,SEC,35
4,1,C.J. Stroud,Ohio State,QB,2022-12-27,8,CAROLINA PANTHERS,Ohio,Big Ten,35
5,3,Myles Murphy,Clemson,EDGE,2022-12-27,4,ARIZONA CARDINALS,South Carolina,ACC,35
6,6,Will Levis,Kentucky,QB,2022-12-27,5,INDIANAPOLIS COLTS,Kentucky,SEC,35
7,7,Tyree Wilson,Texas Tech,EDGE,2022-12-27,6,ATLANTA FALCONS,Texas,Big 12,35
8,4,Kelee Ringo,Georgia,CB,2022-12-27,7,DETROIT LIONS,Georgia,SEC,35
9,7,Quentin Johnston,TCU,WR,2022-12-27,11,HOUSTON TEXANS,Texas,Big 12,35
10,6,Bryan Bresee,Clemson,DL,2022-12-27,First Round,,South Carolina,ACC,35
11,8,Peter Skoronski,Northwestern,OT,2022-12-27,9,LAS VEGAS RAIDERS,Illinois,Big Ten,30
12,7,Joey Porter Jr.,Penn State,CB,2022-12-27,First Round,,Pennsylvania,Big Ten,30
13,13,Christian Gonzalez,Oregon,CB,2022-12-27,First Round,,Oregon,Pac 12,30
14,2,Bijan Robinson,Texas,RB,2022-12-27,10,PHILADELPHIA EAGLES,Texas,Big 12,30
15,6,Jordan Addison,USC,WR,2022-12-27,17,GREEN BAY PACKERS,California,Pac 12,30
16,7,Paris Johnson Jr.,Ohio State,OT,2022-12-27,First Round,,Ohio,Big Ten,30
17,9,Michael Mayer,Notre Dame,TE,2022-12-27,19,JACKSONVILLE JAGUARS,Indiana,FBS - Independent,30
18,12,Cam Smith,South Carolina,CB,2022-12-27,18,DETROIT LIONS,South Carolina,SEC,30
19,4,Jaxon Smith-Njigba,Ohio State,WR,2022-12-27,13,TENNESSEE TITANS,Ohio,Big Ten,30
20,19,Broderick Jones,Georgia,OT,2022-12-27,16,PITTSBURGH STEELERS,Georgia,SEC,30
21,16,Anthony Richardson,Florida,QB,2022-12-27,20,TAMPA BAY BUCCANEERS,Florida,SEC,30
22,21,Brian Branch,Alabama,S,2022-12-27,28,KANSAS CITY CHIEFS,Alabama,SEC,30
23,22,Jared Verse,Florida State,EDGE,2022-12-27,24,BALTIMORE RAVENS,Florida,ACC,30
24,11,Isaiah Foskey,Notre Dame,EDGE,2022-12-27,12,SEATTLE SEAHAWKS,Indiana,FBS - Independent,30
25,16,Trenton Simpson,Clemson,LB,2022-12-27,14,NEW ENGLAND PATRIOTS,South Carolina,ACC,30
26,23,Clark Phillips III,Utah,CB,2022-12-27,22,NEW YORK GIANTS,Utah,Pac 12,25
27,8,Antonio Johnson,Texas A&M,S,2022-12-27,30,BUFFALO BILLS,Texas,SEC,25
28,3,Jahmyr Gibbs,Alabama,RB,2022-12-27,First Round,,Alabama,SEC,25
29,13,Nolan Smith,Georgia,EDGE,2022-12-27,25,DENVER BRONCOS,Georgia,SEC,25
30,26,O'Cyrus Torrence,Florida,IOL,2022-12-27,27,CINCINNATI BENGALS,Florida,SEC,25
