Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Will Anderson Jr.,Alabama,EDGE,2022-07-28,1,ATLANTA FALCONS,Alabama,SEC,35
2,1,C.J. Stroud,Ohio State,QB,2022-07-28,5,DETROIT LIONS,Ohio,Big Ten,35
3,2,Bryce Young,Alabama,QB,2022-07-28,3,SEATTLE SEAHAWKS,Alabama,SEC,35
4,1,Jalen Carter,Georgia,DL,2022-07-28,2,HOUSTON TEXANS,Georgia,SEC,35
5,1,Jaxon Smith-Njigba,Ohio State,WR,2022-07-28,First Round,,Ohio,Big Ten,35
6,5,Bryan Bresee,Clemson,DL,2022-07-28,11,PITTSBURGH STEELERS,South Carolina,ACC,35
7,6,Myles Murphy,Clemson,EDGE,2022-07-28,7,CAROLINA PANTHERS,South Carolina,ACC,35
8,6,Kayshon Boutte,LSU,WR,2022-07-28,6,JACKSONVILLE JAGUARS,Louisiana,SEC,35
9,6,Kelee Ringo,Georgia,CB,2022-07-28,12,PHILADELPHIA EAGLES,Georgia,SEC,35
10,9,Eli Ricks,Alabama,CB,2022-07-28,First Round,,Alabama,SEC,35
11,11,Michael Mayer,Notre Dame,TE,2022-07-28,13,MINNESOTA VIKINGS,Indiana,FBS - Independent,30
12,3,Bijan Robinson,Texas,RB,2022-07-28,15,MIAMI DOLPHINS,Texas,Big 12,30
13,6,Paris Johnson Jr.,Ohio State,OT,2022-07-28,8,CHICAGO BEARS,Ohio,Big Ten,30
14,14,Isaiah Foskey,Notre Dame,EDGE,2022-07-28,First Round,,Indiana,FBS - Independent,30
15,11,Noah Sewell,Oregon,LB,2022-07-28,First Round,,Oregon,Pac 12,30
16,6,Jordan Addison,USC,WR,2022-07-28,17,NEW ENGLAND PATRIOTS,California,Pac 12,30
17,9,Peter Skoronski,Northwestern,OT,2022-07-28,18,TENNESSEE TITANS,Illinois,Big Ten,30
18,11,Will Levis,Kentucky,QB,2022-07-28,9,NEW YORK GIANTS,Kentucky,SEC,30
19,15,Cam Smith,South Carolina,CB,2022-07-28,First Round,,South Carolina,SEC,30
20,13,Trenton Simpson,Clemson,LB,2022-07-28,20,BALTIMORE RAVENS,South Carolina,ACC,30
21,11,Nolan Smith,Georgia,EDGE,2022-07-28,First Round,,Georgia,SEC,30
22,21,Quentin Johnston,TCU,WR,2022-07-28,First Round,,Texas,Big 12,30
23,22,Antonio Johnson,Texas A&M,S,2022-07-28,14,LAS VEGAS RAIDERS,Texas,SEC,30
24,19,Jaquelin Roy,LSU,DL,2022-07-28,33,ATLANTA FALCONS,Louisiana,SEC,30
25,6,Tyler Van Dyke,Miami (FL),QB,2022-07-28,First Round,,Florida,ACC,30
26,1,B.J. Ojulari,LSU,EDGE,2022-07-28,22,SEATTLE SEAHAWKS,Louisiana,SEC,25
27,18,Joey Porter Jr.,Penn State,CB,2022-07-28,23,LOS ANGELES CHARGERS,Pennsylvania,Big Ten,25
28,24,Arik Gilbert,Georgia,TE,2022-07-28,32,BUFFALO BILLS,Georgia,SEC,25
29,17,Josh Downs,North Carolina,WR,2022-07-28,First Round,,North Carolina,ACC,25
30,2,Zion Nelson,Miami (FL),OT,2022-07-28,30,KANSAS CITY CHIEFS,Florida,ACC,25
31,26,Garrett Williams,Syracuse,CB,2022-07-28,45,MINNESOTA VIKINGS,New York,ACC,25
