Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,C.J. Stroud,Ohio State,QB,2022-05-05,First Round,,Ohio,Big Ten,35
2,1,Will Anderson Jr.,Alabama,EDGE,2022-05-05,First Round,,Alabama,SEC,35
3,1,Bryce Young,Alabama,QB,2022-05-05,1,ATLANTA FALCONS,Alabama,SEC,35
4,4,Jaxon Smith-Njigba,Ohio State,WR,2022-05-05,3,DETROIT LIONS,Ohio,Big Ten,35
5,4,Jalen Carter,Georgia,DL,2022-05-05,2,HOUSTON TEXANS,Georgia,SEC,35
6,5,Bryan Bresee,Clemson,DL,2022-05-05,4,SEATTLE SEAHAWKS,South Carolina,ACC,35
7,7,Kelee Ringo,Georgia,CB,2022-05-05,6,JACKSONVILLE JAGUARS,Georgia,SEC,35
8,6,Paris Johnson Jr.,Ohio State,OT,2022-05-05,First Round,,Ohio,Big Ten,35
9,8,Kayshon Boutte,LSU,WR,2022-05-05,8,CHICAGO BEARS,Louisiana,SEC,35
10,4,Bijan Robinson,Texas,RB,2022-05-05,15,MIAMI DOLPHINS,Texas,Big 12,35
11,8,Michael Mayer,Notre Dame,TE,2022-05-05,9,NEW YORK GIANTS,Indiana,FBS - Independent,30
12,7,Myles Murphy,Clemson,EDGE,2022-05-05,12,MINNESOTA VIKINGS,South Carolina,ACC,30
13,9,Jordan Addison,Pitt,WR,2022-05-05,16,NEW ENGLAND PATRIOTS,Pennsylvania,ACC,30
14,7,Eli Ricks,Alabama,CB,2022-05-05,11,PITTSBURGH STEELERS,Alabama,SEC,30
15,13,Noah Sewell,Oregon,LB,2022-05-05,19,PHILADELPHIA EAGLES,Oregon,Pac 12,30
16,3,Nolan Smith,Georgia,EDGE,2022-05-05,13,PHILADELPHIA EAGLES,Georgia,SEC,30
17,9,B.J. Ojulari,LSU,EDGE,2022-05-05,First Round,,Louisiana,SEC,30
18,10,Peter Skoronski,Northwestern,OT,2022-05-05,14,LAS VEGAS RAIDERS,Illinois,Big Ten,30
19,13,Trenton Simpson,Clemson,LB,2022-05-05,24,MIAMI DOLPHINS,South Carolina,ACC,30
20,20,Joey Porter Jr.,Penn State,CB,2022-05-05,First Round,,Pennsylvania,Big Ten,30
21,3,Isaiah Foskey,Notre Dame,EDGE,2022-05-05,21,ARIZONA CARDINALS,Indiana,FBS - Independent,30
22,20,Malachi Moore,Alabama,S,2022-05-05,First Round,,Alabama,SEC,30
23,16,Brandon Joseph,Notre Dame,S,2022-05-05,25,INDIANAPOLIS COLTS,Indiana,FBS - Independent,30
24,12,Jahmyr Gibbs,Alabama,RB,2022-05-05,First Round,,Alabama,SEC,30
25,25,Will Levis,Kentucky,QB,2022-05-05,First Round,,Kentucky,SEC,30
26,17,Spencer Rattler,South Carolina,QB,2022-05-05,First Round,,South Carolina,SEC,25
27,7,Tyler Van Dyke,Miami (FL),QB,2022-05-05,7,CAROLINA PANTHERS,Florida,ACC,25
28,18,Marvin Mims,Oklahoma,WR,2022-05-05,26,DALLAS COWBOYS,Oklahoma,Big 12,25
29,17,Phil Jurkovec,Boston College,QB,2022-05-05,31,TAMPA BAY BUCCANEERS,Massachusetts,ACC,25
30,1,Jordan Battle,Alabama,S,2022-05-05,32,BUFFALO BILLS,Alabama,SEC,25
31,5,Zion Nelson,Miami (FL),OT,2022-05-05,First Round,,Florida,ACC,25
32,26,Derick Hall,Auburn,EDGE,2022-05-05,27,CINCINNATI BENGALS,Alabama,SEC,25
33,14,Zach Evans,Ole Miss,RB,2022-05-05,First Round,,Mississippi,SEC,25
34,3,Henry To'oto'o,Alabama,LB,2022-05-05,28,DETROIT LIONS,Alabama,SEC,25
35,8,Josh Downs,North Carolina,WR,2022-05-05,18,HOUSTON TEXANS,North Carolina,ACC,25
36,19,Jalen Catalon,Arkansas,S,2022-05-05,30,KANSAS CITY CHIEFS,Arkansas,SEC,20
37,9,Jarrett Patterson,Notre Dame,IOL,2022-05-05,First Round,,Indiana,FBS - Independent,20
38,22,Quentin Johnston,TCU,WR,2022-05-05,20,BALTIMORE RAVENS,Texas,Big 12,20
39,21,Emil Ekiyor Jr.,Alabama,IOL,2022-05-05,First Round,,Alabama,SEC,20
