Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,C.J. Stroud,Ohio State,QB,2022-05-02,,,Ohio,Big Ten,35
2,1,Will Anderson Jr.,Alabama,EDGE,2022-05-02,,,Alabama,SEC,35
3,1,Bryce Young,Alabama,QB,2022-05-02,,,Alabama,SEC,35
4,4,Jaxon Smith-Njigba,Ohio State,WR,2022-05-02,,,Ohio,Big Ten,35
5,4,Jalen Carter,Georgia,DL,2022-05-02,,,Georgia,SEC,35
6,3,Myles Murphy,Clemson,DL,2022-05-02,,,South Carolina,ACC,35
7,2,Bryan Bresee,Clemson,DL,2022-05-02,,,South Carolina,ACC,35
8,8,Michael Mayer,Notre Dame,TE,2022-05-02,,,Indiana,FBS - Independent,35
9,4,Eli Ricks,Alabama,CB,2022-05-02,,,Alabama,SEC,35
10,4,Bijan Robinson,Texas,RB,2022-05-02,,,Texas,Big 12,35
11,11,Nolan Smith,Georgia,EDGE,2022-05-02,,,Georgia,SEC,30
12,6,Kelee Ringo,Georgia,CB,2022-05-02,,,Georgia,SEC,30
13,7,Paris Johnson Jr.,Ohio State,OT,2022-05-02,,,Ohio,Big Ten,30
14,6,B.J. Ojulari,LSU,EDGE,2022-05-02,,,Louisiana,SEC,30
15,9,Jordan Addison,Pitt,WR,2022-05-02,,,Pennsylvania,ACC,30
16,6,Kayshon Boutte,LSU,WR,2022-05-02,,,Louisiana,SEC,30
17,8,Noah Sewell,Oregon,LB,2022-05-02,,,Oregon,Pac 12,30
18,13,Trenton Simpson,Clemson,LB,2022-05-02,,,South Carolina,ACC,30
19,15,Peter Skoronski,Northwestern,OT,2022-05-02,,,Illinois,Big Ten,30
20,4,Brandon Joseph,Notre Dame,S,2022-05-02,,,Indiana,FBS - Independent,30
21,15,Isaiah Foskey,Notre Dame,EDGE,2022-05-02,,,Indiana,FBS - Independent,30
22,11,Tre'Vius Hodges-Tomlinson,TCU,CB,2022-05-02,,,Texas,Big 12,30
23,22,Derick Hall,Auburn,EDGE,2022-05-02,,,Alabama,SEC,30
24,24,Justin Flowe,Oregon,LB,2022-05-02,,,Oregon,Pac 12,30
25,10,Jarrett Patterson,Notre Dame,IOL,2022-05-02,,,Indiana,FBS - Independent,30
26,1,Jordan Battle,Alabama,S,2022-05-02,,,Alabama,SEC,25
27,14,Malachi Moore,Alabama,S,2022-05-02,,,Alabama,SEC,25
28,1,Zion Nelson,Miami (FL),OT,2022-05-02,,,Florida,ACC,25
29,21,Jahmyr Gibbs,Alabama,RB,2022-05-02,,,Alabama,SEC,25
30,2,Jalen Catalon,Arkansas,S,2022-05-02,,,Arkansas,SEC,25
31,9,Henry To'oto'o,Alabama,LB,2022-05-02,,,Alabama,SEC,25
32,1,Jaxson Kirkland,Washington,OT,2022-05-02,,,Washington,Pac 12,25
33,9,D.J. Uiagalelei,Clemson,QB,2022-05-02,,,South Carolina,ACC,25
34,5,Marvin Mims,Oklahoma,WR,2022-05-02,,,Oklahoma,Big 12,25
35,7,Joey Porter Jr.,Penn State,CB,2022-05-02,,,Pennsylvania,Big Ten,25
36,1,Spencer Rattler,South Carolina,QB,2022-05-02,,,South Carolina,SEC,20
37,21,Emil Ekiyor Jr.,Alabama,IOL,2022-05-02,,,Alabama,SEC,20
38,37,Zach Evans,Ole Miss,RB,2022-05-02,,,Mississippi,SEC,20
39,39,Sean Tucker,Syracuse,RB,2022-05-02,,,New York,ACC,20
40,19,Byron Young,Alabama,DL,2022-05-02,,,Alabama,SEC,20
41,41,Jaelyn Duncan,Maryland,OT,2022-05-02,,,Maryland,Big Ten,20
42,2,Jack Campbell,Iowa,LB,2022-05-02,,,Iowa,Big Ten,20
43,43,Cameron Ward,Washington State,QB,2022-05-02,,,Washington,Pac 12,20
44,22,Justin Eboigbe,Alabama,DL,2022-05-02,,,Alabama,SEC,20
45,43,Will McDonald IV,Iowa State,DL,2022-05-02,,,Iowa,Big 12,20
46,9,Jahleel Billingsley,Texas,TE,2022-05-02,,,Texas,Big 12,20
47,24,Zion Tupuola-Fetui,Washington,DL,2022-05-02,,,Washington,Pac 12,20
48,36,Dawand Jones,Ohio State,OT,2022-05-02,,,Ohio,Big Ten,20
49,7,Phil Jurkovec,Boston College,QB,2022-05-02,,,Massachusetts,ACC,20
50,4,Carter Warren,Pitt,IOL,2022-05-02,,,Pennsylvania,ACC,20
51,32,Rakim Jarrett,Maryland,WR,2022-05-02,,,Maryland,Big Ten,20
52,34,Sam LaPorta,Iowa,TE,2022-05-02,,,Iowa,Big Ten,20
53,22,Tank Bigsby,Auburn,RB,2022-05-02,,,Alabama,SEC,20
54,54,Kyu Blu Kelly,Stanford,CB,2022-05-02,,,California,Pac 12,20
55,55,Willie Lampkin,Coastal Carolina,IOL,2022-05-02,,,South Carolina,FCS,20
56,46,Hendon Hooker,Tennessee,QB,2022-05-02,,,Tennessee,SEC,20
57,7,Tyler Van Dyke,Miami (FL),QB,2022-05-02,,,Florida,ACC,20
