Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,C.J. Stroud,Ohio State,QB,2022-10-11,1,CAROLINA PANTHERS,Ohio,Big Ten,35
2,1,Will Anderson Jr.,Alabama,EDGE,2022-10-11,2,LAS VEGAS RAIDERS,Alabama,SEC,35
3,1,Bryce Young,Alabama,QB,2022-10-11,5,WASHINGTON COMMANDERS,Alabama,SEC,35
4,3,Jalen Carter,Georgia,DL,2022-10-11,3,PITTSBURGH STEELERS,Georgia,SEC,35
5,1,Myles Murphy,Clemson,EDGE,2022-10-11,10,SEATTLE SEAHAWKS,South Carolina,ACC,35
6,5,Kelee Ringo,Georgia,CB,2022-10-11,First Round,,Georgia,SEC,35
7,6,Will Levis,Kentucky,QB,2022-10-11,4,DETROIT LIONS,Kentucky,SEC,35
8,1,Jaxon Smith-Njigba,Ohio State,WR,2022-10-11,6,HOUSTON TEXANS,Ohio,Big Ten,35
9,7,Jordan Addison,USC,WR,2022-10-11,15,NEW ENGLAND PATRIOTS,California,Pac 12,35
10,5,Bryan Bresee,Clemson,DL,2022-10-11,7,ATLANTA FALCONS,South Carolina,ACC,35
11,1,Bijan Robinson,Texas,RB,2022-10-11,19,MIAMI DOLPHINS,Texas,Big 12,30
12,7,Paris Johnson Jr.,Ohio State,OT,2022-10-11,First Round,,Ohio,Big Ten,30
13,9,Peter Skoronski,Northwestern,OT,2022-10-11,17,CHICAGO BEARS,Illinois,Big Ten,30
14,9,Michael Mayer,Notre Dame,TE,2022-10-11,14,CINCINNATI BENGALS,Indiana,FBS - Independent,30
15,15,Joey Porter Jr.,Penn State,CB,2022-10-11,First Round,,Pennsylvania,Big Ten,30
16,12,Isaiah Foskey,Notre Dame,EDGE,2022-10-11,23,GREEN BAY PACKERS,Indiana,FBS - Independent,30
17,13,Cam Smith,South Carolina,CB,2022-10-11,12,ARIZONA CARDINALS,South Carolina,SEC,30
18,5,Kayshon Boutte,LSU,WR,2022-10-11,First Round,,Louisiana,SEC,30
19,10,Antonio Johnson,Texas A&M,S,2022-10-11,First Round,,Texas,SEC,30
20,18,Quentin Johnston,TCU,WR,2022-10-11,16,JACKSONVILLE JAGUARS,Texas,Big 12,30
21,13,Trenton Simpson,Clemson,LB,2022-10-11,First Round,,South Carolina,ACC,30
22,11,Noah Sewell,Oregon,LB,2022-10-11,First Round,,Oregon,Pac 12,30
23,14,Nolan Smith,Georgia,EDGE,2022-10-11,First Round,,Georgia,SEC,30
24,22,Tyree Wilson,Texas Tech,DL,2022-10-11,28,KANSAS CITY CHIEFS,Texas,Big 12,30
25,23,Felix Anudike-Uzomah,Kansas State,EDGE,2022-10-11,9,PHILADELPHIA EAGLES,Kansas,Big 12,30
26,24,Broderick Jones,Georgia,OT,2022-10-11,21,LOS ANGELES CHARGERS,Georgia,SEC,25
27,21,B.J. Ojulari,LSU,EDGE,2022-10-11,8,HOUSTON TEXANS,Louisiana,SEC,25
28,16,Jahmyr Gibbs,Alabama,RB,2022-10-11,42,ARIZONA CARDINALS,Alabama,SEC,25
29,23,Clark Phillips III,Utah,CB,2022-10-11,13,DETROIT LIONS,Utah,Pac 12,25
30,26,Gervon Dexter,Florida,DL,2022-10-11,22,NEW YORK JETS,Florida,SEC,25
31,24,Andre Carter II,Army,EDGE,2022-10-11,First Round,,Kansas,FBS - Independent,25
32,17,Anthony Richardson,Florida,QB,2022-10-11,First Round,,Florida,SEC,25
33,25,Jaelyn Duncan,Maryland,OT,2022-10-11,24,BALTIMORE RAVENS,Maryland,Big Ten,25
34,24,Josh Downs,North Carolina,WR,2022-10-11,36,CAROLINA PANTHERS,North Carolina,ACC,25
35,32,Siaki Ika,Baylor,DL,2022-10-11,29,MINNESOTA VIKINGS,Texas,Big 12,25
36,9,Eli Ricks,Alabama,CB,2022-10-11,39,NEW ORLEANS SAINTS,Alabama,SEC,20
37,28,Anton Harrison,Oklahoma,OT,2022-10-11,47,CHICAGO BEARS,Oklahoma,Big 12,20
38,37,Devon Witherspoon,Illinois,CB,2022-10-11,27,DALLAS COWBOYS,Illinois,Big Ten,20
39,22,Henry To'oto'o,Alabama,LB,2022-10-11,41,SEATTLE SEAHAWKS,Alabama,SEC,20
40,32,Brian Branch,Alabama,S,2022-10-11,46,JACKSONVILLE JAGUARS,Alabama,SEC,20
41,21,Jordan Battle,Alabama,S,2022-10-11,35,WASHINGTON COMMANDERS,Alabama,SEC,20
42,29,Garrett Williams,Syracuse,CB,2022-10-11,59,NEW YORK GIANTS,New York,ACC,20
43,33,Zion Nelson,Miami (FL),OT,2022-10-11,52,NEW YORK JETS,Florida,ACC,20
44,35,Cedric Tillman,Tennessee,WR,2022-10-11,38,CLEVELAND BROWNS,Tennessee,SEC,20
45,37,Christian Gonzalez,Oregon,CB,2022-10-11,11,SEATTLE SEAHAWKS,Oregon,Pac 12,20
46,42,Dontay Demus Jr.,Maryland,WR,2022-10-11,54,GREEN BAY PACKERS,Maryland,Big Ten,20
47,46,Jaren Hall,BYU,QB,2022-10-11,40,SEATTLE SEAHAWKS,Utah,FBS - Independent,20
48,22,Brandon Joseph,Notre Dame,S,2022-10-11,48,ATLANTA FALCONS,Indiana,FBS - Independent,20
49,24,Derick Hall,Auburn,EDGE,2022-10-11,First Round,,Alabama,SEC,20
50,40,J.L. Skinner,Boise State,S,2022-10-11,31,PHILADELPHIA EAGLES,Idaho,FBS - Mountain West,20
51,23,Zach Evans,Ole Miss,RB,2022-10-11,First Round,,Mississippi,SEC,20
52,47,Tanner McKee,Stanford,QB,2022-10-11,49,INDIANAPOLIS COLTS,California,Pac 12,20
53,22,Malachi Moore,Alabama,S,2022-10-11,58,DALLAS COWBOYS,Alabama,SEC,20
54,48,Jared Verse,Florida State,EDGE,2022-10-11,43,LOS ANGELES RAMS,Florida,ACC,20
55,55,Emmanuel Forbes,Mississippi State,CB,2022-10-11,20,TAMPA BAY BUCCANEERS,Mississippi,SEC,20
56,12,Tyler Van Dyke,Miami (FL),QB,2022-10-11,50,TAMPA BAY BUCCANEERS,Florida,ACC,20
57,29,Tank Bigsby,Auburn,RB,2022-10-11,First Round,,Alabama,SEC,20
