Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Will Anderson Jr.,Alabama,EDGE,2023-01-28,1,CHICAGO BEARS,Alabama,SEC,35
2,1,Bryce Young,Alabama,QB,2023-01-28,2,HOUSTON TEXANS,Alabama,SEC,35
3,1,Jalen Carter,Georgia,DL,2023-01-28,3,ARIZONA CARDINALS,Georgia,SEC,35
4,1,C.J. Stroud,Ohio State,QB,2023-01-28,4,INDIANAPOLIS COLTS,Ohio,Big Ten,35
5,4,Myles Murphy,Clemson,EDGE,2023-01-28,8,ATLANTA FALCONS,South Carolina,ACC,35
6,6,Tyree Wilson,Texas Tech,EDGE,2023-01-28,5,SEATTLE SEAHAWKS,Texas,Big 12,35
7,6,Will Levis,Kentucky,QB,2023-01-28,First Round,,Kentucky,SEC,35
8,5,Bryan Bresee,Clemson,DL,2023-01-28,6,DETROIT LIONS,South Carolina,ACC,35
9,9,Christian Gonzalez,Oregon,CB,2023-01-28,10,PHILADELPHIA EAGLES,Oregon,Pac 12,35
10,7,Quentin Johnston,TCU,WR,2023-01-28,11,TENNESSEE TITANS,Texas,Big 12,35
11,5,Paris Johnson Jr.,Ohio State,OT,2023-01-28,7,LAS VEGAS RAIDERS,Ohio,Big Ten,30
12,10,Joey Porter Jr.,Penn State,CB,2023-01-28,16,WASHINGTON COMMANDERS,Pennsylvania,Big Ten,30
13,7,Bijan Robinson,Texas,RB,2023-01-28,22,BALTIMORE RAVENS,Texas,Big 12,30
14,6,Peter Skoronski,Northwestern,OT,2023-01-28,13,NEW YORK JETS,Illinois,Big Ten,30
15,7,Jordan Addison,USC,WR,2023-01-28,12,HOUSTON TEXANS,California,Pac 12,30
16,11,Michael Mayer,Notre Dame,TE,2023-01-28,19,TAMPA BAY BUCCANEERS,Indiana,FBS - Independent,30
17,5,Kelee Ringo,Georgia,CB,2023-01-28,23,MINNESOTA VIKINGS,Georgia,SEC,30
18,18,Brian Branch,Alabama,S,2023-01-28,18,DETROIT LIONS,Alabama,SEC,30
19,10,Cam Smith,South Carolina,CB,2023-01-28,24,JACKSONVILLE JAGUARS,South Carolina,SEC,30
20,20,Anthony Richardson,Florida,QB,2023-01-28,9,CAROLINA PANTHERS,Florida,SEC,30
21,4,Jaxon Smith-Njigba,Ohio State,WR,2023-01-28,15,GREEN BAY PACKERS,Ohio,Big Ten,30
22,13,Broderick Jones,Georgia,OT,2023-01-28,14,NEW ENGLAND PATRIOTS,Georgia,SEC,30
23,23,Devon Witherspoon,Illinois,CB,2023-01-28,17,PITTSBURGH STEELERS,Illinois,Big Ten,30
24,14,Trenton Simpson,Clemson,LB,2023-01-28,20,SEATTLE SEAHAWKS,South Carolina,ACC,30
25,20,O'Cyrus Torrence,Florida,IOL,2023-01-28,27,BUFFALO BILLS,Florida,SEC,30
26,16,Nolan Smith,Georgia,EDGE,2023-01-28,26,DALLAS COWBOYS,Georgia,SEC,25
27,13,Isaiah Foskey,Notre Dame,EDGE,2023-01-28,30,KANSAS CITY CHIEFS,Indiana,FBS - Independent,25
28,23,Clark Phillips III,Utah,CB,2023-01-28,34,ARIZONA CARDINALS,Utah,Pac 12,25
29,9,Antonio Johnson,Texas A&M,S,2023-01-28,45,GREEN BAY PACKERS,Texas,SEC,25
30,30,Anton Harrison,Oklahoma,OT,2023-01-28,29,DENVER BRONCOS,Oklahoma,Big 12,25
31,17,Jahmyr Gibbs,Alabama,RB,2023-01-28,31,PHILADELPHIA EAGLES,Alabama,SEC,25
32,20,B.J. Ojulari,LSU,EDGE,2023-01-28,35,INDIANAPOLIS COLTS,Louisiana,SEC,25
