Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Will Anderson Jr.,Alabama,EDGE,2023-01-10,1,CHICAGO BEARS,Alabama,SEC,35
2,1,Jalen Carter,Georgia,DL,2023-01-10,3,ARIZONA CARDINALS,Georgia,SEC,35
3,1,Bryce Young,Alabama,QB,2023-01-10,2,HOUSTON TEXANS,Alabama,SEC,35
4,1,C.J. Stroud,Ohio State,QB,2023-01-10,4,INDIANAPOLIS COLTS,Ohio,Big Ten,35
5,4,Myles Murphy,Clemson,EDGE,2023-01-10,5,SEATTLE SEAHAWKS,South Carolina,ACC,35
6,6,Will Levis,Kentucky,QB,2023-01-10,7,LAS VEGAS RAIDERS,Kentucky,SEC,35
7,6,Tyree Wilson,Texas Tech,EDGE,2023-01-10,8,ATLANTA FALCONS,Texas,Big 12,35
8,5,Bryan Bresee,Clemson,DL,2023-01-10,6,DETROIT LIONS,South Carolina,ACC,35
9,5,Paris Johnson Jr.,Ohio State,OT,2023-01-10,13,NEW YORK JETS,Ohio,Big Ten,35
10,5,Kelee Ringo,Georgia,CB,2023-01-10,19,TAMPA BAY BUCCANEERS,Georgia,SEC,35
11,8,Christian Gonzalez,Oregon,CB,2023-01-10,16,WASHINGTON COMMANDERS,Oregon,Pac 12,30
12,7,Jordan Addison,USC,WR,2023-01-10,14,NEW ENGLAND PATRIOTS,California,Pac 12,30
13,6,Quentin Johnston,TCU,WR,2023-01-10,12,HOUSTON TEXANS,Texas,Big 12,30
14,7,Bijan Robinson,Texas,RB,2023-01-10,10,PHILADELPHIA EAGLES,Texas,Big 12,30
15,8,Peter Skoronski,Northwestern,OT,2023-01-10,11,TENNESSEE TITANS,Illinois,Big Ten,30
16,11,Cam Smith,South Carolina,CB,2023-01-10,First Round,,South Carolina,SEC,30
17,7,Joey Porter Jr.,Penn State,CB,2023-01-10,First Round,,Pennsylvania,Big Ten,30
18,10,Michael Mayer,Notre Dame,TE,2023-01-10,15,GREEN BAY PACKERS,Indiana,FBS - Independent,30
19,19,Anthony Richardson,Florida,QB,2023-01-10,9,CAROLINA PANTHERS,Florida,SEC,30
20,4,Jaxon Smith-Njigba,Ohio State,WR,2023-01-10,22,NEW YORK GIANTS,Ohio,Big Ten,30
21,17,Brian Branch,Alabama,S,2023-01-10,18,DETROIT LIONS,Alabama,SEC,30
22,15,Broderick Jones,Georgia,OT,2023-01-10,17,PITTSBURGH STEELERS,Georgia,SEC,30
23,16,Trenton Simpson,Clemson,LB,2023-01-10,20,SEATTLE SEAHAWKS,South Carolina,ACC,30
24,21,O'Cyrus Torrence,Florida,IOL,2023-01-10,21,JACKSONVILLE JAGUARS,Florida,SEC,30
25,23,Clark Phillips III,Utah,CB,2023-01-10,27,MINNESOTA VIKINGS,Utah,Pac 12,30
26,26,Devon Witherspoon,Illinois,CB,2023-01-10,25,DALLAS COWBOYS,Illinois,Big Ten,25
27,18,Jahmyr Gibbs,Alabama,RB,2023-01-10,31,PHILADELPHIA EAGLES,Alabama,SEC,25
28,9,Antonio Johnson,Texas A&M,S,2023-01-10,29,BUFFALO BILLS,Texas,SEC,25
29,16,Nolan Smith,Georgia,EDGE,2023-01-10,30,KANSAS CITY CHIEFS,Georgia,SEC,25
30,23,B.J. Ojulari,LSU,EDGE,2023-01-10,33,HOUSTON TEXANS,Louisiana,SEC,25
31,14,Isaiah Foskey,Notre Dame,EDGE,2023-01-10,28,DENVER BRONCOS,Indiana,FBS - Independent,25
32,30,Anton Harrison,Oklahoma,OT,2023-01-10,26,CINCINNATI BENGALS,Oklahoma,Big 12,25
33,28,Jalin Hyatt,Tennessee,WR,2023-01-10,23,BALTIMORE RAVENS,Tennessee,SEC,25
34,26,Siaki Ika,Baylor,DL,2023-01-10,32,PITTSBURGH STEELERS,Texas,Big 12,25
35,26,Gervon Dexter,Florida,DL,2023-01-10,58,CINCINNATI BENGALS,Florida,SEC,25
36,17,Noah Sewell,Oregon,LB,2023-01-10,37,SEATTLE SEAHAWKS,Oregon,Pac 12,20
37,28,Josh Downs,North Carolina,WR,2023-01-10,24,LOS ANGELES CHARGERS,North Carolina,ACC,20
38,32,Emmanuel Forbes,Mississippi State,CB,2023-01-10,49,PITTSBURGH STEELERS,Mississippi,SEC,20
39,24,Felix Anudike-Uzomah,Kansas State,EDGE,2023-01-10,44,ATLANTA FALCONS,Kansas,Big 12,20
40,28,Darnell Washington,Georgia,TE,2023-01-10,40,NEW ORLEANS SAINTS,Georgia,SEC,20
41,20,Andre Carter II,Army,EDGE,2023-01-10,48,DETROIT LIONS,Kansas,FBS - Independent,20
42,34,Tanner McKee,Stanford,QB,2023-01-10,50,TAMPA BAY BUCCANEERS,California,Pac 12,20
43,35,Rashee Rice,SMU,WR,2023-01-10,57,DALLAS COWBOYS,Texas,FBS - AAC,20
44,28,Derick Hall,Auburn,EDGE,2023-01-10,63,PHILADELPHIA EAGLES,Alabama,SEC,20
45,34,Drew Sanders,Arkansas,LB,2023-01-10,First Round,,Arkansas,SEC,20
46,33,Dawand Jones,Ohio State,OT,2023-01-10,34,ARIZONA CARDINALS,Ohio,Big Ten,20
47,34,Henry To'oto'o,Alabama,LB,2023-01-10,First Round,,Alabama,SEC,20
48,42,Zay Flowers,Boston College,WR,2023-01-10,First Round,,Massachusetts,ACC,20
49,7,Kayshon Boutte,LSU,WR,2023-01-10,41,TENNESSEE TITANS,Louisiana,SEC,20
50,45,Tuli Tuipulotu,USC,DL,2023-01-10,51,JACKSONVILLE JAGUARS,California,Pac 12,20
51,45,Luke Musgrave,Oregon State,TE,2023-01-10,45,GREEN BAY PACKERS,Oregon,Pac 12,20
52,47,Dalton Kincaid,Utah,TE,2023-01-10,47,WASHINGTON COMMANDERS,Utah,Pac 12,20
53,26,Jaelyn Duncan,Maryland,OT,2023-01-10,36,LOS ANGELES RAMS,Maryland,Big Ten,20
54,20,Hendon Hooker,Tennessee,QB,2023-01-10,43,NEW YORK JETS,Tennessee,SEC,20
55,31,Devon Achane,Texas A&M,RB,2023-01-10,38,LAS VEGAS RAIDERS,Texas,SEC,20
56,46,Mazi Smith,Michigan,DL,2023-01-10,56,LOS ANGELES CHARGERS,Michigan,Big Ten,20
57,47,Zach Charbonnet,UCLA,RB,2023-01-10,First Round,,California,Pac 12,20
58,21,Eli Ricks,Alabama,CB,2023-01-10,53,SEATTLE SEAHAWKS,Alabama,SEC,20
59,39,John Michael Schmitz,Minnesota,IOL,2023-01-10,42,CLEVELAND BROWNS,Minnesota,Big Ten,20
60,43,Cody Mauch,North Dakota State,OT,2023-01-10,55,CHICAGO BEARS,North Dakota,FCS,15
61,35,Jordan Battle,Alabama,S,2023-01-10,First Round,,Alabama,SEC,15
62,29,Garrett Williams,Syracuse,CB,2023-01-10,First Round,,New York,ACC,15
63,61,Jarrett Patterson,Notre Dame,IOL,2023-01-10,First Round,,Indiana,FBS - Independent,15
64,26,Cedric Tillman,Tennessee,WR,2023-01-10,60,CAROLINA PANTHERS,Tennessee,SEC,15
65,41,Brandon Joseph,Notre Dame,S,2023-01-10,61,BUFFALO BILLS,Indiana,FBS - Independent,15
66,35,Zach Harrison,Ohio State,EDGE,2023-01-10,,,Ohio,Big Ten,15
67,55,Jack Campbell,Iowa,LB,2023-01-10,,,Iowa,Big Ten,15
68,57,Mekhi Garner,LSU,CB,2023-01-10,,,Louisiana,SEC,15
69,67,Sam LaPorta,Iowa,TE,2023-01-10,,,Iowa,Big Ten,15
70,32,Zach Evans,Ole Miss,RB,2023-01-10,,,Mississippi,SEC,15
71,60,Rashad Torrence II,Florida,S,2023-01-10,,,Florida,SEC,10
72,51,Chris Smith II,Georgia,S,2023-01-10,,,Georgia,SEC,10
73,44,Darnell Wright,Tennessee,OT,2023-01-10,,,Tennessee,SEC,10
74,37,Jaylon Jones,Texas A&M,CB,2023-01-10,,,Texas,SEC,10
75,48,Andrew Vorhees,USC,IOL,2023-01-10,54,NEW YORK GIANTS,California,Pac 12,10
76,62,Max Melton,Rutgers,CB,2023-01-10,,,New Jersey,Big Ten,10
77,70,D.J. Turner,Michigan,CB,2023-01-10,,,Michigan,Big Ten,10
78,36,J.L. Skinner,Boise State,S,2023-01-10,35,INDIANAPOLIS COLTS,Idaho,FBS - Mountain West,10
79,44,Lukas Van Ness,Iowa,DL,2023-01-10,46,NEW ENGLAND PATRIOTS,Iowa,Big Ten,10
80,46,Will McDonald IV,Iowa State,DL,2023-01-10,,,Iowa,Big 12,10
81,55,Tre'Vius Hodges-Tomlinson,TCU,CB,2023-01-10,,,Texas,Big 12,10
82,64,Marvin Mims,Oklahoma,WR,2023-01-10,,,Oklahoma,Big 12,10
83,60,Kyu Blu Kelly,Stanford,CB,2023-01-10,,,California,Pac 12,10
84,71,Blake Freeland,BYU,OT,2023-01-10,,,Utah,FBS - Independent,10
85,64,Matthew Bergeron,Syracuse,OT,2023-01-10,52,MIAMI DOLPHINS,New York,ACC,10
86,58,Daiyan Henley,Washington State,LB,2023-01-10,,,Washington,Pac 12,10
87,44,Jaquelin Roy,LSU,DL,2023-01-10,,,Louisiana,SEC,10
88,69,Sedrick Van Pran,Georgia,IOL,2023-01-10,,,Georgia,SEC,10
89,78,Luke Wypler,Ohio State,IOL,2023-01-10,,,Ohio,Big Ten,10
90,88,Chase Brown,Illinois,RB,2023-01-10,,,Illinois,Big Ten,10
91,62,Jaren Hall,BYU,QB,2023-01-10,,,Utah,FBS - Independent,10
92,68,Parker Washington,Penn State,WR,2023-01-10,,,Pennsylvania,Big Ten,10
93,66,Steve Avila,TCU,IOL,2023-01-10,,,Texas,Big 12,10
94,37,Zion Nelson,Miami (FL),OT,2023-01-10,,,Florida,ACC,10
95,74,Calijah Kancey,Pitt,DL,2023-01-10,,,Pennsylvania,ACC,10
96,96,Nathaniel Dell,Houston,WR,2023-01-10,,,Texas,FBS - AAC,10
97,45,Tank Bigsby,Auburn,RB,2023-01-10,,,Alabama,SEC,10
98,57,Julius Brents,Kansas State,CB,2023-01-10,,,Kansas,Big 12,10
99,38,Sean Tucker,Syracuse,RB,2023-01-10,,,New York,ACC,10
100,67,Mike Morris,Michigan,DL,2023-01-10,,,Michigan,Big Ten,10
101,81,Byron Young (AL),Alabama,DL,2023-01-10,,,Alabama,SEC,8
102,48,Kenny McIntosh,Georgia,RB,2023-01-10,39,CAROLINA PANTHERS,Georgia,SEC,8
103,59,Deuce Vaughn,Kansas State,RB,2023-01-10,,,Kansas,Big 12,8
104,64,Dontayvion Wicks,Virginia,WR,2023-01-10,,,Virginia,ACC,8
105,79,Owen Pappoe,Auburn,LB,2023-01-10,,,Alabama,SEC,8
106,60,DeMarvion Overshown,Texas,LB,2023-01-10,,,Texas,Big 12,8
107,67,Nick Broeker,Ole Miss,OT,2023-01-10,,,Mississippi,SEC,8
108,75,Xavier Hutchinson,Iowa State,WR,2023-01-10,,,Iowa,Big 12,8
109,68,Cameron Mitchell,Northwestern,CB,2023-01-10,,,Illinois,Big Ten,8
110,90,Emil Ekiyor Jr.,Alabama,IOL,2023-01-10,,,Alabama,SEC,8
111,82,A.T. Perry,Wake Forest,WR,2023-01-10,,,North Carolina,ACC,8
112,72,Jartavius Martin,Illinois,S,2023-01-10,,,Illinois,Big Ten,8
113,79,Habakkuk Baldonado,Pitt,EDGE,2023-01-10,,,Pennsylvania,ACC,8
114,75,Sydney Brown,Illinois,S,2023-01-10,,,Illinois,Big Ten,8
115,89,Tykee Smith,Georgia,S,2023-01-10,,,Georgia,SEC,8
116,86,DeWayne McBride,UAB,RB,2023-01-10,,,Alabama,FBS - CUSA,8
117,53,Riley Moss,Iowa,CB,2023-01-10,,,Iowa,Big Ten,8
118,94,Israel Abanikanda,Pitt,RB,2023-01-10,,,Pennsylvania,ACC,8
119,118,Ronnie Hickman,Ohio State,S,2023-01-10,,,Ohio,Big Ten,8
120,78,Spencer Rattler,South Carolina,QB,2023-01-10,,,South Carolina,SEC,8
121,79,Ventrell Miller,Florida,LB,2023-01-10,,,Florida,SEC,7
122,111,Trey Dean III,Florida,S,2023-01-10,,,Florida,SEC,7
123,81,Dontay Demus Jr.,Maryland,WR,2023-01-10,,,Maryland,Big Ten,7
124,82,Wanya Morris,Oklahoma,OT,2023-01-10,,,Oklahoma,Big 12,7
