Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Jalen Carter,Georgia,DL,2022-08-23,1,ATLANTA FALCONS,Georgia,SEC,35
2,1,Bryce Young,Alabama,QB,2022-08-23,3,SEATTLE SEAHAWKS,Alabama,SEC,35
3,1,Will Anderson Jr.,Alabama,EDGE,2022-08-23,First Round,,Alabama,SEC,35
4,3,Myles Murphy,Clemson,EDGE,2022-08-23,13,MINNESOTA VIKINGS,South Carolina,ACC,35
5,1,C.J. Stroud,Ohio State,QB,2022-08-23,2,HOUSTON TEXANS,Ohio,Big Ten,35
6,4,Jaxon Smith-Njigba,Ohio State,WR,2022-08-23,4,CHICAGO BEARS,Ohio,Big Ten,35
7,1,Kayshon Boutte,LSU,WR,2022-08-23,First Round,,Louisiana,SEC,35
8,1,Bijan Robinson,Texas,RB,2022-08-23,23,MIAMI DOLPHINS,Texas,Big 12,35
9,5,Bryan Bresee,Clemson,DL,2022-08-23,7,JACKSONVILLE JAGUARS,South Carolina,ACC,35
10,6,Kelee Ringo,Georgia,CB,2022-08-23,9,NEW YORK GIANTS,Georgia,SEC,35
11,8,Eli Ricks,Alabama,CB,2022-08-23,12,PHILADELPHIA EAGLES,Alabama,SEC,30
12,9,Michael Mayer,Notre Dame,TE,2022-08-23,24,INDIANAPOLIS COLTS,Indiana,FBS - Independent,30
13,5,Will Levis,Kentucky,QB,2022-08-23,8,CAROLINA PANTHERS,Kentucky,SEC,30
14,4,Paris Johnson Jr.,Ohio State,OT,2022-08-23,5,NEW YORK JETS,Ohio,Big Ten,30
15,6,Jordan Addison,USC,WR,2022-08-23,17,TENNESSEE TITANS,California,Pac 12,30
16,10,Isaiah Foskey,Notre Dame,EDGE,2022-08-23,14,HOUSTON TEXANS,Indiana,FBS - Independent,30
17,3,Noah Sewell,Oregon,LB,2022-08-23,15,LAS VEGAS RAIDERS,Oregon,Pac 12,30
18,13,Peter Skoronski,Northwestern,OT,2022-08-23,First Round,,Illinois,Big Ten,30
19,16,Cam Smith,South Carolina,CB,2022-08-23,16,NEW ENGLAND PATRIOTS,South Carolina,SEC,30
20,18,Quentin Johnston,TCU,WR,2022-08-23,19,BALTIMORE RAVENS,Texas,Big 12,30
21,2,Trenton Simpson,Clemson,LB,2022-08-23,First Round,,South Carolina,ACC,30
22,12,Antonio Johnson,Texas A&M,S,2022-08-23,10,WASHINGTON COMMANDERS,Texas,SEC,30
23,17,Anthony Richardson,Florida,QB,2022-08-23,First Round,,Florida,SEC,30
24,6,Nolan Smith,Georgia,EDGE,2022-08-23,18,PHILADELPHIA EAGLES,Georgia,SEC,30
25,5,B.J. Ojulari,LSU,EDGE,2022-08-23,25,DALLAS COWBOYS,Louisiana,SEC,30
26,10,Tyler Van Dyke,Miami (FL),QB,2022-08-23,6,DETROIT LIONS,Florida,ACC,25
27,17,Joey Porter Jr.,Penn State,CB,2022-08-23,27,DETROIT LIONS,Pennsylvania,Big Ten,25
28,22,Jordan Battle,Alabama,S,2022-08-23,36,NEW YORK JETS,Alabama,SEC,25
29,14,Josh Downs,North Carolina,WR,2022-08-23,First Round,,North Carolina,ACC,25
30,30,Zach Evans,Ole Miss,RB,2022-08-23,50,PHILADELPHIA EAGLES,Mississippi,SEC,25
31,21,Jahmyr Gibbs,Alabama,RB,2022-08-23,47,MIAMI DOLPHINS,Alabama,SEC,25
32,31,Gervon Dexter,Florida,DL,2022-08-23,First Round,,Florida,SEC,25
33,33,Garrett Williams,Syracuse,CB,2022-08-23,11,PITTSBURGH STEELERS,New York,ACC,25
34,25,Henry To'oto'o,Alabama,LB,2022-08-23,62,TAMPA BAY BUCCANEERS,Alabama,SEC,25
35,23,Felix Anudike-Uzomah,Kansas State,EDGE,2022-08-23,34,SEATTLE SEAHAWKS,Kansas,Big 12,25
36,28,Jermaine Burton,Alabama,WR,2022-08-23,33,HOUSTON TEXANS,Alabama,SEC,20
37,16,Brandon Joseph,Notre Dame,S,2022-08-23,First Round,,Indiana,FBS - Independent,20
38,37,Parker Washington,Penn State,WR,2022-08-23,First Round,,Pennsylvania,Big Ten,20
39,38,Tank Bigsby,Auburn,RB,2022-08-23,First Round,,Alabama,SEC,20
40,19,Clark Phillips III,Utah,CB,2022-08-23,40,NEW YORK GIANTS,Utah,Pac 12,20
41,41,J.L. Skinner,Boise State,S,2022-08-23,First Round,,Idaho,FBS - Mountain West,20
42,36,Kyu Blu Kelly,Stanford,CB,2022-08-23,48,NEW ENGLAND PATRIOTS,California,Pac 12,20
43,43,Siaki Ika,Baylor,DL,2022-08-23,22,LOS ANGELES CHARGERS,Texas,Big 12,20
44,17,Jalen Catalon,Arkansas,S,2022-08-23,57,DALLAS COWBOYS,Arkansas,SEC,20
45,22,Malachi Moore,Alabama,S,2022-08-23,43,NEW ORLEANS SAINTS,Alabama,SEC,20
46,27,Arik Gilbert,Georgia,TE,2022-08-23,30,TAMPA BAY BUCCANEERS,Georgia,SEC,20
47,21,Marvin Mims,Oklahoma,WR,2022-08-23,38,JACKSONVILLE JAGUARS,Oklahoma,Big 12,20
48,38,Broderick Jones,Georgia,OT,2022-08-23,28,GREEN BAY PACKERS,Georgia,SEC,20
49,27,Will McDonald IV,Iowa State,DL,2022-08-23,59,LOS ANGELES RAMS,Iowa,Big 12,20
50,37,Andrew Vorhees,USC,IOL,2022-08-23,26,CINCINNATI BENGALS,California,Pac 12,20
51,36,Dawand Jones,Ohio State,OT,2022-08-23,29,KANSAS CITY CHIEFS,Ohio,Big Ten,20
52,9,Zion Nelson,Miami (FL),OT,2022-08-23,First Round,,Florida,ACC,20
53,25,Zach Harrison,Ohio State,EDGE,2022-08-23,First Round,,Ohio,Big Ten,20
54,50,Andre Carter II,Army,EDGE,2022-08-23,First Round,,Kansas,FBS - Independent,20
55,33,Robert Scott Jr.,Florida State,OT,2022-08-23,32,ATLANTA FALCONS,Florida,ACC,20
56,25,Tre'Vius Hodges-Tomlinson,TCU,CB,2022-08-23,First Round,,Texas,Big 12,20
57,33,Jaquelin Roy,LSU,DL,2022-08-23,First Round,,Louisiana,SEC,20
58,20,Zion Tupuola-Fetui,Washington,EDGE,2022-08-23,First Round,,Washington,Pac 12,20
59,20,Tanner McKee,Stanford,QB,2022-08-23,First Round,,California,Pac 12,20
60,45,Jaelyn Duncan,Maryland,OT,2022-08-23,21,SEATTLE SEAHAWKS,Maryland,Big Ten,15
61,38,Jaheim Bell,South Carolina,TE,2022-08-23,41,WASHINGTON COMMANDERS,South Carolina,SEC,15
62,32,Sean Tucker,Syracuse,RB,2022-08-23,First Round,,New York,ACC,15
63,32,Blake Freeland,BYU,OT,2022-08-23,46,LAS VEGAS RAIDERS,Utah,FBS - Independent,15
64,22,Dontay Demus Jr.,Maryland,WR,2022-08-23,51,BALTIMORE RAVENS,Maryland,Big Ten,15
65,32,Rakim Jarrett,Maryland,WR,2022-08-23,,,Maryland,Big Ten,15
66,38,Sam LaPorta,Iowa,TE,2022-08-23,,,Iowa,Big Ten,15
67,57,Brian Branch,Alabama,S,2022-08-23,,,Alabama,SEC,15
68,65,Sedrick Van Pran,Georgia,IOL,2022-08-23,58,CINCINNATI BENGALS,Georgia,SEC,15
69,44,Devon Achane,Texas A&M,RB,2022-08-23,,,Texas,SEC,15
70,27,Tony Grimes,North Carolina,CB,2022-08-23,,,North Carolina,ACC,15
71,35,Byron Young,Alabama,DL,2022-08-23,,,Alabama,SEC,10
72,72,Mazi Smith,Michigan,DL,2022-08-23,,,Michigan,Big Ten,10
73,55,Tykee Smith,Georgia,S,2022-08-23,,,Georgia,SEC,10
74,51,Cedric Tillman,Tennessee,WR,2022-08-23,,,Tennessee,SEC,10
75,21,Derick Hall,Auburn,EDGE,2022-08-23,,,Alabama,SEC,10
76,29,Zacch Pickens,South Carolina,DL,2022-08-23,,,South Carolina,SEC,10
77,28,Anton Harrison,Oklahoma,OT,2022-08-23,,,Oklahoma,Big 12,10
78,77,Emmanuel Forbes,Mississippi State,CB,2022-08-23,,,Mississippi,SEC,10
79,48,Tyree Wilson,Texas Tech,DL,2022-08-23,49,TENNESSEE TITANS,Texas,Big 12,10
80,54,Zach Charbonnet,UCLA,RB,2022-08-23,,,California,Pac 12,10
81,26,Cameron Latu,Alabama,TE,2022-08-23,,,Alabama,SEC,10
82,62,Noah Daniels,TCU,CB,2022-08-23,55,SAN FRANCISCO 49ERS,Texas,Big 12,10
83,36,Jaren Hall,BYU,QB,2022-08-23,,,Utah,FBS - Independent,10
84,66,Javion Cohen,Alabama,IOL,2022-08-23,,,Alabama,SEC,10
85,55,Storm Duck,North Carolina,CB,2022-08-23,,,North Carolina,ACC,10
86,49,Jack Campbell,Iowa,LB,2022-08-23,,,Iowa,Big Ten,10
87,24,Justin Flowe,Oregon,LB,2022-08-23,,,Oregon,Pac 12,10
88,66,Kris Abrams-Draine,Missouri,CB,2022-08-23,,,Missouri,SEC,10
89,19,Jarrett Patterson,Notre Dame,IOL,2022-08-23,63,BUFFALO BILLS,Indiana,FBS - Independent,10
90,90,Trey Dean III,Florida,S,2022-08-23,,,Florida,SEC,10
91,91,Chris Smith II,Georgia,S,2022-08-23,,,Georgia,SEC,10
