Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Will Anderson Jr.,Alabama,EDGE,2022-09-02,1,ATLANTA FALCONS,Alabama,SEC,35
2,1,Jalen Carter,Georgia,DL,2022-09-02,First Round,,Georgia,SEC,35
3,1,C.J. Stroud,Ohio State,QB,2022-09-02,2,HOUSTON TEXANS,Ohio,Big Ten,35
4,1,Bryce Young,Alabama,QB,2022-09-02,3,SEATTLE SEAHAWKS,Alabama,SEC,35
5,4,Jaxon Smith-Njigba,Ohio State,WR,2022-09-02,7,JACKSONVILLE JAGUARS,Ohio,Big Ten,35
6,5,Kayshon Boutte,LSU,WR,2022-09-02,4,CHICAGO BEARS,Louisiana,SEC,35
7,3,Myles Murphy,Clemson,EDGE,2022-09-02,8,CAROLINA PANTHERS,South Carolina,ACC,35
8,1,Bijan Robinson,Texas,RB,2022-09-02,23,MIAMI DOLPHINS,Texas,Big 12,35
9,9,Michael Mayer,Notre Dame,TE,2022-09-02,15,LAS VEGAS RAIDERS,Indiana,FBS - Independent,35
10,5,Bryan Bresee,Clemson,DL,2022-09-02,16,NEW ENGLAND PATRIOTS,South Carolina,ACC,35
11,6,Kelee Ringo,Georgia,CB,2022-09-02,11,PITTSBURGH STEELERS,Georgia,SEC,30
12,8,Isaiah Foskey,Notre Dame,EDGE,2022-09-02,First Round,,Indiana,FBS - Independent,30
13,6,Will Levis,Kentucky,QB,2022-09-02,6,DETROIT LIONS,Kentucky,SEC,30
14,11,Noah Sewell,Oregon,LB,2022-09-02,14,HOUSTON TEXANS,Oregon,Pac 12,30
15,6,Jordan Addison,USC,WR,2022-09-02,19,BALTIMORE RAVENS,California,Pac 12,30
16,14,Peter Skoronski,Northwestern,OT,2022-09-02,5,NEW YORK JETS,Illinois,Big Ten,30
17,14,Antonio Johnson,Texas A&M,S,2022-09-02,First Round,,Texas,SEC,30
18,11,Nolan Smith,Georgia,EDGE,2022-09-02,13,MINNESOTA VIKINGS,Georgia,SEC,30
19,8,Paris Johnson Jr.,Ohio State,OT,2022-09-02,First Round,,Ohio,Big Ten,30
20,15,Trenton Simpson,Clemson,LB,2022-09-02,12,PHILADELPHIA EAGLES,South Carolina,ACC,30
21,19,Quentin Johnston,TCU,WR,2022-09-02,First Round,,Texas,Big 12,30
22,14,B.J. Ojulari,LSU,EDGE,2022-09-02,28,GREEN BAY PACKERS,Louisiana,SEC,30
23,22,Arik Gilbert,Georgia,TE,2022-09-02,First Round,,Georgia,SEC,30
24,17,Joey Porter Jr.,Penn State,CB,2022-09-02,First Round,,Pennsylvania,Big Ten,30
25,17,Jordan Battle,Alabama,S,2022-09-02,42,PITTSBURGH STEELERS,Alabama,SEC,30
26,26,Zach Evans,Ole Miss,RB,2022-09-02,First Round,,Mississippi,SEC,25
27,25,Henry To'oto'o,Alabama,LB,2022-09-02,49,TENNESSEE TITANS,Alabama,SEC,25
28,9,Eli Ricks,Alabama,CB,2022-09-02,First Round,,Alabama,SEC,25
29,28,Derick Hall,Auburn,EDGE,2022-09-02,First Round,,Alabama,SEC,25
30,30,Tyree Wilson,Texas Tech,DL,2022-09-02,First Round,,Texas,Big 12,25
31,31,Jaelyn Duncan,Maryland,OT,2022-09-02,First Round,,Maryland,Big Ten,25
32,31,Zion Nelson,Miami (FL),OT,2022-09-02,First Round,,Florida,ACC,25
33,24,Zach Harrison,Ohio State,EDGE,2022-09-02,First Round,,Ohio,Big Ten,25
34,14,Cam Smith,South Carolina,CB,2022-09-02,10,WASHINGTON COMMANDERS,South Carolina,SEC,25
35,16,Brandon Joseph,Notre Dame,S,2022-09-02,First Round,,Indiana,FBS - Independent,25
36,18,Jahmyr Gibbs,Alabama,RB,2022-09-02,31,BUFFALO BILLS,Alabama,SEC,20
37,21,Anthony Richardson,Florida,QB,2022-09-02,9,NEW YORK GIANTS,Florida,SEC,20
38,28,Gervon Dexter,Florida,DL,2022-09-02,First Round,,Florida,SEC,20
39,23,Jalen Catalon,Arkansas,S,2022-09-02,36,NEW YORK JETS,Arkansas,SEC,20
40,31,Garrett Williams,Syracuse,CB,2022-09-02,46,LAS VEGAS RAIDERS,New York,ACC,20
41,13,Tyler Van Dyke,Miami (FL),QB,2022-09-02,30,TAMPA BAY BUCCANEERS,Florida,ACC,20
42,27,Josh Downs,North Carolina,WR,2022-09-02,First Round,,North Carolina,ACC,20
43,21,Clark Phillips III,Utah,CB,2022-09-02,18,PHILADELPHIA EAGLES,Utah,Pac 12,20
44,23,Felix Anudike-Uzomah,Kansas State,EDGE,2022-09-02,First Round,,Kansas,Big 12,20
45,24,Marvin Mims,Oklahoma,WR,2022-09-02,29,KANSAS CITY CHIEFS,Oklahoma,Big 12,20
46,31,Tank Bigsby,Auburn,RB,2022-09-02,First Round,,Alabama,SEC,20
47,46,Brian Branch,Alabama,S,2022-09-02,27,DETROIT LIONS,Alabama,SEC,20
48,40,J.L. Skinner,Boise State,S,2022-09-02,First Round,,Idaho,FBS - Mountain West,20
49,35,Anton Harrison,Oklahoma,OT,2022-09-02,First Round,,Oklahoma,Big 12,20
50,35,Devon Achane,Texas A&M,RB,2022-09-02,First Round,,Texas,SEC,20
51,44,Cedric Tillman,Tennessee,WR,2022-09-02,First Round,,Tennessee,SEC,20
52,28,Rakim Jarrett,Maryland,WR,2022-09-02,First Round,,Maryland,Big Ten,20
53,26,Tre'Vius Hodges-Tomlinson,TCU,CB,2022-09-02,First Round,,Texas,Big 12,20
54,30,Andrew Vorhees,USC,IOL,2022-09-02,47,MIAMI DOLPHINS,California,Pac 12,20
55,31,Zacch Pickens,South Carolina,DL,2022-09-02,First Round,,South Carolina,SEC,20
56,53,Christian Gonzalez,Oregon,CB,2022-09-02,First Round,,Oregon,Pac 12,20
