Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,C.J. Stroud,Ohio State,QB,2022-06-01,First Round,,Ohio,Big Ten,35
2,2,Bryce Young,Alabama,QB,2022-06-01,3,DETROIT LIONS,Alabama,SEC,35
3,2,Will Anderson Jr.,Alabama,EDGE,2022-06-01,First Round,,Alabama,SEC,35
4,4,Jalen Carter,Georgia,DL,2022-06-01,First Round,,Georgia,SEC,35
5,4,Jaxon Smith-Njigba,Ohio State,WR,2022-06-01,5,NEW YORK JETS,Ohio,Big Ten,35
6,6,Kelee Ringo,Georgia,CB,2022-06-01,10,WASHINGTON COMMANDERS,Georgia,SEC,35
7,5,Bryan Bresee,Clemson,DL,2022-06-01,6,JACKSONVILLE JAGUARS,South Carolina,ACC,35
8,7,Kayshon Boutte,LSU,WR,2022-06-01,12,MINNESOTA VIKINGS,Louisiana,SEC,35
9,7,Myles Murphy,Clemson,EDGE,2022-06-01,2,HOUSTON TEXANS,South Carolina,ACC,35
10,3,Eli Ricks,Alabama,CB,2022-06-01,13,PHILADELPHIA EAGLES,Alabama,SEC,35
11,1,Bijan Robinson,Texas,RB,2022-06-01,14,LAS VEGAS RAIDERS,Texas,Big 12,30
12,10,Michael Mayer,Notre Dame,TE,2022-06-01,17,TENNESSEE TITANS,Indiana,FBS - Independent,30
13,4,Jordan Addison,USC,WR,2022-06-01,First Round,,California,Pac 12,30
14,9,Paris Johnson Jr.,Ohio State,OT,2022-06-01,First Round,,Ohio,Big Ten,30
15,6,Noah Sewell,Oregon,LB,2022-06-01,7,CAROLINA PANTHERS,Oregon,Pac 12,30
16,11,Nolan Smith,Georgia,EDGE,2022-06-01,First Round,,Georgia,SEC,30
17,1,B.J. Ojulari,LSU,EDGE,2022-06-01,First Round,,Louisiana,SEC,30
18,16,Peter Skoronski,Northwestern,OT,2022-06-01,24,MIAMI DOLPHINS,Illinois,Big Ten,30
19,17,Trenton Simpson,Clemson,LB,2022-06-01,First Round,,South Carolina,ACC,30
20,20,Will Levis,Kentucky,QB,2022-06-01,9,NEW YORK GIANTS,Kentucky,SEC,30
21,20,Joey Porter Jr.,Penn State,CB,2022-06-01,First Round,,Pennsylvania,Big Ten,30
22,5,Jahmyr Gibbs,Alabama,RB,2022-06-01,First Round,,Alabama,SEC,30
23,6,Tyler Van Dyke,Miami (FL),QB,2022-06-01,18,HOUSTON TEXANS,Florida,ACC,30
24,19,Isaiah Foskey,Notre Dame,EDGE,2022-06-01,8,CHICAGO BEARS,Indiana,FBS - Independent,30
