Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Will Anderson Jr.,Alabama,EDGE,2023-02-19,1,CHICAGO BEARS,Alabama,SEC,35
2,1,Jalen Carter,Georgia,DL,2023-02-19,3,ARIZONA CARDINALS,Georgia,SEC,35
3,1,Bryce Young,Alabama,QB,2023-02-19,2,HOUSTON TEXANS,Alabama,SEC,35
4,1,C.J. Stroud,Ohio State,QB,2023-02-19,First Round,,Ohio,Big Ten,35
5,4,Myles Murphy,Clemson,EDGE,2023-02-19,8,ATLANTA FALCONS,South Carolina,ACC,35
6,5,Will Levis,Kentucky,QB,2023-02-19,4,INDIANAPOLIS COLTS,Kentucky,SEC,35
7,5,Christian Gonzalez,Oregon,CB,2023-02-19,6,DETROIT LIONS,Oregon,Pac 12,35
8,3,Tyree Wilson,Texas Tech,EDGE,2023-02-19,5,SEATTLE SEAHAWKS,Texas,Big 12,35
9,9,Devon Witherspoon,Illinois,CB,2023-02-19,10,PHILADELPHIA EAGLES,Illinois,Big Ten,35
10,4,Paris Johnson Jr.,Ohio State,OT,2023-02-19,11,TENNESSEE TITANS,Ohio,Big Ten,35
11,6,Joey Porter Jr.,Penn State,CB,2023-02-19,14,NEW ENGLAND PATRIOTS,Pennsylvania,Big Ten,30
12,4,Peter Skoronski,Northwestern,OT,2023-02-19,7,LAS VEGAS RAIDERS,Illinois,Big Ten,30
13,5,Quentin Johnston,TCU,WR,2023-02-19,12,HOUSTON TEXANS,Texas,Big 12,30
14,13,Anthony Richardson,Florida,QB,2023-02-19,9,CAROLINA PANTHERS,Florida,SEC,30
15,8,Jordan Addison,USC,WR,2023-02-19,17,PITTSBURGH STEELERS,California,Pac 12,30
16,3,Bijan Robinson,Texas,RB,2023-02-19,26,DALLAS COWBOYS,Texas,Big 12,30
17,10,Brian Branch,Alabama,S,2023-02-19,20,SEATTLE SEAHAWKS,Alabama,SEC,30
18,9,Michael Mayer,Notre Dame,TE,2023-02-19,15,GREEN BAY PACKERS,Indiana,FBS - Independent,30
19,14,Broderick Jones,Georgia,OT,2023-02-19,13,NEW YORK JETS,Georgia,SEC,30
20,4,Jaxon Smith-Njigba,Ohio State,WR,2023-02-19,21,LOS ANGELES CHARGERS,Ohio,Big Ten,30
21,2,Bryan Bresee,Clemson,DL,2023-02-19,18,DETROIT LIONS,South Carolina,ACC,30
22,9,Cam Smith,South Carolina,CB,2023-02-19,19,TAMPA BAY BUCCANEERS,South Carolina,SEC,30
23,4,Kelee Ringo,Georgia,CB,2023-02-19,23,MINNESOTA VIKINGS,Georgia,SEC,30
