Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Will Anderson Jr.,Alabama,EDGE,2023-02-17,1,CHICAGO BEARS,Alabama,SEC,35
2,1,Jalen Carter,Georgia,DL,2023-02-17,3,ARIZONA CARDINALS,Georgia,SEC,35
3,1,Bryce Young,Alabama,QB,2023-02-17,2,HOUSTON TEXANS,Alabama,SEC,35
4,1,C.J. Stroud,Ohio State,QB,2023-02-17,4,INDIANAPOLIS COLTS,Ohio,Big Ten,35
5,4,Myles Murphy,Clemson,EDGE,2023-02-17,8,ATLANTA FALCONS,South Carolina,ACC,35
6,5,Will Levis,Kentucky,QB,2023-02-17,7,LAS VEGAS RAIDERS,Kentucky,SEC,35
7,6,Christian Gonzalez,Oregon,CB,2023-02-17,10,PHILADELPHIA EAGLES,Oregon,Pac 12,35
8,3,Tyree Wilson,Texas Tech,EDGE,2023-02-17,5,SEATTLE SEAHAWKS,Texas,Big 12,35
9,9,Devon Witherspoon,Illinois,CB,2023-02-17,6,DETROIT LIONS,Illinois,Big Ten,35
10,5,Joey Porter Jr.,Penn State,CB,2023-02-17,16,WASHINGTON COMMANDERS,Pennsylvania,Big Ten,35
11,4,Paris Johnson Jr.,Ohio State,OT,2023-02-17,11,TENNESSEE TITANS,Ohio,Big Ten,30
12,4,Peter Skoronski,Northwestern,OT,2023-02-17,17,PITTSBURGH STEELERS,Illinois,Big Ten,30
13,5,Quentin Johnston,TCU,WR,2023-02-17,12,HOUSTON TEXANS,Texas,Big 12,30
14,8,Jordan Addison,USC,WR,2023-02-17,21,LOS ANGELES CHARGERS,California,Pac 12,30
15,3,Bijan Robinson,Texas,RB,2023-02-17,19,TAMPA BAY BUCCANEERS,Texas,Big 12,30
16,14,Anthony Richardson,Florida,QB,2023-02-17,9,CAROLINA PANTHERS,Florida,SEC,30
17,14,Brian Branch,Alabama,S,2023-02-17,14,NEW ENGLAND PATRIOTS,Alabama,SEC,30
18,10,Michael Mayer,Notre Dame,TE,2023-02-17,15,GREEN BAY PACKERS,Indiana,FBS - Independent,30
19,4,Jaxon Smith-Njigba,Ohio State,WR,2023-02-17,25,NEW YORK GIANTS,Ohio,Big Ten,30
20,14,Broderick Jones,Georgia,OT,2023-02-17,13,NEW YORK JETS,Georgia,SEC,30
21,2,Bryan Bresee,Clemson,DL,2023-02-17,18,DETROIT LIONS,South Carolina,ACC,30
22,8,Cam Smith,South Carolina,CB,2023-02-17,30,PHILADELPHIA EAGLES,South Carolina,SEC,30
23,4,Kelee Ringo,Georgia,CB,2023-02-17,23,MINNESOTA VIKINGS,Georgia,SEC,30
24,19,O'Cyrus Torrence,Florida,IOL,2023-02-17,20,SEATTLE SEAHAWKS,Florida,SEC,30
25,24,Lukas Van Ness,Iowa,EDGE,2023-02-17,29,NEW ORLEANS SAINTS,Iowa,Big Ten,30
26,12,Trenton Simpson,Clemson,LB,2023-02-17,26,DALLAS COWBOYS,South Carolina,ACC,25
27,26,Jalin Hyatt,Tennessee,WR,2023-02-17,22,BALTIMORE RAVENS,Tennessee,SEC,25
28,20,Jahmyr Gibbs,Alabama,RB,2023-02-17,38,LAS VEGAS RAIDERS,Alabama,SEC,25
29,17,Nolan Smith,Georgia,EDGE,2023-02-17,33,HOUSTON TEXANS,Georgia,SEC,25
30,28,Zay Flowers,Boston College,WR,2023-02-17,39,CAROLINA PANTHERS,Massachusetts,ACC,25
31,26,Drew Sanders,Arkansas,LB,2023-02-17,36,LOS ANGELES RAMS,Arkansas,SEC,25
32,25,Clark Phillips III,Utah,CB,2023-02-17,First Round,,Utah,Pac 12,25
33,16,Isaiah Foskey,Notre Dame,EDGE,2023-02-17,First Round,,Indiana,FBS - Independent,25
34,33,Dalton Kincaid,Utah,TE,2023-02-17,24,JACKSONVILLE JAGUARS,Utah,Pac 12,25
35,30,Anton Harrison,Oklahoma,OT,2023-02-17,28,CINCINNATI BENGALS,Oklahoma,Big 12,25
36,30,Emmanuel Forbes,Mississippi State,CB,2023-02-17,First Round,,Mississippi,SEC,20
37,19,Antonio Johnson,Texas A&M,S,2023-02-17,27,BUFFALO BILLS,Texas,SEC,20
38,24,Darnell Washington,Georgia,TE,2023-02-17,37,SEATTLE SEAHAWKS,Georgia,SEC,20
39,19,B.J. Ojulari,LSU,EDGE,2023-02-17,50,TAMPA BAY BUCCANEERS,Louisiana,SEC,20
40,27,Dawand Jones,Ohio State,OT,2023-02-17,47,WASHINGTON COMMANDERS,Ohio,Big Ten,20
41,32,Siaki Ika,Baylor,DL,2023-02-17,32,PITTSBURGH STEELERS,Texas,Big 12,20
42,29,Josh Downs,North Carolina,WR,2023-02-17,46,NEW ENGLAND PATRIOTS,North Carolina,ACC,20
43,41,Luke Musgrave,Oregon State,TE,2023-02-17,51,MIAMI DOLPHINS,Oregon,Pac 12,20
44,40,Darnell Wright,Tennessee,OT,2023-02-17,31,KANSAS CITY CHIEFS,Tennessee,SEC,20
45,37,Keion White,Georgia Tech,EDGE,2023-02-17,35,INDIANAPOLIS COLTS,Georgia,ACC,20
46,42,John Michael Schmitz,Minnesota,IOL,2023-02-17,43,NEW YORK JETS,Minnesota,Big Ten,20
47,30,Felix Anudike-Uzomah,Kansas State,EDGE,2023-02-17,53,CHICAGO BEARS,Kansas,Big 12,20
48,46,Calijah Kancey,Pitt,DL,2023-02-17,62,PHILADELPHIA EAGLES,Pennsylvania,ACC,20
49,38,Tuli Tuipulotu,USC,DL,2023-02-17,First Round,,California,Pac 12,20
50,26,Derick Hall,Auburn,EDGE,2023-02-17,42,CLEVELAND BROWNS,Alabama,SEC,20
51,23,Kayshon Boutte,LSU,WR,2023-02-17,63,KANSAS CITY CHIEFS,Louisiana,SEC,20
52,38,Mazi Smith,Michigan,DL,2023-02-17,40,NEW ORLEANS SAINTS,Michigan,Big Ten,20
53,43,Cody Mauch,North Dakota State,IOL,2023-02-17,34,ARIZONA CARDINALS,North Dakota,FCS,20
54,43,Deonte Banks,Maryland,CB,2023-02-17,44,ATLANTA FALCONS,Maryland,Big Ten,20
55,26,Noah Sewell,Oregon,LB,2023-02-17,First Round,,Oregon,Pac 12,20
56,47,Will McDonald IV,Iowa State,EDGE,2023-02-17,41,TENNESSEE TITANS,Iowa,Big 12,20
57,55,Keeanu Benton,Wisconsin,DL,2023-02-17,48,DETROIT LIONS,Wisconsin,Big Ten,20
58,25,Gervon Dexter,Florida,DL,2023-02-17,49,PITTSBURGH STEELERS,Florida,SEC,20
59,51,Tyrique Stevenson,Miami (FL),CB,2023-02-17,58,DALLAS COWBOYS,Florida,ACC,20
60,31,Devon Achane,Texas A&M,RB,2023-02-17,First Round,,Texas,SEC,15
61,20,Andre Carter II,Army,EDGE,2023-02-17,45,GREEN BAY PACKERS,Kansas,FBS - Independent,15
62,50,Matthew Bergeron,Syracuse,OT,2023-02-17,54,LOS ANGELES CHARGERS,New York,ACC,15
63,36,Tucker Kraft,South Dakota State,TE,2023-02-17,60,CINCINNATI BENGALS,South Dakota,FCS,15
64,45,Zach Charbonnet,UCLA,RB,2023-02-17,First Round,,California,Pac 12,15
65,34,Rashee Rice,SMU,WR,2023-02-17,59,BUFFALO BILLS,Texas,FBS - AAC,15
66,24,Jaelyn Duncan,Maryland,OT,2023-02-17,,,Maryland,Big Ten,15
67,66,Steve Avila,TCU,IOL,2023-02-17,52,SEATTLE SEAHAWKS,Texas,Big 12,15
68,40,Zach Harrison,Ohio State,EDGE,2023-02-17,,,Ohio,Big Ten,15
69,38,Henry To'oto'o,Alabama,LB,2023-02-17,,,Alabama,SEC,15
70,44,Chris Smith II,Georgia,S,2023-02-17,,,Georgia,SEC,15
71,70,Julius Brents,Kansas State,CB,2023-02-17,,,Kansas,Big 12,10
72,43,Jack Campbell,Iowa,LB,2023-02-17,57,NEW YORK GIANTS,Iowa,Big Ten,10
73,58,Jaquelin Roy,LSU,DL,2023-02-17,,,Louisiana,SEC,10
74,72,Sydney Brown,Illinois,S,2023-02-17,,,Illinois,Big Ten,10
75,53,Kyu Blu Kelly,Stanford,CB,2023-02-17,,,California,Pac 12,10
