Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Bryce Young,Alabama,QB,2022-06-27,3,DETROIT LIONS,Alabama,SEC,35
2,1,C.J. Stroud,Ohio State,QB,2022-06-27,First Round,,Ohio,Big Ten,35
3,2,Will Anderson Jr.,Alabama,EDGE,2022-06-27,First Round,,Alabama,SEC,35
4,4,Jalen Carter,Georgia,DL,2022-06-27,5,NEW YORK JETS,Georgia,SEC,35
5,5,Bijan Robinson,Texas,RB,2022-06-27,31,TAMPA BAY BUCCANEERS,Texas,Big 12,35
6,5,Bryan Bresee,Clemson,DL,2022-06-27,12,MINNESOTA VIKINGS,South Carolina,ACC,35
7,7,Kayshon Boutte,LSU,WR,2022-06-27,6,JACKSONVILLE JAGUARS,Louisiana,SEC,35
8,8,Paris Johnson Jr.,Ohio State,OT,2022-06-27,First Round,,Ohio,Big Ten,35
9,4,Jaxon Smith-Njigba,Ohio State,WR,2022-06-27,First Round,,Ohio,Big Ten,35
10,5,Kelee Ringo,Georgia,CB,2022-06-27,First Round,,Georgia,SEC,35
11,8,Myles Murphy,Clemson,EDGE,2022-06-27,7,CAROLINA PANTHERS,South Carolina,ACC,30
12,7,Eli Ricks,Alabama,CB,2022-06-27,11,PITTSBURGH STEELERS,Alabama,SEC,30
13,8,Jordan Addison,USC,WR,2022-06-27,16,NEW ENGLAND PATRIOTS,California,Pac 12,30
14,11,Noah Sewell,Oregon,LB,2022-06-27,9,NEW YORK GIANTS,Oregon,Pac 12,30
15,11,Nolan Smith,Georgia,EDGE,2022-06-27,13,PHILADELPHIA EAGLES,Georgia,SEC,30
16,14,Will Levis,Kentucky,QB,2022-06-27,First Round,,Kentucky,SEC,30
17,12,Michael Mayer,Notre Dame,TE,2022-06-27,32,BUFFALO BILLS,Indiana,FBS - Independent,30
18,14,Isaiah Foskey,Notre Dame,EDGE,2022-06-27,First Round,,Indiana,FBS - Independent,30
19,14,Cam Smith,South Carolina,CB,2022-06-27,20,BALTIMORE RAVENS,South Carolina,SEC,30
20,9,B.J. Ojulari,LSU,EDGE,2022-06-27,First Round,,Louisiana,SEC,30
21,13,Peter Skoronski,Northwestern,OT,2022-06-27,14,LAS VEGAS RAIDERS,Illinois,Big Ten,30
22,13,Trenton Simpson,Clemson,LB,2022-06-27,27,CINCINNATI BENGALS,South Carolina,ACC,30
23,7,Tyler Van Dyke,Miami (FL),QB,2022-06-27,First Round,,Florida,ACC,30
24,21,Brandon Joseph,Notre Dame,S,2022-06-27,17,TENNESSEE TITANS,Indiana,FBS - Independent,30
25,25,Henry To'oto'o,Alabama,LB,2022-06-27,21,ARIZONA CARDINALS,Alabama,SEC,30
26,25,Zion Tupuola-Fetui,Washington,EDGE,2022-06-27,First Round,,Washington,Pac 12,25
27,22,Jahmyr Gibbs,Alabama,RB,2022-06-27,First Round,,Alabama,SEC,25
28,8,Josh Downs,North Carolina,WR,2022-06-27,First Round,,North Carolina,ACC,25
29,20,Joey Porter Jr.,Penn State,CB,2022-06-27,First Round,,Pennsylvania,Big Ten,25
30,26,Arik Gilbert,Georgia,TE,2022-06-27,19,PHILADELPHIA EAGLES,Georgia,SEC,25
31,31,Jaquelin Roy,LSU,DL,2022-06-27,First Round,,Louisiana,SEC,25
32,25,Clark Phillips III,Utah,CB,2022-06-27,First Round,,Utah,Pac 12,25
33,2,Zion Nelson,Miami (FL),OT,2022-06-27,First Round,,Florida,ACC,25
34,26,Antonio Johnson,Texas A&M,S,2022-06-27,26,DALLAS COWBOYS,Texas,SEC,25
35,34,Anthony Richardson,Florida,QB,2022-06-27,First Round,,Florida,SEC,25
36,36,Anton Harrison,Oklahoma,OT,2022-06-27,First Round,,Oklahoma,Big 12,20
37,29,Tony Grimes,North Carolina,CB,2022-06-27,First Round,,North Carolina,ACC,20
38,36,Felix Anudike-Uzomah,Kansas State,EDGE,2022-06-27,First Round,,Kansas,Big 12,20
39,37,Zach Harrison,Ohio State,EDGE,2022-06-27,First Round,,Ohio,Big Ten,20
40,23,Jordan Battle,Alabama,S,2022-06-27,First Round,,Alabama,SEC,20
41,23,Marvin Mims,Oklahoma,WR,2022-06-27,First Round,,Oklahoma,Big 12,20
42,21,Malachi Moore,Alabama,S,2022-06-27,24,MIAMI DOLPHINS,Alabama,SEC,20
43,20,Jalen Catalon,Arkansas,S,2022-06-27,First Round,,Arkansas,SEC,20
44,22,Quentin Johnston,TCU,WR,2022-06-27,First Round,,Texas,Big 12,20
45,35,Gervon Dexter,Florida,DL,2022-06-27,First Round,,Florida,SEC,20
46,30,Justin Flowe,Oregon,LB,2022-06-27,First Round,,Oregon,Pac 12,20
47,40,Broderick Jones,Georgia,OT,2022-06-27,30,KANSAS CITY CHIEFS,Georgia,SEC,20
