Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,C.J. Stroud,Ohio State,QB,2022-10-09,1,HOUSTON TEXANS,Ohio,Big Ten,35
2,1,Will Anderson Jr.,Alabama,EDGE,2022-10-09,4,PHILADELPHIA EAGLES,Alabama,SEC,35
3,1,Bryce Young,Alabama,QB,2022-10-09,2,CAROLINA PANTHERS,Alabama,SEC,35
4,3,Jalen Carter,Georgia,DL,2022-10-09,3,LAS VEGAS RAIDERS,Georgia,SEC,35
5,1,Myles Murphy,Clemson,EDGE,2022-10-09,First Round,,South Carolina,ACC,35
6,6,Will Levis,Kentucky,QB,2022-10-09,9,SEATTLE SEAHAWKS,Kentucky,SEC,35
7,5,Kelee Ringo,Georgia,CB,2022-10-09,8,WASHINGTON COMMANDERS,Georgia,SEC,35
8,1,Jaxon Smith-Njigba,Ohio State,WR,2022-10-09,6,NEW ENGLAND PATRIOTS,Ohio,Big Ten,35
9,7,Jordan Addison,USC,WR,2022-10-09,13,BALTIMORE RAVENS,California,Pac 12,35
10,5,Bryan Bresee,Clemson,DL,2022-10-09,10,ATLANTA FALCONS,South Carolina,ACC,35
11,1,Bijan Robinson,Texas,RB,2022-10-09,15,ARIZONA CARDINALS,Texas,Big 12,30
12,9,Peter Skoronski,Northwestern,OT,2022-10-09,First Round,,Illinois,Big Ten,30
13,9,Michael Mayer,Notre Dame,TE,2022-10-09,11,HOUSTON TEXANS,Indiana,FBS - Independent,30
14,7,Paris Johnson Jr.,Ohio State,OT,2022-10-09,5,PITTSBURGH STEELERS,Ohio,Big Ten,30
15,15,Joey Porter Jr.,Penn State,CB,2022-10-09,7,DETROIT LIONS,Pennsylvania,Big Ten,30
16,12,Isaiah Foskey,Notre Dame,EDGE,2022-10-09,First Round,,Indiana,FBS - Independent,30
17,5,Kayshon Boutte,LSU,WR,2022-10-09,18,CHICAGO BEARS,Louisiana,SEC,30
18,10,Antonio Johnson,Texas A&M,S,2022-10-09,17,NEW YORK JETS,Texas,SEC,30
19,13,Cam Smith,South Carolina,CB,2022-10-09,27,DALLAS COWBOYS,South Carolina,SEC,30
20,18,Quentin Johnston,TCU,WR,2022-10-09,20,TAMPA BAY BUCCANEERS,Texas,Big 12,30
21,13,Trenton Simpson,Clemson,LB,2022-10-09,19,MIAMI DOLPHINS,South Carolina,ACC,30
22,13,Noah Sewell,Oregon,LB,2022-10-09,21,INDIANAPOLIS COLTS,Oregon,Pac 12,30
23,17,Anthony Richardson,Florida,QB,2022-10-09,30,MINNESOTA VIKINGS,Florida,SEC,30
24,24,Tyree Wilson,Texas Tech,DL,2022-10-09,22,CINCINNATI BENGALS,Texas,Big 12,30
25,14,Nolan Smith,Georgia,EDGE,2022-10-09,43,BALTIMORE RAVENS,Georgia,SEC,30
26,23,Felix Anudike-Uzomah,Kansas State,EDGE,2022-10-09,29,KANSAS CITY CHIEFS,Kansas,Big 12,25
27,23,Broderick Jones,Georgia,OT,2022-10-09,23,TENNESSEE TITANS,Georgia,SEC,25
28,25,Gervon Dexter,Florida,DL,2022-10-09,32,HOUSTON TEXANS,Florida,SEC,25
29,25,Andre Carter II,Army,EDGE,2022-10-09,26,BUFFALO BILLS,Kansas,FBS - Independent,25
30,21,B.J. Ojulari,LSU,EDGE,2022-10-09,31,PHILADELPHIA EAGLES,Louisiana,SEC,25
31,16,Jahmyr Gibbs,Alabama,RB,2022-10-09,49,ATLANTA FALCONS,Alabama,SEC,25
32,29,Clark Phillips III,Utah,CB,2022-10-09,24,NEW YORK GIANTS,Utah,Pac 12,25
33,25,Josh Downs,North Carolina,WR,2022-10-09,28,GREEN BAY PACKERS,North Carolina,ACC,25
34,33,Siaki Ika,Baylor,DL,2022-10-09,41,CLEVELAND BROWNS,Texas,Big 12,25
35,28,Anton Harrison,Oklahoma,OT,2022-10-09,46,LOS ANGELES RAMS,Oklahoma,Big 12,25
36,25,Jaelyn Duncan,Maryland,OT,2022-10-09,25,JACKSONVILLE JAGUARS,Maryland,Big Ten,20
37,35,Brian Branch,Alabama,S,2022-10-09,44,LOS ANGELES CHARGERS,Alabama,SEC,20
38,9,Eli Ricks,Alabama,CB,2022-10-09,35,PITTSBURGH STEELERS,Alabama,SEC,20
39,23,Zach Evans,Ole Miss,RB,2022-10-09,62,MIAMI DOLPHINS,Mississippi,SEC,20
40,32,Zion Nelson,Miami (FL),OT,2022-10-09,14,LOS ANGELES CHARGERS,Florida,ACC,20
41,12,Tyler Van Dyke,Miami (FL),QB,2022-10-09,50,TAMPA BAY BUCCANEERS,Florida,ACC,20
42,37,Devon Witherspoon,Illinois,CB,2022-10-09,60,MINNESOTA VIKINGS,Illinois,Big Ten,20
43,22,Henry To'oto'o,Alabama,LB,2022-10-09,42,SEATTLE SEAHAWKS,Alabama,SEC,20
44,44,Jared Verse,Florida State,EDGE,2022-10-09,37,DETROIT LIONS,Florida,ACC,20
45,41,Christian Gonzalez,Oregon,CB,2022-10-09,34,NEW ORLEANS SAINTS,Oregon,Pac 12,20
46,44,Dontay Demus Jr.,Maryland,WR,2022-10-09,56,JACKSONVILLE JAGUARS,Maryland,Big Ten,20
47,26,Will McDonald IV,Iowa State,DL,2022-10-09,64,HOUSTON TEXANS,Iowa,Big 12,20
48,44,Cedric Tillman,Tennessee,WR,2022-10-09,36,NEW ENGLAND PATRIOTS,Tennessee,SEC,20
49,30,Garrett Williams,Syracuse,CB,2022-10-09,First Round,,New York,ACC,20
50,47,Jaylon Jones,Texas A&M,CB,2022-10-09,First Round,,Texas,SEC,20
51,21,Jordan Battle,Alabama,S,2022-10-09,39,CAROLINA PANTHERS,Alabama,SEC,20
52,22,Brandon Joseph,Notre Dame,S,2022-10-09,51,INDIANAPOLIS COLTS,Indiana,FBS - Independent,20
53,22,Malachi Moore,Alabama,S,2022-10-09,57,DALLAS COWBOYS,Alabama,SEC,20
54,46,Tanner McKee,Stanford,QB,2022-10-09,40,SEATTLE SEAHAWKS,California,Pac 12,20
55,42,J.L. Skinner,Boise State,S,2022-10-09,First Round,,Idaho,FBS - Mountain West,20
56,49,Jaren Hall,BYU,QB,2022-10-09,12,SEATTLE SEAHAWKS,Utah,FBS - Independent,20
57,24,Derick Hall,Auburn,EDGE,2022-10-09,53,TENNESSEE TITANS,Alabama,SEC,20
58,58,Olumuyiwa Fashanu,Penn State,OT,2022-10-09,33,LAS VEGAS RAIDERS,Pennsylvania,Big Ten,20
59,49,Jack Campbell,Iowa,LB,2022-10-09,First Round,,Iowa,Big Ten,20
60,60,Emmanuel Forbes,Mississippi State,CB,2022-10-09,First Round,,Mississippi,SEC,15
61,55,Steve Avila,TCU,IOL,2022-10-09,First Round,,Texas,Big 12,15
62,30,Tank Bigsby,Auburn,RB,2022-10-09,First Round,,Alabama,SEC,15
63,62,John Michael Schmitz,Minnesota,IOL,2022-10-09,54,SAN FRANCISCO 49ERS,Minnesota,Big Ten,15
64,55,Tyrique Stevenson,Miami (FL),CB,2022-10-09,First Round,,Florida,ACC,15
65,25,Arik Gilbert,Georgia,TE,2022-10-09,,,Georgia,SEC,15
66,40,Jarrett Patterson,Notre Dame,IOL,2022-10-09,59,BUFFALO BILLS,Indiana,FBS - Independent,15
67,59,K.J. Jefferson,Arkansas,QB,2022-10-09,16,DETROIT LIONS,Arkansas,SEC,15
68,49,O'Cyrus Torrence,Florida,IOL,2022-10-09,52,CINCINNATI BENGALS,Florida,SEC,15
69,66,Rashad Torrence II,Florida,S,2022-10-09,63,PHILADELPHIA EAGLES,Florida,SEC,15
70,24,Jalen Catalon,Arkansas,S,2022-10-09,,,Arkansas,SEC,15
71,26,Zach Harrison,Ohio State,EDGE,2022-10-09,,,Ohio,Big Ten,10
72,39,Layden Robinson,Texas A&M,IOL,2022-10-09,,,Texas,SEC,10
73,35,Andrew Vorhees,USC,IOL,2022-10-09,45,ARIZONA CARDINALS,California,Pac 12,10
74,30,Devon Achane,Texas A&M,RB,2022-10-09,,,Texas,SEC,10
75,40,A.T. Perry,Wake Forest,WR,2022-10-09,,,North Carolina,ACC,10
76,75,Rashee Rice,SMU,WR,2022-10-09,,,Texas,FBS - AAC,10
77,44,Darnell Washington,Georgia,TE,2022-10-09,,,Georgia,SEC,10
78,67,Drew Sanders,Arkansas,LB,2022-10-09,47,NEW YORK JETS,Arkansas,SEC,10
79,65,Cooper Beebe,Kansas State,OT,2022-10-09,,,Kansas,Big 12,10
80,73,Keeanu Benton,Wisconsin,DL,2022-10-09,,,Wisconsin,Big Ten,10
81,27,Tony Grimes,North Carolina,CB,2022-10-09,,,North Carolina,ACC,10
82,59,Lathan Ransom,Ohio State,S,2022-10-09,,,Ohio,Big Ten,10
83,50,Dawand Jones,Ohio State,OT,2022-10-09,,,Ohio,Big Ten,10
84,76,Cameron Latu,Alabama,TE,2022-10-09,,,Alabama,SEC,10
85,34,Kyu Blu Kelly,Stanford,CB,2022-10-09,,,California,Pac 12,10
86,30,Darnell Wright,Tennessee,OT,2022-10-09,,,Tennessee,SEC,10
87,24,Jaquelin Roy,LSU,DL,2022-10-09,55,NEW YORK GIANTS,Louisiana,SEC,10
88,33,Sean Tucker,Syracuse,RB,2022-10-09,,,New York,ACC,10
89,43,Dontayvion Wicks,Virginia,WR,2022-10-09,,,Virginia,ACC,10
90,36,Marvin Mims,Oklahoma,WR,2022-10-09,61,KANSAS CITY CHIEFS,Oklahoma,Big 12,10
91,56,Sedrick Van Pran,Georgia,IOL,2022-10-09,58,GREEN BAY PACKERS,Georgia,SEC,10
92,46,Parker Washington,Penn State,WR,2022-10-09,,,Pennsylvania,Big Ten,10
93,46,Sam LaPorta,Iowa,TE,2022-10-09,,,Iowa,Big Ten,10
94,50,Kenny McIntosh,Georgia,RB,2022-10-09,,,Georgia,SEC,10
95,70,Noah Daniels,TCU,CB,2022-10-09,,,Texas,Big 12,10
96,92,D.J. Turner,Michigan,CB,2022-10-09,,,Michigan,Big Ten,10
97,60,Chris Smith II,Georgia,S,2022-10-09,,,Georgia,SEC,10
98,77,Tykee Smith,Georgia,S,2022-10-09,,,Georgia,SEC,10
99,67,Kris Abrams-Draine,Missouri,CB,2022-10-09,,,Missouri,SEC,10
100,52,Nick Broeker,Ole Miss,OT,2022-10-09,,,Mississippi,SEC,10
101,77,Jahleel Billingsley,Texas,TE,2022-10-09,,,Texas,Big 12,8
102,65,Akeem Dent,Florida State,S,2022-10-09,,,Florida,ACC,8
103,56,Jammie Robinson,Florida State,S,2022-10-09,,,Florida,ACC,8
104,32,Rakim Jarrett,Maryland,WR,2022-10-09,,,Maryland,Big Ten,8
105,47,Robert Scott Jr.,Florida State,OT,2022-10-09,,,Florida,ACC,8
