Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Will Anderson Jr.,Alabama,EDGE,2023-01-21,1,CHICAGO BEARS,Alabama,SEC,35
2,2,Jalen Carter,Georgia,DL,2023-01-21,3,ARIZONA CARDINALS,Georgia,SEC,35
3,1,Bryce Young,Alabama,QB,2023-01-21,2,HOUSTON TEXANS,Alabama,SEC,35
4,1,C.J. Stroud,Ohio State,QB,2023-01-21,4,INDIANAPOLIS COLTS,Ohio,Big Ten,35
5,4,Myles Murphy,Clemson,EDGE,2023-01-21,5,SEATTLE SEAHAWKS,South Carolina,ACC,35
6,6,Will Levis,Kentucky,QB,2023-01-21,7,LAS VEGAS RAIDERS,Kentucky,SEC,35
7,7,Tyree Wilson,Texas Tech,EDGE,2023-01-21,8,ATLANTA FALCONS,Texas,Big 12,35
8,4,Bryan Bresee,Clemson,DL,2023-01-21,6,DETROIT LIONS,South Carolina,ACC,35
9,7,Quentin Johnston,TCU,WR,2023-01-21,12,HOUSTON TEXANS,Texas,Big 12,35
10,5,Paris Johnson Jr.,Ohio State,OT,2023-01-21,11,TENNESSEE TITANS,Ohio,Big Ten,35
11,6,Joey Porter Jr.,Penn State,CB,2023-01-21,10,PHILADELPHIA EAGLES,Pennsylvania,Big Ten,30
12,5,Kelee Ringo,Georgia,CB,2023-01-21,18,DETROIT LIONS,Georgia,SEC,30
13,7,Bijan Robinson,Texas,RB,2023-01-21,19,TAMPA BAY BUCCANEERS,Texas,Big 12,30
14,7,Jordan Addison,USC,WR,2023-01-21,First Round,,California,Pac 12,30
15,8,Peter Skoronski,Northwestern,OT,2023-01-21,13,NEW YORK JETS,Illinois,Big Ten,30
16,10,Christian Gonzalez,Oregon,CB,2023-01-21,17,PITTSBURGH STEELERS,Oregon,Pac 12,30
17,10,Michael Mayer,Notre Dame,TE,2023-01-21,15,GREEN BAY PACKERS,Indiana,FBS - Independent,30
18,10,Cam Smith,South Carolina,CB,2023-01-21,14,NEW ENGLAND PATRIOTS,South Carolina,SEC,30
19,4,Jaxon Smith-Njigba,Ohio State,WR,2023-01-21,23,MINNESOTA VIKINGS,Ohio,Big Ten,30
20,19,Brian Branch,Alabama,S,2023-01-21,First Round,,Alabama,SEC,30
21,21,Anthony Richardson,Florida,QB,2023-01-21,9,CAROLINA PANTHERS,Florida,SEC,30
22,14,Broderick Jones,Georgia,OT,2023-01-21,21,LOS ANGELES CHARGERS,Georgia,SEC,30
23,13,Trenton Simpson,Clemson,LB,2023-01-21,First Round,,South Carolina,ACC,30
24,20,O'Cyrus Torrence,Florida,IOL,2023-01-21,20,SEATTLE SEAHAWKS,Florida,SEC,30
25,25,Devon Witherspoon,Illinois,CB,2023-01-21,16,WASHINGTON COMMANDERS,Illinois,Big Ten,30
26,24,Clark Phillips III,Utah,CB,2023-01-21,50,TAMPA BAY BUCCANEERS,Utah,Pac 12,25
27,16,Nolan Smith,Georgia,EDGE,2023-01-21,34,ARIZONA CARDINALS,Georgia,SEC,25
28,9,Antonio Johnson,Texas A&M,S,2023-01-21,29,BUFFALO BILLS,Texas,SEC,25
29,14,Isaiah Foskey,Notre Dame,EDGE,2023-01-21,22,BALTIMORE RAVENS,Indiana,FBS - Independent,25
30,30,Anton Harrison,Oklahoma,OT,2023-01-21,24,JACKSONVILLE JAGUARS,Oklahoma,Big 12,25
31,18,Jahmyr Gibbs,Alabama,RB,2023-01-21,30,KANSAS CITY CHIEFS,Alabama,SEC,25
32,23,B.J. Ojulari,LSU,EDGE,2023-01-21,33,HOUSTON TEXANS,Louisiana,SEC,25
33,28,Siaki Ika,Baylor,DL,2023-01-21,58,DALLAS COWBOYS,Texas,Big 12,25
34,30,Jalin Hyatt,Tennessee,WR,2023-01-21,25,NEW YORK GIANTS,Tennessee,SEC,25
35,28,Josh Downs,North Carolina,WR,2023-01-21,First Round,,North Carolina,ACC,25
36,34,Drew Sanders,Arkansas,LB,2023-01-21,26,DALLAS COWBOYS,Arkansas,SEC,20
37,31,Dawand Jones,Ohio State,OT,2023-01-21,28,DENVER BRONCOS,Ohio,Big Ten,20
38,24,Felix Anudike-Uzomah,Kansas State,EDGE,2023-01-21,31,PHILADELPHIA EAGLES,Kansas,Big 12,20
39,36,Zay Flowers,Boston College,WR,2023-01-21,45,GREEN BAY PACKERS,Massachusetts,ACC,20
40,19,Noah Sewell,Oregon,LB,2023-01-21,48,DETROIT LIONS,Oregon,Pac 12,20
41,7,Kayshon Boutte,LSU,WR,2023-01-21,First Round,,Louisiana,SEC,20
42,28,Darnell Washington,Georgia,TE,2023-01-21,27,CINCINNATI BENGALS,Georgia,SEC,20
43,20,Andre Carter II,Army,EDGE,2023-01-21,First Round,,Kansas,FBS - Independent,20
44,26,Gervon Dexter,Florida,DL,2023-01-21,40,NEW ORLEANS SAINTS,Florida,SEC,20
45,44,Tuli Tuipulotu,USC,DL,2023-01-21,46,NEW ENGLAND PATRIOTS,California,Pac 12,20
46,46,Dalton Kincaid,Utah,TE,2023-01-21,55,DETROIT LIONS,Utah,Pac 12,20
47,32,Emmanuel Forbes,Mississippi State,CB,2023-01-21,32,PITTSBURGH STEELERS,Mississippi,SEC,20
48,40,John Michael Schmitz,Minnesota,IOL,2023-01-21,First Round,,Minnesota,Big Ten,20
49,28,Derick Hall,Auburn,EDGE,2023-01-21,62,KANSAS CITY CHIEFS,Alabama,SEC,20
50,49,Luke Musgrave,Oregon State,TE,2023-01-21,First Round,,Oregon,Pac 12,20
51,30,Rashee Rice,SMU,WR,2023-01-21,41,TENNESSEE TITANS,Texas,FBS - AAC,20
52,44,Lukas Van Ness,Iowa,DL,2023-01-21,64,CHICAGO BEARS,Iowa,Big Ten,20
53,34,Henry To'oto'o,Alabama,LB,2023-01-21,57,NEW YORK GIANTS,Alabama,SEC,20
54,35,Jordan Battle,Alabama,S,2023-01-21,First Round,,Alabama,SEC,20
55,54,Zach Charbonnet,UCLA,RB,2023-01-21,First Round,,California,Pac 12,20
56,33,Tanner McKee,Stanford,QB,2023-01-21,First Round,,California,Pac 12,20
57,48,Andrew Vorhees,USC,IOL,2023-01-21,First Round,,California,Pac 12,20
58,48,Mazi Smith,Michigan,DL,2023-01-21,49,PITTSBURGH STEELERS,Michigan,Big Ten,20
59,43,Cody Mauch,North Dakota State,OT,2023-01-21,First Round,,North Dakota,FCS,20
60,42,Darnell Wright,Tennessee,OT,2023-01-21,43,NEW YORK JETS,Tennessee,SEC,15
61,28,Jaelyn Duncan,Maryland,OT,2023-01-21,59,CINCINNATI BENGALS,Maryland,Big Ten,15
62,41,Brandon Joseph,Notre Dame,S,2023-01-21,60,CAROLINA PANTHERS,Indiana,FBS - Independent,15
63,47,Jack Campbell,Iowa,LB,2023-01-21,First Round,,Iowa,Big Ten,15
64,51,Chris Smith II,Georgia,S,2023-01-21,First Round,,Georgia,SEC,15
65,36,J.L. Skinner,Boise State,S,2023-01-21,,,Idaho,FBS - Mountain West,15
66,46,Will McDonald IV,Iowa State,DL,2023-01-21,,,Iowa,Big 12,15
67,30,Garrett Williams,Syracuse,CB,2023-01-21,,,New York,ACC,15
68,31,Devon Achane,Texas A&M,RB,2023-01-21,,,Texas,SEC,15
69,35,Zach Harrison,Ohio State,EDGE,2023-01-21,,,Ohio,Big Ten,15
70,20,Hendon Hooker,Tennessee,QB,2023-01-21,51,MIAMI DOLPHINS,Tennessee,SEC,15
71,63,Matthew Bergeron,Syracuse,OT,2023-01-21,54,LOS ANGELES CHARGERS,New York,ACC,10
72,23,Eli Ricks,Alabama,CB,2023-01-21,44,ATLANTA FALCONS,Alabama,SEC,10
73,70,Sam LaPorta,Iowa,TE,2023-01-21,47,WASHINGTON COMMANDERS,Iowa,Big Ten,10
74,26,Cedric Tillman,Tennessee,WR,2023-01-21,52,SEATTLE SEAHAWKS,Tennessee,SEC,10
75,59,Jaren Hall,BYU,QB,2023-01-21,,,Utah,FBS - Independent,10
76,37,Jaylon Jones,Texas A&M,CB,2023-01-21,,,Texas,SEC,10
77,72,D.J. Turner,Michigan,CB,2023-01-21,,,Michigan,Big Ten,10
78,72,Jarrett Patterson,Notre Dame,IOL,2023-01-21,56,JACKSONVILLE JAGUARS,Indiana,FBS - Independent,10
79,70,Blake Freeland,BYU,OT,2023-01-21,,,Utah,FBS - Independent,10
80,32,Zach Evans,Ole Miss,RB,2023-01-21,,,Mississippi,SEC,10
81,55,Tre'Vius Hodges-Tomlinson,TCU,CB,2023-01-21,37,SEATTLE SEAHAWKS,Texas,Big 12,10
82,73,Calijah Kancey,Pitt,DL,2023-01-21,,,Pennsylvania,ACC,10
83,57,Mekhi Garner,LSU,CB,2023-01-21,,,Louisiana,SEC,10
84,68,Mike Morris,Michigan,DL,2023-01-21,,,Michigan,Big Ten,10
85,57,Jaquelin Roy,LSU,DL,2023-01-21,,,Louisiana,SEC,10
86,86,Tyler Steen,Alabama,OT,2023-01-21,,,Alabama,SEC,10
87,60,Kyu Blu Kelly,Stanford,CB,2023-01-21,,,California,Pac 12,10
88,78,Luke Wypler,Ohio State,IOL,2023-01-21,,,Ohio,Big Ten,10
89,68,Parker Washington,Penn State,WR,2023-01-21,,,Pennsylvania,Big Ten,10
90,37,Zion Nelson,Miami (FL),OT,2023-01-21,,,Florida,ACC,10
91,57,Daiyan Henley,Washington State,LB,2023-01-21,,,Washington,Pac 12,10
92,66,Steve Avila,TCU,IOL,2023-01-21,,,Texas,Big 12,10
93,61,Marvin Mims,Oklahoma,WR,2023-01-21,35,INDIANAPOLIS COLTS,Oklahoma,Big 12,10
94,78,Byron Young (AL),Alabama,DL,2023-01-21,,,Alabama,SEC,10
95,42,Sean Tucker,Syracuse,RB,2023-01-21,63,PHILADELPHIA EAGLES,New York,ACC,10
96,58,Rashad Torrence II,Florida,S,2023-01-21,,,Florida,SEC,10
97,97,Julius Brents,Kansas State,CB,2023-01-21,,,Kansas,Big 12,10
98,70,Kenny McIntosh,Georgia,RB,2023-01-21,,,Georgia,SEC,10
99,47,Tank Bigsby,Auburn,RB,2023-01-21,61,BUFFALO BILLS,Alabama,SEC,10
100,40,Tucker Kraft,South Dakota State,TE,2023-01-21,,,South Dakota,FCS,10
101,88,Emil Ekiyor Jr.,Alabama,IOL,2023-01-21,,,Alabama,SEC,8
