Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,C.J. Stroud,Ohio State,QB,2022-07-23,2,HOUSTON TEXANS,Ohio,Big Ten,35
2,1,Will Anderson Jr.,Alabama,EDGE,2022-07-23,1,ATLANTA FALCONS,Alabama,SEC,35
3,2,Bryce Young,Alabama,QB,2022-07-23,4,SEATTLE SEAHAWKS,Alabama,SEC,35
4,1,Jalen Carter,Georgia,DL,2022-07-23,5,NEW YORK JETS,Georgia,SEC,35
5,1,Jaxon Smith-Njigba,Ohio State,WR,2022-07-23,8,CHICAGO BEARS,Ohio,Big Ten,35
6,5,Bryan Bresee,Clemson,DL,2022-07-23,13,PHILADELPHIA EAGLES,South Carolina,ACC,35
7,7,Myles Murphy,Clemson,EDGE,2022-07-23,6,JACKSONVILLE JAGUARS,South Carolina,ACC,35
8,6,Kayshon Boutte,LSU,WR,2022-07-23,20,BALTIMORE RAVENS,Louisiana,SEC,35
9,6,Kelee Ringo,Georgia,CB,2022-07-23,10,WASHINGTON COMMANDERS,Georgia,SEC,35
10,9,Eli Ricks,Alabama,CB,2022-07-23,First Round,,Alabama,SEC,35
11,11,Michael Mayer,Notre Dame,TE,2022-07-23,17,TENNESSEE TITANS,Indiana,FBS - Independent,30
12,6,Paris Johnson Jr.,Ohio State,OT,2022-07-23,19,PHILADELPHIA EAGLES,Ohio,Big Ten,30
13,3,Bijan Robinson,Texas,RB,2022-07-23,18,HOUSTON TEXANS,Texas,Big 12,30
14,11,Noah Sewell,Oregon,LB,2022-07-23,First Round,,Oregon,Pac 12,30
15,6,Jordan Addison,USC,WR,2022-07-23,First Round,,California,Pac 12,30
16,9,Peter Skoronski,Northwestern,OT,2022-07-23,11,PITTSBURGH STEELERS,Illinois,Big Ten,30
17,15,Isaiah Foskey,Notre Dame,EDGE,2022-07-23,12,MINNESOTA VIKINGS,Indiana,FBS - Independent,30
18,11,Will Levis,Kentucky,QB,2022-07-23,3,DETROIT LIONS,Kentucky,SEC,30
19,15,Cam Smith,South Carolina,CB,2022-07-23,36,SEATTLE SEAHAWKS,South Carolina,SEC,30
20,13,Trenton Simpson,Clemson,LB,2022-07-23,22,SEATTLE SEAHAWKS,South Carolina,ACC,30
21,11,Nolan Smith,Georgia,EDGE,2022-07-23,28,DETROIT LIONS,Georgia,SEC,30
22,22,Quentin Johnston,TCU,WR,2022-07-23,16,NEW ENGLAND PATRIOTS,Texas,Big 12,30
23,22,Antonio Johnson,Texas A&M,S,2022-07-23,9,NEW YORK GIANTS,Texas,SEC,30
24,19,Jaquelin Roy,LSU,DL,2022-07-23,61,GREEN BAY PACKERS,Louisiana,SEC,30
25,6,Tyler Van Dyke,Miami (FL),QB,2022-07-23,42,WASHINGTON COMMANDERS,Florida,ACC,30
26,1,B.J. Ojulari,LSU,EDGE,2022-07-23,First Round,,Louisiana,SEC,25
27,27,Andrew Vorhees,USC,OT,2022-07-23,First Round,,California,Pac 12,25
28,27,Gervon Dexter,Florida,DL,2022-07-23,First Round,,Florida,SEC,25
29,26,Garrett Williams,Syracuse,CB,2022-07-23,21,ARIZONA CARDINALS,New York,ACC,25
30,20,Brandon Joseph,Notre Dame,S,2022-07-23,First Round,,Indiana,FBS - Independent,25
31,26,Felix Anudike-Uzomah,Kansas State,EDGE,2022-07-23,15,MIAMI DOLPHINS,Kansas,Big 12,25
32,17,Josh Downs,North Carolina,WR,2022-07-23,29,GREEN BAY PACKERS,North Carolina,ACC,25
33,2,Zion Nelson,Miami (FL),OT,2022-07-23,30,KANSAS CITY CHIEFS,Florida,ACC,25
34,24,Andre Carter II,Army,EDGE,2022-07-23,First Round,,Kansas,FBS - Independent,25
35,29,Anthony Richardson,Florida,QB,2022-07-23,First Round,,Florida,SEC,25
36,18,Joey Porter Jr.,Penn State,CB,2022-07-23,First Round,,Pennsylvania,Big Ten,20
37,24,Arik Gilbert,Georgia,TE,2022-07-23,First Round,,Georgia,SEC,20
38,29,Zach Harrison,Ohio State,EDGE,2022-07-23,First Round,,Ohio,Big Ten,20
39,20,Jalen Catalon,Arkansas,S,2022-07-23,First Round,,Arkansas,SEC,20
40,24,Henry To'oto'o,Alabama,LB,2022-07-23,First Round,,Alabama,SEC,20
41,30,Broderick Jones,Georgia,OT,2022-07-23,First Round,,Georgia,SEC,20
42,21,Jahmyr Gibbs,Alabama,RB,2022-07-23,46,LAS VEGAS RAIDERS,Alabama,SEC,20
43,31,Jermaine Burton,Alabama,WR,2022-07-23,38,JACKSONVILLE JAGUARS,Alabama,SEC,20
44,25,Jordan Battle,Alabama,S,2022-07-23,32,BUFFALO BILLS,Alabama,SEC,20
45,45,Kyu Blu Kelly,Stanford,CB,2022-07-23,27,CINCINNATI BENGALS,California,Pac 12,20
46,27,Zach Evans,Ole Miss,RB,2022-07-23,First Round,,Mississippi,SEC,20
47,43,Siaki Ika,Baylor,DL,2022-07-23,First Round,,Texas,Big 12,20
48,27,Anton Harrison,Oklahoma,OT,2022-07-23,First Round,,Oklahoma,Big 12,20
49,43,Kris Abrams-Draine,Missouri,CB,2022-07-23,First Round,,Missouri,SEC,20
50,36,Rakim Jarrett,Maryland,WR,2022-07-23,First Round,,Maryland,Big Ten,20
51,44,Tank Bigsby,Auburn,RB,2022-07-23,First Round,,Alabama,SEC,20
52,21,Malachi Moore,Alabama,S,2022-07-23,First Round,,Alabama,SEC,20
53,20,Clark Phillips III,Utah,CB,2022-07-23,41,NEW YORK GIANTS,Utah,Pac 12,20
54,10,Tanner McKee,Stanford,QB,2022-07-23,First Round,,California,Pac 12,20
55,48,Jack Campbell,Iowa,LB,2022-07-23,First Round,,Iowa,Big Ten,20
56,18,Dontay Demus Jr.,Maryland,WR,2022-07-23,First Round,,Maryland,Big Ten,20
57,32,Blake Freeland,BYU,OT,2022-07-23,First Round,,Utah,FBS - Independent,20
58,33,Tony Grimes,North Carolina,CB,2022-07-23,First Round,,North Carolina,ACC,20
59,59,Noah Daniels,TCU,CB,2022-07-23,First Round,,Texas,Big 12,20
60,9,Jarrett Patterson,Notre Dame,IOL,2022-07-23,First Round,,Indiana,FBS - Independent,15
61,23,Marvin Mims,Oklahoma,WR,2022-07-23,First Round,,Oklahoma,Big 12,15
62,31,Justin Flowe,Oregon,LB,2022-07-23,First Round,,Oregon,Pac 12,15
63,22,Spencer Rattler,South Carolina,QB,2022-07-23,First Round,,South Carolina,SEC,15
64,42,Cooper Beebe,Kansas State,OT,2022-07-23,51,PHILADELPHIA EAGLES,Kansas,Big 12,15
65,61,J.L. Skinner,Boise State,S,2022-07-23,,,Idaho,FBS - Mountain West,15
66,14,Jaxson Kirkland,Washington,OT,2022-07-23,40,CHICAGO BEARS,Washington,Pac 12,15
67,42,Brian Branch,Alabama,S,2022-07-23,26,DALLAS COWBOYS,Alabama,SEC,15
68,60,Jaren Hall,BYU,QB,2022-07-23,45,NEW ORLEANS SAINTS,Utah,FBS - Independent,15
69,25,Tre'Vius Hodges-Tomlinson,TCU,CB,2022-07-23,,,Texas,Big 12,15
70,37,Dawand Jones,Ohio State,OT,2022-07-23,43,PITTSBURGH STEELERS,Ohio,Big Ten,15
71,68,Rashad Torrence II,Florida,S,2022-07-23,,,Florida,SEC,10
72,63,Javion Cohen,Alabama,IOL,2022-07-23,,,Alabama,SEC,10
73,52,Sedrick Van Pran,Georgia,IOL,2022-07-23,,,Georgia,SEC,10
74,34,Habakkuk Baldonado,Pitt,EDGE,2022-07-23,,,Pennsylvania,ACC,10
75,53,Tykee Smith,Georgia,S,2022-07-23,,,Georgia,SEC,10
76,43,Sam LaPorta,Iowa,TE,2022-07-23,,,Iowa,Big Ten,10
77,35,Devon Achane,Texas A&M,RB,2022-07-23,,,Texas,SEC,10
78,77,Emmanuel Forbes,Mississippi State,CB,2022-07-23,,,Mississippi,SEC,10
79,31,Robert Scott Jr.,Florida State,OT,2022-07-23,37,NEW YORK JETS,Florida,ACC,10
80,79,Trey Dean III,Florida,S,2022-07-23,,,Florida,SEC,10
81,39,Akeem Dent,Florida State,S,2022-07-23,,,Florida,ACC,10
82,81,Chris Smith II,Georgia,CB,2022-07-23,,,Georgia,SEC,10
83,51,Dalton Kincaid,Utah,TE,2022-07-23,,,Utah,Pac 12,10
