Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Will Anderson Jr.,Alabama,EDGE,2023-01-20,1,CHICAGO BEARS,Alabama,SEC,35
2,1,Bryce Young,Alabama,QB,2023-01-20,2,HOUSTON TEXANS,Alabama,SEC,35
3,2,Jalen Carter,Georgia,DL,2023-01-20,3,ARIZONA CARDINALS,Georgia,SEC,35
4,1,C.J. Stroud,Ohio State,QB,2023-01-20,4,INDIANAPOLIS COLTS,Ohio,Big Ten,35
5,4,Myles Murphy,Clemson,EDGE,2023-01-20,5,SEATTLE SEAHAWKS,South Carolina,ACC,35
6,6,Will Levis,Kentucky,QB,2023-01-20,7,LAS VEGAS RAIDERS,Kentucky,SEC,35
7,7,Tyree Wilson,Texas Tech,EDGE,2023-01-20,8,ATLANTA FALCONS,Texas,Big 12,35
8,5,Bryan Bresee,Clemson,DL,2023-01-20,6,DETROIT LIONS,South Carolina,ACC,35
9,7,Quentin Johnston,TCU,WR,2023-01-20,12,HOUSTON TEXANS,Texas,Big 12,35
10,5,Kelee Ringo,Georgia,CB,2023-01-20,24,JACKSONVILLE JAGUARS,Georgia,SEC,35
11,5,Paris Johnson Jr.,Ohio State,OT,2023-01-20,11,TENNESSEE TITANS,Ohio,Big Ten,30
12,9,Joey Porter Jr.,Penn State,CB,2023-01-20,10,PHILADELPHIA EAGLES,Pennsylvania,Big Ten,30
13,7,Bijan Robinson,Texas,RB,2023-01-20,19,TAMPA BAY BUCCANEERS,Texas,Big 12,30
14,9,Christian Gonzalez,Oregon,CB,2023-01-20,18,DETROIT LIONS,Oregon,Pac 12,30
15,8,Peter Skoronski,Northwestern,OT,2023-01-20,13,NEW YORK JETS,Illinois,Big Ten,30
16,7,Jordan Addison,USC,WR,2023-01-20,23,MINNESOTA VIKINGS,California,Pac 12,30
17,11,Cam Smith,South Carolina,CB,2023-01-20,14,NEW ENGLAND PATRIOTS,South Carolina,SEC,30
18,10,Michael Mayer,Notre Dame,TE,2023-01-20,15,GREEN BAY PACKERS,Indiana,FBS - Independent,30
