Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Will Anderson Jr.,Alabama,EDGE,2022-09-07,2,HOUSTON TEXANS,Alabama,SEC,35
2,1,C.J. Stroud,Ohio State,QB,2022-09-07,1,ATLANTA FALCONS,Ohio,Big Ten,35
3,1,Jalen Carter,Georgia,DL,2022-09-07,4,CHICAGO BEARS,Georgia,SEC,35
4,1,Bryce Young,Alabama,QB,2022-09-07,9,NEW YORK GIANTS,Alabama,SEC,35
5,5,Kayshon Boutte,LSU,WR,2022-09-07,12,PHILADELPHIA EAGLES,Louisiana,SEC,35
6,1,Myles Murphy,Clemson,EDGE,2022-09-07,6,DETROIT LIONS,South Carolina,ACC,35
7,5,Kelee Ringo,Georgia,CB,2022-09-07,5,NEW YORK JETS,Georgia,SEC,35
8,4,Jaxon Smith-Njigba,Ohio State,WR,2022-09-07,7,JACKSONVILLE JAGUARS,Ohio,Big Ten,35
9,8,Peter Skoronski,Northwestern,OT,2022-09-07,First Round,,Illinois,Big Ten,35
10,4,Bijan Robinson,Texas,RB,2022-09-07,14,HOUSTON TEXANS,Texas,Big 12,35
11,10,Jordan Addison,USC,WR,2022-09-07,16,NEW ENGLAND PATRIOTS,California,Pac 12,30
12,5,Bryan Bresee,Clemson,DL,2022-09-07,8,CAROLINA PANTHERS,South Carolina,ACC,30
13,11,Antonio Johnson,Texas A&M,S,2022-09-07,17,TENNESSEE TITANS,Texas,SEC,30
14,9,Michael Mayer,Notre Dame,TE,2022-09-07,10,WASHINGTON COMMANDERS,Indiana,FBS - Independent,30
15,12,Isaiah Foskey,Notre Dame,EDGE,2022-09-07,11,PITTSBURGH STEELERS,Indiana,FBS - Independent,30
16,6,Will Levis,Kentucky,QB,2022-09-07,13,MINNESOTA VIKINGS,Kentucky,SEC,30
17,11,Noah Sewell,Oregon,LB,2022-09-07,22,LOS ANGELES CHARGERS,Oregon,Pac 12,30
18,15,Trenton Simpson,Clemson,LB,2022-09-07,23,MIAMI DOLPHINS,South Carolina,ACC,30
19,12,Nolan Smith,Georgia,EDGE,2022-09-07,First Round,,Georgia,SEC,30
20,19,Quentin Johnston,TCU,WR,2022-09-07,19,BALTIMORE RAVENS,Texas,Big 12,30
21,8,Paris Johnson Jr.,Ohio State,OT,2022-09-07,15,LAS VEGAS RAIDERS,Ohio,Big Ten,30
22,9,Eli Ricks,Alabama,CB,2022-09-07,20,ARIZONA CARDINALS,Alabama,SEC,30
23,19,Joey Porter Jr.,Penn State,CB,2022-09-07,25,DALLAS COWBOYS,Pennsylvania,Big Ten,30
24,17,Anthony Richardson,Florida,QB,2022-09-07,3,SEATTLE SEAHAWKS,Florida,SEC,30
25,12,Cam Smith,South Carolina,CB,2022-09-07,30,TAMPA BAY BUCCANEERS,South Carolina,SEC,30
26,23,Zach Evans,Ole Miss,RB,2022-09-07,47,MIAMI DOLPHINS,Mississippi,SEC,25
27,27,Gervon Dexter,Florida,DL,2022-09-07,21,SEATTLE SEAHAWKS,Florida,SEC,25
28,28,Clark Phillips III,Utah,CB,2022-09-07,18,PHILADELPHIA EAGLES,Utah,Pac 12,25
29,29,Siaki Ika,Baylor,DL,2022-09-07,43,NEW ORLEANS SAINTS,Texas,Big 12,25
30,27,Jaelyn Duncan,Maryland,OT,2022-09-07,28,GREEN BAY PACKERS,Maryland,Big Ten,25
31,21,Jahmyr Gibbs,Alabama,RB,2022-09-07,First Round,,Alabama,SEC,25
32,24,Arik Gilbert,Georgia,TE,2022-09-07,33,HOUSTON TEXANS,Georgia,SEC,25
33,33,Andre Carter II,Army,EDGE,2022-09-07,29,KANSAS CITY CHIEFS,Kansas,FBS - Independent,25
34,17,B.J. Ojulari,LSU,EDGE,2022-09-07,26,CINCINNATI BENGALS,Louisiana,SEC,25
35,30,Tyree Wilson,Texas Tech,DL,2022-09-07,34,SEATTLE SEAHAWKS,Texas,Big 12,25
36,14,Tyler Van Dyke,Miami (FL),QB,2022-09-07,40,NEW YORK GIANTS,Florida,ACC,20
37,27,Derick Hall,Auburn,EDGE,2022-09-07,62,TAMPA BAY BUCCANEERS,Alabama,SEC,20
38,31,Zion Nelson,Miami (FL),OT,2022-09-07,52,ARIZONA CARDINALS,Florida,ACC,20
39,30,Garrett Williams,Syracuse,CB,2022-09-07,27,DETROIT LIONS,New York,ACC,20
40,27,Josh Downs,North Carolina,WR,2022-09-07,35,CHICAGO BEARS,North Carolina,ACC,20
41,23,Henry To'oto'o,Alabama,LB,2022-09-07,36,NEW YORK JETS,Alabama,SEC,20
42,22,Jordan Battle,Alabama,S,2022-09-07,First Round,,Alabama,SEC,20
43,37,Brian Branch,Alabama,S,2022-09-07,39,CAROLINA PANTHERS,Alabama,SEC,20
44,25,Felix Anudike-Uzomah,Kansas State,EDGE,2022-09-07,37,DETROIT LIONS,Kansas,Big 12,20
45,31,Will McDonald IV,Iowa State,DL,2022-09-07,51,BALTIMORE RAVENS,Iowa,Big 12,20
46,40,J.L. Skinner,Boise State,S,2022-09-07,55,SAN FRANCISCO 49ERS,Idaho,FBS - Mountain West,20
47,24,Zach Harrison,Ohio State,EDGE,2022-09-07,48,NEW ENGLAND PATRIOTS,Ohio,Big Ten,20
48,38,Andrew Vorhees,USC,IOL,2022-09-07,31,BUFFALO BILLS,California,Pac 12,20
49,30,Tank Bigsby,Auburn,RB,2022-09-07,First Round,,Alabama,SEC,20
50,45,Layden Robinson,Texas A&M,IOL,2022-09-07,50,PHILADELPHIA EAGLES,Texas,SEC,20
51,23,Brandon Joseph,Notre Dame,S,2022-09-07,38,JACKSONVILLE JAGUARS,Indiana,FBS - Independent,20
52,35,Anton Harrison,Oklahoma,OT,2022-09-07,57,DALLAS COWBOYS,Oklahoma,Big 12,20
53,39,Broderick Jones,Georgia,OT,2022-09-07,53,SEATTLE SEAHAWKS,Georgia,SEC,20
54,25,Jalen Catalon,Arkansas,S,2022-09-07,54,LOS ANGELES CHARGERS,Arkansas,SEC,20
55,43,Sam LaPorta,Iowa,TE,2022-09-07,First Round,,Iowa,Big Ten,20
56,52,Christian Gonzalez,Oregon,CB,2022-09-07,44,MINNESOTA VIKINGS,Oregon,Pac 12,20
57,33,Sean Tucker,Syracuse,RB,2022-09-07,64,ATLANTA FALCONS,New York,ACC,20
58,34,Devon Achane,Texas A&M,RB,2022-09-07,First Round,,Texas,SEC,20
59,48,Cedric Tillman,Tennessee,WR,2022-09-07,60,GREEN BAY PACKERS,Tennessee,SEC,20
60,60,Devon Witherspoon,Illinois,CB,2022-09-07,First Round,,Illinois,Big Ten,15
61,34,Rakim Jarrett,Maryland,WR,2022-09-07,First Round,,Maryland,Big Ten,15
62,28,Marvin Mims,Oklahoma,WR,2022-09-07,First Round,,Oklahoma,Big 12,15
63,32,Jarrett Patterson,Notre Dame,IOL,2022-09-07,58,CINCINNATI BENGALS,Indiana,FBS - Independent,15
64,24,Malachi Moore,Alabama,S,2022-09-07,56,INDIANAPOLIS COLTS,Alabama,SEC,15
65,36,Tre'Vius Hodges-Tomlinson,TCU,CB,2022-09-07,,,Texas,Big 12,15
66,32,Zacch Pickens,South Carolina,DL,2022-09-07,,,South Carolina,SEC,15
67,37,Dontay Demus Jr.,Maryland,WR,2022-09-07,63,BUFFALO BILLS,Maryland,Big Ten,15
68,39,Kyu Blu Kelly,Stanford,CB,2022-09-07,59,LOS ANGELES RAMS,California,Pac 12,15
69,53,Blake Freeland,BYU,OT,2022-09-07,61,KANSAS CITY CHIEFS,Utah,FBS - Independent,15
70,70,Emmanuel Forbes,Mississippi State,CB,2022-09-07,,,Mississippi,SEC,15
71,65,Colby Wooden,Auburn,DL,2022-09-07,,,Alabama,SEC,10
72,60,O'Cyrus Torrence,Florida,IOL,2022-09-07,,,Florida,SEC,10
73,73,Jaylon Jones,Texas A&M,CB,2022-09-07,,,Texas,SEC,10
74,21,Zion Tupuola-Fetui,Washington,EDGE,2022-09-07,,,Washington,Pac 12,10
75,42,Dawand Jones,Ohio State,OT,2022-09-07,,,Ohio,Big Ten,10
76,58,Sedrick Van Pran,Georgia,IOL,2022-09-07,,,Georgia,SEC,10
77,58,Tucker Kraft,South Dakota State,TE,2022-09-07,,,South Dakota,FCS,10
78,28,Jermaine Burton,Alabama,WR,2022-09-07,45,CLEVELAND BROWNS,Alabama,SEC,10
79,79,Steve Avila,TCU,IOL,2022-09-07,,,Texas,Big 12,10
80,58,Cooper Beebe,Kansas State,OT,2022-09-07,,,Kansas,Big 12,10
81,32,Darnell Wright,Tennessee,OT,2022-09-07,,,Tennessee,SEC,10
82,80,Lathan Ransom,Ohio State,S,2022-09-07,,,Ohio,Big Ten,10
83,82,Storm Duck,North Carolina,CB,2022-09-07,,,North Carolina,ACC,10
84,33,Jaquelin Roy,LSU,DL,2022-09-07,46,LAS VEGAS RAIDERS,Louisiana,SEC,10
85,38,Jaheim Bell,South Carolina,TE,2022-09-07,,,South Carolina,SEC,10
86,44,Tanner McKee,Stanford,QB,2022-09-07,41,WASHINGTON COMMANDERS,California,Pac 12,10
87,42,Parker Washington,Penn State,WR,2022-09-07,,,Pennsylvania,Big Ten,10
88,62,Tyrique Stevenson,Miami (FL),CB,2022-09-07,,,Florida,ACC,10
89,42,Matthew Bergeron,Syracuse,OT,2022-09-07,32,ATLANTA FALCONS,New York,ACC,10
90,61,Jack Campbell,Iowa,LB,2022-09-07,,,Iowa,Big Ten,10
91,68,Dontayvion Wicks,Virginia,WR,2022-09-07,,,Virginia,ACC,10
92,35,Tony Grimes,North Carolina,CB,2022-09-07,,,North Carolina,ACC,10
93,72,Javion Cohen,Alabama,IOL,2022-09-07,,,Alabama,SEC,10
94,41,Jaren Hall,BYU,QB,2022-09-07,,,Utah,FBS - Independent,10
95,82,Kenny McIntosh,Georgia,RB,2022-09-07,,,Georgia,SEC,10
96,24,Phil Jurkovec,Boston College,QB,2022-09-07,,,Massachusetts,ACC,10
97,63,John Michael Schmitz,Minnesota,IOL,2022-09-07,,,Minnesota,Big Ten,10
98,43,Robert Scott Jr.,Florida State,OT,2022-09-07,,,Florida,ACC,10
99,66,K.J. Jefferson,Arkansas,QB,2022-09-07,,,Arkansas,SEC,10
100,43,Emil Ekiyor Jr.,Alabama,IOL,2022-09-07,,,Alabama,SEC,10
101,38,Byron Young,Alabama,DL,2022-09-07,,,Alabama,SEC,8
102,102,Nick Broeker,Ole Miss,OT,2022-09-07,,,Mississippi,SEC,8
103,82,Cameron Latu,Alabama,TE,2022-09-07,,,Alabama,SEC,8
104,84,Rashad Torrence II,Florida,S,2022-09-07,,,Florida,SEC,8
105,78,Kris Abrams-Draine,Missouri,CB,2022-09-07,,,Missouri,SEC,8
106,43,Carter Warren,Pitt,OT,2022-09-07,,,Pennsylvania,ACC,8
107,73,Noah Daniels,TCU,CB,2022-09-07,,,Texas,Big 12,8
108,70,Mitchell Tinsley,Penn State,WR,2022-09-07,,,Pennsylvania,Big Ten,8
109,80,Brandon Dorlus,Oregon,DL,2022-09-07,,,Oregon,Pac 12,8
110,110,Josh Proctor,Ohio State,S,2022-09-07,,,Ohio,Big Ten,8
111,111,Wanya Morris,Oklahoma,OT,2022-09-07,,,Oklahoma,Big 12,8
112,67,Akeem Dent,Florida State,S,2022-09-07,,,Florida,ACC,8
113,36,Devin Leary,NC State,QB,2022-09-07,,,North Carolina,ACC,8
114,53,Darnell Washington,Georgia,TE,2022-09-07,,,Georgia,SEC,8
115,57,Tyler Davis,Clemson,DL,2022-09-07,,,South Carolina,ACC,8
116,49,Zach Charbonnet,UCLA,RB,2022-09-07,,,California,Pac 12,8
117,57,Deuce Vaughn,Kansas State,RB,2022-09-07,,,Kansas,Big 12,8
118,70,Chris Smith II,Georgia,S,2022-09-07,,,Georgia,SEC,8
119,38,Hendon Hooker,Tennessee,QB,2022-09-07,,,Tennessee,SEC,8
120,77,Nick Herbig,Wisconsin,LB,2022-09-07,,,Wisconsin,Big Ten,8
121,71,Mazi Smith,Michigan,DL,2022-09-07,,,Michigan,Big Ten,7
122,74,Blake Corum,Michigan,RB,2022-09-07,,,Michigan,Big Ten,7
123,36,Habakkuk Baldonado,Pitt,EDGE,2022-09-07,,,Pennsylvania,ACC,7
124,56,Riley Moss,Iowa,CB,2022-09-07,,,Iowa,Big Ten,7
125,88,Trey Dean III,Florida,S,2022-09-07,,,Florida,SEC,7
126,23,Spencer Rattler,South Carolina,QB,2022-09-07,,,South Carolina,SEC,7
127,44,Zay Flowers,Boston College,WR,2022-09-07,,,Massachusetts,ACC,7
128,92,Tyler Harrell,Alabama,WR,2022-09-07,,,Alabama,SEC,7
129,75,Xavier Hutchinson,Iowa State,WR,2022-09-07,,,Iowa,Big 12,7
