Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Jalen Catalon,Arkansas,S,2021-12-31,,,Arkansas,SEC,35
2,2,Grayson McCall,Coastal Carolina,QB,2021-12-31,,,South Carolina,FCS,35
3,2,Zion Tupuola-Fetui,Washington,EDGE,2021-12-31,,,Washington,Pac 12,35
4,2,Ventrell Miller,Florida,LB,2021-12-31,,,Florida,SEC,35
5,3,Dontay Demus Jr.,Maryland,WR,2021-12-31,,,Maryland,Big Ten,35
6,2,Ricky Stromberg,Arkansas,IOL,2021-12-31,,,Arkansas,SEC,35
7,5,Kyu Blu Kelly,Stanford,CB,2021-12-31,,,California,Pac 12,35
8,2,John Michael Schmitz,Minnesota,IOL,2021-12-31,,,Minnesota,Big Ten,35
9,7,Xavier Hutchinson,Iowa State,WR,2021-12-31,,,Iowa,Big 12,35
10,1,Avery Young,Rutgers,CB,2021-12-31,,,New Jersey,Big Ten,35
11,9,Carter Warren,Pitt,OT,2021-12-31,,,Pennsylvania,ACC,30
12,5,Jermayne Lole,Arizona State,DL,2021-12-31,,,Arizona,Pac 12,30
13,10,Robert Cooper,Florida State,DL,2021-12-31,,,Florida,ACC,30
14,2,DeMarvion Overshown,Texas,LB,2021-12-31,,,Texas,Big 12,30
15,12,Andrew Vorhees,USC,IOL,2021-12-31,,,California,Pac 12,30
16,3,Noah Daniels,TCU,CB,2021-12-31,,,Texas,Big 12,30
17,3,Garrett Williams,Syracuse,CB,2021-12-31,,,New York,ACC,30
18,3,Phil Jurkovec,Boston College,QB,2021-12-31,,,Massachusetts,ACC,30
19,12,Brant Kuithe,Utah,TE,2021-12-31,,,Utah,Pac 12,30
20,20,Will Levis,Kentucky,QB,2021-12-31,,,Kentucky,SEC,30
21,9,Will McDonald IV,Iowa State,EDGE,2021-12-31,,,Iowa,Big 12,30
22,13,Jayden Daniels,Arizona State,QB,2021-12-31,,,Arizona,Pac 12,30
23,2,Kedon Slovis,Pitt,QB,2021-12-31,,,Pennsylvania,ACC,30
24,10,Mohamed Ibrahim,Minnesota,RB,2021-12-31,,,Minnesota,Big Ten,30
25,14,Nathan Pickering,Mississippi State,DL,2021-12-31,,,Mississippi,SEC,30
26,11,Joey Porter Jr.,Penn State,CB,2021-12-31,,,Pennsylvania,Big Ten,25
27,16,Antonio Johnson,Texas A&M,CB,2021-12-31,,,Texas,SEC,25
28,8,Will Anderson Jr.,Alabama,EDGE,2021-12-31,,,Alabama,SEC,25
29,7,Kevin Harris,Georgia Tech,EDGE,2021-12-31,,,Georgia,ACC,25
30,10,Bryce Young,Alabama,QB,2021-12-31,,,Alabama,SEC,25
31,7,Amari Gainer,Florida State,LB,2021-12-31,,,Florida,ACC,25
32,32,Jake Haener,Fresno State,QB,2021-12-31,,,California,FBS - Mountain West,25
33,13,Myles Murphy,Clemson,DL,2021-12-31,,,South Carolina,ACC,25
34,9,C.J. Stroud,Ohio State,QB,2021-12-31,,,Ohio,Big Ten,25
35,3,Austin Stogner,South Carolina,TE,2021-12-31,,,South Carolina,SEC,25
36,15,Bijan Robinson,Texas,RB,2021-12-31,,,Texas,Big 12,20
37,25,Malachi Moore,Alabama,S,2021-12-31,,,Alabama,SEC,20
38,12,Bryan Bresee,Clemson,DL,2021-12-31,,,South Carolina,ACC,20
39,19,Nick Cross,Maryland,S,2021-12-31,,,Maryland,Big Ten,20
40,28,Kayshon Boutte,LSU,WR,2021-12-31,,,Louisiana,SEC,20
41,29,Noah Sewell,Oregon,LB,2021-12-31,,,Oregon,Pac 12,20
42,17,Bo Nix,Oregon,QB,2021-12-31,,,Oregon,Pac 12,20
43,21,Dalton Kincaid,Utah,TE,2021-12-31,,,Utah,Pac 12,20
44,32,Eli Ricks,Alabama,CB,2021-12-31,,,Alabama,SEC,20
45,24,Malik Cunningham,Louisville,QB,2021-12-31,,,Kentucky,ACC,20
46,36,Jahmyr Gibbs,Alabama,RB,2021-12-31,,,Alabama,SEC,20
47,25,Keeanu Benton,Wisconsin,DL,2021-12-31,,,Wisconsin,Big Ten,20
48,38,Peter Skoronski,Northwestern,OT,2021-12-31,,,Illinois,Big Ten,20
49,37,Michael Mayer,Notre Dame,TE,2021-12-31,,,Indiana,FBS - Independent,20
50,35,Dillon Gabriel,UCLA,QB,2021-12-31,,,California,Pac 12,20
51,40,Jaxon Smith-Njigba,Ohio State,WR,2021-12-31,,,Ohio,Big Ten,20
52,41,Robert Scott Jr.,Florida State,OT,2021-12-31,,,Florida,ACC,20
53,42,Quentin Johnston,TCU,WR,2021-12-31,,,Texas,Big 12,20
54,43,Trenton Simpson,Clemson,LB,2021-12-31,,,South Carolina,ACC,20
55,24,Jalen Carter,Georgia,DL,2021-12-31,,,Georgia,SEC,20
56,16,B.J. Ojulari,LSU,EDGE,2021-12-31,,,Louisiana,SEC,20
57,46,Jordan Addison,Pitt,WR,2021-12-31,,,Pennsylvania,ACC,20
58,47,Javion Cohen,Alabama,IOL,2021-12-31,,,Alabama,SEC,20
59,49,Gervon Dexter,Florida,DL,2021-12-31,,,Florida,SEC,20
60,50,Jaylon Jones,Texas A&M,CB,2021-12-31,,,Texas,SEC,15
61,52,Anton Harrison,Oklahoma,OT,2021-12-31,,,Oklahoma,Big 12,15
62,20,Paris Johnson Jr.,Ohio State,OT,2021-12-31,,,Ohio,Big Ten,15
63,54,Tyler Van Dyke,Miami (FL),QB,2021-12-31,,,Florida,ACC,15
64,14,D'Jordan Strong,Coastal Carolina,CB,2021-12-31,,,South Carolina,FCS,15
65,19,Tyler Grubbs,Louisiana Tech,LB,2021-12-31,,,Louisiana,FBS - CUSA,15
66,7,Cory Durden,NC State,DL,2021-12-31,,,North Carolina,ACC,15
67,60,Walker Parks,Clemson,OT,2021-12-31,,,South Carolina,ACC,15
68,62,Emmanuel Forbes,Mississippi State,CB,2021-12-31,,,Mississippi,SEC,15
69,1,Spencer Rattler,South Carolina,QB,2021-12-31,,,South Carolina,SEC,15
70,17,Tony Grimes,North Carolina,CB,2021-12-31,,,North Carolina,ACC,15
71,12,Jared Harrison-Hunte,Miami (FL),DL,2021-12-31,,,Florida,ACC,10
