Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Will Anderson Jr.,Alabama,EDGE,2023-02-02,1,CHICAGO BEARS,Alabama,SEC,35
2,1,Bryce Young,Alabama,QB,2023-02-02,2,HOUSTON TEXANS,Alabama,SEC,35
3,1,Jalen Carter,Georgia,DL,2023-02-02,3,ARIZONA CARDINALS,Georgia,SEC,35
4,1,C.J. Stroud,Ohio State,QB,2023-02-02,7,LAS VEGAS RAIDERS,Ohio,Big Ten,35
5,4,Myles Murphy,Clemson,EDGE,2023-02-02,8,ATLANTA FALCONS,South Carolina,ACC,35
6,6,Will Levis,Kentucky,QB,2023-02-02,4,INDIANAPOLIS COLTS,Kentucky,SEC,35
7,6,Tyree Wilson,Texas Tech,EDGE,2023-02-02,5,SEATTLE SEAHAWKS,Texas,Big 12,35
8,8,Christian Gonzalez,Oregon,CB,2023-02-02,6,DETROIT LIONS,Oregon,Pac 12,35
9,4,Bryan Bresee,Clemson,DL,2023-02-02,18,DETROIT LIONS,South Carolina,ACC,35
10,5,Joey Porter Jr.,Penn State,CB,2023-02-02,10,PHILADELPHIA EAGLES,Pennsylvania,Big Ten,35
11,4,Paris Johnson Jr.,Ohio State,OT,2023-02-02,11,TENNESSEE TITANS,Ohio,Big Ten,30
12,6,Peter Skoronski,Northwestern,OT,2023-02-02,13,NEW YORK JETS,Illinois,Big Ten,30
13,7,Quentin Johnston,TCU,WR,2023-02-02,12,HOUSTON TEXANS,Texas,Big 12,30
14,10,Anthony Richardson,Florida,QB,2023-02-02,9,CAROLINA PANTHERS,Florida,SEC,30
15,8,Jordan Addison,USC,WR,2023-02-02,First Round,,California,Pac 12,30
16,6,Bijan Robinson,Texas,RB,2023-02-02,19,TAMPA BAY BUCCANEERS,Texas,Big 12,30
17,12,Michael Mayer,Notre Dame,TE,2023-02-02,First Round,,Indiana,FBS - Independent,30
18,16,Brian Branch,Alabama,S,2023-02-02,27,BUFFALO BILLS,Alabama,SEC,30
19,4,Jaxon Smith-Njigba,Ohio State,WR,2023-02-02,25,NEW YORK GIANTS,Ohio,Big Ten,30
20,9,Cam Smith,South Carolina,CB,2023-02-02,23,MINNESOTA VIKINGS,South Carolina,SEC,30
21,21,Devon Witherspoon,Illinois,CB,2023-02-02,14,NEW ENGLAND PATRIOTS,Illinois,Big Ten,30
22,5,Kelee Ringo,Georgia,CB,2023-02-02,17,PITTSBURGH STEELERS,Georgia,SEC,30
23,13,Broderick Jones,Georgia,OT,2023-02-02,First Round,,Georgia,SEC,30
24,14,Trenton Simpson,Clemson,LB,2023-02-02,20,SEATTLE SEAHAWKS,South Carolina,ACC,30
25,21,Clark Phillips III,Utah,CB,2023-02-02,First Round,,Utah,Pac 12,30
26,20,O'Cyrus Torrence,Florida,IOL,2023-02-02,16,WASHINGTON COMMANDERS,Florida,SEC,25
27,27,Lukas Van Ness,Iowa,EDGE,2023-02-02,15,GREEN BAY PACKERS,Iowa,Big Ten,25
28,8,Nolan Smith,Georgia,EDGE,2023-02-02,42,CLEVELAND BROWNS,Georgia,SEC,25
29,6,Isaiah Foskey,Notre Dame,EDGE,2023-02-02,First Round,,Indiana,FBS - Independent,25
30,30,Anton Harrison,Oklahoma,OT,2023-02-02,28,CINCINNATI BENGALS,Oklahoma,Big 12,25
31,29,Jalin Hyatt,Tennessee,WR,2023-02-02,21,LOS ANGELES CHARGERS,Tennessee,SEC,25
32,25,Drew Sanders,Arkansas,LB,2023-02-02,26,DALLAS COWBOYS,Arkansas,SEC,25
33,16,Jahmyr Gibbs,Alabama,RB,2023-02-02,31,PHILADELPHIA EAGLES,Alabama,SEC,25
34,19,Antonio Johnson,Texas A&M,S,2023-02-02,36,LOS ANGELES RAMS,Texas,SEC,25
35,35,Zay Flowers,Boston College,WR,2023-02-02,22,BALTIMORE RAVENS,Massachusetts,ACC,25
36,14,B.J. Ojulari,LSU,EDGE,2023-02-02,29,NEW ORLEANS SAINTS,Louisiana,SEC,20
37,29,Josh Downs,North Carolina,WR,2023-02-02,30,KANSAS CITY CHIEFS,North Carolina,ACC,20
38,28,Darnell Washington,Georgia,TE,2023-02-02,24,JACKSONVILLE JAGUARS,Georgia,SEC,20
39,32,Siaki Ika,Baylor,DL,2023-02-02,33,HOUSTON TEXANS,Texas,Big 12,20
40,25,Felix Anudike-Uzomah,Kansas State,EDGE,2023-02-02,First Round,,Kansas,Big 12,20
41,28,Dawand Jones,Ohio State,OT,2023-02-02,53,CHICAGO BEARS,Ohio,Big Ten,20
42,7,Kayshon Boutte,LSU,WR,2023-02-02,41,TENNESSEE TITANS,Louisiana,SEC,20
43,32,Emmanuel Forbes,Mississippi State,CB,2023-02-02,First Round,,Mississippi,SEC,20
44,43,Dalton Kincaid,Utah,TE,2023-02-02,First Round,,Utah,Pac 12,20
45,35,Tuli Tuipulotu,USC,DL,2023-02-02,First Round,,California,Pac 12,20
46,21,Noah Sewell,Oregon,LB,2023-02-02,32,PITTSBURGH STEELERS,Oregon,Pac 12,20
47,44,Mazi Smith,Michigan,DL,2023-02-02,44,ATLANTA FALCONS,Michigan,Big Ten,20
48,26,Derick Hall,Auburn,EDGE,2023-02-02,First Round,,Alabama,SEC,20
49,31,Rashee Rice,SMU,WR,2023-02-02,First Round,,Texas,FBS - AAC,20
50,15,Andre Carter II,Army,EDGE,2023-02-02,55,DETROIT LIONS,Kansas,FBS - Independent,20
51,42,Cody Mauch,North Dakota State,OT,2023-02-02,38,LAS VEGAS RAIDERS,North Dakota,FCS,20
52,11,Jaelyn Duncan,Maryland,OT,2023-02-02,First Round,,Maryland,Big Ten,20
53,25,Gervon Dexter,Florida,DL,2023-02-02,47,WASHINGTON COMMANDERS,Florida,SEC,20
54,24,John Michael Schmitz,Minnesota,IOL,2023-02-02,34,ARIZONA CARDINALS,Minnesota,Big Ten,20
55,28,Luke Musgrave,Oregon State,TE,2023-02-02,60,CINCINNATI BENGALS,Oregon,Pac 12,20
56,36,Zach Harrison,Ohio State,EDGE,2023-02-02,First Round,,Ohio,Big Ten,20
57,40,Darnell Wright,Tennessee,OT,2023-02-02,49,PITTSBURGH STEELERS,Tennessee,SEC,20
58,47,Will McDonald IV,Iowa State,EDGE,2023-02-02,37,SEATTLE SEAHAWKS,Iowa,Big 12,20
59,29,Henry To'oto'o,Alabama,LB,2023-02-02,First Round,,Alabama,SEC,20
60,29,Jordan Battle,Alabama,S,2023-02-02,45,GREEN BAY PACKERS,Alabama,SEC,15
61,43,Chris Smith II,Georgia,S,2023-02-02,63,PHILADELPHIA EAGLES,Georgia,SEC,15
62,53,Zach Charbonnet,UCLA,RB,2023-02-02,First Round,,California,Pac 12,15
63,44,Andrew Vorhees,USC,IOL,2023-02-02,First Round,,California,Pac 12,15
64,31,Eli Ricks,Alabama,CB,2023-02-02,First Round,,Alabama,SEC,15
