Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Will Anderson Jr.,Alabama,EDGE,2022-11-02,2,HOUSTON TEXANS,Alabama,SEC,35
2,1,C.J. Stroud,Ohio State,QB,2022-11-02,1,DETROIT LIONS,Ohio,Big Ten,35
3,3,Myles Murphy,Clemson,EDGE,2022-11-02,7,TAMPA BAY BUCCANEERS,South Carolina,ACC,35
4,1,Bryce Young,Alabama,QB,2022-11-02,3,CAROLINA PANTHERS,Alabama,SEC,35
5,3,Jalen Carter,Georgia,DL,2022-11-02,4,PITTSBURGH STEELERS,Georgia,SEC,35
6,6,Will Levis,Kentucky,QB,2022-11-02,15,INDIANAPOLIS COLTS,Kentucky,SEC,35
7,4,Jaxon Smith-Njigba,Ohio State,WR,2022-11-02,9,HOUSTON TEXANS,Ohio,Big Ten,35
8,8,Quentin Johnston,TCU,WR,2022-11-02,10,SEATTLE SEAHAWKS,Texas,Big 12,35
9,9,Peter Skoronski,Northwestern,OT,2022-11-02,6,LAS VEGAS RAIDERS,Illinois,Big Ten,35
10,3,Bijan Robinson,Texas,RB,2022-11-02,25,KANSAS CITY CHIEFS,Texas,Big 12,35
11,11,Cam Smith,South Carolina,CB,2022-11-02,First Round,,South Carolina,SEC,30
12,6,Bryan Bresee,Clemson,DL,2022-11-02,5,JACKSONVILLE JAGUARS,South Carolina,ACC,30
13,8,Jordan Addison,USC,WR,2022-11-02,13,GREEN BAY PACKERS,California,Pac 12,30
14,2,Kelee Ringo,Georgia,CB,2022-11-02,31,PHILADELPHIA EAGLES,Georgia,SEC,30
15,13,Joey Porter Jr.,Penn State,CB,2022-11-02,11,ARIZONA CARDINALS,Pennsylvania,Big Ten,30
16,9,Michael Mayer,Notre Dame,TE,2022-11-02,17,NEW ENGLAND PATRIOTS,Indiana,FBS - Independent,30
17,7,Paris Johnson Jr.,Ohio State,OT,2022-11-02,20,DENVER BRONCOS,Ohio,Big Ten,30
18,13,Isaiah Foskey,Notre Dame,EDGE,2022-11-02,19,ATLANTA FALCONS,Indiana,FBS - Independent,30
19,6,Kayshon Boutte,LSU,WR,2022-11-02,33,HOUSTON TEXANS,Louisiana,SEC,30
20,19,Tyree Wilson,Texas Tech,DL,2022-11-02,28,TENNESSEE TITANS,Texas,Big 12,30
21,9,Antonio Johnson,Texas A&M,S,2022-11-02,First Round,,Texas,SEC,30
22,11,Jahmyr Gibbs,Alabama,RB,2022-11-02,30,BUFFALO BILLS,Alabama,SEC,30
23,23,B.J. Ojulari,LSU,EDGE,2022-11-02,29,MINNESOTA VIKINGS,Louisiana,SEC,30
24,24,Clark Phillips III,Utah,CB,2022-11-02,24,BALTIMORE RAVENS,Utah,Pac 12,30
25,24,Felix Anudike-Uzomah,Kansas State,EDGE,2022-11-02,32,DETROIT LIONS,Kansas,Big 12,30
26,25,Andre Carter II,Army,EDGE,2022-11-02,40,SEATTLE SEAHAWKS,Kansas,FBS - Independent,25
27,18,Anthony Richardson,Florida,QB,2022-11-02,46,INDIANAPOLIS COLTS,Florida,SEC,25
28,12,Noah Sewell,Oregon,LB,2022-11-02,First Round,,Oregon,Pac 12,25
29,13,Nolan Smith,Georgia,EDGE,2022-11-02,First Round,,Georgia,SEC,25
30,29,Siaki Ika,Baylor,DL,2022-11-02,42,PITTSBURGH STEELERS,Texas,Big 12,25
31,27,Gervon Dexter,Florida,DL,2022-11-02,8,PHILADELPHIA EAGLES,Florida,SEC,25
32,32,Jared Verse,Florida State,EDGE,2022-11-02,41,ARIZONA CARDINALS,Florida,ACC,25
33,33,Anton Harrison,Oklahoma,OT,2022-11-02,43,GREEN BAY PACKERS,Oklahoma,Big 12,25
34,29,Brian Branch,Alabama,S,2022-11-02,First Round,,Alabama,SEC,25
35,15,Trenton Simpson,Clemson,LB,2022-11-02,16,CINCINNATI BENGALS,South Carolina,ACC,25
36,23,Zach Evans,Ole Miss,RB,2022-11-02,54,MIAMI DOLPHINS,Mississippi,SEC,20
37,37,Devon Witherspoon,Illinois,CB,2022-11-02,59,DALLAS COWBOYS,Illinois,Big Ten,20
38,31,Olumuyiwa Fashanu,Penn State,OT,2022-11-02,12,CHICAGO BEARS,Pennsylvania,Big Ten,20
39,39,Jaylon Jones,Texas A&M,CB,2022-11-02,21,LOS ANGELES CHARGERS,Texas,SEC,20
40,40,Emmanuel Forbes,Mississippi State,CB,2022-11-02,60,TENNESSEE TITANS,Mississippi,SEC,20
41,26,Will McDonald IV,Iowa State,DL,2022-11-02,56,CHICAGO BEARS,Iowa,Big 12,20
42,23,Broderick Jones,Georgia,OT,2022-11-02,First Round,,Georgia,SEC,20
43,43,Jaren Hall,BYU,QB,2022-11-02,First Round,,Utah,FBS - Independent,20
44,23,Josh Downs,North Carolina,WR,2022-11-02,34,PITTSBURGH STEELERS,North Carolina,ACC,20
45,44,Jarrett Patterson,Notre Dame,IOL,2022-11-02,First Round,,Indiana,FBS - Independent,20
46,7,Tyler Van Dyke,Miami (FL),QB,2022-11-02,First Round,,Florida,ACC,20
47,32,Zion Nelson,Miami (FL),OT,2022-11-02,First Round,,Florida,ACC,20
48,48,Kenny McIntosh,Georgia,RB,2022-11-02,First Round,,Georgia,SEC,20
49,37,Malachi Moore,Alabama,S,2022-11-02,61,DETROIT LIONS,Alabama,SEC,20
50,26,Jaelyn Duncan,Maryland,OT,2022-11-02,23,NEW YORK JETS,Maryland,Big Ten,20
51,39,Darnell Washington,Georgia,TE,2022-11-02,38,NEW ORLEANS SAINTS,Georgia,SEC,20
52,43,Zach Charbonnet,UCLA,RB,2022-11-02,First Round,,California,Pac 12,20
53,48,Dontay Demus Jr.,Maryland,WR,2022-11-02,First Round,,Maryland,Big Ten,20
54,28,Garrett Williams,Syracuse,CB,2022-11-02,First Round,,New York,ACC,20
55,23,Henry To'oto'o,Alabama,LB,2022-11-02,39,CLEVELAND BROWNS,Alabama,SEC,20
56,19,Jordan Battle,Alabama,S,2022-11-02,44,TAMPA BAY BUCCANEERS,Alabama,SEC,20
57,57,Dontayvion Wicks,Virginia,WR,2022-11-02,First Round,,Virginia,ACC,20
58,35,Hendon Hooker,Tennessee,QB,2022-11-02,22,SEATTLE SEAHAWKS,Tennessee,SEC,20
59,37,O'Cyrus Torrence,Florida,IOL,2022-11-02,37,LAS VEGAS RAIDERS,Florida,SEC,20
60,37,Habakkuk Baldonado,Pitt,EDGE,2022-11-02,First Round,,Pennsylvania,ACC,15
61,61,Rashad Torrence II,Florida,S,2022-11-02,First Round,,Florida,SEC,15
62,62,Storm Duck,North Carolina,CB,2022-11-02,First Round,,North Carolina,ACC,15
63,63,Steve Avila,TCU,IOL,2022-11-02,First Round,,Texas,Big 12,15
64,25,Christian Gonzalez,Oregon,CB,2022-11-02,First Round,,Oregon,Pac 12,15
65,65,Michael Penix Jr.,Washington,QB,2022-11-02,,,Washington,Pac 12,15
