Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Will Anderson Jr.,Alabama,EDGE,2022-02-09,,,Alabama,SEC,35
2,2,Bryce Young,Alabama,QB,2022-02-09,,,Alabama,SEC,35
3,1,C.J. Stroud,Ohio State,QB,2022-02-09,,,Ohio,Big Ten,35
4,4,Jaxon Smith-Njigba,Ohio State,WR,2022-02-09,,,Ohio,Big Ten,35
5,5,Bijan Robinson,Texas,RB,2022-02-09,,,Texas,Big 12,35
6,6,Bryan Bresee,Clemson,DL,2022-02-09,,,South Carolina,ACC,35
7,7,Myles Murphy,Clemson,DL,2022-02-09,,,South Carolina,ACC,35
8,8,B.J. Ojulari,LSU,EDGE,2022-02-09,,,Louisiana,SEC,35
9,9,Michael Mayer,Notre Dame,TE,2022-02-09,,,Indiana,FBS - Independent,35
10,8,Jalen Carter,Georgia,DL,2022-02-09,,,Georgia,SEC,35
11,11,Kelee Ringo,Georgia,CB,2022-02-09,,,Georgia,SEC,30
12,12,Jahmyr Gibbs,Alabama,RB,2022-02-09,,,Alabama,SEC,30
13,5,Isaiah Foskey,Notre Dame,DL,2022-02-09,,,Indiana,FBS - Independent,30
14,14,Malachi Moore,Alabama,S,2022-02-09,,,Alabama,SEC,30
15,14,Paris Johnson Jr.,Ohio State,OT,2022-02-09,,,Ohio,Big Ten,30
16,16,Trenton Simpson,Clemson,LB,2022-02-09,,,South Carolina,ACC,30
17,1,Brandon Joseph,Notre Dame,S,2022-02-09,,,Indiana,FBS - Independent,30
18,5,Nolan Smith,Georgia,EDGE,2022-02-09,,,Georgia,SEC,30
19,19,Eli Ricks,Alabama,CB,2022-02-09,,,Alabama,SEC,30
20,20,Kayshon Boutte,LSU,WR,2022-02-09,,,Louisiana,SEC,30
21,1,Spencer Rattler,South Carolina,QB,2022-02-09,,,South Carolina,SEC,30
22,22,Byron Young,Alabama,DL,2022-02-09,,,Alabama,SEC,30
23,23,Jordan Addison,Pitt,WR,2022-02-09,,,Pennsylvania,ACC,30
24,22,Zach Evans,Ole Miss,RB,2022-02-09,,,Mississippi,SEC,30
25,16,Marvin Mims,Oklahoma,WR,2022-02-09,,,Oklahoma,Big 12,30
26,18,Noah Sewell,Oregon,LB,2022-02-09,,,Oregon,Pac 12,25
27,3,Henry To'oto'o,Alabama,EDGE,2022-02-09,,,Alabama,SEC,25
28,13,Phil Jurkovec,Boston College,QB,2022-02-09,,,Massachusetts,ACC,25
29,29,Tank Bigsby,Auburn,RB,2022-02-09,,,Alabama,SEC,25
30,9,Joey Porter Jr.,Penn State,CB,2022-02-09,,,Pennsylvania,Big Ten,25
31,3,Jahleel Billingsley,Texas,TE,2022-02-09,,,Texas,Big 12,25
32,27,Derick Hall,Auburn,EDGE,2022-02-09,,,Alabama,SEC,25
33,16,Zion Tupuola-Fetui,Washington,EDGE,2022-02-09,,,Washington,Pac 12,25
34,16,Garrett Williams,Syracuse,CB,2022-02-09,,,New York,ACC,25
35,35,Justin Eboigbe,Alabama,DL,2022-02-09,,,Alabama,SEC,25
36,13,Sam LaPorta,Iowa,TE,2022-02-09,,,Iowa,Big Ten,20
37,1,Jordan Battle,Alabama,S,2022-02-09,,,Alabama,SEC,20
38,38,Sedrick Van Pran,Georgia,IOL,2022-02-09,,,Georgia,SEC,20
39,6,Ainias Smith,Texas A&M,WR,2022-02-09,,,Texas,SEC,20
40,9,Jarrett Patterson,Notre Dame,IOL,2022-02-09,,,Indiana,FBS - Independent,20
41,40,Dawand Jones,Ohio State,OT,2022-02-09,,,Ohio,Big Ten,20
42,17,Demani Richardson,Texas A&M,S,2022-02-09,,,Texas,SEC,20
43,43,Antonio Johnson,Texas A&M,CB,2022-02-09,,,Texas,SEC,20
44,43,Rakim Jarrett,Maryland,WR,2022-02-09,,,Maryland,Big Ten,20
45,2,Jalen Catalon,Arkansas,S,2022-02-09,,,Arkansas,SEC,20
46,46,Robert Scott Jr.,Florida State,OT,2022-02-09,,,Florida,ACC,20
47,21,Will McDonald IV,Coastal Carolina,IOL,2022-02-09,,,South Carolina,FCS,20
48,37,Hendon Hooker,Tennessee,QB,2022-02-09,,,Tennessee,SEC,20
49,9,John Michael Schmitz,Minnesota,IOL,2022-02-09,,,Minnesota,Big Ten,20
50,9,Jack Campbell,Iowa,LB,2022-02-09,,,Iowa,Big Ten,20
51,51,DeMarcco Hellams,Alabama,S,2022-02-09,,,Alabama,SEC,20
52,12,Ricky Stromberg,Arkansas,IOL,2022-02-09,,,Arkansas,SEC,20
53,1,Zach Harrison,Ohio State,DL,2022-02-09,,,Ohio,Big Ten,20
54,54,Devon Achane,Texas A&M,RB,2022-02-09,,,Texas,SEC,20
55,55,Kyu Blu Kelly,Stanford,CB,2022-02-09,,,California,Pac 12,20
56,47,Dalton Kincaid,Utah,TE,2022-02-09,,,Utah,Pac 12,20
57,19,Rashad Torrence II,Florida,S,2022-02-09,,,Florida,SEC,20
58,12,Ochaun Mathis,Texas,DL,2022-02-09,,,Texas,Big 12,20
59,2,Zach Charbonnet,UCLA,RB,2022-02-09,,,California,Pac 12,20
60,60,Peter Skoronski,Northwestern,OT,2022-02-09,,,Illinois,Big Ten,15
61,61,Blake Freeland,BYU,OT,2022-02-09,,,Utah,FBS - Independent,15
62,37,Jaelyn Duncan,Maryland,OT,2022-02-09,,,Maryland,Big Ten,15
63,18,Parker Washington,Penn State,WR,2022-02-09,,,Pennsylvania,Big Ten,15
64,64,Carter Warren,Pitt,IOL,2022-02-09,,,Pennsylvania,ACC,15
65,35,Justin Flowe,Oregon,LB,2022-02-09,,,Oregon,Pac 12,15
66,13,Tre'Vius Hodges-Tomlinson,TCU,CB,2022-02-09,,,Texas,Big 12,15
67,38,Payton Wilson,NC State,EDGE,2022-02-09,,,North Carolina,ACC,15
68,68,Quentin Johnston,TCU,WR,2022-02-09,,,Texas,Big 12,15
69,69,Xavier Hutchinson,Iowa State,WR,2022-02-09,,,Iowa,Big 12,15
70,70,Broderick Jones,Georgia,OT,2022-02-09,,,Georgia,SEC,15
71,18,Tiawan Mullen,Indiana,CB,2022-02-09,,,Indiana,Big Ten,10
72,72,Robert Beal Jr.,Georgia,EDGE,2022-02-09,,,Georgia,SEC,10
73,73,Walker Parks,Clemson,OT,2022-02-09,,,South Carolina,ACC,10
74,74,Nathan Pickering,Mississippi State,DL,2022-02-09,,,Mississippi,SEC,10
75,75,Lukas Van Ness,Iowa,DL,2022-02-09,,,Iowa,Big Ten,10
76,2,DeMarvion Overshown,Texas,EDGE,2022-02-09,,,Texas,Big 12,10
