Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Aidan Hutchinson,Michigan,EDGE,2022-03-09,2,DETROIT LIONS,Michigan,Big Ten,35
2,1,Evan Neal,Alabama,OT,2022-03-09,1,JACKSONVILLE JAGUARS,Alabama,SEC,35
3,1,Kayvon Thibodeaux,Oregon,EDGE,2022-03-09,3,HOUSTON TEXANS,Oregon,Pac 12,35
4,4,Ikem Ekwonu,NC State,OT,2022-03-09,First Round,,North Carolina,ACC,35
5,2,Kyle Hamilton,Notre Dame,S,2022-03-09,4,NEW YORK JETS,Indiana,FBS - Independent,35
6,6,Ahmad Gardner,Cincinnati,CB,2022-03-09,7,NEW YORK GIANTS,Ohio,FBS - AAC,35
7,7,Charles Cross,Mississippi State,OT,2022-03-09,5,NEW YORK GIANTS,Mississippi,SEC,35
8,2,Derek Stingley Jr.,LSU,CB,2022-03-09,12,MINNESOTA VIKINGS,Louisiana,SEC,35
9,6,Malik Willis,Liberty,QB,2022-03-09,9,SEATTLE SEAHAWKS,Virginia,FCS,35
10,8,Garrett Wilson,Ohio State,WR,2022-03-09,10,NEW YORK JETS,Ohio,Big Ten,35
11,8,Kenny Pickett,Pitt,QB,2022-03-09,6,CAROLINA PANTHERS,Pennsylvania,ACC,30
12,9,David Ojabo,Michigan,EDGE,2022-03-09,16,PHILADELPHIA EAGLES,Michigan,Big Ten,30
13,6,George Karlaftis,Purdue,EDGE,2022-03-09,15,PHILADELPHIA EAGLES,Indiana,Big Ten,30
14,7,Tyler Linderbaum,Iowa,IOL,2022-03-09,14,BALTIMORE RAVENS,Iowa,Big Ten,30
15,15,Jermaine Johnson,Florida State,EDGE,2022-03-09,23,ARIZONA CARDINALS,Florida,ACC,30
16,1,Jordan Davis,Georgia,DL,2022-03-09,17,LOS ANGELES CHARGERS,Georgia,SEC,30
17,17,Travon Walker,Georgia,DL,2022-03-09,8,ATLANTA FALCONS,Georgia,SEC,30
18,12,Jameson Williams,Alabama,WR,2022-03-09,22,LAS VEGAS RAIDERS,Alabama,SEC,30
19,11,Devin Lloyd,Utah,LB,2022-03-09,19,PHILADELPHIA EAGLES,Utah,Pac 12,30
20,10,Chris Olave,Ohio State,WR,2022-03-09,First Round,,Ohio,Big Ten,30
21,13,Drake London,USC,WR,2022-03-09,18,NEW ORLEANS SAINTS,California,Pac 12,30
22,19,Trevor Penning,Northern Iowa,OT,2022-03-09,20,PITTSBURGH STEELERS,Iowa,FCS,30
23,13,Treylon Burks,Arkansas,WR,2022-03-09,13,CLEVELAND BROWNS,Arkansas,SEC,30
24,15,Nakobe Dean,Georgia,LB,2022-03-09,26,TENNESSEE TITANS,Georgia,SEC,30
25,6,Andrew Booth Jr.,Clemson,CB,2022-03-09,First Round,,South Carolina,ACC,30
26,5,Kenyon Green,Texas A&M,IOL,2022-03-09,24,DALLAS COWBOYS,Texas,SEC,25
27,20,Trent McDuffie,Washington,CB,2022-03-09,21,NEW ENGLAND PATRIOTS,Washington,Pac 12,25
28,8,Matt Corral,Ole Miss,QB,2022-03-09,First Round,,Mississippi,SEC,25
29,28,Zion Johnson,Boston College,IOL,2022-03-09,27,TAMPA BAY BUCCANEERS,Massachusetts,ACC,25
30,30,Devonte Wyatt,Georgia,DL,2022-03-09,25,BUFFALO BILLS,Georgia,SEC,25
31,21,Daxton Hill,Michigan,S,2022-03-09,30,KANSAS CITY CHIEFS,Michigan,Big Ten,25
32,19,Jahan Dotson,Penn State,WR,2022-03-09,32,DETROIT LIONS,Pennsylvania,Big Ten,25
33,6,Kaiir Elam,Florida,CB,2022-03-09,,,Florida,SEC,25
34,34,Kyler Gordon,Washington,CB,2022-03-09,,,Washington,Pac 12,25
35,29,Roger McCreary,Auburn,CB,2022-03-09,,,Alabama,SEC,25
36,36,George Pickens,Georgia,WR,2022-03-09,,,Georgia,SEC,20
37,5,Sam Howell,North Carolina,QB,2022-03-09,,,North Carolina,ACC,20
38,38,Logan Hall,Houston,DL,2022-03-09,,,Texas,FBS - AAC,20
39,25,Jaquan Brisker,Penn State,S,2022-03-09,,,Pennsylvania,Big Ten,20
40,40,Daniel Faalele,Minnesota,OT,2022-03-09,31,CINCINNATI BENGALS,Minnesota,Big Ten,20
41,13,Desmond Ridder,Cincinnati,QB,2022-03-09,11,WASHINGTON COMMANDERS,Ohio,FBS - AAC,20
42,35,Bernhard Raimann,Central Michigan,OT,2022-03-09,29,MIAMI DOLPHINS,Michigan,FBS - MAC,20
43,5,DeMarvin Leal,Texas A&M,DL,2022-03-09,,,Texas,SEC,20
44,36,Lewis Cine,Georgia,S,2022-03-09,,,Georgia,SEC,20
45,11,Christian Harris,Alabama,LB,2022-03-09,,,Alabama,SEC,20
46,31,Breece Hall,Iowa State,RB,2022-03-09,,,Iowa,Big 12,20
47,1,Drake Jackson,USC,EDGE,2022-03-09,,,California,Pac 12,20
48,41,Trey McBride,Colorado State,TE,2022-03-09,,,Colorado,FBS - Mountain West,20
49,18,Darian Kinnard,Kentucky,OT,2022-03-09,,,Kentucky,SEC,20
50,30,Isaiah Spiller,Texas A&M,RB,2022-03-09,,,Texas,SEC,20
51,34,David Bell,Purdue,WR,2022-03-09,,,Indiana,Big Ten,20
52,51,Travis Jones,UConn,DL,2022-03-09,,,Connecticut,FBS - AAC,20
53,51,Cameron Thomas,San Diego State,EDGE,2022-03-09,,,California,FBS - Mountain West,20
54,54,Phidarian Mathis,Alabama,DL,2022-03-09,,,Alabama,SEC,20
55,26,Nicholas Petit-Frere,Ohio State,OT,2022-03-09,,,Ohio,Big Ten,20
56,15,Jalen Wydermyer,Texas A&M,TE,2022-03-09,,,Texas,SEC,20
57,56,Quay Walker,Georgia,LB,2022-03-09,,,Georgia,SEC,20
58,52,Chad Muma,Wyoming,LB,2022-03-09,,,Wyoming,FBS - Mountain West,20
59,47,Boye Mafe,Minnesota,EDGE,2022-03-09,28,GREEN BAY PACKERS,Minnesota,Big Ten,20
60,58,Wan'Dale Robinson,Kentucky,WR,2022-03-09,,,Kentucky,SEC,15
61,26,Myjai Sanders,Cincinnati,EDGE,2022-03-09,,,Ohio,FBS - AAC,15
62,24,Nik Bonitto,Oklahoma,EDGE,2022-03-09,,,Oklahoma,Big 12,15
63,33,Perrion Winfrey,Oklahoma,DL,2022-03-09,,,Oklahoma,Big 12,15
64,49,Jalen Pitre,Baylor,S,2022-03-09,,,Texas,Big 12,15
65,65,Christian Watson,North Dakota State,WR,2022-03-09,,,North Dakota,FCS,15
66,37,Kenneth Walker III,Michigan State,RB,2022-03-09,,,Michigan,Big Ten,15
67,65,Skyy Moore,Western Michigan,WR,2022-03-09,,,Michigan,FBS - MAC,15
68,19,John Metchie III,Alabama,WR,2022-03-09,,,Alabama,SEC,15
69,30,Kingsley Enagbare,South Carolina,EDGE,2022-03-09,,,South Carolina,SEC,15
70,32,Derion Kendrick,Georgia,CB,2022-03-09,,,Georgia,SEC,15
71,11,Carson Strong,Nevada,QB,2022-03-09,,,Nevada,FBS - Mountain West,10
72,72,Damone Clark,LSU,LB,2022-03-09,,,Louisiana,SEC,10
73,47,Kyren Williams,Notre Dame,RB,2022-03-09,,,Indiana,FBS - Independent,10
74,43,Arnold Ebiketie,Penn State,EDGE,2022-03-09,,,Pennsylvania,Big Ten,10
75,4,Brandon Smith,Penn State,LB,2022-03-09,,,Pennsylvania,Big Ten,10
76,71,James Cook,Georgia,RB,2022-03-09,,,Georgia,SEC,10
77,50,Isaiah Likely,Coastal Carolina,TE,2022-03-09,,,South Carolina,FCS,10
78,14,Sean Rhyan,UCLA,OT,2022-03-09,,,California,Pac 12,10
79,25,Rasheed Walker,Penn State,OT,2022-03-09,,,Pennsylvania,Big Ten,10
80,56,Jamaree Salyer,Georgia,IOL,2022-03-09,,,Georgia,SEC,10
81,69,Tyler Smith,Tulsa,OT,2022-03-09,,,Oklahoma,FBS - AAC,10
82,41,Jalen Tolbert,South Alabama,WR,2022-03-09,,,Alabama,FBS - Sun Belt,10
83,20,Justyn Ross,Clemson,WR,2022-03-09,,,South Carolina,ACC,10
84,84,Dylan Parham,Memphis,IOL,2022-03-09,,,Tennessee,FBS - AAC,10
85,57,Coby Bryant,Cincinnati,CB,2022-03-09,,,Ohio,FBS - AAC,10
86,86,Alec Pierce,Cincinnati,WR,2022-03-09,,,Ohio,FBS - AAC,10
87,76,Tariq Woolen,UTSA,CB,2022-03-09,,,Texas,FBS - CUSA,10
88,76,Sam Williams,Ole Miss,EDGE,2022-03-09,,,Mississippi,SEC,10
89,64,Khalil Shakir,Boise State,WR,2022-03-09,,,Idaho,FBS - Mountain West,10
90,84,Josh Paschal,Kentucky,EDGE,2022-03-09,,,Kentucky,SEC,10
91,75,Max Mitchell,Louisiana-Lafayette,OT,2022-03-09,,,Louisiana,FBS - Sun Belt,10
92,21,Abraham Lucas,Washington State,OT,2022-03-09,,,Washington,Pac 12,10
93,57,Brian Robinson Jr.,Alabama,RB,2022-03-09,,,Alabama,SEC,10
94,85,Darrian Beavers,Cincinnati,LB,2022-03-09,,,Ohio,FBS - AAC,10
95,58,Charlie Kolar,Iowa State,TE,2022-03-09,,,Iowa,Big 12,10
96,41,Jeremy Ruckert,Ohio State,TE,2022-03-09,,,Ohio,Big Ten,10
97,44,Martin Emerson,Mississippi State,CB,2022-03-09,,,Mississippi,SEC,10
98,68,Leo Chenal,Wisconsin,LB,2022-03-09,,,Wisconsin,Big Ten,10
99,75,Marcus Jones,Houston,CB,2022-03-09,,,Texas,FBS - AAC,10
100,73,Channing Tindall,Georgia,LB,2022-03-09,,,Georgia,SEC,10
101,50,Josh Jobe,Alabama,CB,2022-03-09,,,Alabama,SEC,8
102,80,Bryan Cook,Cincinnati,S,2022-03-09,,,Ohio,FBS - AAC,8
103,86,Kerby Joseph,Illinois,S,2022-03-09,,,Illinois,Big Ten,8
104,39,Ed Ingram,LSU,IOL,2022-03-09,,,Louisiana,SEC,8
105,94,Troy Andersen,Montana State,LB,2022-03-09,,,Montana,FCS,8
106,79,Zamir White,Georgia,RB,2022-03-09,,,Georgia,SEC,8
107,77,Zachary Carter,Florida,DL,2022-03-09,,,Florida,SEC,8
108,108,Marquis Hayes,Oklahoma,IOL,2022-03-09,,,Oklahoma,Big 12,8
109,73,Kellen Diesch,Arizona State,OT,2022-03-09,,,Arizona,Pac 12,8
110,73,Tyreke Smith,Ohio State,EDGE,2022-03-09,,,Ohio,Big Ten,8
111,83,Brian Asamoah II,Oklahoma,LB,2022-03-09,,,Oklahoma,Big 12,8
112,42,Calvin Austin III,Memphis,WR,2022-03-09,,,Tennessee,FBS - AAC,8
113,54,Cade Otton,Washington,TE,2022-03-09,,,Washington,Pac 12,8
114,90,Mario Goodrich,Clemson,CB,2022-03-09,,,South Carolina,ACC,8
115,83,JoJo Domann,Nebraska,LB,2022-03-09,,,Nebraska,Big Ten,8
116,80,Tyler Allgeier,BYU,RB,2022-03-09,,,Utah,FBS - Independent,8
117,80,Akayleb Evans,Missouri,CB,2022-03-09,,,Missouri,SEC,8
118,76,Luke Goedeke,Central Michigan,OT,2022-03-09,,,Michigan,FBS - MAC,8
119,49,Alontae Taylor,Tennessee,CB,2022-03-09,,,Tennessee,SEC,8
120,87,Dameon Pierce,Florida,RB,2022-03-09,,,Florida,SEC,8
121,111,Tariq Castro-Fields,Penn State,CB,2022-03-09,,,Pennsylvania,Big Ten,7
122,51,Cole Turner,Nevada,TE,2022-03-09,,,Nevada,FBS - Mountain West,7
123,83,Kyle Philips,UCLA,WR,2022-03-09,,,California,Pac 12,7
124,49,Verone McKinley III,Oregon,S,2022-03-09,,,Oregon,Pac 12,7
125,69,Zakoby McClain,Auburn,LB,2022-03-09,,,Alabama,SEC,7
126,96,Rachaad White,Arizona State,RB,2022-03-09,,,Arizona,Pac 12,7
127,122,Jalyn Armour-Davis,Alabama,CB,2022-03-09,,,Alabama,SEC,7
128,121,Michael Clemons,Texas A&M,EDGE,2022-03-09,,,Texas,SEC,7
129,31,Mykael Wright,Oregon,CB,2022-03-09,,,Oregon,Pac 12,7
130,45,Haskell Garrett,Ohio State,DL,2022-03-09,,,Ohio,Big Ten,7
131,66,Cam Taylor-Britt,Nebraska,CB,2022-03-09,,,Nebraska,Big Ten,7
132,114,Dominique Robinson,Miami (OH),EDGE,2022-03-09,,,Ohio,FBS - MAC,7
