Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Aidan Hutchinson,Michigan,EDGE,2022-04-11,1,JACKSONVILLE JAGUARS,Michigan,Big Ten,35
2,1,Evan Neal,Alabama,OT,2022-04-11,3,HOUSTON TEXANS,Alabama,SEC,35
3,1,Kayvon Thibodeaux,Oregon,EDGE,2022-04-11,4,NEW YORK JETS,Oregon,Pac 12,35
4,2,Ikem Ekwonu,NC State,OT,2022-04-11,5,NEW YORK GIANTS,North Carolina,ACC,35
5,5,Ahmad Gardner,Cincinnati,CB,2022-04-11,10,NEW YORK JETS,Ohio,FBS - AAC,35
6,6,Travon Walker,Georgia,EDGE,2022-04-11,2,DETROIT LIONS,Georgia,SEC,35
7,2,Kyle Hamilton,Notre Dame,S,2022-04-11,7,NEW YORK GIANTS,Indiana,FBS - Independent,35
8,6,Charles Cross,Mississippi State,OT,2022-04-11,9,SEATTLE SEAHAWKS,Mississippi,SEC,35
9,8,Garrett Wilson,Ohio State,WR,2022-04-11,8,ATLANTA FALCONS,Ohio,Big Ten,35
10,2,Derek Stingley Jr.,LSU,CB,2022-04-11,12,MINNESOTA VIKINGS,Louisiana,SEC,35
11,6,Malik Willis,Liberty,QB,2022-04-11,6,CAROLINA PANTHERS,Virginia,FCS,30
12,10,Jermaine Johnson,Florida State,EDGE,2022-04-11,13,HOUSTON TEXANS,Florida,ACC,30
13,12,Drake London,USC,WR,2022-04-11,11,WASHINGTON COMMANDERS,California,Pac 12,30
14,12,Jordan Davis,Georgia,DL,2022-04-11,14,BALTIMORE RAVENS,Georgia,SEC,30
15,14,Jameson Williams,Alabama,WR,2022-04-11,First Round,,Alabama,SEC,30
16,8,Kenny Pickett,Pitt,QB,2022-04-11,16,NEW ORLEANS SAINTS,Pennsylvania,ACC,30
17,7,Chris Olave,Ohio State,WR,2022-04-11,19,NEW ORLEANS SAINTS,Ohio,Big Ten,30
18,6,George Karlaftis,Purdue,EDGE,2022-04-11,15,PHILADELPHIA EAGLES,Indiana,Big Ten,30
19,17,Trevor Penning,Northern Iowa,OT,2022-04-11,17,LOS ANGELES CHARGERS,Iowa,FCS,30
20,9,Devin Lloyd,Utah,LB,2022-04-11,18,PHILADELPHIA EAGLES,Utah,Pac 12,30
21,19,Trent McDuffie,Washington,CB,2022-04-11,First Round,,Washington,Pac 12,30
22,10,Treylon Burks,Arkansas,WR,2022-04-11,22,GREEN BAY PACKERS,Arkansas,SEC,30
23,7,Tyler Linderbaum,Iowa,IOL,2022-04-11,24,DALLAS COWBOYS,Iowa,Big Ten,30
24,9,Andrew Booth Jr.,Clemson,CB,2022-04-11,21,NEW ENGLAND PATRIOTS,South Carolina,ACC,30
25,25,Devonte Wyatt,Georgia,DL,2022-04-11,23,ARIZONA CARDINALS,Georgia,SEC,30
26,16,Nakobe Dean,Georgia,LB,2022-04-11,First Round,,Georgia,SEC,25
27,6,Kenyon Green,Texas A&M,IOL,2022-04-11,26,TENNESSEE TITANS,Texas,SEC,25
28,26,Zion Johnson,Boston College,IOL,2022-04-11,27,TAMPA BAY BUCCANEERS,Massachusetts,ACC,25
29,8,Kaiir Elam,Florida,CB,2022-04-11,25,BUFFALO BILLS,Florida,SEC,25
30,17,Jahan Dotson,Penn State,WR,2022-04-11,28,GREEN BAY PACKERS,Pennsylvania,Big Ten,25
31,8,David Ojabo,Michigan,EDGE,2022-04-11,First Round,,Michigan,Big Ten,25
32,19,Daxton Hill,Michigan,S,2022-04-11,First Round,,Michigan,Big Ten,25
33,6,Matt Corral,Ole Miss,QB,2022-04-11,20,PITTSBURGH STEELERS,Mississippi,SEC,25
34,32,Boye Mafe,Minnesota,EDGE,2022-04-11,29,KANSAS CITY CHIEFS,Minnesota,Big Ten,25
35,26,Lewis Cine,Georgia,S,2022-04-11,,,Georgia,SEC,25
36,33,Desmond Ridder,Cincinnati,QB,2022-04-11,32,DETROIT LIONS,Ohio,FBS - AAC,20
37,30,Breece Hall,Iowa State,RB,2022-04-11,,,Iowa,Big 12,20
38,26,Roger McCreary,Auburn,CB,2022-04-11,,,Alabama,SEC,20
39,38,Logan Hall,Houston,DL,2022-04-11,,,Texas,FBS - AAC,20
40,34,Kyler Gordon,Washington,CB,2022-04-11,31,CINCINNATI BENGALS,Washington,Pac 12,20
41,32,Bernhard Raimann,Central Michigan,OT,2022-04-11,,,Michigan,FBS - MAC,20
42,37,Arnold Ebiketie,Penn State,EDGE,2022-04-11,,,Pennsylvania,Big Ten,20
43,40,Christian Watson,North Dakota State,WR,2022-04-11,30,KANSAS CITY CHIEFS,North Dakota,FCS,20
44,24,Jaquan Brisker,Penn State,S,2022-04-11,,,Pennsylvania,Big Ten,20
45,37,Kenneth Walker III,Michigan State,RB,2022-04-11,,,Michigan,Big Ten,20
46,4,DeMarvin Leal,Texas A&M,DL,2022-04-11,,,Texas,SEC,20
47,37,Travis Jones,UConn,DL,2022-04-11,,,Connecticut,FBS - AAC,20
48,40,Jalen Pitre,Baylor,S,2022-04-11,,,Texas,Big 12,20
49,47,Quay Walker,Georgia,LB,2022-04-11,,,Georgia,SEC,20
50,43,Skyy Moore,Western Michigan,WR,2022-04-11,,,Michigan,FBS - MAC,20
51,37,George Pickens,Georgia,WR,2022-04-11,,,Georgia,SEC,20
52,23,Christian Harris,Alabama,LB,2022-04-11,,,Alabama,SEC,20
53,40,Perrion Winfrey,Oklahoma,DL,2022-04-11,,,Oklahoma,Big 12,20
54,43,Trey McBride,Colorado State,TE,2022-04-11,,,Colorado,FBS - Mountain West,20
55,5,Sam Howell,North Carolina,QB,2022-04-11,,,North Carolina,ACC,20
56,9,Drake Jackson,USC,EDGE,2022-04-11,,,California,Pac 12,20
57,55,Tyler Smith,Tulsa,OT,2022-04-11,,,Oklahoma,FBS - AAC,20
58,26,Isaiah Spiller,Texas A&M,RB,2022-04-11,,,Texas,SEC,20
59,45,John Metchie III,Alabama,WR,2022-04-11,,,Alabama,SEC,20
60,37,Daniel Faalele,Minnesota,OT,2022-04-11,,,Minnesota,Big Ten,15
61,34,Nik Bonitto,Oklahoma,EDGE,2022-04-11,,,Oklahoma,Big 12,15
62,49,Cameron Thomas,San Diego State,EDGE,2022-04-11,,,California,FBS - Mountain West,15
63,48,Leo Chenal,Wisconsin,LB,2022-04-11,,,Wisconsin,Big Ten,15
64,29,Nicholas Petit-Frere,Ohio State,OT,2022-04-11,,,Ohio,Big Ten,15
