Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Kayvon Thibodeaux,Oregon,EDGE,2021-11-11,1,DETROIT LIONS,Oregon,Pac 12,35
2,1,Derek Stingley Jr.,LSU,CB,2021-11-11,2,HOUSTON TEXANS,Louisiana,SEC,35
3,2,Evan Neal,Alabama,OT,2021-11-11,4,NEW YORK JETS,Alabama,SEC,35
4,3,Kyle Hamilton,Notre Dame,S,2021-11-11,3,PHILADELPHIA EAGLES,Indiana,FBS - Independent,35
5,4,Aidan Hutchinson,Michigan,EDGE,2021-11-11,7,PHILADELPHIA EAGLES,Michigan,Big Ten,35
6,6,Matt Corral,Ole Miss,QB,2021-11-11,6,WASHINGTON FOOTBALL TEAM,Mississippi,SEC,35
7,5,DeMarvin Leal,Texas A&M,DL,2021-11-11,12,MINNESOTA VIKINGS,Texas,SEC,35
8,7,Tyler Linderbaum,Iowa,IOL,2021-11-11,8,NEW YORK GIANTS,Iowa,Big Ten,35
9,8,George Karlaftis,Purdue,EDGE,2021-11-11,5,JACKSONVILLE JAGUARS,Indiana,Big Ten,35
10,6,Kenyon Green,Texas A&M,IOL,2021-11-11,9,NEW YORK GIANTS,Texas,SEC,35
11,7,Andrew Booth Jr.,Clemson,CB,2021-11-11,11,NEW YORK JETS,South Carolina,ACC,30
12,2,Chris Olave,Ohio State,WR,2021-11-11,17,CLEVELAND BROWNS,Ohio,Big Ten,30
13,6,Kaiir Elam,Florida,CB,2021-11-11,16,CINCINNATI BENGALS,Florida,SEC,30
14,3,Jordan Davis,Georgia,DL,2021-11-11,18,KANSAS CITY CHIEFS,Georgia,SEC,30
15,8,Malik Willis,Liberty,QB,2021-11-11,19,ATLANTA FALCONS,Virginia,FCS,30
16,14,Ahmad Gardner,Cincinnati,CB,2021-11-11,20,NEW ENGLAND PATRIOTS,Ohio,FBS - AAC,30
17,17,Treylon Burks,Arkansas,WR,2021-11-11,23,LAS VEGAS RAIDERS,Arkansas,SEC,30
18,7,Drake Jackson,USC,EDGE,2021-11-11,26,LOS ANGELES CHARGERS,California,Pac 12,30
19,18,Drake London,USC,WR,2021-11-11,21,NEW ORLEANS SAINTS,California,Pac 12,30
20,9,Garrett Wilson,Ohio State,WR,2021-11-11,10,MIAMI DOLPHINS,Ohio,Big Ten,30
21,14,Charles Cross,Mississippi State,OT,2021-11-11,13,CAROLINA PANTHERS,Mississippi,SEC,30
22,20,Trent McDuffie,Washington,CB,2021-11-11,24,DALLAS COWBOYS,Washington,Pac 12,30
23,14,Kingsley Enagbare,South Carolina,EDGE,2021-11-11,Possible 1st round pick,No Consensus Available,South Carolina,SEC,30
24,17,Ikem Ekwonu,NC State,IOL,2021-11-11,25,BUFFALO BILLS,North Carolina,ACC,30
25,24,Devin Lloyd,Utah,LB,2021-11-11,Possible 1st round pick,No Consensus Available,Utah,Pac 12,30
26,22,Adam Anderson,Georgia,EDGE,2021-11-11,Possible 1st round pick,No Consensus Available,Georgia,SEC,25
27,1,Sam Howell,North Carolina,QB,2021-11-11,15,DENVER BRONCOS,North Carolina,ACC,25
28,24,Darian Kinnard,Kentucky,OT,2021-11-11,29,BALTIMORE RAVENS,Kentucky,SEC,25
29,26,Trevor Penning,Northern Iowa,OT,2021-11-11,Possible 1st round pick,No Consensus Available,Iowa,FCS,25
30,28,Nakobe Dean,Georgia,LB,2021-11-11,14,PHILADELPHIA EAGLES,Georgia,SEC,25
31,8,Carson Strong,Nevada,QB,2021-11-11,28,DETROIT LIONS,Nevada,FBS - Mountain West,25
32,31,Daxton Hill,Michigan,S,2021-11-11,Possible 1st round pick,No Consensus Available,Michigan,Big Ten,25
33,30,Roger McCreary,Auburn,CB,2021-11-11,,,Alabama,SEC,25
34,32,Nicholas Petit-Frere,Ohio State,OT,2021-11-11,32,ARIZONA CARDINALS,Ohio,Big Ten,25
35,30,Kenny Pickett,Pitt,QB,2021-11-11,22,PITTSBURGH STEELERS,Pennsylvania,ACC,25
36,9,Christian Harris,Alabama,LB,2021-11-11,,,Alabama,SEC,20
37,18,Isaiah Spiller,Texas A&M,RB,2021-11-11,,,Texas,SEC,20
38,38,Jahan Dotson,Penn State,WR,2021-11-11,30,GREEN BAY PACKERS,Pennsylvania,Big Ten,20
39,13,Myjai Sanders,Cincinnati,EDGE,2021-11-11,,,Ohio,FBS - AAC,20
40,26,Sean Rhyan,UCLA,OT,2021-11-11,,,California,Pac 12,20
41,33,Brandon Smith,Penn State,LB,2021-11-11,,,Pennsylvania,Big Ten,20
42,16,Jordan Battle,Alabama,S,2021-11-11,,,Alabama,SEC,20
43,13,Jalen Wydermyer,Texas A&M,TE,2021-11-11,31,TENNESSEE TITANS,Texas,SEC,20
44,36,David Bell,Purdue,WR,2021-11-11,,,Indiana,Big Ten,20
45,13,Zach Harrison,Ohio State,EDGE,2021-11-11,,,Ohio,Big Ten,20
46,5,George Pickens,Georgia,WR,2021-11-11,,,Georgia,SEC,20
47,14,Jaxson Kirkland,Washington,OT,2021-11-11,,,Washington,Pac 12,20
48,16,Breece Hall,Iowa State,RB,2021-11-11,,,Iowa,Big 12,20
49,22,Perrion Winfrey,Oklahoma,DL,2021-11-11,,,Oklahoma,Big 12,20
50,20,Brandon Joseph,Northwestern,S,2021-11-11,,,Illinois,Big Ten,20
51,51,Martin Emerson,Mississippi State,CB,2021-11-11,,,Mississippi,SEC,20
52,19,Zion Johnson,Boston College,IOL,2021-11-11,,,Massachusetts,ACC,20
53,46,Lewis Cine,Georgia,S,2021-11-11,,,Georgia,SEC,20
54,54,Jameson Williams,Alabama,WR,2021-11-11,,,Alabama,SEC,20
55,55,Kenneth Walker III,Michigan State,RB,2021-11-11,,,Michigan,Big Ten,20
56,24,Desmond Ridder,Cincinnati,QB,2021-11-11,,,Ohio,FBS - AAC,20
57,17,Trey McBride,Colorado State,TE,2021-11-11,,,Colorado,FBS - Mountain West,20
58,18,John Metchie III,Alabama,WR,2021-11-11,,,Alabama,SEC,20
59,59,Khalil Shakir,Boise State,WR,2021-11-11,,,Idaho,FBS - Mountain West,20
60,48,Kyren Williams,Notre Dame,RB,2021-11-11,,,Indiana,FBS - Independent,15
61,24,Josh Jobe,Alabama,CB,2021-11-11,,,Alabama,SEC,15
62,53,Zach Charbonnet,UCLA,RB,2021-11-11,,,California,Pac 12,15
63,37,Nik Bonitto,Oklahoma,EDGE,2021-11-11,,,Oklahoma,Big 12,15
64,1,Derion Kendrick,Georgia,CB,2021-11-11,27,TAMPA BAY BUCCANEERS,Georgia,SEC,15
65,59,Jaquan Brisker,Penn State,S,2021-11-11,,,Pennsylvania,Big Ten,15
66,45,Jalen Catalon,Arkansas,S,2021-11-11,,,Arkansas,SEC,15
67,65,Jaivon Heiligh,Coastal Carolina,WR,2021-11-11,,,South Carolina,FCS,15
68,28,Daniel Faalele,Minnesota,OT,2021-11-11,,,Minnesota,Big Ten,15
69,24,Abraham Lucas,Washington State,OT,2021-11-11,,,Washington,Pac 12,15
70,3,Rasheed Walker,Penn State,OT,2021-11-11,,,Pennsylvania,Big Ten,15
71,54,Henry To'oto'o,Alabama,LB,2021-11-11,,,Alabama,SEC,10
72,57,Mykael Wright,Oregon,CB,2021-11-11,,,Oregon,Pac 12,10
73,58,Nolan Smith,Georgia,EDGE,2021-11-11,,,Georgia,SEC,10
74,74,Devonte Wyatt,Georgia,DL,2021-11-11,,,Georgia,SEC,10
75,55,Demani Richardson,Texas A&M,S,2021-11-11,,,Texas,SEC,10
76,14,Zion Nelson,Miami (FL),OT,2021-11-11,,,Florida,ACC,10
77,3,Justyn Ross,Clemson,WR,2021-11-11,,,South Carolina,ACC,10
78,37,Thayer Munford,Ohio State,OT,2021-11-11,,,Ohio,Big Ten,10
79,73,Jalen Tolbert,South Alabama,WR,2021-11-11,,,Alabama,FBS - Sun Belt,10
80,17,Romeo Doubs,Nevada,WR,2021-11-11,,,Nevada,FBS - Mountain West,10
81,57,Jeremy Ruckert,Ohio State,TE,2021-11-11,,,Ohio,Big Ten,10
82,60,Isaiah Likely,Coastal Carolina,TE,2021-11-11,,,South Carolina,FCS,10
83,1,Bubba Bolden,Miami (FL),S,2021-11-11,,,Florida,ACC,10
84,47,Dohnovan West,Arizona State,IOL,2021-11-11,,,Arizona,Pac 12,10
85,19,Sevyn Banks,Ohio State,CB,2021-11-11,,,Ohio,Big Ten,10
86,10,Brenton Cox Jr.,Florida,EDGE,2021-11-11,,,Florida,SEC,10
87,38,DeMarvion Overshown,Texas,LB,2021-11-11,,,Texas,Big 12,10
88,14,Haskell Garrett,Ohio State,DL,2021-11-11,,,Ohio,Big Ten,10
89,39,Tre'Vius Hodges-Tomlinson,TCU,CB,2021-11-11,,,Texas,Big 12,10
90,75,Zakoby McClain,Auburn,LB,2021-11-11,,,Alabama,SEC,10
91,76,Bernhard Raimann,Central Michigan,OT,2021-11-11,,,Michigan,FBS - MAC,10
92,84,Wan'Dale Robinson,Kentucky,WR,2021-11-11,,,Kentucky,SEC,10
93,26,Alec Lindstrom,Boston College,IOL,2021-11-11,,,Massachusetts,ACC,10
94,79,Jermaine Johnson,Florida State,EDGE,2021-11-11,,,Florida,ACC,10
95,24,Jahleel Billingsley,Alabama,TE,2021-11-11,,,Alabama,SEC,10
96,86,Leo Chenal,Wisconsin,LB,2021-11-11,,,Wisconsin,Big Ten,10
97,61,Zay Flowers,Boston College,WR,2021-11-11,,,Massachusetts,ACC,10
98,96,Travon Walker,Georgia,DL,2021-11-11,,,Georgia,SEC,10
