Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Kayvon Thibodeaux,Oregon,EDGE,2022-01-14,1,JACKSONVILLE JAGUARS,Oregon,Pac 12,35
2,1,Aidan Hutchinson,Michigan,EDGE,2022-01-14,2,DETROIT LIONS,Michigan,Big Ten,35
3,2,Evan Neal,Alabama,OT,2022-01-14,3,HOUSTON TEXANS,Alabama,SEC,35
4,1,Derek Stingley Jr.,LSU,CB,2022-01-14,4,NEW YORK JETS,Louisiana,SEC,35
5,2,Kyle Hamilton,Notre Dame,S,2022-01-14,8,ATLANTA FALCONS,Indiana,FBS - Independent,35
6,5,George Karlaftis,Purdue,EDGE,2022-01-14,5,NEW YORK GIANTS,Indiana,Big Ten,35
7,7,Ikem Ekwonu,NC State,OT,2022-01-14,Possible 1st round pick,No Consensus Available,North Carolina,ACC,35
8,8,Kenny Pickett,Pitt,QB,2022-01-14,6,CAROLINA PANTHERS,Pennsylvania,ACC,35
9,8,Charles Cross,Mississippi State,OT,2022-01-14,14,BALTIMORE RAVENS,Mississippi,SEC,35
10,7,Tyler Linderbaum,Iowa,IOL,2022-01-14,10,NEW YORK JETS,Iowa,Big Ten,35
11,9,Matt Corral,Ole Miss,QB,2022-01-14,9,DENVER BRONCOS,Mississippi,SEC,30
12,9,Garrett Wilson,Ohio State,WR,2022-01-14,13,CLEVELAND BROWNS,Ohio,Big Ten,30
13,13,Ahmad Gardner,Cincinnati,CB,2022-01-14,12,MINNESOTA VIKINGS,Ohio,FBS - AAC,30
14,14,David Ojabo,Michigan,EDGE,2022-01-14,7,NEW YORK GIANTS,Michigan,Big Ten,30
15,11,Jameson Williams,Alabama,WR,2022-01-14,18,NEW ORLEANS SAINTS,Alabama,SEC,30
16,13,Devin Lloyd,Utah,LB,2022-01-14,15,PHILADELPHIA EAGLES,Utah,Pac 12,30
17,7,Andrew Booth Jr.,Clemson,CB,2022-01-14,23,LAS VEGAS RAIDERS,South Carolina,ACC,30
18,4,DeMarvin Leal,Texas A&M,DL,2022-01-14,26,BUFFALO BILLS,Texas,SEC,30
19,3,Chris Olave,Ohio State,WR,2022-01-14,29,KANSAS CITY CHIEFS,Ohio,Big Ten,30
20,19,Nakobe Dean,Georgia,LB,2022-01-14,16,PHILADELPHIA EAGLES,Georgia,SEC,30
21,5,Jordan Davis,Georgia,DL,2022-01-14,17,LOS ANGELES CHARGERS,Georgia,SEC,30
22,6,Kenyon Green,Texas A&M,IOL,2022-01-14,22,MIAMI DOLPHINS,Texas,SEC,30
23,15,Treylon Burks,Arkansas,WR,2022-01-14,19,PHILADELPHIA EAGLES,Arkansas,SEC,30
24,16,Drake London,USC,WR,2022-01-14,27,DETROIT LIONS,California,Pac 12,30
25,5,Kaiir Elam,Florida,CB,2022-01-14,21,NEW ENGLAND PATRIOTS,Florida,SEC,30
26,20,Trevor Penning,Northern Iowa,OT,2022-01-14,20,PITTSBURGH STEELERS,Iowa,FCS,25
27,24,Jahan Dotson,Penn State,WR,2022-01-14,Possible 1st round pick,No Consensus Available,Pennsylvania,Big Ten,25
28,19,Trent McDuffie,Washington,CB,2022-01-14,24,ARIZONA CARDINALS,Washington,Pac 12,25
29,24,Jaquan Brisker,Penn State,S,2022-01-14,28,DALLAS COWBOYS,Pennsylvania,Big Ten,25
30,3,Sam Howell,North Carolina,QB,2022-01-14,Possible 1st round pick,No Consensus Available,North Carolina,ACC,25
31,27,Roger McCreary,Auburn,CB,2022-01-14,25,CINCINNATI BENGALS,Alabama,SEC,25
32,1,Drake Jackson,USC,EDGE,2022-01-14,30,TAMPA BAY BUCCANEERS,California,Pac 12,25
33,5,Malik Willis,Liberty,QB,2022-01-14,11,WASHINGTON FOOTBALL TEAM,Virginia,FCS,25
34,28,Travon Walker,Georgia,DL,2022-01-14,,,Georgia,SEC,25
35,21,Daxton Hill,Michigan,S,2022-01-14,,,Michigan,Big Ten,25
36,17,Darian Kinnard,Kentucky,OT,2022-01-14,31,TENNESSEE TITANS,Kentucky,SEC,20
37,37,David Bell,Purdue,WR,2022-01-14,32,GREEN BAY PACKERS,Indiana,Big Ten,20
38,38,Zion Johnson,Boston College,IOL,2022-01-14,,,Massachusetts,ACC,20
39,39,Trey McBride,Colorado State,TE,2022-01-14,,,Colorado,FBS - Mountain West,20
40,19,Desmond Ridder,Cincinnati,QB,2022-01-14,,,Ohio,FBS - AAC,20
41,21,Nik Bonitto,Oklahoma,EDGE,2022-01-14,,,Oklahoma,Big 12,20
42,7,Carson Strong,Nevada,QB,2022-01-14,,,Nevada,FBS - Mountain West,20
43,18,Kingsley Enagbare,South Carolina,EDGE,2022-01-14,,,South Carolina,SEC,20
44,44,Bernhard Raimann,Central Michigan,OT,2022-01-14,,,Michigan,FBS - MAC,20
45,39,Kenneth Walker III,Michigan State,RB,2022-01-14,,,Michigan,Big Ten,20
46,7,Christian Harris,Alabama,LB,2022-01-14,,,Alabama,SEC,20
47,17,Myjai Sanders,Cincinnati,EDGE,2022-01-14,,,Ohio,FBS - AAC,20
48,1,Derion Kendrick,Georgia,CB,2022-01-14,,,Georgia,SEC,20
49,41,Jermaine Johnson,Florida State,EDGE,2022-01-14,,,Florida,ACC,20
50,46,Daniel Faalele,Minnesota,OT,2022-01-14,,,Minnesota,Big Ten,20
51,47,Lewis Cine,Georgia,S,2022-01-14,,,Georgia,SEC,20
52,26,Nicholas Petit-Frere,Ohio State,OT,2022-01-14,,,Ohio,Big Ten,20
53,15,Jordan Battle,Alabama,S,2022-01-14,,,Alabama,SEC,20
54,22,Breece Hall,Iowa State,RB,2022-01-14,,,Iowa,Big 12,20
55,18,George Pickens,Georgia,WR,2022-01-14,,,Georgia,SEC,20
56,9,Jalen Wydermyer,Texas A&M,TE,2022-01-14,,,Texas,SEC,20
57,25,Isaiah Spiller,Texas A&M,RB,2022-01-14,,,Texas,SEC,20
58,56,Cameron Thomas,San Diego State,EDGE,2022-01-14,,,California,FBS - Mountain West,20
59,45,Martin Emerson,Mississippi State,CB,2022-01-14,,,Mississippi,SEC,20
60,59,Logan Hall,Houston,DL,2022-01-14,,,Texas,FBS - AAC,15
61,15,Jaxson Kirkland,Washington,OT,2022-01-14,,,Washington,Pac 12,15
62,25,Brandon Smith,Penn State,LB,2022-01-14,,,Pennsylvania,Big Ten,15
63,13,Sean Rhyan,UCLA,OT,2022-01-14,,,California,Pac 12,15
64,59,Kyler Gordon,Washington,CB,2022-01-14,,,Washington,Pac 12,15
65,47,Kyren Williams,Notre Dame,RB,2022-01-14,,,Indiana,FBS - Independent,15
66,50,Phidarian Mathis,Alabama,DL,2022-01-14,,,Alabama,SEC,15
67,50,Devonte Wyatt,Georgia,DL,2022-01-14,,,Georgia,SEC,15
68,30,Perrion Winfrey,Oklahoma,DL,2022-01-14,,,Oklahoma,Big 12,15
69,54,Arnold Ebiketie,Penn State,EDGE,2022-01-14,,,Pennsylvania,Big Ten,15
70,63,Zach Charbonnet,UCLA,RB,2022-01-14,,,California,Pac 12,15
71,50,Travis Jones,UConn,DL,2022-01-14,,,Connecticut,FBS - AAC,10
72,61,Wan'Dale Robinson,Kentucky,WR,2022-01-14,,,Kentucky,SEC,10
73,43,Henry To'oto'o,Alabama,LB,2022-01-14,,,Alabama,SEC,10
74,69,Chad Muma,Wyoming,LB,2022-01-14,,,Wyoming,FBS - Mountain West,10
75,16,Zach Harrison,Ohio State,EDGE,2022-01-14,,,Ohio,Big Ten,10
76,53,Jalen Tolbert,South Alabama,WR,2022-01-14,,,Alabama,FBS - Sun Belt,10
77,63,Jamaree Salyer,Georgia,IOL,2022-01-14,,,Georgia,SEC,10
78,42,Cade Otton,Washington,TE,2022-01-14,,,Washington,Pac 12,10
79,79,Coby Bryant,Cincinnati,CB,2022-01-14,,,Ohio,FBS - AAC,10
80,79,Damone Clark,LSU,LB,2022-01-14,,,Louisiana,SEC,10
81,53,Jeremy Ruckert,Ohio State,TE,2022-01-14,,,Ohio,Big Ten,10
82,80,Sam Williams,Ole Miss,EDGE,2022-01-14,,,Mississippi,SEC,10
83,27,Isaiah Likely,Coastal Carolina,TE,2022-01-14,,,South Carolina,FCS,10
84,36,Mykael Wright,Oregon,CB,2022-01-14,,,Oregon,Pac 12,10
85,79,Ed Ingram,LSU,IOL,2022-01-14,,,Louisiana,SEC,10
86,18,John Metchie III,Alabama,WR,2022-01-14,,,Alabama,SEC,10
87,12,Justyn Ross,Clemson,WR,2022-01-14,,,South Carolina,ACC,10
88,86,James Cook,Georgia,RB,2022-01-14,,,Georgia,SEC,10
89,62,Khalil Shakir,Boise State,WR,2022-01-14,,,Idaho,FBS - Mountain West,10
90,37,Josh Jobe,Alabama,CB,2022-01-14,,,Alabama,SEC,10
91,7,Thayer Munford,Ohio State,IOL,2022-01-14,,,Ohio,Big Ten,10
92,79,Alec Pierce,Cincinnati,WR,2022-01-14,,,Ohio,FBS - AAC,10
93,80,Darrian Beavers,Cincinnati,LB,2022-01-14,,,Ohio,FBS - AAC,10
94,7,Abraham Lucas,Washington State,OT,2022-01-14,,,Washington,Pac 12,10
95,82,Josh Paschal,Kentucky,EDGE,2022-01-14,,,Kentucky,SEC,10
96,2,Haskell Garrett,Ohio State,DL,2022-01-14,,,Ohio,Big Ten,10
97,89,Bailey Zappe,Western Kentucky,QB,2022-01-14,,,Kentucky,FBS - CUSA,10
98,68,Charlie Kolar,Iowa State,TE,2022-01-14,,,Iowa,Big 12,10
99,43,Nolan Smith,Georgia,EDGE,2022-01-14,,,Georgia,SEC,10
100,89,Max Mitchell,Louisiana-Lafayette,OT,2022-01-14,,,Louisiana,FBS - Sun Belt,10
101,53,Brian Asamoah II,Oklahoma,LB,2022-01-14,,,Oklahoma,Big 12,8
102,101,Smoke Monday,Auburn,S,2022-01-14,,,Alabama,SEC,8
103,86,Hassan Haskins,Michigan,RB,2022-01-14,,,Michigan,Big Ten,8
104,31,Tyreke Smith,Ohio State,EDGE,2022-01-14,,,Ohio,Big Ten,8
105,105,Terrel Bernard,Baylor,LB,2022-01-14,,,Texas,Big 12,8
106,32,Romeo Doubs,Nevada,WR,2022-01-14,,,Nevada,FBS - Mountain West,8
107,93,Jalen Pitre,Baylor,S,2022-01-14,,,Texas,Big 12,8
108,80,Marcus Jones,Houston,CB,2022-01-14,,,Texas,FBS - AAC,8
109,78,Tyler Allgeier,BYU,RB,2022-01-14,,,Utah,FBS - Independent,8
110,82,JoJo Domann,Nebraska,LB,2022-01-14,,,Nebraska,Big Ten,8
111,75,Tyler Davis,Clemson,DL,2022-01-14,,,South Carolina,ACC,8
112,82,Channing Tindall,Georgia,LB,2022-01-14,,,Georgia,SEC,8
113,49,Lecitus Smith,Virginia Tech,IOL,2022-01-14,,,Virginia,ACC,8
114,102,Jerome Ford,Cincinnati,RB,2022-01-14,,,Ohio,FBS - AAC,8
115,93,Zamir White,Georgia,RB,2022-01-14,,,Georgia,SEC,8
116,91,Kellen Diesch,Arizona State,OT,2022-01-14,,,Arizona,Pac 12,8
117,62,Alontae Taylor,Tennessee,CB,2022-01-14,,,Tennessee,SEC,8
118,93,Quay Walker,Georgia,LB,2022-01-14,,,Georgia,SEC,8
119,85,Leo Chenal,Wisconsin,LB,2022-01-14,,,Wisconsin,Big Ten,8
120,112,Obinna Eze,TCU,OT,2022-01-14,,,Texas,Big 12,8
121,25,Rasheed Walker,Penn State,OT,2022-01-14,,,Pennsylvania,Big Ten,7
122,76,Emil Ekiyor Jr.,Alabama,IOL,2022-01-14,,,Alabama,SEC,7
123,114,Luke Goedeke,Central Michigan,OT,2022-01-14,,,Michigan,FBS - MAC,7
124,46,Verone McKinley III,Oregon,S,2022-01-14,,,Oregon,Pac 12,7
125,33,Cade Mays,Tennessee,IOL,2022-01-14,,,Tennessee,SEC,7
126,103,Marquis Hayes,Oklahoma,IOL,2022-01-14,,,Oklahoma,Big 12,7
127,37,Bubba Bolden,Miami (FL),S,2022-01-14,,,Florida,ACC,7
128,120,Cole Strange,Chattanooga,IOL,2022-01-14,,,Tennessee,FCS,7
129,127,Abram Smith,Baylor,RB,2022-01-14,,,Texas,Big 12,7
130,114,Pierre Strong Jr.,South Dakota State,RB,2022-01-14,,,South Dakota,FCS,7
131,93,Jake Ferguson,Wisconsin,TE,2022-01-14,,,Wisconsin,Big Ten,7
132,132,Skyy Moore,Western Michigan,WR,2022-01-14,,,Michigan,FBS - MAC,7
133,85,Zachary Carter,Florida,DL,2022-01-14,,,Florida,SEC,7
134,74,Jaivon Heiligh,Coastal Carolina,WR,2022-01-14,,,South Carolina,FCS,7
135,132,Dylan Parham,Memphis,IOL,2022-01-14,,,Tennessee,FBS - AAC,7
136,77,Josh Whyle,Cincinnati,TE,2022-01-14,,,Ohio,FBS - AAC,7
137,70,Mike Rose,Iowa State,LB,2022-01-14,,,Iowa,Big 12,7
138,129,Derrick Deese Jr.,San Jose State,TE,2022-01-14,,,California,FBS - Mountain West,7
139,17,Brian Robinson Jr.,Alabama,RB,2022-01-14,,,Alabama,SEC,7
140,98,Mario Goodrich,Clemson,CB,2022-01-14,,,South Carolina,ACC,7
141,18,Sevyn Banks,Ohio State,CB,2022-01-14,,,Ohio,Big Ten,7
142,64,Demani Richardson,Texas A&M,S,2022-01-14,,,Texas,SEC,7
143,99,Tyler Smith,Tulsa,IOL,2022-01-14,,,Oklahoma,FBS - AAC,7
144,139,D'vonte Price,Florida International,RB,2022-01-14,,,Florida,FBS - CUSA,7
145,86,Jerrion Ealy,Ole Miss,RB,2022-01-14,,,Mississippi,SEC,7
146,84,Akayleb Evans,Missouri,CB,2022-01-14,,,Missouri,SEC,7
147,79,Zakoby McClain,Auburn,LB,2022-01-14,,,Alabama,SEC,7
148,97,Nehemiah Pritchett,Auburn,CB,2022-01-14,,,Alabama,SEC,7
149,127,Joseph Ngata,Clemson,WR,2022-01-14,,,South Carolina,ACC,7
150,145,Matt Waletzko,North Dakota,OT,2022-01-14,,,North Dakota,FCS,7
