Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Aidan Hutchinson,Michigan,EDGE,2022-03-15,1,JACKSONVILLE JAGUARS,Michigan,Big Ten,35
2,1,Evan Neal,Alabama,OT,2022-03-15,3,HOUSTON TEXANS,Alabama,SEC,35
3,3,Ikem Ekwonu,NC State,OT,2022-03-15,First Round,,North Carolina,ACC,35
4,1,Kayvon Thibodeaux,Oregon,EDGE,2022-03-15,2,DETROIT LIONS,Oregon,Pac 12,35
5,2,Kyle Hamilton,Notre Dame,S,2022-03-15,4,NEW YORK JETS,Indiana,FBS - Independent,35
6,6,Charles Cross,Mississippi State,OT,2022-03-15,5,NEW YORK GIANTS,Mississippi,SEC,35
7,6,Ahmad Gardner,Cincinnati,CB,2022-03-15,9,SEATTLE SEAHAWKS,Ohio,FBS - AAC,35
8,2,Derek Stingley Jr.,LSU,CB,2022-03-15,10,NEW YORK JETS,Louisiana,SEC,35
9,5,Malik Willis,Liberty,QB,2022-03-15,6,CAROLINA PANTHERS,Virginia,FCS,35
10,8,Garrett Wilson,Ohio State,WR,2022-03-15,8,ATLANTA FALCONS,Ohio,Big Ten,35
11,11,Travon Walker,Georgia,EDGE,2022-03-15,7,NEW YORK GIANTS,Georgia,SEC,30
12,10,David Ojabo,Michigan,EDGE,2022-03-15,15,PHILADELPHIA EAGLES,Michigan,Big Ten,30
13,1,Jordan Davis,Georgia,DL,2022-03-15,17,LOS ANGELES CHARGERS,Georgia,SEC,30
14,14,Jermaine Johnson,Florida State,EDGE,2022-03-15,12,MINNESOTA VIKINGS,Florida,ACC,30
15,9,Kenny Pickett,Pitt,QB,2022-03-15,18,NEW ORLEANS SAINTS,Pennsylvania,ACC,30
16,7,Tyler Linderbaum,Iowa,IOL,2022-03-15,24,DALLAS COWBOYS,Iowa,Big Ten,30
17,6,George Karlaftis,Purdue,EDGE,2022-03-15,23,ARIZONA CARDINALS,Indiana,Big Ten,30
18,18,Trevor Penning,Northern Iowa,OT,2022-03-15,14,BALTIMORE RAVENS,Iowa,FCS,30
19,12,Drake London,USC,WR,2022-03-15,11,WASHINGTON COMMANDERS,California,Pac 12,30
20,10,Devin Lloyd,Utah,LB,2022-03-15,16,PHILADELPHIA EAGLES,Utah,Pac 12,30
21,10,Chris Olave,Ohio State,WR,2022-03-15,21,NEW ENGLAND PATRIOTS,Ohio,Big Ten,30
22,12,Jameson Williams,Alabama,WR,2022-03-15,28,GREEN BAY PACKERS,Alabama,SEC,30
23,12,Treylon Burks,Arkansas,WR,2022-03-15,13,CLEVELAND BROWNS,Arkansas,SEC,30
24,20,Trent McDuffie,Washington,CB,2022-03-15,First Round,,Washington,Pac 12,30
25,6,Andrew Booth Jr.,Clemson,CB,2022-03-15,25,BUFFALO BILLS,South Carolina,ACC,30
26,16,Nakobe Dean,Georgia,LB,2022-03-15,19,PHILADELPHIA EAGLES,Georgia,SEC,25
27,5,Kenyon Green,Texas A&M,IOL,2022-03-15,29,MIAMI DOLPHINS,Texas,SEC,25
28,28,Zion Johnson,Boston College,IOL,2022-03-15,27,TAMPA BAY BUCCANEERS,Massachusetts,ACC,25
29,29,Devonte Wyatt,Georgia,DL,2022-03-15,22,LAS VEGAS RAIDERS,Georgia,SEC,25
30,8,Matt Corral,Ole Miss,QB,2022-03-15,20,PITTSBURGH STEELERS,Mississippi,SEC,25
31,20,Daxton Hill,Michigan,S,2022-03-15,30,KANSAS CITY CHIEFS,Michigan,Big Ten,25
32,19,Jahan Dotson,Penn State,WR,2022-03-15,First Round,,Pennsylvania,Big Ten,25
33,6,Kaiir Elam,Florida,CB,2022-03-15,,,Florida,SEC,25
34,34,Bernhard Raimann,Central Michigan,OT,2022-03-15,26,TENNESSEE TITANS,Michigan,FBS - MAC,25
35,35,Logan Hall,Houston,DL,2022-03-15,,,Texas,FBS - AAC,25
36,29,Lewis Cine,Georgia,S,2022-03-15,,,Georgia,SEC,20
37,27,Roger McCreary,Auburn,CB,2022-03-15,,,Alabama,SEC,20
38,38,Daniel Faalele,Minnesota,OT,2022-03-15,31,CINCINNATI BENGALS,Minnesota,Big Ten,20
