Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Kayvon Thibodeaux,Oregon,EDGE,2021-12-13,2,JACKSONVILLE JAGUARS,Oregon,Pac 12,35
2,2,Aidan Hutchinson,Michigan,EDGE,2021-12-13,1,DETROIT LIONS,Michigan,Big Ten,35
3,2,Evan Neal,Alabama,OT,2021-12-13,Possible 1st round pick,No Consensus Available,Alabama,SEC,35
4,1,Derek Stingley Jr.,LSU,CB,2021-12-13,4,NEW YORK JETS,Louisiana,SEC,35
5,2,Kyle Hamilton,Notre Dame,S,2021-12-13,7,NEW YORK JETS,Indiana,FBS - Independent,35
6,6,George Karlaftis,Purdue,EDGE,2021-12-13,5,NEW YORK GIANTS,Indiana,Big Ten,35
7,7,Matt Corral,Ole Miss,QB,2021-12-13,3,HOUSTON TEXANS,Mississippi,SEC,35
8,7,Tyler Linderbaum,Iowa,IOL,2021-12-13,6,NEW YORK GIANTS,Iowa,Big Ten,35
9,9,Garrett Wilson,Ohio State,WR,2021-12-13,11,PHILADELPHIA EAGLES,Ohio,Big Ten,35
10,9,Ikem Ekwonu,NC State,IOL,2021-12-13,Possible 1st round pick,No Consensus Available,North Carolina,ACC,35
11,7,Kenyon Green,Texas A&M,IOL,2021-12-13,15,PITTSBURGH STEELERS,Texas,SEC,30
12,12,Charles Cross,Mississippi State,OT,2021-12-13,14,LAS VEGAS RAIDERS,Mississippi,SEC,30
13,4,DeMarvin Leal,Texas A&M,DL,2021-12-13,9,ATLANTA FALCONS,Texas,SEC,30
14,6,Andrew Booth Jr.,Clemson,CB,2021-12-13,10,PHILADELPHIA EAGLES,South Carolina,ACC,30
15,1,Chris Olave,Ohio State,WR,2021-12-13,13,NEW ORLEANS SAINTS,Ohio,Big Ten,30
16,1,Jordan Davis,Georgia,DL,2021-12-13,20,BUFFALO BILLS,Georgia,SEC,30
17,17,Devin Lloyd,Utah,LB,2021-12-13,16,DENVER BRONCOS,Utah,Pac 12,30
18,14,Ahmad Gardner,Cincinnati,CB,2021-12-13,17,CINCINNATI BENGALS,Ohio,FBS - AAC,30
19,12,Kenny Pickett,Pitt,QB,2021-12-13,8,CAROLINA PANTHERS,Pennsylvania,ACC,30
20,6,Kaiir Elam,Florida,CB,2021-12-13,12,MINNESOTA VIKINGS,Florida,SEC,30
21,19,Nakobe Dean,Georgia,LB,2021-12-13,21,PHILADELPHIA EAGLES,Georgia,SEC,30
22,17,Treylon Burks,Arkansas,WR,2021-12-13,23,LOS ANGELES CHARGERS,Arkansas,SEC,30
23,18,Drake London,USC,WR,2021-12-13,27,KANSAS CITY CHIEFS,California,Pac 12,30
24,24,David Ojabo,Michigan,EDGE,2021-12-13,Possible 1st round pick,No Consensus Available,Michigan,Big Ten,30
25,25,Jameson Williams,Alabama,WR,2021-12-13,18,CLEVELAND BROWNS,Alabama,SEC,30
26,3,Sam Howell,North Carolina,QB,2021-12-13,19,WASHINGTON FOOTBALL TEAM,North Carolina,ACC,25
27,8,Malik Willis,Liberty,QB,2021-12-13,24,DETROIT LIONS,Virginia,FCS,25
28,15,Trent McDuffie,Washington,CB,2021-12-13,Possible 1st round pick,No Consensus Available,Washington,Pac 12,25
29,25,Trevor Penning,Northern Iowa,OT,2021-12-13,22,MIAMI DOLPHINS,Iowa,FCS,25
30,26,Jahan Dotson,Penn State,WR,2021-12-13,30,GREEN BAY PACKERS,Pennsylvania,Big Ten,25
31,26,Kingsley Enagbare,South Carolina,EDGE,2021-12-13,Possible 1st round pick,No Consensus Available,South Carolina,SEC,25
32,25,Daxton Hill,Michigan,S,2021-12-13,26,DALLAS COWBOYS,Michigan,Big Ten,25
33,6,Drake Jackson,USC,EDGE,2021-12-13,28,TAMPA BAY BUCCANEERS,California,Pac 12,25
34,32,Roger McCreary,Auburn,CB,2021-12-13,,,Alabama,SEC,25
35,34,Jaquan Brisker,Penn State,S,2021-12-13,,,Pennsylvania,Big Ten,25
36,32,Nicholas Petit-Frere,Ohio State,OT,2021-12-13,25,BALTIMORE RAVENS,Ohio,Big Ten,20
37,17,Jordan Battle,Alabama,S,2021-12-13,,,Alabama,SEC,20
38,13,Carson Strong,Nevada,QB,2021-12-13,,,Nevada,FBS - Mountain West,20
39,16,Breece Hall,Iowa State,RB,2021-12-13,,,Iowa,Big 12,20
40,16,Darian Kinnard,Kentucky,OT,2021-12-13,29,TENNESSEE TITANS,Kentucky,SEC,20
41,24,Desmond Ridder,Cincinnati,QB,2021-12-13,,,Ohio,FBS - AAC,20
42,25,Nik Bonitto,Oklahoma,EDGE,2021-12-13,,,Oklahoma,Big 12,20
43,5,Myjai Sanders,Cincinnati,EDGE,2021-12-13,,,Ohio,FBS - AAC,20
44,44,Kenneth Walker III,Michigan State,RB,2021-12-13,,,Michigan,Big Ten,20
45,45,Trey McBride,Colorado State,TE,2021-12-13,32,ARIZONA CARDINALS,Colorado,FBS - Mountain West,20
46,13,Jalen Wydermyer,Texas A&M,TE,2021-12-13,,,Texas,SEC,20
47,22,Isaiah Spiller,Texas A&M,RB,2021-12-13,,,Texas,SEC,20
48,12,Jaxson Kirkland,Washington,OT,2021-12-13,,,Washington,Pac 12,20
49,7,Christian Harris,Alabama,LB,2021-12-13,,,Alabama,SEC,20
50,50,Travon Walker,Georgia,DL,2021-12-13,,,Georgia,SEC,20
51,23,Sean Rhyan,UCLA,OT,2021-12-13,,,California,Pac 12,20
52,46,Zion Johnson,Boston College,IOL,2021-12-13,,,Massachusetts,ACC,20
53,53,Martin Emerson,Mississippi State,CB,2021-12-13,,,Mississippi,SEC,20
54,30,Brandon Smith,Penn State,LB,2021-12-13,,,Pennsylvania,Big Ten,20
55,55,Lewis Cine,Georgia,S,2021-12-13,,,Georgia,SEC,20
56,56,Bernhard Raimann,Central Michigan,OT,2021-12-13,,,Michigan,FBS - MAC,20
57,21,George Pickens,Georgia,WR,2021-12-13,,,Georgia,SEC,20
58,57,Jermaine Johnson,Florida State,EDGE,2021-12-13,,,Florida,ACC,20
59,40,David Bell,Purdue,WR,2021-12-13,31,NEW ENGLAND PATRIOTS,Indiana,Big Ten,20
60,22,Thayer Munford,Ohio State,IOL,2021-12-13,,,Ohio,Big Ten,15
61,61,Arnold Ebiketie,Penn State,EDGE,2021-12-13,,,Pennsylvania,Big Ten,15
62,1,Derion Kendrick,Georgia,CB,2021-12-13,,,Georgia,SEC,15
63,62,Devonte Wyatt,Georgia,DL,2021-12-13,,,Georgia,SEC,15
64,3,Daniel Faalele,Minnesota,OT,2021-12-13,,,Minnesota,Big Ten,15
65,48,Jalen Catalon,Arkansas,S,2021-12-13,,,Arkansas,SEC,15
66,18,Brandon Joseph,Northwestern,S,2021-12-13,,,Illinois,Big Ten,15
67,48,Kyren Williams,Notre Dame,RB,2021-12-13,,,Indiana,FBS - Independent,15
68,21,Perrion Winfrey,Oklahoma,DL,2021-12-13,,,Oklahoma,Big 12,15
69,15,Zach Harrison,Ohio State,EDGE,2021-12-13,,,Ohio,Big Ten,15
70,17,John Metchie III,Alabama,WR,2021-12-13,,,Alabama,SEC,15
71,70,Cameron Thomas,San Diego State,EDGE,2021-12-13,,,California,FBS - Mountain West,10
72,63,Wan'Dale Robinson,Kentucky,WR,2021-12-13,,,Kentucky,SEC,10
73,6,Josh Jobe,Alabama,CB,2021-12-13,,,Alabama,SEC,10
74,68,Kyler Gordon,Washington,CB,2021-12-13,,,Washington,Pac 12,10
75,66,Jalen Tolbert,South Alabama,WR,2021-12-13,,,Alabama,FBS - Sun Belt,10
76,58,Zach Charbonnet,UCLA,RB,2021-12-13,,,California,Pac 12,10
77,39,Romeo Doubs,Nevada,WR,2021-12-13,,,Nevada,FBS - Mountain West,10
78,66,Khalil Shakir,Boise State,WR,2021-12-13,,,Idaho,FBS - Mountain West,10
79,79,Logan Hall,Houston,DL,2021-12-13,,,Texas,FBS - AAC,10
80,62,Travis Jones,UConn,DL,2021-12-13,,,Connecticut,FBS - AAC,10
81,12,Charlie Kolar,Iowa State,TE,2021-12-13,,,Iowa,Big 12,10
82,4,Justyn Ross,Clemson,WR,2021-12-13,,,South Carolina,ACC,10
83,46,Henry To'oto'o,Alabama,LB,2021-12-13,,,Alabama,SEC,10
84,84,Coby Bryant,Cincinnati,CB,2021-12-13,,,Ohio,FBS - AAC,10
85,17,Zion Nelson,Miami (FL),OT,2021-12-13,,,Florida,ACC,10
86,40,Mykael Wright,Oregon,CB,2021-12-13,,,Oregon,Pac 12,10
87,10,Phidarian Mathis,Alabama,DL,2021-12-13,,,Alabama,SEC,10
88,8,Abraham Lucas,Washington State,OT,2021-12-13,,,Washington,Pac 12,10
89,4,Brenton Cox Jr.,Florida,EDGE,2021-12-13,,,Florida,SEC,10
90,61,Jamaree Salyer,Georgia,IOL,2021-12-13,,,Georgia,SEC,10
91,45,Cade Otton,Washington,TE,2021-12-13,,,Washington,Pac 12,10
92,37,Haskell Garrett,Ohio State,DL,2021-12-13,,,Ohio,Big Ten,10
93,93,Chad Muma,Wyoming,LB,2021-12-13,,,Wyoming,FBS - Mountain West,10
94,58,Jeremy Ruckert,Ohio State,TE,2021-12-13,,,Ohio,Big Ten,10
95,85,Isaiah Foskey,Notre Dame,EDGE,2021-12-13,,,Indiana,FBS - Independent,10
96,12,Alec Lindstrom,Boston College,IOL,2021-12-13,,,Massachusetts,ACC,10
97,51,Nolan Smith,Georgia,EDGE,2021-12-13,,,Georgia,SEC,10
98,26,Damone Clark,LSU,LB,2021-12-13,,,Louisiana,SEC,10
99,96,Sam Williams,Ole Miss,EDGE,2021-12-13,,,Mississippi,SEC,10
100,100,Riley Moss,Iowa,CB,2021-12-13,,,Iowa,Big Ten,10
101,97,Rachaad White,Arizona State,RB,2021-12-13,,,Arizona,Pac 12,8
102,98,Grayson McCall,Coastal Carolina,QB,2021-12-13,,,South Carolina,FCS,8
103,99,Brian Robinson Jr.,Alabama,RB,2021-12-13,,,Alabama,SEC,8
104,104,Derick Hall,Auburn,EDGE,2021-12-13,,,Alabama,SEC,8
105,101,Marcus Jones,Houston,CB,2021-12-13,,,Texas,FBS - AAC,8
106,102,James Cook,Georgia,RB,2021-12-13,,,Georgia,SEC,8
107,59,Isaiah Likely,Coastal Carolina,TE,2021-12-13,,,South Carolina,FCS,8
108,108,Jalen Pitre,Baylor,S,2021-12-13,,,Texas,Big 12,8
109,56,Ed Ingram,LSU,IOL,2021-12-13,,,Louisiana,SEC,8
110,68,Tyler Davis,Clemson,DL,2021-12-13,,,South Carolina,ACC,8
111,106,Bailey Zappe,Western Kentucky,QB,2021-12-13,,,Kentucky,FBS - CUSA,8
112,107,Channing Tindall,Georgia,LB,2021-12-13,,,Georgia,SEC,8
113,113,Hassan Haskins,Michigan,RB,2021-12-13,,,Michigan,Big Ten,8
114,63,Zay Flowers,Boston College,WR,2021-12-13,,,Massachusetts,ACC,8
115,88,Jaivon Heiligh,Coastal Carolina,WR,2021-12-13,,,South Carolina,FCS,8
116,54,Jarrett Patterson,Notre Dame,IOL,2021-12-13,,,Indiana,FBS - Independent,8
117,117,Jerome Ford,Cincinnati,RB,2021-12-13,,,Ohio,FBS - AAC,8
118,109,JoJo Domann,Nebraska,LB,2021-12-13,,,Nebraska,Big Ten,8
119,80,Zachary Carter,Florida,EDGE,2021-12-13,,,Florida,SEC,8
120,93,Cole Turner,Nevada,TE,2021-12-13,,,Nevada,FBS - Mountain West,8
121,70,Max Mitchell,Louisiana-Lafayette,OT,2021-12-13,,,Louisiana,FBS - Sun Belt,7
122,91,John Michael Schmitz,Minnesota,IOL,2021-12-13,,,Minnesota,Big Ten,7
123,105,Smoke Monday,Auburn,S,2021-12-13,,,Alabama,SEC,7
124,98,Braxton Jones,Southern Utah,OT,2021-12-13,,,Utah,FCS,7
125,118,Logan Bruss,Wisconsin,IOL,2021-12-13,,,Wisconsin,Big Ten,7
126,47,Zion Tupuola-Fetui,Washington,EDGE,2021-12-13,,,Washington,Pac 12,7
127,101,Myron Cunningham,Arkansas,OT,2021-12-13,,,Arkansas,SEC,7
128,59,Isaiah Thomas,Oklahoma,EDGE,2021-12-13,,,Oklahoma,Big 12,7
129,129,Austin Allen,Nebraska,TE,2021-12-13,,,Nebraska,Big Ten,7
130,124,Josh Paschal,Kentucky,EDGE,2021-12-13,,,Kentucky,SEC,7
131,93,Zakoby McClain,Auburn,LB,2021-12-13,,,Alabama,SEC,7
132,40,Dohnovan West,Arizona State,IOL,2021-12-13,,,Arizona,Pac 12,7
133,98,Tyler Allgeier,BYU,RB,2021-12-13,,,Utah,FBS - Independent,7
134,128,Alec Pierce,Cincinnati,WR,2021-12-13,,,Ohio,FBS - AAC,7
135,109,Kellen Diesch,Arizona State,OT,2021-12-13,,,Arizona,Pac 12,7
136,124,Brennan Armstrong,Virginia,QB,2021-12-13,,,Virginia,ACC,7
137,131,Darrian Beavers,Cincinnati,LB,2021-12-13,,,Ohio,FBS - AAC,7
138,91,Mike Rose,Iowa State,LB,2021-12-13,,,Iowa,Big 12,7
139,79,Josh Whyle,Cincinnati,TE,2021-12-13,,,Ohio,FBS - AAC,7
140,134,Pierre Strong Jr.,South Dakota State,RB,2021-12-13,,,South Dakota,FCS,7
141,121,Dontario Drummond,Ole Miss,WR,2021-12-13,,,Mississippi,SEC,7
142,119,Chris Rodriguez Jr.,Kentucky,RB,2021-12-13,,,Kentucky,SEC,7
143,21,Jahleel Billingsley,Alabama,TE,2021-12-13,,,Alabama,SEC,7
144,125,Zacch Pickens,South Carolina,DL,2021-12-13,,,South Carolina,SEC,7
145,59,Obinna Eze,TCU,OT,2021-12-13,,,Texas,Big 12,7
146,6,Zamir White,Georgia,RB,2021-12-13,,,Georgia,SEC,7
147,124,Dontay Demus Jr.,Maryland,WR,2021-12-13,,,Maryland,Big Ten,7
148,64,Akayleb Evans,Missouri,CB,2021-12-13,,,Missouri,SEC,7
149,143,Sam Hartman,Wake Forest,QB,2021-12-13,,,North Carolina,ACC,7
150,99,Jaquarii Roberson,Wake Forest,WR,2021-12-13,,,North Carolina,ACC,7
151,52,Verone McKinley III,Oregon,S,2021-12-13,,,Oregon,Pac 12,6
152,104,Amare Barno,Virginia Tech,EDGE,2021-12-13,,,Virginia,ACC,6
153,148,Quay Walker,Georgia,LB,2021-12-13,,,Georgia,SEC,6
154,149,Tariq Woolen,UTSA,CB,2021-12-13,,,Texas,FBS - CUSA,6
155,65,Reggie Roberson Jr.,SMU,WR,2021-12-13,,,Texas,FBS - AAC,6
156,156,Abram Smith,Baylor,RB,2021-12-13,,,Texas,Big 12,6
157,104,Alontae Taylor,Tennessee,CB,2021-12-13,,,Tennessee,SEC,6
158,88,Lecitus Smith,Virginia Tech,IOL,2021-12-13,,,Virginia,ACC,6
