Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Kayvon Thibodeaux,Oregon,EDGE,2021-11-01,1,DETROIT LIONS,Oregon,Pac 12,35
2,2,Evan Neal,Alabama,OT,2021-11-01,4,JACKSONVILLE JAGUARS,Alabama,SEC,35
3,3,Kyle Hamilton,Notre Dame,S,2021-11-01,3,PHILADELPHIA EAGLES,Indiana,FBS - Independent,35
4,1,Derek Stingley Jr.,LSU,CB,2021-11-01,6,NEW YORK JETS,Louisiana,SEC,35
5,3,Aidan Hutchinson,Michigan,EDGE,2021-11-01,Possible 1st round pick,No Consensus Available,Michigan,Big Ten,35
6,5,DeMarvin Leal,Texas A&M,DL,2021-11-01,9,PHILADELPHIA EAGLES,Texas,SEC,35
7,6,Kenyon Green,Texas A&M,IOL,2021-11-01,10,NEW YORK JETS,Texas,SEC,35
8,6,Andrew Booth Jr.,Clemson,CB,2021-11-01,8,PHILADELPHIA EAGLES,South Carolina,ACC,35
9,9,Matt Corral,Ole Miss,QB,2021-11-01,2,HOUSTON TEXANS,Mississippi,SEC,35
10,6,Kaiir Elam,Florida,CB,2021-11-01,12,ATLANTA FALCONS,Florida,SEC,35
11,10,Tyler Linderbaum,Iowa,IOL,2021-11-01,13,MIAMI DOLPHINS,Iowa,Big Ten,30
12,9,Malik Willis,Liberty,QB,2021-11-01,5,WASHINGTON FOOTBALL TEAM,Virginia,FCS,30
13,8,George Karlaftis,Purdue,EDGE,2021-11-01,7,NEW YORK GIANTS,Indiana,Big Ten,30
14,1,Chris Olave,Ohio State,WR,2021-11-01,15,KANSAS CITY CHIEFS,Ohio,Big Ten,30
15,9,Garrett Wilson,Ohio State,WR,2021-11-01,16,NEW ENGLAND PATRIOTS,Ohio,Big Ten,30
16,3,Jordan Davis,Georgia,DL,2021-11-01,18,CLEVELAND BROWNS,Georgia,SEC,30
17,16,Ahmad Gardner,Cincinnati,CB,2021-11-01,14,MINNESOTA VIKINGS,Ohio,FBS - AAC,30
18,8,Carson Strong,Nevada,QB,2021-11-01,21,PITTSBURGH STEELERS,Nevada,FBS - Mountain West,30
