Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Kayvon Thibodeaux,Oregon,EDGE,2021-09-24,1,JACKSONVILLE JAGUARS,Oregon,Pac 12,35
2,2,Derek Stingley Jr.,LSU,CB,2021-09-24,2,NEW YORK JETS,Louisiana,SEC,35
3,3,Evan Neal,Alabama,OT,2021-09-24,10,CINCINNATI BENGALS,Alabama,SEC,35
4,3,Kyle Hamilton,Notre Dame,S,2021-09-24,4,DETROIT LIONS,Indiana,FBS - Independent,35
5,2,Spencer Rattler,Oklahoma,QB,2021-09-24,3,ATLANTA FALCONS,Oklahoma,Big 12,35
6,6,DeMarvin Leal,Texas A&M,DL,2021-09-24,8,NEW ENGLAND PATRIOTS,Texas,SEC,35
7,7,Kenyon Green,Texas A&M,IOL,2021-09-24,9,PHILADELPHIA EAGLES,Texas,SEC,35
8,2,Sam Howell,North Carolina,QB,2021-09-24,5,PHILADELPHIA EAGLES,North Carolina,ACC,35
9,8,Kaiir Elam,Florida,CB,2021-09-24,6,MINNESOTA VIKINGS,Florida,SEC,35
10,9,Chris Olave,Ohio State,WR,2021-09-24,16,NEW ORLEANS SAINTS,Ohio,Big Ten,35
11,1,Drake Jackson,USC,EDGE,2021-09-24,7,NEW YORK GIANTS,California,Pac 12,30
12,10,Andrew Booth Jr.,Clemson,CB,2021-09-24,19,BUFFALO BILLS,South Carolina,ACC,30
13,11,Garrett Wilson,Ohio State,WR,2021-09-24,15,BALTIMORE RAVENS,Ohio,Big Ten,30
14,6,Christian Harris,Alabama,LB,2021-09-24,11,HOUSTON TEXANS,Alabama,SEC,30
15,10,George Karlaftis,Purdue,EDGE,2021-09-24,12,NEW YORK GIANTS,Indiana,Big Ten,30
16,11,Malik Willis,Liberty,QB,2021-09-24,22,WASHINGTON FOOTBALL TEAM,Virginia,FCS,30
17,17,Aidan Hutchinson,Michigan,EDGE,2021-09-24,13,PHILADELPHIA EAGLES,Michigan,Big Ten,30
18,15,Tyler Linderbaum,Iowa,IOL,2021-09-24,18,NEW YORK JETS,Iowa,Big Ten,30
19,17,Carson Strong,Nevada,QB,2021-09-24,Possible 1st round pick,No Consensus Available,Nevada,FBS - Mountain West,30
20,17,Jaxson Kirkland,Washington,OT,2021-09-24,26,KANSAS CITY CHIEFS,Washington,Pac 12,30
21,20,Ahmad Gardner,Cincinnati,CB,2021-09-24,17,DALLAS COWBOYS,Ohio,FBS - AAC,30
22,22,Matt Corral,Ole Miss,QB,2021-09-24,29,DENVER BRONCOS,Mississippi,SEC,30
23,19,Treylon Burks,Arkansas,WR,2021-09-24,23,CLEVELAND BROWNS,Arkansas,SEC,30
24,6,Zach Harrison,Ohio State,EDGE,2021-09-24,25,LOS ANGELES CHARGERS,Ohio,Big Ten,30
25,14,Jalen Wydermyer,Texas A&M,TE,2021-09-24,20,TENNESSEE TITANS,Texas,SEC,30
26,18,Jordan Battle,Alabama,S,2021-09-24,24,CAROLINA PANTHERS,Alabama,SEC,25
27,22,Brandon Joseph,Northwestern,S,2021-09-24,31,LAS VEGAS RAIDERS,Illinois,Big Ten,25
28,19,John Metchie III,Alabama,WR,2021-09-24,30,DETROIT LIONS,Alabama,SEC,25
29,22,Trent McDuffie,Washington,CB,2021-09-24,Possible 1st round pick,No Consensus Available,Washington,Pac 12,25
30,30,Darian Kinnard,Kentucky,OT,2021-09-24,Possible 1st round pick,No Consensus Available,Kentucky,SEC,25
31,12,George Pickens,Georgia,WR,2021-09-24,27,TAMPA BAY BUCCANEERS,Georgia,SEC,25
32,11,Zion Nelson,Miami (FL),OT,2021-09-24,Possible 1st round pick,No Consensus Available,Florida,ACC,25
33,4,Desmond Ridder,Cincinnati,QB,2021-09-24,,,Ohio,FBS - AAC,25
34,23,Kingsley Enagbare,South Carolina,EDGE,2021-09-24,32,ARIZONA CARDINALS,South Carolina,SEC,25
35,18,Myjai Sanders,Cincinnati,EDGE,2021-09-24,,,Ohio,FBS - AAC,25
36,36,Jordan Davis,Georgia,DL,2021-09-24,,,Georgia,SEC,20
37,13,Isaiah Spiller,Texas A&M,RB,2021-09-24,28,MIAMI DOLPHINS,Texas,SEC,20
38,32,Adam Anderson,Georgia,EDGE,2021-09-24,,,Georgia,SEC,20
39,38,Drake London,USC,WR,2021-09-24,,,California,Pac 12,20
40,14,Charles Cross,Mississippi State,OT,2021-09-24,14,PITTSBURGH STEELERS,Mississippi,SEC,20
41,41,Devin Lloyd,Utah,LB,2021-09-24,,,Utah,Pac 12,20
42,33,Ikem Ekwonu,NC State,IOL,2021-09-24,,,North Carolina,ACC,20
43,21,Breece Hall,Iowa State,RB,2021-09-24,,,Iowa,Big 12,20
44,35,Brandon Smith,Penn State,LB,2021-09-24,,,Pennsylvania,Big Ten,20
45,8,Justyn Ross,Clemson,WR,2021-09-24,21,GREEN BAY PACKERS,South Carolina,ACC,20
46,7,Kedon Slovis,USC,QB,2021-09-24,,,California,Pac 12,20
47,20,Nik Bonitto,Oklahoma,EDGE,2021-09-24,,,Oklahoma,Big 12,20
