Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Aidan Hutchinson,Michigan,EDGE,2022-04-20,1,JACKSONVILLE JAGUARS,Michigan,Big Ten,35
2,1,Kayvon Thibodeaux,Oregon,EDGE,2022-04-20,7,NEW YORK GIANTS,Oregon,Pac 12,35
3,1,Evan Neal,Alabama,OT,2022-04-20,3,HOUSTON TEXANS,Alabama,SEC,35
4,3,Ikem Ekwonu,NC State,OT,2022-04-20,5,NEW YORK GIANTS,North Carolina,ACC,35
5,5,Travon Walker,Georgia,EDGE,2022-04-20,2,DETROIT LIONS,Georgia,SEC,35
6,5,Ahmad Gardner,Cincinnati,CB,2022-04-20,4,NEW YORK JETS,Ohio,FBS - AAC,35
7,2,Kyle Hamilton,Notre Dame,S,2022-04-20,11,WASHINGTON COMMANDERS,Indiana,FBS - Independent,35
8,8,Garrett Wilson,Ohio State,WR,2022-04-20,8,ATLANTA FALCONS,Ohio,Big Ten,35
9,7,Charles Cross,Mississippi State,OT,2022-04-20,9,SEATTLE SEAHAWKS,Mississippi,SEC,35
10,2,Derek Stingley Jr.,LSU,CB,2022-04-20,12,MINNESOTA VIKINGS,Louisiana,SEC,35
11,6,Malik Willis,Liberty,QB,2022-04-20,First Round,,Virginia,FCS,30
12,10,Jermaine Johnson,Florida State,EDGE,2022-04-20,13,HOUSTON TEXANS,Florida,ACC,30
13,12,Drake London,USC,WR,2022-04-20,10,NEW YORK JETS,California,Pac 12,30
14,12,Jordan Davis,Georgia,DL,2022-04-20,14,BALTIMORE RAVENS,Georgia,SEC,30
15,13,Jameson Williams,Alabama,WR,2022-04-20,15,PHILADELPHIA EAGLES,Alabama,SEC,30
16,8,Kenny Pickett,Pitt,QB,2022-04-20,6,CAROLINA PANTHERS,Pennsylvania,ACC,30
17,7,Chris Olave,Ohio State,WR,2022-04-20,19,NEW ORLEANS SAINTS,Ohio,Big Ten,30
18,16,Trevor Penning,Northern Iowa,OT,2022-04-20,16,NEW ORLEANS SAINTS,Iowa,FCS,30
19,6,George Karlaftis,Purdue,EDGE,2022-04-20,23,ARIZONA CARDINALS,Indiana,Big Ten,30
20,19,Trent McDuffie,Washington,CB,2022-04-20,21,NEW ENGLAND PATRIOTS,Washington,Pac 12,30
21,9,Devin Lloyd,Utah,LB,2022-04-20,18,PHILADELPHIA EAGLES,Utah,Pac 12,30
22,9,Treylon Burks,Arkansas,WR,2022-04-20,22,GREEN BAY PACKERS,Arkansas,SEC,30
23,8,Tyler Linderbaum,Iowa,IOL,2022-04-20,31,CINCINNATI BENGALS,Iowa,Big Ten,30
24,8,Andrew Booth Jr.,Clemson,CB,2022-04-20,25,BUFFALO BILLS,South Carolina,ACC,30
25,25,Devonte Wyatt,Georgia,DL,2022-04-20,27,TAMPA BAY BUCCANEERS,Georgia,SEC,30
26,16,Nakobe Dean,Georgia,LB,2022-04-20,28,GREEN BAY PACKERS,Georgia,SEC,25
27,26,Zion Johnson,Boston College,IOL,2022-04-20,17,LOS ANGELES CHARGERS,Massachusetts,ACC,25
28,6,Kenyon Green,Texas A&M,IOL,2022-04-20,24,DALLAS COWBOYS,Texas,SEC,25
29,10,Kaiir Elam,Florida,CB,2022-04-20,First Round,,Florida,SEC,25
30,17,Jahan Dotson,Penn State,WR,2022-04-20,26,TENNESSEE TITANS,Pennsylvania,Big Ten,25
31,19,Daxton Hill,Michigan,S,2022-04-20,30,KANSAS CITY CHIEFS,Michigan,Big Ten,25
32,7,David Ojabo,Michigan,EDGE,2022-04-20,First Round,,Michigan,Big Ten,25
33,6,Matt Corral,Ole Miss,QB,2022-04-20,32,DETROIT LIONS,Mississippi,SEC,25
34,33,Boye Mafe,Minnesota,EDGE,2022-04-20,29,KANSAS CITY CHIEFS,Minnesota,Big Ten,25
35,26,Lewis Cine,Georgia,S,2022-04-20,,,Georgia,SEC,25
36,30,Breece Hall,Iowa State,RB,2022-04-20,,,Iowa,Big 12,20
37,34,Desmond Ridder,Cincinnati,QB,2022-04-20,20,PITTSBURGH STEELERS,Ohio,FBS - AAC,20
38,26,Roger McCreary,Auburn,CB,2022-04-20,,,Alabama,SEC,20
39,34,Arnold Ebiketie,Penn State,EDGE,2022-04-20,,,Pennsylvania,Big Ten,20
40,40,Logan Hall,Houston,DL,2022-04-20,,,Texas,FBS - AAC,20
41,41,Tyler Smith,Tulsa,OT,2022-04-20,,,Oklahoma,FBS - AAC,20
42,35,Kyler Gordon,Washington,CB,2022-04-20,,,Washington,Pac 12,20
43,40,Christian Watson,North Dakota State,WR,2022-04-20,,,North Dakota,FCS,20
44,40,Travis Jones,UConn,DL,2022-04-20,,,Connecticut,FBS - AAC,20
45,32,Bernhard Raimann,Central Michigan,OT,2022-04-20,,,Michigan,FBS - MAC,20
46,40,Jalen Pitre,Baylor,S,2022-04-20,,,Texas,Big 12,20
47,33,Kenneth Walker III,Michigan State,RB,2022-04-20,,,Michigan,Big Ten,20
48,37,George Pickens,Georgia,WR,2022-04-20,,,Georgia,SEC,20
49,43,Perrion Winfrey,Oklahoma,DL,2022-04-20,,,Oklahoma,Big 12,20
50,24,Jaquan Brisker,Penn State,S,2022-04-20,,,Pennsylvania,Big Ten,20
51,43,Trey McBride,Colorado State,TE,2022-04-20,,,Colorado,FBS - Mountain West,20
52,27,Christian Harris,Alabama,LB,2022-04-20,,,Alabama,SEC,20
53,43,Skyy Moore,Western Michigan,WR,2022-04-20,,,Michigan,FBS - MAC,20
54,48,Quay Walker,Georgia,LB,2022-04-20,,,Georgia,SEC,20
55,4,DeMarvin Leal,Texas A&M,DL,2022-04-20,,,Texas,SEC,20
56,5,Sam Howell,North Carolina,QB,2022-04-20,,,North Carolina,ACC,20
57,36,Daniel Faalele,Minnesota,OT,2022-04-20,,,Minnesota,Big Ten,20
58,34,Nik Bonitto,Oklahoma,EDGE,2022-04-20,,,Oklahoma,Big 12,20
59,45,John Metchie III,Alabama,WR,2022-04-20,,,Alabama,SEC,20
60,27,Isaiah Spiller,Texas A&M,RB,2022-04-20,,,Texas,SEC,15
61,47,Cameron Thomas,San Diego State,EDGE,2022-04-20,,,California,FBS - Mountain West,15
62,9,Drake Jackson,USC,EDGE,2022-04-20,,,California,Pac 12,15
63,48,Leo Chenal,Wisconsin,LB,2022-04-20,,,Wisconsin,Big Ten,15
64,49,Chad Muma,Wyoming,LB,2022-04-20,,,Wyoming,FBS - Mountain West,15
65,29,Nicholas Petit-Frere,Ohio State,OT,2022-04-20,,,Ohio,Big Ten,15
66,57,Jamaree Salyer,Georgia,IOL,2022-04-20,,,Georgia,SEC,15
67,24,Darian Kinnard,Kentucky,OT,2022-04-20,,,Kentucky,SEC,15
68,22,Kingsley Enagbare,South Carolina,EDGE,2022-04-20,,,South Carolina,SEC,15
69,54,Phidarian Mathis,Alabama,DL,2022-04-20,,,Alabama,SEC,15
70,38,Calvin Austin III,Memphis,WR,2022-04-20,,,Tennessee,FBS - AAC,15
71,66,Wan'Dale Robinson,Kentucky,WR,2022-04-20,,,Kentucky,SEC,10
