Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Kayvon Thibodeaux,Oregon,EDGE,2021-10-25,1,DETROIT LIONS,Oregon,Pac 12,35
2,2,Evan Neal,Alabama,OT,2021-10-25,5,JACKSONVILLE JAGUARS,Alabama,SEC,35
3,3,Kyle Hamilton,Notre Dame,S,2021-10-25,2,PHILADELPHIA EAGLES,Indiana,FBS - Independent,35
4,2,Derek Stingley Jr.,LSU,CB,2021-10-25,4,NEW YORK JETS,Louisiana,SEC,35
5,5,DeMarvin Leal,Texas A&M,DL,2021-10-25,6,PHILADELPHIA EAGLES,Texas,SEC,35
6,6,Aidan Hutchinson,Michigan,EDGE,2021-10-25,9,NEW YORK JETS,Michigan,Big Ten,35
7,5,Kenyon Green,Texas A&M,IOL,2021-10-25,10,MIAMI DOLPHINS,Texas,SEC,35
8,8,Matt Corral,Ole Miss,QB,2021-10-25,8,WASHINGTON FOOTBALL TEAM,Mississippi,SEC,35
9,8,Malik Willis,Liberty,QB,2021-10-25,3,HOUSTON TEXANS,Virginia,FCS,35
10,6,Andrew Booth Jr.,Clemson,CB,2021-10-25,11,NEW ENGLAND PATRIOTS,South Carolina,ACC,35
11,6,Kaiir Elam,Florida,CB,2021-10-25,13,PHILADELPHIA EAGLES,Florida,SEC,30
12,11,Tyler Linderbaum,Iowa,IOL,2021-10-25,7,NEW YORK GIANTS,Iowa,Big Ten,30
13,9,Chris Olave,Ohio State,WR,2021-10-25,30,GREEN BAY PACKERS,Ohio,Big Ten,30
14,9,George Karlaftis,Purdue,EDGE,2021-10-25,12,DENVER BRONCOS,Indiana,Big Ten,30
15,14,Jordan Davis,Georgia,DL,2021-10-25,16,KANSAS CITY CHIEFS,Georgia,SEC,30
16,12,Garrett Wilson,Ohio State,WR,2021-10-25,21,NEW ORLEANS SAINTS,Ohio,Big Ten,30
17,16,Ahmad Gardner,Cincinnati,CB,2021-10-25,15,NEW YORK GIANTS,Ohio,FBS - AAC,30
18,15,Carson Strong,Nevada,QB,2021-10-25,18,PITTSBURGH STEELERS,Nevada,FBS - Mountain West,30
19,18,Treylon Burks,Arkansas,WR,2021-10-25,20,CLEVELAND BROWNS,Arkansas,SEC,30
20,1,Drake Jackson,USC,EDGE,2021-10-25,19,MINNESOTA VIKINGS,California,Pac 12,30
21,2,Sam Howell,North Carolina,QB,2021-10-25,28,DETROIT LIONS,North Carolina,ACC,30
22,22,Adam Anderson,Georgia,EDGE,2021-10-25,31,BALTIMORE RAVENS,Georgia,SEC,30
23,6,Christian Harris,Alabama,LB,2021-10-25,22,BUFFALO BILLS,Alabama,SEC,30
24,24,Trent McDuffie,Washington,CB,2021-10-25,24,DALLAS COWBOYS,Washington,Pac 12,30
25,23,Drake London,USC,WR,2021-10-25,Possible 1st round pick,No Consensus Available,California,Pac 12,30
26,23,Ikem Ekwonu,NC State,IOL,2021-10-25,Possible 1st round pick,No Consensus Available,North Carolina,ACC,25
27,23,Kingsley Enagbare,South Carolina,EDGE,2021-10-25,23,LOS ANGELES CHARGERS,South Carolina,SEC,25
28,26,Darian Kinnard,Kentucky,OT,2021-10-25,26,CINCINNATI BENGALS,Kentucky,SEC,25
29,16,Charles Cross,Mississippi State,OT,2021-10-25,25,TENNESSEE TITANS,Mississippi,SEC,25
30,30,Nicholas Petit-Frere,Ohio State,OT,2021-10-25,14,CAROLINA PANTHERS,Ohio,Big Ten,25
31,29,Nakobe Dean,Georgia,LB,2021-10-25,29,LAS VEGAS RAIDERS,Georgia,SEC,25
32,15,Jaxson Kirkland,Washington,OT,2021-10-25,Possible 1st round pick,No Consensus Available,Washington,Pac 12,25
33,14,Jalen Wydermyer,Texas A&M,TE,2021-10-25,32,ARIZONA CARDINALS,Texas,SEC,25
34,30,Devin Lloyd,Utah,LB,2021-10-25,,,Utah,Pac 12,25
35,18,Myjai Sanders,Cincinnati,EDGE,2021-10-25,,,Ohio,FBS - AAC,25
36,13,Isaiah Spiller,Texas A&M,RB,2021-10-25,,,Texas,SEC,20
37,32,Trevor Penning,Northern Iowa,OT,2021-10-25,,,Iowa,FCS,20
38,11,Zach Harrison,Ohio State,EDGE,2021-10-25,,,Ohio,Big Ten,20
39,19,Jordan Battle,Alabama,S,2021-10-25,,,Alabama,SEC,20
40,20,Desmond Ridder,Cincinnati,QB,2021-10-25,,,Ohio,FBS - AAC,20
41,21,Brandon Joseph,Northwestern,S,2021-10-25,,,Illinois,Big Ten,20
42,19,John Metchie III,Alabama,WR,2021-10-25,,,Alabama,SEC,20
43,22,Breece Hall,Iowa State,RB,2021-10-25,,,Iowa,Big 12,20
44,32,Sean Rhyan,UCLA,OT,2021-10-25,,,California,Pac 12,20
45,12,George Pickens,Georgia,WR,2021-10-25,,,Georgia,SEC,20
46,11,Zion Nelson,Miami (FL),OT,2021-10-25,,,Florida,ACC,20
47,1,Spencer Rattler,Oklahoma,QB,2021-10-25,,,Oklahoma,Big 12,20
48,48,Roger McCreary,Auburn,CB,2021-10-25,,,Alabama,SEC,20
49,34,Daxton Hill,Michigan,S,2021-10-25,,,Michigan,Big Ten,20
50,43,David Bell,Purdue,WR,2021-10-25,,,Indiana,Big Ten,20
51,9,Justyn Ross,Clemson,WR,2021-10-25,,,South Carolina,ACC,20
52,31,Perrion Winfrey,Oklahoma,DL,2021-10-25,,,Oklahoma,Big 12,20
53,32,Josh Jobe,Alabama,CB,2021-10-25,,,Alabama,SEC,20
54,54,Abraham Lucas,Washington State,OT,2021-10-25,,,Washington,Pac 12,20
55,20,Nik Bonitto,Oklahoma,EDGE,2021-10-25,,,Oklahoma,Big 12,20
56,39,Thayer Munford,Ohio State,OT,2021-10-25,,,Ohio,Big Ten,20
57,36,Derion Kendrick,Georgia,CB,2021-10-25,27,TAMPA BAY BUCCANEERS,Georgia,SEC,20
58,47,Henry To'oto'o,Alabama,LB,2021-10-25,,,Alabama,SEC,20
59,51,Jahan Dotson,Penn State,WR,2021-10-25,,,Pennsylvania,Big Ten,20
60,35,Brandon Smith,Penn State,LB,2021-10-25,,,Pennsylvania,Big Ten,15
61,35,Jalen Catalon,Arkansas,S,2021-10-25,,,Arkansas,SEC,15
62,18,Rasheed Walker,Penn State,OT,2021-10-25,,,Pennsylvania,Big Ten,15
63,49,Kyren Williams,Notre Dame,RB,2021-10-25,,,Indiana,FBS - Independent,15
64,16,Brenton Cox Jr.,Florida,EDGE,2021-10-25,,,Florida,SEC,15
65,45,Daniel Faalele,Minnesota,OT,2021-10-25,,,Minnesota,Big Ten,15
66,65,Zach Charbonnet,UCLA,RB,2021-10-25,,,California,Pac 12,15
67,67,Khalil Shakir,Boise State,WR,2021-10-25,,,Idaho,FBS - Mountain West,15
68,57,DeMarvion Overshown,Texas,LB,2021-10-25,,,Texas,Big 12,15
69,66,Nolan Smith,Georgia,EDGE,2021-10-25,,,Georgia,SEC,15
70,52,Lewis Cine,Georgia,S,2021-10-25,,,Georgia,SEC,15
71,15,Sevyn Banks,Ohio State,CB,2021-10-25,,,Ohio,Big Ten,10
72,65,Trey McBride,Colorado State,TE,2021-10-25,,,Colorado,FBS - Mountain West,10
73,58,Jarrett Patterson,Notre Dame,IOL,2021-10-25,,,Indiana,FBS - Independent,10
74,8,Bubba Bolden,Miami (FL),S,2021-10-25,,,Florida,ACC,10
75,75,Kenny Pickett,Pitt,QB,2021-10-25,,,Pennsylvania,ACC,10
76,42,Mykael Wright,Oregon,CB,2021-10-25,,,Oregon,Pac 12,10
77,53,Haskell Garrett,Ohio State,DL,2021-10-25,,,Ohio,Big Ten,10
78,43,Owen Pappoe,Auburn,LB,2021-10-25,,,Alabama,SEC,10
79,79,Zakoby McClain,Auburn,LB,2021-10-25,,,Alabama,SEC,10
80,46,Nick Broeker,Ole Miss,OT,2021-10-25,,,Mississippi,SEC,10
81,59,Tre'Vius Hodges-Tomlinson,TCU,CB,2021-10-25,,,Texas,Big 12,10
82,57,Tykee Smith,Georgia,S,2021-10-25,,,Georgia,SEC,10
83,52,Jalen Tolbert,South Alabama,WR,2021-10-25,,,Alabama,FBS - Sun Belt,10
84,45,Jaquan Brisker,Penn State,S,2021-10-25,,,Pennsylvania,Big Ten,10
85,25,Ventrell Miller,Florida,LB,2021-10-25,,,Florida,SEC,10
86,66,Martin Emerson,Mississippi State,CB,2021-10-25,,,Mississippi,SEC,10
87,68,Jamaree Salyer,Georgia,IOL,2021-10-25,,,Georgia,SEC,10
88,12,Kedon Slovis,USC,QB,2021-10-25,,,California,Pac 12,10
89,56,Isaiah Thomas,Oklahoma,EDGE,2021-10-25,,,Oklahoma,Big 12,10
90,49,Romeo Doubs,Nevada,WR,2021-10-25,,,Nevada,FBS - Mountain West,10
91,85,Arnold Ebiketie,Penn State,EDGE,2021-10-25,,,Pennsylvania,Big Ten,10
92,62,Phidarian Mathis,Alabama,DL,2021-10-25,,,Alabama,SEC,10
93,34,Jahleel Billingsley,Alabama,TE,2021-10-25,,,Alabama,SEC,10
94,69,Isaiah Likely,Coastal Carolina,TE,2021-10-25,,,South Carolina,FCS,10
95,49,Zion Johnson,Boston College,IOL,2021-10-25,,,Massachusetts,ACC,10
96,46,Jeremy Ruckert,Ohio State,TE,2021-10-25,,,Ohio,Big Ten,10
97,73,Devonte Wyatt,Georgia,DL,2021-10-25,,,Georgia,SEC,10
98,92,Grayson McCall,Coastal Carolina,QB,2021-10-25,,,South Carolina,FCS,10
99,85,Jermaine Johnson,Florida State,EDGE,2021-10-25,,,Florida,ACC,10
100,100,Wan'Dale Robinson,Kentucky,WR,2021-10-25,,,Kentucky,SEC,10
101,48,Zay Flowers,Boston College,WR,2021-10-25,,,Massachusetts,ACC,8
102,102,Kenneth Walker III,Michigan State,RB,2021-10-25,,,Michigan,Big Ten,8
103,50,Brian Robinson Jr.,Alabama,RB,2021-10-25,,,Alabama,SEC,8
104,41,Charlie Kolar,Iowa State,TE,2021-10-25,,,Iowa,Big 12,8
105,94,Jaivon Heiligh,Coastal Carolina,WR,2021-10-25,,,South Carolina,FCS,8
106,42,Tyler Davis,Clemson,DL,2021-10-25,,,South Carolina,ACC,8
107,97,Reggie Roberson Jr.,SMU,WR,2021-10-25,,,Texas,FBS - AAC,8
108,54,Alec Lindstrom,Boston College,IOL,2021-10-25,,,Massachusetts,ACC,8
109,60,Edefuan Ulofoshio,Washington,LB,2021-10-25,,,Washington,Pac 12,8
110,10,J.T. Daniels,Georgia,QB,2021-10-25,,,Georgia,SEC,8
111,51,Zion Tupuola-Fetui,Washington,EDGE,2021-10-25,,,Washington,Pac 12,8
112,73,Zamir White,Georgia,RB,2021-10-25,,,Georgia,SEC,8
113,92,Marcus Hooker,Ohio State,S,2021-10-25,,,Ohio,Big Ten,8
114,114,Mohamed Ibrahim,Minnesota,RB,2021-10-25,,,Minnesota,Big Ten,8
115,54,Logan Brown,Wisconsin,OT,2021-10-25,,,Wisconsin,Big Ten,8
116,116,Jameson Williams,Alabama,WR,2021-10-25,,,Alabama,SEC,8
117,49,C.J. Verdell,Oregon,RB,2021-10-25,,,Oregon,Pac 12,8
118,73,Jalen Green,Texas,CB,2021-10-25,,,Texas,Big 12,8
119,68,Demani Richardson,Texas A&M,S,2021-10-25,,,Texas,SEC,8
120,34,Myron Cunningham,Arkansas,OT,2021-10-25,,,Arkansas,SEC,8
121,121,Brennan Armstrong,Virginia,QB,2021-10-25,,,Virginia,ACC,7
122,50,Jayden Daniels,Arizona State,QB,2021-10-25,,,Arizona,Pac 12,7
123,87,Jordan McFadden,Clemson,OT,2021-10-25,,,South Carolina,ACC,7
124,122,Will Levis,Kentucky,QB,2021-10-25,,,Kentucky,SEC,7
125,100,Amare Barno,Virginia Tech,EDGE,2021-10-25,,,Virginia,ACC,7
126,66,Wanya Morris,Oklahoma,OT,2021-10-25,,,Oklahoma,Big 12,7
127,60,Lecitus Smith,Virginia Tech,IOL,2021-10-25,,,Virginia,ACC,7
