Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Aidan Hutchinson,Michigan,EDGE,2022-04-08,1,JACKSONVILLE JAGUARS,Michigan,Big Ten,35
2,1,Evan Neal,Alabama,OT,2022-04-08,3,HOUSTON TEXANS,Alabama,SEC,35
3,2,Ikem Ekwonu,NC State,OT,2022-04-08,5,NEW YORK GIANTS,North Carolina,ACC,35
4,1,Kayvon Thibodeaux,Oregon,EDGE,2022-04-08,4,NEW YORK JETS,Oregon,Pac 12,35
5,5,Ahmad Gardner,Cincinnati,CB,2022-04-08,7,NEW YORK GIANTS,Ohio,FBS - AAC,35
6,6,Travon Walker,Georgia,EDGE,2022-04-08,2,DETROIT LIONS,Georgia,SEC,35
7,2,Kyle Hamilton,Notre Dame,S,2022-04-08,11,WASHINGTON COMMANDERS,Indiana,FBS - Independent,35
8,6,Charles Cross,Mississippi State,OT,2022-04-08,9,SEATTLE SEAHAWKS,Mississippi,SEC,35
9,2,Derek Stingley Jr.,LSU,CB,2022-04-08,12,MINNESOTA VIKINGS,Louisiana,SEC,35
10,8,Garrett Wilson,Ohio State,WR,2022-04-08,8,ATLANTA FALCONS,Ohio,Big Ten,35
11,11,Jermaine Johnson,Florida State,EDGE,2022-04-08,13,HOUSTON TEXANS,Florida,ACC,30
12,5,Malik Willis,Liberty,QB,2022-04-08,6,CAROLINA PANTHERS,Virginia,FCS,30
13,12,Drake London,USC,WR,2022-04-08,10,NEW YORK JETS,California,Pac 12,30
14,12,Jordan Davis,Georgia,DL,2022-04-08,14,BALTIMORE RAVENS,Georgia,SEC,30
15,15,Jameson Williams,Alabama,WR,2022-04-08,15,PHILADELPHIA EAGLES,Alabama,SEC,30
16,7,Tyler Linderbaum,Iowa,IOL,2022-04-08,31,CINCINNATI BENGALS,Iowa,Big Ten,30
17,7,Chris Olave,Ohio State,WR,2022-04-08,17,LOS ANGELES CHARGERS,Ohio,Big Ten,30
18,6,George Karlaftis,Purdue,EDGE,2022-04-08,First Round,,Indiana,Big Ten,30
19,8,Kenny Pickett,Pitt,QB,2022-04-08,19,NEW ORLEANS SAINTS,Pennsylvania,ACC,30
20,10,Devin Lloyd,Utah,LB,2022-04-08,18,PHILADELPHIA EAGLES,Utah,Pac 12,30
21,17,Trevor Penning,Northern Iowa,OT,2022-04-08,16,NEW ORLEANS SAINTS,Iowa,FCS,30
22,19,Trent McDuffie,Washington,CB,2022-04-08,First Round,,Washington,Pac 12,30
23,10,Treylon Burks,Arkansas,WR,2022-04-08,22,GREEN BAY PACKERS,Arkansas,SEC,30
24,9,Andrew Booth Jr.,Clemson,CB,2022-04-08,21,NEW ENGLAND PATRIOTS,South Carolina,ACC,30
25,16,Nakobe Dean,Georgia,LB,2022-04-08,First Round,,Georgia,SEC,30
26,26,Devonte Wyatt,Georgia,DL,2022-04-08,23,ARIZONA CARDINALS,Georgia,SEC,25
27,6,Kenyon Green,Texas A&M,IOL,2022-04-08,24,DALLAS COWBOYS,Texas,SEC,25
28,26,Zion Johnson,Boston College,IOL,2022-04-08,26,TENNESSEE TITANS,Massachusetts,ACC,25
29,8,Kaiir Elam,Florida,CB,2022-04-08,25,BUFFALO BILLS,Florida,SEC,25
30,17,Jahan Dotson,Penn State,WR,2022-04-08,29,KANSAS CITY CHIEFS,Pennsylvania,Big Ten,25
31,8,David Ojabo,Michigan,EDGE,2022-04-08,27,TAMPA BAY BUCCANEERS,Michigan,Big Ten,25
32,19,Daxton Hill,Michigan,S,2022-04-08,First Round,,Michigan,Big Ten,25
33,6,Matt Corral,Ole Miss,QB,2022-04-08,20,PITTSBURGH STEELERS,Mississippi,SEC,25
34,26,Lewis Cine,Georgia,S,2022-04-08,,,Georgia,SEC,25
35,32,Boye Mafe,Minnesota,EDGE,2022-04-08,28,GREEN BAY PACKERS,Minnesota,Big Ten,25
36,30,Breece Hall,Iowa State,RB,2022-04-08,,,Iowa,Big 12,20
37,26,Roger McCreary,Auburn,CB,2022-04-08,,,Alabama,SEC,20
38,38,Logan Hall,Houston,DL,2022-04-08,,,Texas,FBS - AAC,20
39,35,Kyler Gordon,Washington,CB,2022-04-08,,,Washington,Pac 12,20
40,33,Desmond Ridder,Cincinnati,QB,2022-04-08,32,DETROIT LIONS,Ohio,FBS - AAC,20
41,34,Arnold Ebiketie,Penn State,EDGE,2022-04-08,,,Pennsylvania,Big Ten,20
42,40,Christian Watson,North Dakota State,WR,2022-04-08,30,KANSAS CITY CHIEFS,North Dakota,FCS,20
43,24,Jaquan Brisker,Penn State,S,2022-04-08,,,Pennsylvania,Big Ten,20
44,36,Kenneth Walker III,Michigan State,RB,2022-04-08,,,Michigan,Big Ten,20
45,4,DeMarvin Leal,Texas A&M,DL,2022-04-08,,,Texas,SEC,20
46,32,Bernhard Raimann,Central Michigan,OT,2022-04-08,,,Michigan,FBS - MAC,20
47,37,Travis Jones,UConn,DL,2022-04-08,,,Connecticut,FBS - AAC,20
48,48,Quay Walker,Georgia,LB,2022-04-08,,,Georgia,SEC,20
49,41,Jalen Pitre,Baylor,S,2022-04-08,,,Texas,Big 12,20
50,33,George Pickens,Georgia,WR,2022-04-08,,,Georgia,SEC,20
51,44,Skyy Moore,Western Michigan,WR,2022-04-08,,,Michigan,FBS - MAC,20
52,23,Christian Harris,Alabama,LB,2022-04-08,,,Alabama,SEC,20
53,40,Perrion Winfrey,Oklahoma,DL,2022-04-08,,,Oklahoma,Big 12,20
54,38,Trey McBride,Colorado State,TE,2022-04-08,,,Colorado,FBS - Mountain West,20
55,26,Isaiah Spiller,Texas A&M,RB,2022-04-08,,,Texas,SEC,20
56,5,Sam Howell,North Carolina,QB,2022-04-08,,,North Carolina,ACC,20
57,9,Drake Jackson,USC,EDGE,2022-04-08,,,California,Pac 12,20
58,45,John Metchie III,Alabama,WR,2022-04-08,,,Alabama,SEC,20
59,37,Daniel Faalele,Minnesota,OT,2022-04-08,,,Minnesota,Big Ten,20
60,55,Tyler Smith,Tulsa,OT,2022-04-08,,,Oklahoma,FBS - AAC,15
61,47,Cameron Thomas,San Diego State,EDGE,2022-04-08,,,California,FBS - Mountain West,15
62,34,Nik Bonitto,Oklahoma,EDGE,2022-04-08,,,Oklahoma,Big 12,15
63,29,Nicholas Petit-Frere,Ohio State,OT,2022-04-08,,,Ohio,Big Ten,15
64,48,Leo Chenal,Wisconsin,LB,2022-04-08,,,Wisconsin,Big Ten,15
65,22,Kingsley Enagbare,South Carolina,EDGE,2022-04-08,,,South Carolina,SEC,15
66,66,Wan'Dale Robinson,Kentucky,WR,2022-04-08,,,Kentucky,SEC,15
67,50,Chad Muma,Wyoming,LB,2022-04-08,,,Wyoming,FBS - Mountain West,15
68,38,David Bell,Purdue,WR,2022-04-08,,,Indiana,Big Ten,15
69,53,Phidarian Mathis,Alabama,DL,2022-04-08,,,Alabama,SEC,15
70,24,Darian Kinnard,Kentucky,OT,2022-04-08,,,Kentucky,SEC,15
71,44,Martin Emerson,Mississippi State,CB,2022-04-08,,,Mississippi,SEC,10
