Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Aidan Hutchinson,Michigan,EDGE,2022-04-12,1,JACKSONVILLE JAGUARS,Michigan,Big Ten,35
2,1,Evan Neal,Alabama,OT,2022-04-12,3,HOUSTON TEXANS,Alabama,SEC,35
3,1,Kayvon Thibodeaux,Oregon,EDGE,2022-04-12,7,NEW YORK GIANTS,Oregon,Pac 12,35
4,2,Ikem Ekwonu,NC State,OT,2022-04-12,5,NEW YORK GIANTS,North Carolina,ACC,35
5,5,Travon Walker,Georgia,EDGE,2022-04-12,2,DETROIT LIONS,Georgia,SEC,35
6,5,Ahmad Gardner,Cincinnati,CB,2022-04-12,4,NEW YORK JETS,Ohio,FBS - AAC,35
7,2,Kyle Hamilton,Notre Dame,S,2022-04-12,11,WASHINGTON COMMANDERS,Indiana,FBS - Independent,35
8,6,Charles Cross,Mississippi State,OT,2022-04-12,9,SEATTLE SEAHAWKS,Mississippi,SEC,35
9,2,Derek Stingley Jr.,LSU,CB,2022-04-12,12,MINNESOTA VIKINGS,Louisiana,SEC,35
10,8,Garrett Wilson,Ohio State,WR,2022-04-12,8,ATLANTA FALCONS,Ohio,Big Ten,35
11,6,Malik Willis,Liberty,QB,2022-04-12,20,PITTSBURGH STEELERS,Virginia,FCS,30
12,10,Jermaine Johnson,Florida State,EDGE,2022-04-12,13,HOUSTON TEXANS,Florida,ACC,30
13,12,Drake London,USC,WR,2022-04-12,10,NEW YORK JETS,California,Pac 12,30
14,12,Jordan Davis,Georgia,DL,2022-04-12,14,BALTIMORE RAVENS,Georgia,SEC,30
15,14,Jameson Williams,Alabama,WR,2022-04-12,16,NEW ORLEANS SAINTS,Alabama,SEC,30
16,8,Kenny Pickett,Pitt,QB,2022-04-12,6,CAROLINA PANTHERS,Pennsylvania,ACC,30
17,7,Chris Olave,Ohio State,WR,2022-04-12,19,NEW ORLEANS SAINTS,Ohio,Big Ten,30
18,6,George Karlaftis,Purdue,EDGE,2022-04-12,15,PHILADELPHIA EAGLES,Indiana,Big Ten,30
19,16,Trevor Penning,Northern Iowa,OT,2022-04-12,17,LOS ANGELES CHARGERS,Iowa,FCS,30
20,9,Devin Lloyd,Utah,LB,2022-04-12,18,PHILADELPHIA EAGLES,Utah,Pac 12,30
21,19,Trent McDuffie,Washington,CB,2022-04-12,First Round,,Washington,Pac 12,30
22,9,Treylon Burks,Arkansas,WR,2022-04-12,22,GREEN BAY PACKERS,Arkansas,SEC,30
23,7,Tyler Linderbaum,Iowa,IOL,2022-04-12,24,DALLAS COWBOYS,Iowa,Big Ten,30
24,8,Andrew Booth Jr.,Clemson,CB,2022-04-12,21,NEW ENGLAND PATRIOTS,South Carolina,ACC,30
25,25,Devonte Wyatt,Georgia,DL,2022-04-12,23,ARIZONA CARDINALS,Georgia,SEC,30
26,16,Nakobe Dean,Georgia,LB,2022-04-12,28,GREEN BAY PACKERS,Georgia,SEC,25
27,6,Kenyon Green,Texas A&M,IOL,2022-04-12,26,TENNESSEE TITANS,Texas,SEC,25
28,25,Zion Johnson,Boston College,IOL,2022-04-12,27,TAMPA BAY BUCCANEERS,Massachusetts,ACC,25
29,10,Kaiir Elam,Florida,CB,2022-04-12,25,BUFFALO BILLS,Florida,SEC,25
30,17,Jahan Dotson,Penn State,WR,2022-04-12,30,KANSAS CITY CHIEFS,Pennsylvania,Big Ten,25
31,19,Daxton Hill,Michigan,S,2022-04-12,32,DETROIT LIONS,Michigan,Big Ten,25
32,8,David Ojabo,Michigan,EDGE,2022-04-12,First Round,,Michigan,Big Ten,25
33,31,Boye Mafe,Minnesota,EDGE,2022-04-12,29,KANSAS CITY CHIEFS,Minnesota,Big Ten,25
34,26,Lewis Cine,Georgia,S,2022-04-12,,,Georgia,SEC,25
35,6,Matt Corral,Ole Miss,QB,2022-04-12,,,Mississippi,SEC,25
36,30,Breece Hall,Iowa State,RB,2022-04-12,,,Iowa,Big 12,20
37,26,Roger McCreary,Auburn,CB,2022-04-12,,,Alabama,SEC,20
38,33,Desmond Ridder,Cincinnati,QB,2022-04-12,,,Ohio,FBS - AAC,20
39,32,Bernhard Raimann,Central Michigan,OT,2022-04-12,,,Michigan,FBS - MAC,20
40,38,Logan Hall,Houston,DL,2022-04-12,,,Texas,FBS - AAC,20
41,34,Kyler Gordon,Washington,CB,2022-04-12,31,CINCINNATI BENGALS,Washington,Pac 12,20
42,37,Arnold Ebiketie,Penn State,EDGE,2022-04-12,,,Pennsylvania,Big Ten,20
43,37,Travis Jones,UConn,DL,2022-04-12,,,Connecticut,FBS - AAC,20
44,41,Jalen Pitre,Baylor,S,2022-04-12,,,Texas,Big 12,20
45,37,Kenneth Walker III,Michigan State,RB,2022-04-12,,,Michigan,Big Ten,20
46,4,DeMarvin Leal,Texas A&M,DL,2022-04-12,,,Texas,SEC,20
47,47,Tyler Smith,Tulsa,OT,2022-04-12,,,Oklahoma,FBS - AAC,20
