Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Kayvon Thibodeaux,Oregon,EDGE,2021-12-22,1,JACKSONVILLE JAGUARS,Oregon,Pac 12,35
2,2,Aidan Hutchinson,Michigan,EDGE,2021-12-22,2,DETROIT LIONS,Michigan,Big Ten,35
3,3,Evan Neal,Alabama,OT,2021-12-22,5,NEW YORK GIANTS,Alabama,SEC,35
4,4,Derek Stingley Jr.,LSU,CB,2021-12-22,4,NEW YORK JETS,Louisiana,SEC,35
5,5,Kyle Hamilton,Notre Dame,S,2021-12-22,11,PHILADELPHIA EAGLES,Indiana,FBS - Independent,35
6,6,George Karlaftis,Purdue,EDGE,2021-12-22,6,NEW YORK GIANTS,Indiana,Big Ten,35
7,7,Tyler Linderbaum,Iowa,IOL,2021-12-22,8,NEW YORK JETS,Iowa,Big Ten,35
8,8,Ikem Ekwonu,NC State,OT,2021-12-22,18,BALTIMORE RAVENS,North Carolina,ACC,35
9,9,Charles Cross,Mississippi State,OT,2021-12-22,9,ATLANTA FALCONS,Mississippi,SEC,35
10,9,Garrett Wilson,Ohio State,WR,2021-12-22,12,PHILADELPHIA EAGLES,Ohio,Big Ten,35
11,1,Devin Lloyd,Utah,LB,2021-12-22,15,CLEVELAND BROWNS,Utah,Pac 12,30
12,10,DeMarvin Leal,Texas A&M,DL,2021-12-22,19,MINNESOTA VIKINGS,Texas,SEC,30
13,7,Matt Corral,Ole Miss,QB,2021-12-22,3,HOUSTON TEXANS,Mississippi,SEC,30
14,10,Kenyon Green,Texas A&M,IOL,2021-12-22,16,LAS VEGAS RAIDERS,Texas,SEC,30
15,8,Andrew Booth Jr.,Clemson,CB,2021-12-22,Possible 1st round pick,No Consensus Available,South Carolina,ACC,30
16,10,Kenny Pickett,Pitt,QB,2021-12-22,7,CAROLINA PANTHERS,Pennsylvania,ACC,30
17,16,Ahmad Gardner,Cincinnati,CB,2021-12-22,23,PHILADELPHIA EAGLES,Ohio,FBS - AAC,30
18,18,Treylon Burks,Arkansas,WR,2021-12-22,22,LOS ANGELES CHARGERS,Arkansas,SEC,30
19,12,Kaiir Elam,Florida,CB,2021-12-22,25,CINCINNATI BENGALS,Florida,SEC,30
20,20,Jameson Williams,Alabama,WR,2021-12-22,14,NEW ORLEANS SAINTS,Alabama,SEC,30
21,14,Jordan Davis,Georgia,DL,2021-12-22,27,ARIZONA CARDINALS,Georgia,SEC,30
22,15,Chris Olave,Ohio State,WR,2021-12-22,24,DETROIT LIONS,Ohio,Big Ten,30
23,22,David Ojabo,Michigan,EDGE,2021-12-22,13,DENVER BRONCOS,Michigan,Big Ten,30
24,24,Sam Howell,North Carolina,QB,2021-12-22,17,PITTSBURGH STEELERS,North Carolina,ACC,30
25,2,Trevor Penning,Northern Iowa,OT,2021-12-22,Possible 1st round pick,No Consensus Available,Iowa,FCS,30
26,22,Nakobe Dean,Georgia,LB,2021-12-22,30,DALLAS COWBOYS,Georgia,SEC,25
27,23,Drake London,USC,WR,2021-12-22,32,GREEN BAY PACKERS,California,Pac 12,25
28,4,Jahan Dotson,Penn State,WR,2021-12-22,28,TAMPA BAY BUCCANEERS,Pennsylvania,Big Ten,25
29,29,Trent McDuffie,Washington,CB,2021-12-22,26,TENNESSEE TITANS,Washington,Pac 12,25
30,1,Malik Willis,Liberty,QB,2021-12-22,10,WASHINGTON FOOTBALL TEAM,Virginia,FCS,25
31,30,Daxton Hill,Michigan,S,2021-12-22,Possible 1st round pick,No Consensus Available,Michigan,Big Ten,25
32,2,Kingsley Enagbare,South Carolina,EDGE,2021-12-22,Possible 1st round pick,No Consensus Available,South Carolina,SEC,25
33,9,Roger McCreary,Auburn,CB,2021-12-22,20,BUFFALO BILLS,Alabama,SEC,25
34,8,Jaquan Brisker,Penn State,S,2021-12-22,31,KANSAS CITY CHIEFS,Pennsylvania,Big Ten,25
35,30,Drake Jackson,USC,EDGE,2021-12-22,,,California,Pac 12,25
36,1,Darian Kinnard,Kentucky,OT,2021-12-22,21,MIAMI DOLPHINS,Kentucky,SEC,20
37,35,Jordan Battle,Alabama,S,2021-12-22,,,Alabama,SEC,20
38,1,Carson Strong,Nevada,QB,2021-12-22,,,Nevada,FBS - Mountain West,20
39,35,Nicholas Petit-Frere,Ohio State,OT,2021-12-22,,,Ohio,Big Ten,20
40,2,Desmond Ridder,Cincinnati,QB,2021-12-22,,,Ohio,FBS - AAC,20
41,41,Breece Hall,Iowa State,RB,2021-12-22,,,Iowa,Big 12,20
42,19,Trey McBride,Colorado State,TE,2021-12-22,,,Colorado,FBS - Mountain West,20
43,3,Myjai Sanders,Cincinnati,EDGE,2021-12-22,,,Ohio,FBS - AAC,20
44,44,Kenneth Walker III,Michigan State,RB,2021-12-22,,,Michigan,Big Ten,20
45,43,Nik Bonitto,Oklahoma,EDGE,2021-12-22,,,Oklahoma,Big 12,20
46,46,Sean Rhyan,UCLA,OT,2021-12-22,,,California,Pac 12,20
47,8,Zion Johnson,Boston College,IOL,2021-12-22,,,Massachusetts,ACC,20
48,40,Bernhard Raimann,Central Michigan,OT,2021-12-22,,,Michigan,FBS - MAC,20
49,18,Jermaine Johnson,Florida State,EDGE,2021-12-22,,,Florida,ACC,20
50,45,Travon Walker,Georgia,DL,2021-12-22,29,NEW ENGLAND PATRIOTS,Georgia,SEC,20
51,42,Jalen Wydermyer,Texas A&M,TE,2021-12-22,,,Texas,SEC,20
52,52,Christian Harris,Alabama,LB,2021-12-22,,,Alabama,SEC,20
53,46,Isaiah Spiller,Texas A&M,RB,2021-12-22,,,Texas,SEC,20
54,54,Martin Emerson,Mississippi State,CB,2021-12-22,,,Mississippi,SEC,20
55,42,Jaxson Kirkland,Washington,OT,2021-12-22,,,Washington,Pac 12,20
56,56,Lewis Cine,Georgia,S,2021-12-22,,,Georgia,SEC,20
57,48,George Pickens,Georgia,WR,2021-12-22,,,Georgia,SEC,20
58,19,Devonte Wyatt,Georgia,DL,2021-12-22,,,Georgia,SEC,20
59,56,David Bell,Purdue,WR,2021-12-22,,,Indiana,Big Ten,20
60,1,Derion Kendrick,Georgia,CB,2021-12-22,,,Georgia,SEC,15
61,24,Arnold Ebiketie,Penn State,EDGE,2021-12-22,,,Pennsylvania,Big Ten,15
62,41,Brandon Smith,Penn State,LB,2021-12-22,,,Pennsylvania,Big Ten,15
63,52,Thayer Munford,Ohio State,IOL,2021-12-22,,,Ohio,Big Ten,15
64,9,Daniel Faalele,Minnesota,OT,2021-12-22,,,Minnesota,Big Ten,15
65,9,Jalen Tolbert,South Alabama,WR,2021-12-22,,,Alabama,FBS - Sun Belt,15
66,3,Perrion Winfrey,Oklahoma,DL,2021-12-22,,,Oklahoma,Big 12,15
67,58,John Metchie III,Alabama,WR,2021-12-22,,,Alabama,SEC,15
68,65,Brandon Joseph,Northwestern,S,2021-12-22,,,Illinois,Big Ten,15
69,69,Kyren Williams,Notre Dame,RB,2021-12-22,,,Indiana,FBS - Independent,15
70,60,Zach Harrison,Ohio State,EDGE,2021-12-22,,,Ohio,Big Ten,15
71,67,Kyler Gordon,Washington,CB,2021-12-22,,,Washington,Pac 12,10
72,5,Romeo Doubs,Nevada,WR,2021-12-22,,,Nevada,FBS - Mountain West,10
73,73,Wan'Dale Robinson,Kentucky,WR,2021-12-22,,,Kentucky,SEC,10
74,25,Chad Muma,Wyoming,LB,2021-12-22,,,Wyoming,FBS - Mountain West,10
75,16,Jamaree Salyer,Georgia,IOL,2021-12-22,,,Georgia,SEC,10
76,33,Logan Hall,Houston,DL,2021-12-22,,,Texas,FBS - AAC,10
77,9,Travis Jones,UConn,DL,2021-12-22,,,Connecticut,FBS - AAC,10
78,50,Josh Jobe,Alabama,CB,2021-12-22,,,Alabama,SEC,10
79,75,Cameron Thomas,San Diego State,EDGE,2021-12-22,,,California,FBS - Mountain West,10
80,15,Charlie Kolar,Iowa State,TE,2021-12-22,,,Iowa,Big 12,10
