Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Kayvon Thibodeaux,Oregon,EDGE,2022-01-18,1,JACKSONVILLE JAGUARS,Oregon,Pac 12,35
2,1,Aidan Hutchinson,Michigan,EDGE,2022-01-18,2,DETROIT LIONS,Michigan,Big Ten,35
3,2,Evan Neal,Alabama,OT,2022-01-18,3,HOUSTON TEXANS,Alabama,SEC,35
4,1,Derek Stingley Jr.,LSU,CB,2022-01-18,4,NEW YORK JETS,Louisiana,SEC,35
5,2,Kyle Hamilton,Notre Dame,S,2022-01-18,8,ATLANTA FALCONS,Indiana,FBS - Independent,35
6,6,George Karlaftis,Purdue,EDGE,2022-01-18,5,NEW YORK GIANTS,Indiana,Big Ten,35
7,7,Ikem Ekwonu,NC State,OT,2022-01-18,10,NEW YORK JETS,North Carolina,ACC,35
8,8,Kenny Pickett,Pitt,QB,2022-01-18,6,CAROLINA PANTHERS,Pennsylvania,ACC,35
9,8,Charles Cross,Mississippi State,OT,2022-01-18,14,BALTIMORE RAVENS,Mississippi,SEC,35
10,9,Matt Corral,Ole Miss,QB,2022-01-18,9,DENVER BRONCOS,Mississippi,SEC,35
11,7,Tyler Linderbaum,Iowa,IOL,2022-01-18,26,MIAMI DOLPHINS,Iowa,Big Ten,30
12,9,Garrett Wilson,Ohio State,WR,2022-01-18,13,CLEVELAND BROWNS,Ohio,Big Ten,30
13,13,David Ojabo,Michigan,EDGE,2022-01-18,7,NEW YORK GIANTS,Michigan,Big Ten,30
14,13,Ahmad Gardner,Cincinnati,CB,2022-01-18,12,MINNESOTA VIKINGS,Ohio,FBS - AAC,30
15,7,Andrew Booth Jr.,Clemson,CB,2022-01-18,19,PHILADELPHIA EAGLES,South Carolina,ACC,30
16,10,Jameson Williams,Alabama,WR,2022-01-18,18,NEW ORLEANS SAINTS,Alabama,SEC,30
17,13,Devin Lloyd,Utah,LB,2022-01-18,15,PHILADELPHIA EAGLES,Utah,Pac 12,30
18,4,DeMarvin Leal,Texas A&M,DL,2022-01-18,Possible 1st round pick,No Consensus Available,Texas,SEC,30
19,3,Chris Olave,Ohio State,WR,2022-01-18,22,LAS VEGAS RAIDERS,Ohio,Big Ten,30
20,19,Nakobe Dean,Georgia,LB,2022-01-18,16,PHILADELPHIA EAGLES,Georgia,SEC,30
