Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Kayvon Thibodeaux,Oregon,EDGE,2022-01-20,1,JACKSONVILLE JAGUARS,Oregon,Pac 12,35
2,1,Aidan Hutchinson,Michigan,EDGE,2022-01-20,2,DETROIT LIONS,Michigan,Big Ten,35
3,2,Evan Neal,Alabama,OT,2022-01-20,3,HOUSTON TEXANS,Alabama,SEC,35
4,1,Derek Stingley Jr.,LSU,CB,2022-01-20,4,NEW YORK JETS,Louisiana,SEC,35
5,2,Kyle Hamilton,Notre Dame,S,2022-01-20,8,ATLANTA FALCONS,Indiana,FBS - Independent,35
6,6,George Karlaftis,Purdue,EDGE,2022-01-20,7,NEW YORK GIANTS,Indiana,Big Ten,35
7,7,Ikem Ekwonu,NC State,OT,2022-01-20,Possible 1st round pick,No Consensus Available,North Carolina,ACC,35
8,8,Kenny Pickett,Pitt,QB,2022-01-20,6,CAROLINA PANTHERS,Pennsylvania,ACC,35
9,8,Charles Cross,Mississippi State,OT,2022-01-20,5,NEW YORK GIANTS,Mississippi,SEC,35
10,8,Tyler Linderbaum,Iowa,IOL,2022-01-20,26,MIAMI DOLPHINS,Iowa,Big Ten,35
11,8,Matt Corral,Ole Miss,QB,2022-01-20,9,DENVER BRONCOS,Mississippi,SEC,30
12,9,Garrett Wilson,Ohio State,WR,2022-01-20,13,CLEVELAND BROWNS,Ohio,Big Ten,30
13,13,David Ojabo,Michigan,EDGE,2022-01-20,14,BALTIMORE RAVENS,Michigan,Big Ten,30
14,13,Ahmad Gardner,Cincinnati,CB,2022-01-20,12,MINNESOTA VIKINGS,Ohio,FBS - AAC,30
15,6,Andrew Booth Jr.,Clemson,CB,2022-01-20,19,PHILADELPHIA EAGLES,South Carolina,ACC,30
16,10,Jameson Williams,Alabama,WR,2022-01-20,18,NEW ORLEANS SAINTS,Alabama,SEC,30
17,13,Devin Lloyd,Utah,LB,2022-01-20,16,PHILADELPHIA EAGLES,Utah,Pac 12,30
18,4,DeMarvin Leal,Texas A&M,DL,2022-01-20,10,NEW YORK JETS,Texas,SEC,30
19,4,Jordan Davis,Georgia,DL,2022-01-20,17,LOS ANGELES CHARGERS,Georgia,SEC,30
20,8,Chris Olave,Ohio State,WR,2022-01-20,22,LAS VEGAS RAIDERS,Ohio,Big Ten,30
21,18,Nakobe Dean,Georgia,LB,2022-01-20,15,PHILADELPHIA EAGLES,Georgia,SEC,30
22,16,Drake London,USC,WR,2022-01-20,28,DETROIT LIONS,California,Pac 12,30
23,6,Kenyon Green,Texas A&M,IOL,2022-01-20,20,PITTSBURGH STEELERS,Texas,SEC,30
24,15,Treylon Burks,Arkansas,WR,2022-01-20,30,TAMPA BAY BUCCANEERS,Arkansas,SEC,30
25,5,Kaiir Elam,Florida,CB,2022-01-20,21,NEW ENGLAND PATRIOTS,Florida,SEC,30
26,20,Trevor Penning,Northern Iowa,OT,2022-01-20,25,CINCINNATI BENGALS,Iowa,FCS,25
27,23,Jahan Dotson,Penn State,WR,2022-01-20,32,GREEN BAY PACKERS,Pennsylvania,Big Ten,25
28,3,Sam Howell,North Carolina,QB,2022-01-20,Possible 1st round pick,No Consensus Available,North Carolina,ACC,25
29,6,Malik Willis,Liberty,QB,2022-01-20,11,WASHINGTON FOOTBALL TEAM,Virginia,FCS,25
30,30,Roger McCreary,Auburn,CB,2022-01-20,27,BUFFALO BILLS,Alabama,SEC,25
31,19,Trent McDuffie,Washington,CB,2022-01-20,23,ARIZONA CARDINALS,Washington,Pac 12,25
32,29,Travon Walker,Georgia,DL,2022-01-20,29,KANSAS CITY CHIEFS,Georgia,SEC,25
33,21,Daxton Hill,Michigan,S,2022-01-20,24,DALLAS COWBOYS,Michigan,Big Ten,25
34,24,Jaquan Brisker,Penn State,S,2022-01-20,,,Pennsylvania,Big Ten,25
35,1,Drake Jackson,USC,EDGE,2022-01-20,,,California,Pac 12,25
36,17,Darian Kinnard,Kentucky,OT,2022-01-20,,,Kentucky,SEC,20
37,36,Zion Johnson,Boston College,IOL,2022-01-20,,,Massachusetts,ACC,20
38,38,David Bell,Purdue,WR,2022-01-20,,,Indiana,Big Ten,20
39,39,Trey McBride,Colorado State,TE,2022-01-20,31,TENNESSEE TITANS,Colorado,FBS - Mountain West,20
40,20,Desmond Ridder,Cincinnati,QB,2022-01-20,,,Ohio,FBS - AAC,20
41,8,Carson Strong,Nevada,QB,2022-01-20,,,Nevada,FBS - Mountain West,20
42,18,Kingsley Enagbare,South Carolina,EDGE,2022-01-20,,,South Carolina,SEC,20
43,22,Nik Bonitto,Oklahoma,EDGE,2022-01-20,,,Oklahoma,Big 12,20
44,44,Bernhard Raimann,Central Michigan,OT,2022-01-20,,,Michigan,FBS - MAC,20
45,37,Kenneth Walker III,Michigan State,RB,2022-01-20,,,Michigan,Big Ten,20
46,38,Jermaine Johnson,Florida State,EDGE,2022-01-20,,,Florida,ACC,20
47,7,Christian Harris,Alabama,LB,2022-01-20,,,Alabama,SEC,20
48,42,Derion Kendrick,Georgia,CB,2022-01-20,,,Georgia,SEC,20
49,17,Myjai Sanders,Cincinnati,EDGE,2022-01-20,,,Ohio,FBS - AAC,20
50,48,Lewis Cine,Georgia,S,2022-01-20,,,Georgia,SEC,20
51,28,Nicholas Petit-Frere,Ohio State,OT,2022-01-20,,,Ohio,Big Ten,20
52,24,Breece Hall,Iowa State,RB,2022-01-20,,,Iowa,Big 12,20
53,43,Daniel Faalele,Minnesota,OT,2022-01-20,,,Minnesota,Big Ten,20
54,9,Jalen Wydermyer,Texas A&M,TE,2022-01-20,,,Texas,SEC,20
55,21,Isaiah Spiller,Texas A&M,RB,2022-01-20,,,Texas,SEC,20
56,18,George Pickens,Georgia,WR,2022-01-20,,,Georgia,SEC,20
57,16,Jaxson Kirkland,Washington,OT,2022-01-20,,,Washington,Pac 12,20
58,19,Sean Rhyan,UCLA,OT,2022-01-20,,,California,Pac 12,20
59,58,Kyler Gordon,Washington,CB,2022-01-20,,,Washington,Pac 12,20
60,44,Martin Emerson,Mississippi State,CB,2022-01-20,,,Mississippi,SEC,15
61,49,Phidarian Mathis,Alabama,DL,2022-01-20,,,Alabama,SEC,15
