Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Kayvon Thibodeaux,Oregon,EDGE,2021-10-16,1,JACKSONVILLE JAGUARS,Oregon,Pac 12,35
2,2,Evan Neal,Alabama,OT,2021-10-16,4,NEW YORK JETS,Alabama,SEC,35
3,3,Kyle Hamilton,Notre Dame,S,2021-10-16,5,PHILADELPHIA EAGLES,Indiana,FBS - Independent,35
4,1,Derek Stingley Jr.,LSU,CB,2021-10-16,2,DETROIT LIONS,Louisiana,SEC,35
5,5,DeMarvin Leal,Texas A&M,DL,2021-10-16,6,PHILADELPHIA EAGLES,Texas,SEC,35
6,5,Kenyon Green,Texas A&M,IOL,2021-10-16,7,NEW YORK GIANTS,Texas,SEC,35
7,7,Aidan Hutchinson,Michigan,EDGE,2021-10-16,9,ATLANTA FALCONS,Michigan,Big Ten,35
8,6,Kaiir Elam,Florida,CB,2021-10-16,10,NEW ENGLAND PATRIOTS,Florida,SEC,35
9,7,Andrew Booth Jr.,Clemson,CB,2021-10-16,8,PHILADELPHIA EAGLES,South Carolina,ACC,35
10,10,Malik Willis,Liberty,QB,2021-10-16,3,HOUSTON TEXANS,Virginia,FCS,35
11,11,Matt Corral,Ole Miss,QB,2021-10-16,13,WASHINGTON FOOTBALL TEAM,Mississippi,SEC,30
12,9,George Karlaftis,Purdue,EDGE,2021-10-16,12,NEW YORK JETS,Indiana,Big Ten,30
13,13,Tyler Linderbaum,Iowa,IOL,2021-10-16,11,MIAMI DOLPHINS,Iowa,Big Ten,30
14,9,Chris Olave,Ohio State,WR,2021-10-16,22,NEW YORK GIANTS,Ohio,Big Ten,30
15,1,Drake Jackson,USC,EDGE,2021-10-16,14,MINNESOTA VIKINGS,California,Pac 12,30
16,12,Garrett Wilson,Ohio State,WR,2021-10-16,26,BUFFALO BILLS,Ohio,Big Ten,30
17,2,Sam Howell,North Carolina,QB,2021-10-16,15,PITTSBURGH STEELERS,North Carolina,ACC,30
18,17,Carson Strong,Nevada,QB,2021-10-16,Possible 1st round pick,No Consensus Available,Nevada,FBS - Mountain West,30
19,18,Treylon Burks,Arkansas,WR,2021-10-16,18,NEW ORLEANS SAINTS,Arkansas,SEC,30
20,20,Jordan Davis,Georgia,DL,2021-10-16,23,CLEVELAND BROWNS,Georgia,SEC,30
21,21,Ahmad Gardner,Cincinnati,CB,2021-10-16,16,KANSAS CITY CHIEFS,Ohio,FBS - AAC,30
22,6,Christian Harris,Alabama,LB,2021-10-16,20,DENVER BRONCOS,Alabama,SEC,30
23,23,Drake London,USC,WR,2021-10-16,24,DETROIT LIONS,California,Pac 12,30
24,24,Ikem Ekwonu,NC State,IOL,2021-10-16,25,LAS VEGAS RAIDERS,North Carolina,ACC,30
25,23,Trent McDuffie,Washington,CB,2021-10-16,28,DALLAS COWBOYS,Washington,Pac 12,30
26,23,Kingsley Enagbare,South Carolina,EDGE,2021-10-16,27,GREEN BAY PACKERS,South Carolina,SEC,25
27,1,Spencer Rattler,Oklahoma,QB,2021-10-16,Possible 1st round pick,No Consensus Available,Oklahoma,Big 12,25
28,26,Adam Anderson,Georgia,EDGE,2021-10-16,32,ARIZONA CARDINALS,Georgia,SEC,25
29,19,Myjai Sanders,Cincinnati,EDGE,2021-10-16,30,TAMPA BAY BUCCANEERS,Ohio,FBS - AAC,25
30,8,Zach Harrison,Ohio State,EDGE,2021-10-16,Possible 1st round pick,No Consensus Available,Ohio,Big Ten,25
31,14,Jalen Wydermyer,Texas A&M,TE,2021-10-16,19,TENNESSEE TITANS,Texas,SEC,25
32,16,Charles Cross,Mississippi State,OT,2021-10-16,17,CINCINNATI BENGALS,Mississippi,SEC,25
33,26,Darian Kinnard,Kentucky,OT,2021-10-16,21,CAROLINA PANTHERS,Kentucky,SEC,25
34,15,Jaxson Kirkland,Washington,OT,2021-10-16,29,LOS ANGELES CHARGERS,Washington,Pac 12,25
35,19,Jordan Battle,Alabama,S,2021-10-16,,,Alabama,SEC,25
36,13,Isaiah Spiller,Texas A&M,RB,2021-10-16,,,Texas,SEC,20
37,37,Devin Lloyd,Utah,LB,2021-10-16,31,BALTIMORE RAVENS,Utah,Pac 12,20
38,11,Zion Nelson,Miami (FL),OT,2021-10-16,,,Florida,ACC,20
39,21,Brandon Joseph,Northwestern,S,2021-10-16,,,Illinois,Big Ten,20
40,19,John Metchie III,Alabama,WR,2021-10-16,,,Alabama,SEC,20
41,22,Breece Hall,Iowa State,RB,2021-10-16,,,Iowa,Big 12,20
42,12,George Pickens,Georgia,WR,2021-10-16,,,Georgia,SEC,20
43,43,David Bell,Purdue,WR,2021-10-16,,,Indiana,Big Ten,20
44,20,Desmond Ridder,Cincinnati,QB,2021-10-16,,,Ohio,FBS - AAC,20
45,34,Nakobe Dean,Georgia,LB,2021-10-16,,,Georgia,SEC,20
46,31,Perrion Winfrey,Oklahoma,DL,2021-10-16,,,Oklahoma,Big 12,20
47,32,Nicholas Petit-Frere,Ohio State,OT,2021-10-16,,,Ohio,Big Ten,20
48,32,Sean Rhyan,UCLA,OT,2021-10-16,,,California,Pac 12,20
49,49,Jahan Dotson,Penn State,WR,2021-10-16,,,Pennsylvania,Big Ten,20
50,32,Josh Jobe,Alabama,CB,2021-10-16,,,Alabama,SEC,20
51,45,Roger McCreary,Auburn,CB,2021-10-16,,,Alabama,SEC,20
52,18,Rasheed Walker,Penn State,OT,2021-10-16,,,Pennsylvania,Big Ten,20
53,38,Thayer Munford,Ohio State,OT,2021-10-16,,,Ohio,Big Ten,20
54,9,Justyn Ross,Clemson,WR,2021-10-16,,,South Carolina,ACC,20
55,51,Trevor Penning,Northern Iowa,OT,2021-10-16,,,Iowa,FCS,20
56,54,Henry To'oto'o,Alabama,LB,2021-10-16,,,Alabama,SEC,20
57,20,Nik Bonitto,Oklahoma,EDGE,2021-10-16,,,Oklahoma,Big 12,20
58,35,Jalen Catalon,Arkansas,S,2021-10-16,,,Arkansas,SEC,20
59,36,Derion Kendrick,Georgia,CB,2021-10-16,,,Georgia,SEC,20
60,34,Daxton Hill,Michigan,S,2021-10-16,,,Michigan,Big Ten,15
61,15,Sevyn Banks,Ohio State,CB,2021-10-16,,,Ohio,Big Ten,15
62,49,Kyren Williams,Notre Dame,RB,2021-10-16,,,Indiana,FBS - Independent,15
63,43,Jaquan Brisker,Penn State,S,2021-10-16,,,Pennsylvania,Big Ten,15
64,35,Brandon Smith,Penn State,LB,2021-10-16,,,Pennsylvania,Big Ten,15
65,37,Jahleel Billingsley,Alabama,TE,2021-10-16,,,Alabama,SEC,15
66,16,Brenton Cox Jr.,Florida,EDGE,2021-10-16,,,Florida,SEC,15
67,63,Zach Charbonnet,UCLA,RB,2021-10-16,,,California,Pac 12,15
68,46,Daniel Faalele,Minnesota,OT,2021-10-16,,,Minnesota,Big Ten,15
69,55,Abraham Lucas,Washington State,OT,2021-10-16,,,Washington,Pac 12,15
70,43,Owen Pappoe,Auburn,LB,2021-10-16,,,Alabama,SEC,15
71,60,Tre'Vius Hodges-Tomlinson,TCU,CB,2021-10-16,,,Texas,Big 12,10
72,62,Lewis Cine,Georgia,S,2021-10-16,,,Georgia,SEC,10
73,67,Trey McBride,Colorado State,TE,2021-10-16,,,Colorado,FBS - Mountain West,10
74,23,Ventrell Miller,Florida,LB,2021-10-16,,,Florida,SEC,10
75,57,DeMarvion Overshown,Texas,LB,2021-10-16,,,Texas,Big 12,10
76,49,Romeo Doubs,Nevada,WR,2021-10-16,,,Nevada,FBS - Mountain West,10
77,66,Nolan Smith,Georgia,EDGE,2021-10-16,,,Georgia,SEC,10
78,42,Mykael Wright,Oregon,CB,2021-10-16,,,Oregon,Pac 12,10
79,61,Jarrett Patterson,Notre Dame,IOL,2021-10-16,,,Indiana,FBS - Independent,10
80,57,Tykee Smith,Georgia,S,2021-10-16,,,Georgia,SEC,10
81,8,Bubba Bolden,Miami (FL),S,2021-10-16,,,Florida,ACC,10
82,55,Isaiah Thomas,Oklahoma,EDGE,2021-10-16,,,Oklahoma,Big 12,10
83,50,Zion Johnson,Boston College,IOL,2021-10-16,,,Massachusetts,ACC,10
84,42,Tyler Davis,Clemson,DL,2021-10-16,,,South Carolina,ACC,10
85,85,Smoke Monday,Auburn,S,2021-10-16,,,Alabama,SEC,10
86,77,Khalil Shakir,Boise State,WR,2021-10-16,,,Idaho,FBS - Mountain West,10
87,53,Jalen Tolbert,South Alabama,WR,2021-10-16,,,Alabama,FBS - Sun Belt,10
88,88,Zakoby McClain,Auburn,LB,2021-10-16,,,Alabama,SEC,10
89,79,Jamaree Salyer,Georgia,IOL,2021-10-16,,,Georgia,SEC,10
90,48,Zay Flowers,Boston College,WR,2021-10-16,,,Massachusetts,ACC,10
91,50,Haskell Garrett,Ohio State,DL,2021-10-16,,,Ohio,Big Ten,10
92,41,Charlie Kolar,Iowa State,TE,2021-10-16,,,Iowa,Big 12,10
93,51,Zion Tupuola-Fetui,Washington,EDGE,2021-10-16,,,Washington,Pac 12,10
94,12,Kedon Slovis,USC,QB,2021-10-16,,,California,Pac 12,10
95,46,Nick Broeker,Ole Miss,OT,2021-10-16,,,Mississippi,SEC,10
96,60,Edefuan Ulofoshio,Washington,LB,2021-10-16,,,Washington,Pac 12,10
97,79,Dohnovan West,Arizona State,IOL,2021-10-16,,,Arizona,Pac 12,10
98,98,Jermaine Johnson,Florida State,EDGE,2021-10-16,,,Florida,ACC,10
99,79,Jerrion Ealy,Ole Miss,RB,2021-10-16,,,Mississippi,SEC,10
100,45,Ty Fryfogle,Indiana,WR,2021-10-16,,,Indiana,Big Ten,10
101,62,Phidarian Mathis,Alabama,DL,2021-10-16,,,Alabama,SEC,8
102,47,C.J. Verdell,Oregon,RB,2021-10-16,,,Oregon,Pac 12,8
103,73,Devonte Wyatt,Georgia,DL,2021-10-16,,,Georgia,SEC,8
104,10,J.T. Daniels,Georgia,QB,2021-10-16,,,Georgia,SEC,8
105,53,Cade Otton,Washington,TE,2021-10-16,,,Washington,Pac 12,8
106,73,Zamir White,Georgia,RB,2021-10-16,,,Georgia,SEC,8
107,58,Tyreke Smith,Ohio State,EDGE,2021-10-16,,,Ohio,Big Ten,8
108,45,Jeremy Ruckert,Ohio State,TE,2021-10-16,,,Ohio,Big Ten,8
109,109,Sam LaPorta,Iowa,TE,2021-10-16,,,Iowa,Big Ten,8
110,69,Isaiah Likely,Coastal Carolina,TE,2021-10-16,,,South Carolina,FCS,8
111,54,Alec Lindstrom,Boston College,IOL,2021-10-16,,,Massachusetts,ACC,8
112,97,Emil Ekiyor Jr.,Alabama,IOL,2021-10-16,,,Alabama,SEC,8
113,75,Travis Jones,UConn,DL,2021-10-16,,,Connecticut,FBS - AAC,8
114,90,Kevin Harris,South Carolina,RB,2021-10-16,,,South Carolina,SEC,8
115,54,Ricky Stromberg,Arkansas,IOL,2021-10-16,,,Arkansas,SEC,8
116,96,Grayson McCall,Coastal Carolina,QB,2021-10-16,,,South Carolina,FCS,8
117,75,Ed Ingram,LSU,IOL,2021-10-16,,,Louisiana,SEC,8
118,102,Rachaad White,Arizona State,RB,2021-10-16,,,Arizona,Pac 12,8
119,77,Avery Young,Rutgers,CB,2021-10-16,,,New Jersey,Big Ten,8
120,64,Kyler Gordon,Washington,CB,2021-10-16,,,Washington,Pac 12,8
121,112,Amare Barno,Virginia Tech,EDGE,2021-10-16,,,Virginia,ACC,7
122,87,Marcus Hooker,Ohio State,S,2021-10-16,,,Ohio,Big Ten,7
123,76,Jermayne Lole,Arizona State,DL,2021-10-16,,,Arizona,Pac 12,7
124,56,Ainias Smith,Texas A&M,WR,2021-10-16,,,Texas,SEC,7
125,122,Jaivon Heiligh,Coastal Carolina,WR,2021-10-16,,,South Carolina,FCS,7
126,14,Cade Mays,Tennessee,IOL,2021-10-16,,,Tennessee,SEC,7
127,66,Martin Emerson,Mississippi State,CB,2021-10-16,,,Mississippi,SEC,7
128,126,Mohamed Ibrahim,Minnesota,RB,2021-10-16,,,Minnesota,Big Ten,7
129,90,Ali Gaye,LSU,EDGE,2021-10-16,,,Louisiana,SEC,7
130,125,Josh Whyle,Cincinnati,TE,2021-10-16,,,Ohio,FBS - AAC,7
131,34,Myron Cunningham,Arkansas,OT,2021-10-16,,,Arkansas,SEC,7
132,50,Jayden Daniels,Arizona State,QB,2021-10-16,,,Arizona,Pac 12,7
133,83,Jordan Strachan,South Carolina,EDGE,2021-10-16,,,South Carolina,SEC,7
134,134,Travon Walker,Georgia,DL,2021-10-16,,,Georgia,SEC,7
135,83,Austin Stogner,Oklahoma,TE,2021-10-16,,,Oklahoma,Big 12,7
136,78,Payton Wilson,NC State,LB,2021-10-16,,,North Carolina,ACC,7
137,84,Tyler Allgeier,BYU,RB,2021-10-16,,,Utah,FBS - Independent,7
138,114,Mike Rose,Iowa State,LB,2021-10-16,,,Iowa,Big 12,7
139,85,Garrett Williams,Syracuse,CB,2021-10-16,,,New York,ACC,7
140,58,Lecitus Smith,Virginia Tech,IOL,2021-10-16,,,Virginia,ACC,7
141,137,Wan'Dale Robinson,Kentucky,WR,2021-10-16,,,Kentucky,SEC,7
142,61,Mike Jones Jr.,LSU,LB,2021-10-16,,,Louisiana,SEC,7
143,82,Jack Sanborn,Wisconsin,LB,2021-10-16,,,Wisconsin,Big Ten,7
144,66,Wanya Morris,Oklahoma,OT,2021-10-16,,,Oklahoma,Big 12,7
145,142,Brennan Armstrong,Virginia,QB,2021-10-16,,,Virginia,ACC,7
146,84,Zonovan Knight,NC State,RB,2021-10-16,,,North Carolina,ACC,7
147,32,Merlin Robertson,Arizona State,LB,2021-10-16,,,Arizona,Pac 12,7
148,55,Phil Jurkovec,Boston College,QB,2021-10-16,,,Massachusetts,ACC,7
149,147,Arnold Ebiketie,Penn State,EDGE,2021-10-16,,,Pennsylvania,Big Ten,7
150,78,Zacch Pickens,South Carolina,DL,2021-10-16,,,South Carolina,SEC,7
151,147,Tyler Goodson,Iowa,RB,2021-10-16,,,Iowa,Big Ten,6
152,149,Jake Venables,Clemson,LB,2021-10-16,,,South Carolina,ACC,6
153,150,Chris Rodriguez Jr.,Kentucky,RB,2021-10-16,,,Kentucky,SEC,6
154,73,Jalen Green,Texas,CB,2021-10-16,,,Texas,Big 12,6
155,64,Tiawan Mullen,Indiana,CB,2021-10-16,,,Indiana,Big Ten,6
156,85,Allie Green IV,Missouri,CB,2021-10-16,,,Missouri,SEC,6
157,96,Reggie Roberson Jr.,SMU,WR,2021-10-16,,,Texas,FBS - AAC,6
158,154,Nehemiah Pritchett,Auburn,CB,2021-10-16,,,Alabama,SEC,6
159,57,Christopher Hinton,Michigan,DL,2021-10-16,,,Michigan,Big Ten,6
160,155,Kevin Austin Jr.,Notre Dame,WR,2021-10-16,,,Indiana,FBS - Independent,6
161,100,Tariq Castro-Fields,Penn State,CB,2021-10-16,,,Pennsylvania,Big Ten,6
162,72,Joseph Ngata,Clemson,WR,2021-10-16,,,South Carolina,ACC,6
163,103,Jordan McFadden,Clemson,OT,2021-10-16,,,South Carolina,ACC,6
164,66,Demani Richardson,Texas A&M,S,2021-10-16,,,Texas,SEC,6
165,54,Logan Brown,Wisconsin,OT,2021-10-16,,,Wisconsin,Big Ten,6
166,141,Kenneth Walker III,Michigan State,RB,2021-10-16,,,Michigan,Big Ten,6
167,78,Will McDonald IV,Iowa State,LB,2021-10-16,,,Iowa,Big 12,6
168,141,A.J. Hampton,Northwestern,CB,2021-10-16,,,Illinois,Big Ten,6
169,166,Mataeo Durant,Duke,RB,2021-10-16,,,North Carolina,ACC,6
170,167,Brandon Thomas,Memphis,RB,2021-10-16,,,Tennessee,FBS - AAC,6
171,50,Brian Robinson Jr.,Alabama,RB,2021-10-16,,,Alabama,SEC,6
172,81,Eric Gray,Oklahoma,RB,2021-10-16,,,Oklahoma,Big 12,6
173,158,Will Levis,Kentucky,QB,2021-10-16,,,Kentucky,SEC,6
174,41,Noah Daniels,TCU,CB,2021-10-16,,,Texas,Big 12,6
175,173,O'Cyrus Torrence,Louisiana-Lafayette,IOL,2021-10-16,,,Louisiana,FBS - Sun Belt,6
176,91,Cole Turner,Nevada,TE,2021-10-16,,,Nevada,FBS - Mountain West,6
177,66,D.J. Dale,Alabama,DL,2021-10-16,,,Alabama,SEC,6
178,102,Ochaun Mathis,TCU,EDGE,2021-10-16,,,Texas,Big 12,6
179,108,Dorian Williams,Tulane,LB,2021-10-16,,,Louisiana,FBS - AAC,6
180,177,Tanner Mordecai,SMU,QB,2021-10-16,,,Texas,FBS - AAC,6
181,178,Grant Morgan,Arkansas,LB,2021-10-16,,,Arkansas,SEC,5
182,181,Leo Chenal,Wisconsin,LB,2021-10-16,,,Wisconsin,Big Ten,5
183,42,Xavier Thomas,Clemson,EDGE,2021-10-16,,,South Carolina,ACC,5
184,182,Dontario Drummond,Ole Miss,WR,2021-10-16,,,Mississippi,SEC,5
185,150,Tyler Smith,Tulsa,OT,2021-10-16,,,Oklahoma,FBS - AAC,5
186,184,Jack Coan,Notre Dame,QB,2021-10-16,,,Indiana,FBS - Independent,5
187,186,Leddie Brown,West Virginia,RB,2021-10-16,,,West Virginia,Big 12,5
188,125,Jalen Pitre,Baylor,S,2021-10-16,,,Texas,Big 12,5
189,188,Jake Haener,Fresno State,QB,2021-10-16,,,California,FBS - Mountain West,5
190,188,Victor Curne,Washington,OT,2021-10-16,,,Washington,Pac 12,5
