Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Aidan Hutchinson,Michigan,EDGE,2022-04-26,1,JACKSONVILLE JAGUARS,Michigan,Big Ten,35
2,1,Kayvon Thibodeaux,Oregon,EDGE,2022-04-26,4,NEW YORK JETS,Oregon,Pac 12,35
3,1,Evan Neal,Alabama,OT,2022-04-26,5,NEW YORK GIANTS,Alabama,SEC,35
4,3,Ikem Ekwonu,NC State,OT,2022-04-26,3,HOUSTON TEXANS,North Carolina,ACC,35
5,5,Travon Walker,Georgia,EDGE,2022-04-26,2,DETROIT LIONS,Georgia,SEC,35
6,5,Ahmad Gardner,Cincinnati,CB,2022-04-26,7,NEW YORK GIANTS,Ohio,FBS - AAC,35
7,2,Kyle Hamilton,Notre Dame,S,2022-04-26,11,WASHINGTON COMMANDERS,Indiana,FBS - Independent,35
8,2,Derek Stingley Jr.,LSU,CB,2022-04-26,First Round,,Louisiana,SEC,35
9,7,Charles Cross,Mississippi State,OT,2022-04-26,9,SEATTLE SEAHAWKS,Mississippi,SEC,35
10,7,Garrett Wilson,Ohio State,WR,2022-04-26,8,ATLANTA FALCONS,Ohio,Big Ten,35
11,10,Jermaine Johnson,Florida State,EDGE,2022-04-26,13,HOUSTON TEXANS,Florida,ACC,30
12,12,Drake London,USC,WR,2022-04-26,10,NEW YORK JETS,California,Pac 12,30
13,6,Malik Willis,Liberty,QB,2022-04-26,20,PITTSBURGH STEELERS,Virginia,FCS,30
14,13,Jameson Williams,Alabama,WR,2022-04-26,15,PHILADELPHIA EAGLES,Alabama,SEC,30
15,12,Jordan Davis,Georgia,DL,2022-04-26,14,BALTIMORE RAVENS,Georgia,SEC,30
16,7,Chris Olave,Ohio State,WR,2022-04-26,17,LOS ANGELES CHARGERS,Ohio,Big Ten,30
17,16,Trevor Penning,Northern Iowa,OT,2022-04-26,16,NEW ORLEANS SAINTS,Iowa,FCS,30
18,18,Trent McDuffie,Washington,CB,2022-04-26,12,MINNESOTA VIKINGS,Washington,Pac 12,30
19,10,Devin Lloyd,Utah,LB,2022-04-26,18,PHILADELPHIA EAGLES,Utah,Pac 12,30
20,8,Kenny Pickett,Pitt,QB,2022-04-26,6,CAROLINA PANTHERS,Pennsylvania,ACC,30
21,6,George Karlaftis,Purdue,EDGE,2022-04-26,23,ARIZONA CARDINALS,Indiana,Big Ten,30
22,8,Treylon Burks,Arkansas,WR,2022-04-26,22,GREEN BAY PACKERS,Arkansas,SEC,30
23,8,Andrew Booth Jr.,Clemson,CB,2022-04-26,First Round,,South Carolina,ACC,30
24,8,Tyler Linderbaum,Iowa,IOL,2022-04-26,26,TENNESSEE TITANS,Iowa,Big Ten,30
25,25,Devonte Wyatt,Georgia,DL,2022-04-26,27,TAMPA BAY BUCCANEERS,Georgia,SEC,30
26,24,Zion Johnson,Boston College,IOL,2022-04-26,First Round,,Massachusetts,ACC,25
27,6,Kenyon Green,Texas A&M,IOL,2022-04-26,24,DALLAS COWBOYS,Texas,SEC,25
28,15,Nakobe Dean,Georgia,LB,2022-04-26,33,JACKSONVILLE JAGUARS,Georgia,SEC,25
29,19,Daxton Hill,Michigan,S,2022-04-26,28,GREEN BAY PACKERS,Michigan,Big Ten,25
30,10,Kaiir Elam,Florida,CB,2022-04-26,21,NEW ENGLAND PATRIOTS,Florida,SEC,25
31,16,Jahan Dotson,Penn State,WR,2022-04-26,29,KANSAS CITY CHIEFS,Pennsylvania,Big Ten,25
32,6,David Ojabo,Michigan,EDGE,2022-04-26,37,HOUSTON TEXANS,Michigan,Big Ten,25
33,26,Lewis Cine,Georgia,S,2022-04-26,32,DETROIT LIONS,Georgia,SEC,25
34,6,Matt Corral,Ole Miss,QB,2022-04-26,41,SEATTLE SEAHAWKS,Mississippi,SEC,25
35,33,Boye Mafe,Minnesota,EDGE,2022-04-26,30,KANSAS CITY CHIEFS,Minnesota,Big Ten,25
36,32,Desmond Ridder,Cincinnati,QB,2022-04-26,19,NEW ORLEANS SAINTS,Ohio,FBS - AAC,20
37,33,Arnold Ebiketie,Penn State,EDGE,2022-04-26,First Round,,Pennsylvania,Big Ten,20
38,26,Roger McCreary,Auburn,CB,2022-04-26,35,NEW YORK JETS,Alabama,SEC,20
39,32,Kyler Gordon,Washington,CB,2022-04-26,34,DETROIT LIONS,Washington,Pac 12,20
40,40,Tyler Smith,Tulsa,OT,2022-04-26,First Round,,Oklahoma,FBS - AAC,20
41,31,Travis Jones,UConn,DL,2022-04-26,44,CLEVELAND BROWNS,Connecticut,FBS - AAC,20
42,33,Kenneth Walker III,Michigan State,RB,2022-04-26,First Round,,Michigan,Big Ten,20
43,39,Jalen Pitre,Baylor,S,2022-04-26,46,MINNESOTA VIKINGS,Texas,Big 12,20
44,30,Breece Hall,Iowa State,RB,2022-04-26,25,BUFFALO BILLS,Iowa,Big 12,20
45,32,Bernhard Raimann,Central Michigan,OT,2022-04-26,42,INDIANAPOLIS COLTS,Michigan,FBS - MAC,20
46,38,Logan Hall,Houston,DL,2022-04-26,31,CINCINNATI BENGALS,Texas,FBS - AAC,20
47,32,George Pickens,Georgia,WR,2022-04-26,First Round,,Georgia,SEC,20
48,44,Skyy Moore,Western Michigan,WR,2022-04-26,43,ATLANTA FALCONS,Michigan,FBS - MAC,20
49,43,Christian Watson,North Dakota State,WR,2022-04-26,39,CHICAGO BEARS,North Dakota,FCS,20
50,43,Trey McBride,Colorado State,TE,2022-04-26,47,WASHINGTON COMMANDERS,Colorado,FBS - Mountain West,20
51,25,Jaquan Brisker,Penn State,S,2022-04-26,38,NEW YORK JETS,Pennsylvania,Big Ten,20
52,4,DeMarvin Leal,Texas A&M,DL,2022-04-26,48,CHICAGO BEARS,Texas,SEC,20
53,45,Perrion Winfrey,Oklahoma,DL,2022-04-26,55,ARIZONA CARDINALS,Oklahoma,Big 12,20
54,5,Sam Howell,North Carolina,QB,2022-04-26,49,NEW ORLEANS SAINTS,North Carolina,ACC,20
55,46,Quay Walker,Georgia,LB,2022-04-26,36,NEW YORK GIANTS,Georgia,SEC,20
56,27,Christian Harris,Alabama,LB,2022-04-26,54,NEW ENGLAND PATRIOTS,Alabama,SEC,20
57,44,John Metchie III,Alabama,WR,2022-04-26,First Round,,Alabama,SEC,20
58,37,Nik Bonitto,Oklahoma,EDGE,2022-04-26,45,BALTIMORE RAVENS,Oklahoma,Big 12,20
59,49,Chad Muma,Wyoming,LB,2022-04-26,50,KANSAS CITY CHIEFS,Wyoming,FBS - Mountain West,20
60,36,Daniel Faalele,Minnesota,OT,2022-04-26,64,DENVER BRONCOS,Minnesota,Big Ten,15
61,52,Cameron Thomas,San Diego State,EDGE,2022-04-26,59,GREEN BAY PACKERS,California,FBS - Mountain West,15
62,27,Isaiah Spiller,Texas A&M,RB,2022-04-26,First Round,,Texas,SEC,15
63,48,Leo Chenal,Wisconsin,LB,2022-04-26,First Round,,Wisconsin,Big Ten,15
64,9,Drake Jackson,USC,EDGE,2022-04-26,40,SEATTLE SEAHAWKS,California,Pac 12,15
65,57,Tariq Woolen,UTSA,CB,2022-04-26,51,PHILADELPHIA EAGLES,Texas,FBS - CUSA,15
66,24,Darian Kinnard,Kentucky,OT,2022-04-26,60,TAMPA BAY BUCCANEERS,Kentucky,SEC,15
67,38,Calvin Austin III,Memphis,WR,2022-04-26,,,Tennessee,FBS - AAC,15
68,29,Nicholas Petit-Frere,Ohio State,OT,2022-04-26,,,Ohio,Big Ten,15
69,63,Dylan Parham,Memphis,IOL,2022-04-26,61,SAN FRANCISCO 49ERS,Tennessee,FBS - AAC,15
70,64,Josh Paschal,Kentucky,EDGE,2022-04-26,,,Kentucky,SEC,15
71,37,David Bell,Purdue,WR,2022-04-26,,,Indiana,Big Ten,10
72,20,Sean Rhyan,UCLA,IOL,2022-04-26,,,California,Pac 12,10
73,55,Phidarian Mathis,Alabama,DL,2022-04-26,,,Alabama,SEC,10
74,21,Abraham Lucas,Washington State,OT,2022-04-26,52,PITTSBURGH STEELERS,Washington,Pac 12,10
75,75,Greg Dulcich,UCLA,TE,2022-04-26,,,California,Pac 12,10
76,28,Myjai Sanders,Cincinnati,EDGE,2022-04-26,,,Ohio,FBS - AAC,10
77,22,Kingsley Enagbare,South Carolina,EDGE,2022-04-26,,,South Carolina,SEC,10
78,57,Jamaree Salyer,Georgia,IOL,2022-04-26,63,CINCINNATI BENGALS,Georgia,SEC,10
79,66,Wan'Dale Robinson,Kentucky,WR,2022-04-26,,,Kentucky,SEC,10
80,66,Alec Pierce,Cincinnati,WR,2022-04-26,56,DALLAS COWBOYS,Ohio,FBS - AAC,10
81,42,Jalen Tolbert,South Alabama,WR,2022-04-26,,,Alabama,FBS - Sun Belt,10
82,71,Sam Williams,Ole Miss,EDGE,2022-04-26,,,Mississippi,SEC,10
83,55,Troy Andersen,Montana State,LB,2022-04-26,,,Montana,FCS,10
84,13,Carson Strong,Nevada,QB,2022-04-26,,,Nevada,FBS - Mountain West,10
85,68,Marcus Jones,Houston,CB,2022-04-26,,,Texas,FBS - AAC,10
86,66,Channing Tindall,Georgia,LB,2022-04-26,,,Georgia,SEC,10
87,78,Cam Taylor-Britt,Nebraska,CB,2022-04-26,,,Nebraska,Big Ten,10
88,54,Jeremy Ruckert,Ohio State,TE,2022-04-26,,,Ohio,Big Ten,10
89,65,Coby Bryant,Cincinnati,CB,2022-04-26,,,Ohio,FBS - AAC,10
90,49,Brian Asamoah II,Oklahoma,LB,2022-04-26,53,GREEN BAY PACKERS,Oklahoma,Big 12,10
91,57,Isaiah Likely,Coastal Carolina,TE,2022-04-26,,,South Carolina,FCS,10
92,84,Cole Strange,Chattanooga,IOL,2022-04-26,,,Tennessee,FCS,10
93,56,Khalil Shakir,Boise State,WR,2022-04-26,62,KANSAS CITY CHIEFS,Idaho,FBS - Mountain West,10
94,82,Nick Cross,Maryland,S,2022-04-26,,,Maryland,Big Ten,10
95,64,James Cook,Georgia,RB,2022-04-26,57,BUFFALO BILLS,Georgia,SEC,10
96,79,Jelani Woods,Virginia,TE,2022-04-26,,,Virginia,ACC,10
97,76,Bryan Cook,Cincinnati,S,2022-04-26,,,Ohio,FBS - AAC,10
98,60,Damone Clark,LSU,LB,2022-04-26,,,Louisiana,SEC,10
99,78,Kerby Joseph,Illinois,S,2022-04-26,,,Illinois,Big Ten,10
100,57,Cade Otton,Washington,TE,2022-04-26,,,Washington,Pac 12,10
101,45,Martin Emerson,Mississippi State,CB,2022-04-26,,,Mississippi,SEC,8
102,76,Alontae Taylor,Tennessee,CB,2022-04-26,,,Tennessee,SEC,8
103,37,Rasheed Walker,Penn State,OT,2022-04-26,,,Pennsylvania,Big Ten,8
104,79,Darrian Beavers,Cincinnati,LB,2022-04-26,,,Ohio,FBS - AAC,8
105,104,Cameron Jurgens,Nebraska,IOL,2022-04-26,,,Nebraska,Big Ten,8
106,75,Ed Ingram,LSU,IOL,2022-04-26,,,Louisiana,SEC,8
107,92,Dameon Pierce,Florida,RB,2022-04-26,,,Florida,SEC,8
108,106,DeAngelo Malone,Western Kentucky,EDGE,2022-04-26,,,Kentucky,FBS - CUSA,8
109,28,Brandon Smith,Penn State,LB,2022-04-26,,,Pennsylvania,Big Ten,8
110,99,Luke Goedeke,Central Michigan,IOL,2022-04-26,,,Michigan,FBS - MAC,8
111,68,Brian Robinson Jr.,Alabama,RB,2022-04-26,,,Alabama,SEC,8
112,74,Max Mitchell,Louisiana-Lafayette,OT,2022-04-26,,,Louisiana,FBS - Sun Belt,8
113,60,Kyren Williams,Notre Dame,RB,2022-04-26,,,Indiana,FBS - Independent,8
114,104,Zyon McCollum,Sam Houston State,CB,2022-04-26,,,Texas,FCS,8
115,77,Tyler Allgeier,BYU,RB,2022-04-26,,,Utah,FBS - Independent,8
116,71,Rachaad White,Arizona State,RB,2022-04-26,,,Arizona,Pac 12,8
117,22,Justyn Ross,Clemson,WR,2022-04-26,,,South Carolina,ACC,8
