Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Kayvon Thibodeaux,Oregon,EDGE,2021-11-17,1,DETROIT LIONS,Oregon,Pac 12,35
2,1,Derek Stingley Jr.,LSU,CB,2021-11-17,3,NEW YORK JETS,Louisiana,SEC,35
3,2,Evan Neal,Alabama,OT,2021-11-17,4,JACKSONVILLE JAGUARS,Alabama,SEC,35
4,3,Kyle Hamilton,Notre Dame,S,2021-11-17,5,PHILADELPHIA EAGLES,Indiana,FBS - Independent,35
5,5,Aidan Hutchinson,Michigan,EDGE,2021-11-17,11,ATLANTA FALCONS,Michigan,Big Ten,35
6,6,Matt Corral,Ole Miss,QB,2021-11-17,2,HOUSTON TEXANS,Mississippi,SEC,35
7,6,George Karlaftis,Purdue,EDGE,2021-11-17,6,NEW YORK GIANTS,Indiana,Big Ten,35
8,5,DeMarvin Leal,Texas A&M,DL,2021-11-17,10,PHILADELPHIA EAGLES,Texas,SEC,35
9,7,Tyler Linderbaum,Iowa,IOL,2021-11-17,7,NEW YORK JETS,Iowa,Big Ten,35
10,6,Kenyon Green,Texas A&M,IOL,2021-11-17,8,NEW YORK GIANTS,Texas,SEC,35
11,6,Andrew Booth Jr.,Clemson,CB,2021-11-17,24,TAMPA BAY BUCCANEERS,South Carolina,ACC,30
12,1,Chris Olave,Ohio State,WR,2021-11-17,27,DETROIT LIONS,Ohio,Big Ten,30
13,6,Kaiir Elam,Florida,CB,2021-11-17,13,MINNESOTA VIKINGS,Florida,SEC,30
14,3,Jordan Davis,Georgia,DL,2021-11-17,18,LAS VEGAS RAIDERS,Georgia,SEC,30
15,14,Ahmad Gardner,Cincinnati,CB,2021-11-17,17,CINCINNATI BENGALS,Ohio,FBS - AAC,30
16,9,Garrett Wilson,Ohio State,WR,2021-11-17,16,CLEVELAND BROWNS,Ohio,Big Ten,30
17,16,Treylon Burks,Arkansas,WR,2021-11-17,22,NEW ENGLAND PATRIOTS,Arkansas,SEC,30
18,18,Drake London,USC,WR,2021-11-17,21,NEW ORLEANS SAINTS,California,Pac 12,30
19,9,Malik Willis,Liberty,QB,2021-11-17,9,WASHINGTON FOOTBALL TEAM,Virginia,FCS,30
20,7,Drake Jackson,USC,EDGE,2021-11-17,30,ARIZONA CARDINALS,California,Pac 12,30
21,14,Charles Cross,Mississippi State,OT,2021-11-17,12,MIAMI DOLPHINS,Mississippi,SEC,30
22,17,Ikem Ekwonu,NC State,IOL,2021-11-17,Possible 1st round pick,No Consensus Available,North Carolina,ACC,30
23,21,Devin Lloyd,Utah,LB,2021-11-17,29,BUFFALO BILLS,Utah,Pac 12,30
24,17,Darian Kinnard,Kentucky,OT,2021-11-17,Possible 1st round pick,No Consensus Available,Kentucky,SEC,30
25,25,Nakobe Dean,Georgia,LB,2021-11-17,15,PHILADELPHIA EAGLES,Georgia,SEC,30
26,24,Trevor Penning,Northern Iowa,OT,2021-11-17,19,CAROLINA PANTHERS,Iowa,FCS,25
27,16,Trent McDuffie,Washington,CB,2021-11-17,23,KANSAS CITY CHIEFS,Washington,Pac 12,25
28,28,Daxton Hill,Michigan,S,2021-11-17,28,DALLAS COWBOYS,Michigan,Big Ten,25
29,1,Sam Howell,North Carolina,QB,2021-11-17,25,PITTSBURGH STEELERS,North Carolina,ACC,25
30,30,Jahan Dotson,Penn State,WR,2021-11-17,32,GREEN BAY PACKERS,Pennsylvania,Big Ten,25
31,14,Kingsley Enagbare,South Carolina,EDGE,2021-11-17,Possible 1st round pick,No Consensus Available,South Carolina,SEC,25
32,8,Carson Strong,Nevada,QB,2021-11-17,Possible 1st round pick,No Consensus Available,Nevada,FBS - Mountain West,25
33,14,Myjai Sanders,Cincinnati,EDGE,2021-11-17,,,Ohio,FBS - AAC,25
34,18,Jordan Battle,Alabama,S,2021-11-17,,,Alabama,SEC,25
35,13,Jaxson Kirkland,Washington,OT,2021-11-17,,,Washington,Pac 12,25
36,9,Christian Harris,Alabama,LB,2021-11-17,,,Alabama,SEC,20
37,18,Isaiah Spiller,Texas A&M,RB,2021-11-17,,,Texas,SEC,20
38,26,Sean Rhyan,UCLA,OT,2021-11-17,,,California,Pac 12,20
39,30,Brandon Smith,Penn State,LB,2021-11-17,,,Pennsylvania,Big Ten,20
40,39,Kenny Pickett,Pitt,QB,2021-11-17,14,DENVER BRONCOS,Pennsylvania,ACC,20
41,13,Jalen Wydermyer,Texas A&M,TE,2021-11-17,31,TENNESSEE TITANS,Texas,SEC,20
42,33,Nicholas Petit-Frere,Ohio State,OT,2021-11-17,,,Ohio,Big Ten,20
43,42,Zion Johnson,Boston College,IOL,2021-11-17,,,Massachusetts,ACC,20
44,31,Roger McCreary,Auburn,CB,2021-11-17,,,Alabama,SEC,20
45,44,Kenneth Walker III,Michigan State,RB,2021-11-17,,,Michigan,Big Ten,20
46,36,David Bell,Purdue,WR,2021-11-17,,,Indiana,Big Ten,20
47,22,Adam Anderson,Georgia,EDGE,2021-11-17,,,Georgia,SEC,20
48,45,Henry To'oto'o,Alabama,LB,2021-11-17,,,Alabama,SEC,20
49,49,Jameson Williams,Alabama,WR,2021-11-17,,,Alabama,SEC,20
50,5,George Pickens,Georgia,WR,2021-11-17,,,Georgia,SEC,20
51,50,Jaquan Brisker,Penn State,S,2021-11-17,,,Pennsylvania,Big Ten,20
52,22,Perrion Winfrey,Oklahoma,DL,2021-11-17,,,Oklahoma,Big 12,20
53,24,Desmond Ridder,Cincinnati,QB,2021-11-17,,,Ohio,FBS - AAC,20
54,20,Brandon Joseph,Northwestern,S,2021-11-17,,,Illinois,Big Ten,20
55,18,John Metchie III,Alabama,WR,2021-11-17,,,Alabama,SEC,20
56,13,Zach Harrison,Ohio State,EDGE,2021-11-17,,,Ohio,Big Ten,20
57,45,Mykael Wright,Oregon,CB,2021-11-17,,,Oregon,Pac 12,20
58,1,Derion Kendrick,Georgia,CB,2021-11-17,,,Georgia,SEC,20
59,26,Nik Bonitto,Oklahoma,EDGE,2021-11-17,,,Oklahoma,Big 12,20
60,55,David Ojabo,Michigan,EDGE,2021-11-17,20,LOS ANGELES CHARGERS,Michigan,Big Ten,15
61,20,Trey McBride,Colorado State,TE,2021-11-17,,,Colorado,FBS - Mountain West,15
62,45,Kyren Williams,Notre Dame,RB,2021-11-17,,,Indiana,FBS - Independent,15
63,16,Breece Hall,Iowa State,RB,2021-11-17,,,Iowa,Big 12,15
64,46,Lewis Cine,Georgia,S,2021-11-17,,,Georgia,SEC,15
65,56,Martin Emerson,Mississippi State,CB,2021-11-17,,,Mississippi,SEC,15
66,45,Thayer Munford,Ohio State,OT,2021-11-17,,,Ohio,Big Ten,15
67,53,Zach Charbonnet,UCLA,RB,2021-11-17,,,California,Pac 12,15
68,58,Nolan Smith,Georgia,EDGE,2021-11-17,,,Georgia,SEC,15
69,62,Khalil Shakir,Boise State,WR,2021-11-17,,,Idaho,FBS - Mountain West,15
70,49,Jalen Catalon,Arkansas,S,2021-11-17,,,Arkansas,SEC,15
