Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Kayvon Thibodeaux,Oregon,EDGE,2021-12-28,2,DETROIT LIONS,Oregon,Pac 12,35
2,1,Aidan Hutchinson,Michigan,EDGE,2021-12-28,1,JACKSONVILLE JAGUARS,Michigan,Big Ten,35
3,3,Evan Neal,Alabama,OT,2021-12-28,5,NEW YORK GIANTS,Alabama,SEC,35
4,4,Derek Stingley Jr.,LSU,CB,2021-12-28,4,NEW YORK JETS,Louisiana,SEC,35
5,5,Kyle Hamilton,Notre Dame,S,2021-12-28,3,HOUSTON TEXANS,Indiana,FBS - Independent,35
6,6,George Karlaftis,Purdue,EDGE,2021-12-28,6,NEW YORK JETS,Indiana,Big Ten,35
7,7,Ikem Ekwonu,NC State,OT,2021-12-28,8,NEW YORK GIANTS,North Carolina,ACC,35
8,8,Charles Cross,Mississippi State,OT,2021-12-28,Possible 1st round pick,No Consensus Available,Mississippi,SEC,35
9,7,Tyler Linderbaum,Iowa,IOL,2021-12-28,19,PHILADELPHIA EAGLES,Iowa,Big Ten,35
10,10,DeMarvin Leal,Texas A&M,DL,2021-12-28,13,CLEVELAND BROWNS,Texas,SEC,35
11,10,Kenyon Green,Texas A&M,IOL,2021-12-28,9,WASHINGTON FOOTBALL TEAM,Texas,SEC,30
12,8,Andrew Booth Jr.,Clemson,CB,2021-12-28,11,DENVER BRONCOS,South Carolina,ACC,30
13,1,Devin Lloyd,Utah,LB,2021-12-28,14,PHILADELPHIA EAGLES,Utah,Pac 12,30
14,7,Kenny Pickett,Pitt,QB,2021-12-28,7,CAROLINA PANTHERS,Pennsylvania,ACC,30
15,10,Garrett Wilson,Ohio State,WR,2021-12-28,15,NEW ORLEANS SAINTS,Ohio,Big Ten,30
16,7,Matt Corral,Ole Miss,QB,2021-12-28,Possible 1st round pick,No Consensus Available,Mississippi,SEC,30
17,16,Ahmad Gardner,Cincinnati,CB,2021-12-28,22,NEW ENGLAND PATRIOTS,Ohio,FBS - AAC,30
18,14,Jordan Davis,Georgia,DL,2021-12-28,17,LOS ANGELES CHARGERS,Georgia,SEC,30
19,18,Jameson Williams,Alabama,WR,2021-12-28,18,LAS VEGAS RAIDERS,Alabama,SEC,30
