Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Kayvon Thibodeaux,Oregon,EDGE,2022-02-01,3,HOUSTON TEXANS,Oregon,Pac 12,35
2,1,Aidan Hutchinson,Michigan,EDGE,2022-02-01,2,DETROIT LIONS,Michigan,Big Ten,35
3,2,Evan Neal,Alabama,OT,2022-02-01,1,JACKSONVILLE JAGUARS,Alabama,SEC,35
4,2,Kyle Hamilton,Notre Dame,S,2022-02-01,Possible 1st round pick,No Consensus Available,Indiana,FBS - Independent,35
5,1,Derek Stingley Jr.,LSU,CB,2022-02-01,4,NEW YORK JETS,Louisiana,SEC,35
6,6,George Karlaftis,Purdue,EDGE,2022-02-01,8,ATLANTA FALCONS,Indiana,Big Ten,35
7,7,Ikem Ekwonu,NC State,OT,2022-02-01,5,NEW YORK GIANTS,North Carolina,ACC,35
8,8,Charles Cross,Mississippi State,OT,2022-02-01,6,CAROLINA PANTHERS,Mississippi,SEC,35
9,8,Kenny Pickett,Pitt,QB,2022-02-01,9,DENVER BRONCOS,Pennsylvania,ACC,35
10,8,Tyler Linderbaum,Iowa,IOL,2022-02-01,7,NEW YORK GIANTS,Iowa,Big Ten,35
11,9,Garrett Wilson,Ohio State,WR,2022-02-01,10,NEW YORK JETS,Ohio,Big Ten,30
12,12,David Ojabo,Michigan,EDGE,2022-02-01,15,PHILADELPHIA EAGLES,Michigan,Big Ten,30
13,12,Ahmad Gardner,Cincinnati,CB,2022-02-01,Possible 1st round pick,No Consensus Available,Ohio,FBS - AAC,30
14,7,Matt Corral,Ole Miss,QB,2022-02-01,11,WASHINGTON FOOTBALL TEAM,Mississippi,SEC,30
15,11,Devin Lloyd,Utah,LB,2022-02-01,16,PHILADELPHIA EAGLES,Utah,Pac 12,30
16,6,Andrew Booth Jr.,Clemson,CB,2022-02-01,12,MINNESOTA VIKINGS,South Carolina,ACC,30
17,11,Jameson Williams,Alabama,WR,2022-02-01,18,NEW ORLEANS SAINTS,Alabama,SEC,30
18,4,Jordan Davis,Georgia,DL,2022-02-01,14,BALTIMORE RAVENS,Georgia,SEC,30
19,18,Nakobe Dean,Georgia,LB,2022-02-01,21,NEW ENGLAND PATRIOTS,Georgia,SEC,30
20,8,Chris Olave,Ohio State,WR,2022-02-01,22,LAS VEGAS RAIDERS,Ohio,Big Ten,30
21,16,Drake London,USC,WR,2022-02-01,19,PHILADELPHIA EAGLES,California,Pac 12,30
22,5,DeMarvin Leal,Texas A&M,DL,2022-02-01,17,LOS ANGELES CHARGERS,Texas,SEC,30
23,15,Treylon Burks,Arkansas,WR,2022-02-01,13,CLEVELAND BROWNS,Arkansas,SEC,30
24,6,Kenyon Green,Texas A&M,IOL,2022-02-01,Possible 1st round pick,No Consensus Available,Texas,SEC,30
25,5,Kaiir Elam,Florida,CB,2022-02-01,23,ARIZONA CARDINALS,Florida,SEC,30
26,19,Trevor Penning,Northern Iowa,OT,2022-02-01,26,TENNESSEE TITANS,Iowa,FCS,25
27,16,Jahan Dotson,Penn State,WR,2022-02-01,28,GREEN BAY PACKERS,Pennsylvania,Big Ten,25
28,6,Malik Willis,Liberty,QB,2022-02-01,20,PITTSBURGH STEELERS,Virginia,FCS,25
29,3,Sam Howell,North Carolina,QB,2022-02-01,32,DETROIT LIONS,North Carolina,ACC,25
30,18,Trent McDuffie,Washington,CB,2022-02-01,Possible 1st round pick,No Consensus Available,Washington,Pac 12,25
31,29,Travon Walker,Georgia,DL,2022-02-01,27,TAMPA BAY BUCCANEERS,Georgia,SEC,25
32,27,Roger McCreary,Auburn,CB,2022-02-01,25,BUFFALO BILLS,Alabama,SEC,25
33,24,Jaquan Brisker,Penn State,S,2022-02-01,,,Pennsylvania,Big Ten,25
34,1,Drake Jackson,USC,EDGE,2022-02-01,,,California,Pac 12,25
35,21,Daxton Hill,Michigan,S,2022-02-01,24,DALLAS COWBOYS,Michigan,Big Ten,25
36,36,Zion Johnson,Boston College,IOL,2022-02-01,,,Massachusetts,ACC,20
37,17,Darian Kinnard,Kentucky,OT,2022-02-01,29,MIAMI DOLPHINS,Kentucky,SEC,20
38,37,Bernhard Raimann,Central Michigan,OT,2022-02-01,,,Michigan,FBS - MAC,20
39,7,Christian Harris,Alabama,LB,2022-02-01,,,Alabama,SEC,20
40,31,Jermaine Johnson,Florida State,EDGE,2022-02-01,,,Florida,ACC,20
41,38,David Bell,Purdue,WR,2022-02-01,,,Indiana,Big Ten,20
42,38,Trey McBride,Colorado State,TE,2022-02-01,,,Colorado,FBS - Mountain West,20
43,19,Desmond Ridder,Cincinnati,QB,2022-02-01,,,Ohio,FBS - AAC,20
44,38,Kenneth Walker III,Michigan State,RB,2022-02-01,,,Michigan,Big Ten,20
45,8,Carson Strong,Nevada,QB,2022-02-01,,,Nevada,FBS - Mountain West,20
46,45,Derion Kendrick,Georgia,CB,2022-02-01,,,Georgia,SEC,20
47,2,Kingsley Enagbare,South Carolina,EDGE,2022-02-01,,,South Carolina,SEC,20
48,24,Breece Hall,Iowa State,RB,2022-02-01,,,Iowa,Big 12,20
