Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Kayvon Thibodeaux,Oregon,EDGE,2021-09-03,Possible 1st round pick,No Consensus Available,Oregon,Pac 12,35
2,1,Spencer Rattler,Oklahoma,QB,2021-09-03,1,HOUSTON TEXANS,Oklahoma,Big 12,35
3,2,Derek Stingley Jr.,LSU,CB,2021-09-03,3,NEW YORK JETS,Louisiana,SEC,35
4,3,Kyle Hamilton,Notre Dame,S,2021-09-03,4,JACKSONVILLE JAGUARS,Indiana,FBS - Independent,35
5,4,Evan Neal,Alabama,OT,2021-09-03,6,CINCINNATI BENGALS,Alabama,SEC,35
6,2,Sam Howell,North Carolina,QB,2021-09-03,2,DETROIT LIONS,North Carolina,ACC,35
7,7,DeMarvin Leal,Texas A&M,DL,2021-09-03,7,LAS VEGAS RAIDERS,Texas,SEC,35
8,1,Drake Jackson,USC,EDGE,2021-09-03,8,NEW YORK GIANTS,California,Pac 12,35
9,9,Kaiir Elam,Florida,CB,2021-09-03,5,PHILADELPHIA EAGLES,Florida,SEC,35
10,10,Kenyon Green,Texas A&M,IOL,2021-09-03,11,NEW YORK GIANTS,Texas,SEC,35
11,6,Christian Harris,Alabama,LB,2021-09-03,10,CAROLINA PANTHERS,Alabama,SEC,30
12,9,Chris Olave,Ohio State,WR,2021-09-03,19,NEW ORLEANS SAINTS,Ohio,Big Ten,30
13,13,Andrew Booth Jr.,Clemson,CB,2021-09-03,13,ARIZONA CARDINALS,South Carolina,ACC,30
14,10,George Karlaftis,Purdue,EDGE,2021-09-03,16,PHILADELPHIA EAGLES,Indiana,Big Ten,30
15,11,Garrett Wilson,Ohio State,WR,2021-09-03,Possible 1st round pick,No Consensus Available,Ohio,Big Ten,30
16,14,Jalen Wydermyer,Texas A&M,TE,2021-09-03,18,LOS ANGELES CHARGERS,Texas,SEC,30
17,11,Malik Willis,Liberty,QB,2021-09-03,9,ATLANTA FALCONS,Virginia,FCS,30
18,18,Treylon Burks,Arkansas,WR,2021-09-03,24,TENNESSEE TITANS,Arkansas,SEC,30
19,6,Zach Harrison,Ohio State,EDGE,2021-09-03,21,PHILADELPHIA EAGLES,Ohio,Big Ten,30
20,20,Aidan Hutchinson,Michigan,EDGE,2021-09-03,25,CLEVELAND BROWNS,Michigan,Big Ten,30
21,14,Charles Cross,Mississippi State,OT,2021-09-03,12,PITTSBURGH STEELERS,Mississippi,SEC,30
22,20,Ahmad Gardner,Cincinnati,CB,2021-09-03,31,TAMPA BAY BUCCANEERS,Ohio,FBS - AAC,30
23,23,Jordan Battle,Alabama,S,2021-09-03,22,DALLAS COWBOYS,Alabama,SEC,30
24,23,Tyler Linderbaum,Iowa,IOL,2021-09-03,27,BALTIMORE RAVENS,Iowa,Big Ten,30
25,21,Carson Strong,Nevada,QB,2021-09-03,Possible 1st round pick,No Consensus Available,Nevada,FBS - Mountain West,30
26,13,Isaiah Spiller,Texas A&M,RB,2021-09-03,26,MIAMI DOLPHINS,Texas,SEC,25
27,25,Perrion Winfrey,Oklahoma,DL,2021-09-03,17,MINNESOTA VIKINGS,Oklahoma,Big 12,25
28,28,Myjai Sanders,Cincinnati,EDGE,2021-09-03,Possible 1st round pick,No Consensus Available,Ohio,FBS - AAC,25
29,11,Zion Nelson,Miami (FL),OT,2021-09-03,Possible 1st round pick,No Consensus Available,Florida,ACC,25
30,19,Kingsley Enagbare,South Carolina,EDGE,2021-09-03,Possible 1st round pick,No Consensus Available,South Carolina,SEC,25
31,31,Trent McDuffie,Washington,CB,2021-09-03,Possible 1st round pick,No Consensus Available,Washington,Pac 12,25
32,30,Matt Corral,Ole Miss,QB,2021-09-03,14,WASHINGTON FOOTBALL TEAM,Mississippi,SEC,25
33,19,John Metchie III,Alabama,WR,2021-09-03,29,DETROIT LIONS,Alabama,SEC,25
