School,Conference,ProjectedPoints,NumberOfProspects,SchoolURL
Georgia,SEC,210,21,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/georgia.svg
LSU,SEC,201,22,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/lsu.svg
Alabama,SEC,165,24,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/alabama.svg
Penn State,Big Ten,163,17,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/penn_st.svg
Oregon,Big Ten,142,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon.svg
South Carolina,SEC,140,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/south_carolina.svg
Ohio State,Big Ten,134,18,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ohio_st.svg
Texas,SEC,134,17,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas.svg
Miami (FL),ACC,132,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/miami.svg
Texas A&M,SEC,108,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas_a&amp;m.svg
Florida,SEC,99,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida.svg
Clemson,ACC,96,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/clemson.svg
Tennessee,SEC,90,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tennessee.svg
Kentucky,SEC,87,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kentucky.svg
Oklahoma,SEC,73,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oklahoma.svg
Auburn,SEC,72,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/auburn.svg
Notre Dame,FBS - Independent,69,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/notre_dame.svg
Florida State,ACC,56,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida_st.svg
Ole Miss,SEC,53,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/mississippi.svg
Utah,Big 12,52,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/utah.svg
Boise State,FBS - Mountain West,50,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/boise_st.svg
Washington,Big Ten,43,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/washington.svg
Vanderbilt,SEC,42,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/vanderbilt.svg
Arizona State,Big 12,38,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arizona_st.svg
Nebraska,Big Ten,38,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/nebraska.svg
Michigan,Big Ten,36,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan.svg
Louisville,ACC,35,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/louisville.svg
Baylor,Big 12,34,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/baylor.svg
USC,Big Ten,31,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/usc.svg
Colorado,Big 12,29,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/colorado.svg
Kansas,Big 12,29,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kansas.svg
Arizona,Big 12,29,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arizona.svg
Michigan State,Big Ten,27,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan_st.svg
NC State,ACC,27,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/nc_st.svg
Houston,Big 12,25,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/houston.svg
Rice,FBS - AAC,22,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/rice.svg
Georgia Tech,ACC,21,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/georgia_tech.svg
Minnesota,Big Ten,20,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/minnesota.svg
Illinois,Big Ten,19,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/illinois.svg
TCU,Big 12,18,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tcu.svg
SMU,ACC,17,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/smu.svg
Cincinnati,Big 12,16,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/cincinnati.svg
North Carolina,ACC,15,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/north_carolina.svg
UCLA,Big Ten,14,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ucla.svg
Wisconsin,Big Ten,13,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/wisconsin.svg
Indiana,Big Ten,13,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/indiana.svg
Kansas State,Big 12,13,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kansas_st.svg
Texas Tech,Big 12,12,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas_tech.svg
Arkansas,SEC,12,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arkansas.svg
Pitt,ACC,11,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/pittsburgh.svg
West Virginia,Big 12,11,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/west_virginia.svg
Iowa State,Big 12,11,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/iowa_st.svg
Mississippi State,SEC,10,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/mississippi_st.svg
Duke,ACC,9,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/duke.svg
UAB,FBS - AAC,8,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/uab.svg
UNLV,FBS - Mountain West,7,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/unlv.svg
Iowa,Big Ten,7,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/iowa.svg
East Carolina,FBS - AAC,7,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/east_carolina.svg
Missouri,SEC,7,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/missouri.svg
Jacksonville State,FBS - CUSA,7,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/jacksonville_st.svg
Buffalo,FBS - MAC,7,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/buffalo.svg
Virginia,ACC,7,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/virginia.svg
California,ACC,6,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/california.svg
Memphis,FBS - AAC,6,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/memphis.svg
Arkansas State,FBS - Sun Belt,6,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arkansas_st.svg
Rutgers,Big Ten,6,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/rutgers.svg
Oklahoma State,Big 12,5,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oklahoma_st.svg
Virginia Tech,ACC,4,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/virginia_tech.svg
UCF,Big 12,4,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ucf.svg
Maryland,Big Ten,3,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/maryland.svg
Akron,FBS - MAC,3,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/akron.svg
Stanford,ACC,3,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/stanford.svg
South Florida,FBS - AAC,3,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/south_florida.svg
Tulane,FBS - AAC,2,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tulane.svg
Washington State,Pac 12,2,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/washington_st.svg
Purdue,Big Ten,2,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/purdue.svg
BYU,Big 12,2,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/byu.svg
UTSA,FBS - AAC,2,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/utsa.svg
Texas State,FBS - Sun Belt,2,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas_st.svg
Southern Miss,FBS - CUSA,2,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/southern_miss.svg
Florida International,FBS - CUSA,2,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida_international.svg
Louisiana-Lafayette,FBS - Sun Belt,1,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/louisiana_lafayette.svg
Boston College,ACC,1,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/boston_college.svg
Oregon State,Pac 12,1,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon_st.svg
Northwestern,Big Ten,1,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/northwestern.svg
Syracuse,ACC,1,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/syracuse.svg
UConn,FBS - AAC,1,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/uconn.svg
Coastal Carolina,FCS,1,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/coastal_carolina.svg
Nevada,FBS - Mountain West,1,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/nevada.svg
McNeese State,FCS,1,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/mcneese_st.svg
James Madison,FBS - Sun Belt,1,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/james_madison.svg
Lafayette,FCS,1,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/lafayette.svg
UTEP,FBS - CUSA,1,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/utep.svg
Charlotte,FBS - AAC,1,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/charlotte.svg
Wake Forest,ACC,1,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/wake_forest.svg
