School,Conference,ProjectedPoints,NumberOfProspects,SchoolURL
Alabama,SEC,228,32,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/alabama.svg
Clemson,ACC,203,21,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/clemson.svg
Georgia,SEC,196,30,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/georgia.svg
Texas,SEC,165,25,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas.svg
LSU,SEC,164,27,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/lsu.svg
Penn State,Big Ten,162,24,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/penn_st.svg
Oregon,Big Ten,145,17,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon.svg
Florida,SEC,145,17,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida.svg
Ohio State,Big Ten,143,23,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ohio_st.svg
Miami (FL),ACC,130,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/miami.svg
Texas A&M,SEC,109,25,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas_a&amp;m.svg
South Carolina,SEC,102,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/south_carolina.svg
Notre Dame,FBS - Independent,101,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/notre_dame.svg
Oklahoma,SEC,93,18,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oklahoma.svg
Auburn,SEC,85,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/auburn.svg
Ole Miss,SEC,79,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/mississippi.svg
Utah,Big 12,77,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/utah.svg
Arizona State,Big 12,74,16,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arizona_st.svg
Tennessee,SEC,62,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tennessee.svg
Florida State,ACC,59,19,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida_st.svg
Michigan,Big Ten,50,16,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan.svg
Vanderbilt,SEC,43,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/vanderbilt.svg
Missouri,SEC,40,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/missouri.svg
UCLA,Big Ten,39,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ucla.svg
Washington,Big Ten,37,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/washington.svg
Illinois,Big Ten,36,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/illinois.svg
Virginia,ACC,35,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/virginia.svg
USC,Big Ten,34,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/usc.svg
Kentucky,SEC,30,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kentucky.svg
Michigan State,Big Ten,29,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan_st.svg
Colorado,Big 12,27,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/colorado.svg
Baylor,Big 12,24,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/baylor.svg
Indiana,Big Ten,23,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/indiana.svg
Stanford,ACC,23,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/stanford.svg
Arkansas,SEC,21,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arkansas.svg
Arizona,Big 12,21,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arizona.svg
UTEP,FBS - CUSA,21,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/utep.svg
North Carolina,ACC,19,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/north_carolina.svg
Mississippi State,SEC,19,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/mississippi_st.svg
Rice,FBS - AAC,17,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/rice.svg
SMU,ACC,16,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/smu.svg
West Virginia,Big 12,15,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/west_virginia.svg
Louisville,ACC,14,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/louisville.svg
Kansas,Big 12,13,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kansas.svg
Nebraska,Big Ten,13,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/nebraska.svg
Cincinnati,Big 12,13,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/cincinnati.svg
Wisconsin,Big Ten,12,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/wisconsin.svg
Texas Tech,Big 12,12,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas_tech.svg
Tulane,FBS - AAC,12,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tulane.svg
Rutgers,Big Ten,11,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/rutgers.svg
Pitt,ACC,10,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/pittsburgh.svg
Purdue,Big Ten,10,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/purdue.svg
Houston,Big 12,10,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/houston.svg
California,ACC,9,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/california.svg
TCU,Big 12,9,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tcu.svg
Marshall,FBS - CUSA,9,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/marshall.svg
Duke,ACC,8,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/duke.svg
Boise State,FBS - Mountain West,8,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/boise_st.svg
Iowa,Big Ten,7,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/iowa.svg
