School,Conference,ProjectedPoints,NumberOfProspects,SchoolURL
Alabama,SEC,301,24,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/alabama.svg
Georgia,SEC,200,19,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/georgia.svg
Ohio State,Big Ten,183,20,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ohio_st.svg
Clemson,ACC,156,20,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/clemson.svg
LSU,SEC,131,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/lsu.svg
Notre Dame,FBS - Independent,112,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/notre_dame.svg
South Carolina,SEC,92,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/south_carolina.svg
Texas A&M,SEC,90,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas_a&amp;m.svg
Florida,SEC,87,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida.svg
Oklahoma,Big 12,85,18,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oklahoma.svg
Oregon,Pac 12,71,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon.svg
Miami (FL),ACC,70,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/miami.svg
Texas,Big 12,61,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas.svg
Arkansas,SEC,59,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arkansas.svg
USC,Pac 12,58,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/usc.svg
Michigan,Big Ten,56,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan.svg
Iowa,Big Ten,56,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/iowa.svg
Auburn,SEC,55,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/auburn.svg
TCU,Big 12,53,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tcu.svg
Pitt,ACC,50,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/pittsburgh.svg
North Carolina,ACC,50,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/north_carolina.svg
Washington,Pac 12,50,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/washington.svg
Kentucky,SEC,48,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kentucky.svg
Utah,Pac 12,48,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/utah.svg
Florida State,ACC,47,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida_st.svg
Kansas State,Big 12,46,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kansas_st.svg
Ole Miss,SEC,43,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/mississippi.svg
Baylor,Big 12,43,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/baylor.svg
Stanford,Pac 12,43,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/stanford.svg
BYU,FBS - Independent,43,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/byu.svg
Michigan State,Big Ten,42,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan_st.svg
