School,Conference,ProjectedPoints,NumberOfProspects,SchoolURL
Alabama,SEC,314,25,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/alabama.svg
Georgia,SEC,191,19,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/georgia.svg
Ohio State,Big Ten,180,20,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ohio_st.svg
Clemson,ACC,151,20,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/clemson.svg
Notre Dame,FBS - Independent,117,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/notre_dame.svg
LSU,SEC,107,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/lsu.svg
Florida,SEC,95,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida.svg
South Carolina,SEC,82,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/south_carolina.svg
Texas A&M,SEC,79,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas_a&amp;m.svg
Oklahoma,Big 12,78,18,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oklahoma.svg
Michigan,Big Ten,68,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan.svg
Miami (FL),ACC,65,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/miami.svg
Oregon,Pac 12,64,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon.svg
Florida State,ACC,64,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida_st.svg
Maryland,Big Ten,64,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/maryland.svg
Penn State,Big Ten,63,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/penn_st.svg
Texas,Big 12,61,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas.svg
Auburn,SEC,59,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/auburn.svg
Kentucky,SEC,59,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kentucky.svg
USC,Pac 12,58,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/usc.svg
TCU,Big 12,57,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tcu.svg
