School,Conference,ProjectedPoints,NumberOfProspects,SchoolURL
Alabama,SEC,244,27,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/alabama.svg
Georgia,SEC,207,20,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/georgia.svg
Ohio State,Big Ten,188,23,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ohio_st.svg
Clemson,ACC,149,20,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/clemson.svg
Florida,SEC,106,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida.svg
LSU,SEC,105,16,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/lsu.svg
Notre Dame,FBS - Independent,99,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/notre_dame.svg
Texas A&M,SEC,94,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas_a&amp;m.svg
Michigan,Big Ten,86,19,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan.svg
Penn State,Big Ten,85,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/penn_st.svg
Texas,Big 12,75,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas.svg
TCU,Big 12,74,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tcu.svg
Oregon,Pac 12,73,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon.svg
Tennessee,SEC,68,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tennessee.svg
Oklahoma,Big 12,62,20,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oklahoma.svg
Utah,Pac 12,62,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/utah.svg
South Carolina,SEC,61,17,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/south_carolina.svg
USC,Pac 12,60,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/usc.svg
Florida State,ACC,55,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida_st.svg
Kentucky,SEC,54,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kentucky.svg
Ole Miss,SEC,52,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/mississippi.svg
North Carolina,ACC,52,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/north_carolina.svg
Syracuse,ACC,52,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/syracuse.svg
Arkansas,SEC,49,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arkansas.svg
Iowa,Big Ten,48,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/iowa.svg
Northwestern,Big Ten,46,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/northwestern.svg
Kansas State,Big 12,45,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kansas_st.svg
Pitt,ACC,42,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/pittsburgh.svg
Auburn,SEC,42,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/auburn.svg
Washington,Pac 12,42,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/washington.svg
Maryland,Big Ten,41,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/maryland.svg
Baylor,Big 12,41,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/baylor.svg
Miami (FL),ACC,40,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/miami.svg
Stanford,Pac 12,38,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/stanford.svg
BYU,FBS - Independent,38,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/byu.svg
Texas Tech,Big 12,33,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas_tech.svg
Iowa State,Big 12,32,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/iowa_st.svg
Minnesota,Big Ten,32,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/minnesota.svg
Mississippi State,SEC,30,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/mississippi_st.svg
Illinois,Big Ten,28,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/illinois.svg
Michigan State,Big Ten,25,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan_st.svg
UCLA,Pac 12,25,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ucla.svg
Oregon State,Pac 12,25,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon_st.svg
Army,FBS - Independent,25,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/army.svg
Wake Forest,ACC,24,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/wake_forest.svg
SMU,FBS - AAC,24,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/smu.svg
Louisville,ACC,23,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/louisville.svg
Wisconsin,Big Ten,22,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/wisconsin.svg
Boston College,ACC,20,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/boston_college.svg
