School,Conference,ProjectedPoints,NumberOfProspects,SchoolURL
Alabama,SEC,343,22,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/alabama.svg
Ohio State,Big Ten,188,21,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ohio_st.svg
Georgia,SEC,185,18,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/georgia.svg
Clemson,ACC,158,19,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/clemson.svg
Notre Dame,FBS - Independent,129,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/notre_dame.svg
LSU,SEC,122,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/lsu.svg
Pitt,ACC,95,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/pittsburgh.svg
Florida,SEC,81,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida.svg
South Carolina,SEC,81,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/south_carolina.svg
Texas,Big 12,77,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas.svg
Miami (FL),ACC,76,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/miami.svg
Oklahoma,Big 12,74,17,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oklahoma.svg
Oregon,Pac 12,71,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon.svg
Texas A&M,SEC,66,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas_a&amp;m.svg
North Carolina,ACC,62,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/north_carolina.svg
Florida State,ACC,60,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida_st.svg
Maryland,Big Ten,58,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/maryland.svg
Ole Miss,SEC,56,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/mississippi.svg
Penn State,Big Ten,56,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/penn_st.svg
Kentucky,SEC,55,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kentucky.svg
TCU,Big 12,54,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tcu.svg
Auburn,SEC,53,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/auburn.svg
Arkansas,SEC,52,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arkansas.svg
Michigan,Big Ten,47,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan.svg
Washington,Pac 12,43,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/washington.svg
Iowa,Big Ten,41,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/iowa.svg
Boston College,ACC,40,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/boston_college.svg
Utah,Pac 12,37,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/utah.svg
Iowa State,Big 12,35,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/iowa_st.svg
Baylor,Big 12,32,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/baylor.svg
West Virginia,Big 12,31,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/west_virginia.svg
Stanford,Pac 12,31,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/stanford.svg
Northwestern,Big Ten,31,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/northwestern.svg
Coastal Carolina,FCS,27,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/coastal_carolina.svg
USC,Pac 12,26,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/usc.svg
Mississippi State,SEC,24,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/mississippi_st.svg
NC State,ACC,24,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/nc_st.svg
BYU,FBS - Independent,24,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/byu.svg
Michigan State,Big Ten,23,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan_st.svg
