School,Conference,ProjectedPoints,NumberOfProspects,SchoolURL
Alabama,SEC,303,24,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/alabama.svg
Georgia,SEC,213,19,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/georgia.svg
Ohio State,Big Ten,210,20,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ohio_st.svg
Clemson,ACC,156,20,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/clemson.svg
LSU,SEC,127,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/lsu.svg
Notre Dame,FBS - Independent,118,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/notre_dame.svg
Florida,SEC,97,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida.svg
Oklahoma,Big 12,85,17,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oklahoma.svg
Texas A&M,SEC,80,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas_a&amp;m.svg
South Carolina,SEC,77,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/south_carolina.svg
Miami (FL),ACC,77,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/miami.svg
Texas,Big 12,74,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas.svg
Oregon,Pac 12,67,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon.svg
Washington,Pac 12,65,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/washington.svg
North Carolina,ACC,59,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/north_carolina.svg
TCU,Big 12,58,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tcu.svg
Pitt,ACC,54,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/pittsburgh.svg
Kentucky,SEC,52,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kentucky.svg
Florida State,ACC,51,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida_st.svg
Michigan,Big Ten,50,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan.svg
Arkansas,SEC,50,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arkansas.svg
Penn State,Big Ten,49,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/penn_st.svg
Tennessee,SEC,49,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tennessee.svg
USC,Pac 12,48,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/usc.svg
Stanford,Pac 12,48,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/stanford.svg
Auburn,SEC,46,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/auburn.svg
Syracuse,ACC,45,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/syracuse.svg
Utah,Pac 12,43,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/utah.svg
